Player,Org,ProfileURL,Region,MatchID,MapNum,MapName,SeriesFormat,R2.0,ACS,K,D,A,K:D,KAST,ADR,HS%,FK,FD
jawgemo,G2,https://www.vlr.gg/player/3993/jawgemo,Americas,459519,206939,LotusPICK,bo1,1.00,201,17,16,3,1.06,65%,125,27%,4,2
JonahP,G2,https://www.vlr.gg/player/4581/jonahp,Americas,459519,206939,LotusPICK,bo1,0.89,198,15,18,7,0.83,78%,146,37%,0,2
pryze,FUR,https://www.vlr.gg/player/662/pryze,Americas,459519,206939,LotusPICK,bo1,1.17,222,18,15,8,1.2,83%,149,29%,2,1
raafa,FUR,https://www.vlr.gg/player/25743/raafa,Americas,459519,206939,LotusPICK,bo1,0.92,167,13,14,8,0.93,74%,114,23%,3,1
Khalil,FUR,https://www.vlr.gg/player/1711/khalil,Americas,459519,206939,LotusPICK,bo1,0.82,191,16,18,6,0.89,65%,137,28%,1,5
havoc,FUR,https://www.vlr.gg/player/8706/havoc,Americas,459519,206939,LotusPICK,bo1,0.81,243,19,21,4,0.9,70%,138,37%,6,4
heat,FUR,https://www.vlr.gg/player/8673/heat,Americas,459519,206939,LotusPICK,bo1,0.66,130,12,17,7,0.71,61%,97,57%,0,0
jawgemo,G2,https://www.vlr.gg/player/3993/jawgemo,Americas,459519,206940,AscentPICK,bo1,1.52,266,20,11,3,1.82,80%,169,22%,4,1
leaf,G2,https://www.vlr.gg/player/7873/leaf,Americas,459519,206940,AscentPICK,bo1,1.48,307,21,15,7,1.4,90%,214,46%,2,1
valyn,G2,https://www.vlr.gg/player/3885/valyn,Americas,459519,206940,AscentPICK,bo1,1.27,184,16,10,6,1.6,70%,113,31%,5,1
JonahP,G2,https://www.vlr.gg/player/4581/jonahp,Americas,459519,206940,AscentPICK,bo1,1.12,173,12,10,12,1.2,85%,111,30%,2,2
trent,G2,https://www.vlr.gg/player/15500/trent,Americas,459519,206940,AscentPICK,bo1,0.43,47,3,12,3,0.25,60%,36,13%,1,1
havoc,FUR,https://www.vlr.gg/player/8706/havoc,Americas,459519,206940,AscentPICK,bo1,1.03,240,17,16,2,1.06,60%,135,37%,4,2
heat,FUR,https://www.vlr.gg/player/8673/heat,Americas,459519,206940,AscentPICK,bo1,0.90,193,13,15,2,0.87,55%,136,37%,0,4
Khalil,FUR,https://www.vlr.gg/player/1711/khalil,Americas,459519,206940,AscentPICK,bo1,0.88,157,11,12,1,0.92,70%,99,39%,1,4
raafa,FUR,https://www.vlr.gg/player/25743/raafa,Americas,459519,206940,AscentPICK,bo1,0.64,147,9,15,4,0.6,55%,110,16%,1,3
pryze,FUR,https://www.vlr.gg/player/662/pryze,Americas,459519,206940,AscentPICK,bo1,0.54,109,8,14,3,0.57,65%,68,50%,0,1
cortezia,MIBR,https://www.vlr.gg/player/5395/cortezia,Americas,459520,206942,SplitPICK,bo1,1.27,206,16,10,3,1.6,85%,122,41%,4,0
xenom,MIBR,https://www.vlr.gg/player/20240/xenom,Americas,459520,206942,SplitPICK,bo1,1.26,229,17,12,6,1.42,75%,141,17%,2,2
artzin,MIBR,https://www.vlr.gg/player/5957/artzin,Americas,459520,206942,SplitPICK,bo1,1.25,296,22,17,8,1.29,80%,167,19%,4,1
Verno,MIBR,https://www.vlr.gg/player/21668/verno,Americas,459520,206942,SplitPICK,bo1,1.07,176,12,12,8,1.0,80%,141,30%,0,3
aspas,MIBR,https://www.vlr.gg/player/8480/aspas,Americas,459520,206942,SplitPICK,bo1,0.75,126,8,10,4,0.8,70%,83,15%,2,2
C0M,LEV,https://www.vlr.gg/player/619/c0m,Americas,459520,206942,SplitPICK,bo1,0.96,195,12,16,9,0.75,85%,140,23%,1,2
Rossy,LEV,https://www.vlr.gg/player/1129/rossy,Americas,459520,206942,SplitPICK,bo1,0.92,188,13,15,8,0.87,65%,120,34%,2,1
kiNgg,LEV,https://www.vlr.gg/player/8549/kingg,Americas,459520,206942,SplitPICK,bo1,0.83,178,13,15,1,0.87,70%,114,24%,3,4
tex,LEV,https://www.vlr.gg/player/1818/tex,Americas,459520,206942,SplitPICK,bo1,0.78,195,14,15,2,0.93,65%,128,52%,2,1
Demon1,LEV,https://www.vlr.gg/player/26171/demon1,Americas,459520,206942,SplitPICK,bo1,0.70,136,9,14,7,0.64,70%,95,24%,0,4
xenom,MIBR,https://www.vlr.gg/player/20240/xenom,Americas,459520,206943,IceboxPICK,bo1,1.53,234,20,9,8,2.22,86%,158,31%,3,2
artzin,MIBR,https://www.vlr.gg/player/5957/artzin,Americas,459520,206943,IceboxPICK,bo1,1.21,269,19,16,7,1.19,76%,164,36%,5,2
aspas,MIBR,https://www.vlr.gg/player/8480/aspas,Americas,459520,206943,IceboxPICK,bo1,1.14,216,17,11,3,1.55,81%,140,10%,0,2
Verno,MIBR,https://www.vlr.gg/player/21668/verno,Americas,459520,206943,IceboxPICK,bo1,0.92,150,11,13,9,0.85,71%,128,38%,0,1
cortezia,MIBR,https://www.vlr.gg/player/5395/cortezia,Americas,459520,206943,IceboxPICK,bo1,0.71,153,12,15,3,0.8,57%,107,31%,2,4
tex,LEV,https://www.vlr.gg/player/1818/tex,Americas,459520,206943,IceboxPICK,bo1,1.28,255,20,15,0,1.33,62%,173,45%,6,1
C0M,LEV,https://www.vlr.gg/player/619/c0m,Americas,459520,206943,IceboxPICK,bo1,0.92,194,13,16,2,0.81,67%,146,30%,2,1
Demon1,LEV,https://www.vlr.gg/player/26171/demon1,Americas,459520,206943,IceboxPICK,bo1,0.88,140,12,14,3,0.86,62%,110,46%,1,1
Rossy,LEV,https://www.vlr.gg/player/1129/rossy,Americas,459520,206943,IceboxPICK,bo1,0.87,174,13,17,6,0.76,71%,119,35%,0,1
kiNgg,LEV,https://www.vlr.gg/player/8549/kingg,Americas,459520,206943,IceboxPICK,bo1,0.45,103,6,17,6,0.35,67%,73,15%,2,6
Zap,2G,https://www.vlr.gg/player/3169/zap,Americas,459521,206945,HavenPICK,bo1,1.11,182,17,15,5,1.13,75%,123,14%,0,0
gobera,2G,https://www.vlr.gg/player/14950/gobera,Americas,459521,206945,HavenPICK,bo1,1.06,231,20,18,2,1.11,58%,160,35%,5,2
Askia,2G,https://www.vlr.gg/player/20238/askia,Americas,459521,206945,HavenPICK,bo1,1.01,229,19,19,5,1.0,63%,165,28%,3,2
lz,2G,https://www.vlr.gg/player/6195/lz,Americas,459521,206945,HavenPICK,bo1,0.82,168,15,18,12,0.83,71%,97,33%,2,3
silentzz,2G,https://www.vlr.gg/player/11921/silentzz,Americas,459521,206945,HavenPICK,bo1,0.66,208,18,23,3,0.78,58%,128,51%,4,3
yay,EG,https://www.vlr.gg/player/881/yay,Americas,459521,206945,HavenPICK,bo1,1.33,276,25,16,0,1.56,79%,183,32%,3,2
NaturE,EG,https://www.vlr.gg/player/4927/nature,Americas,459521,206945,HavenPICK,bo1,1.28,241,20,18,17,1.11,92%,146,19%,0,3
icy,EG,https://www.vlr.gg/player/8402/icy,Americas,459521,206945,HavenPICK,bo1,0.91,217,19,20,5,0.95,75%,138,23%,5,4
supamen,EG,https://www.vlr.gg/player/826/supamen,Americas,459521,206945,HavenPICK,bo1,0.91,182,16,18,7,0.89,71%,124,26%,1,4
Derrek,EG,https://www.vlr.gg/player/1533/derrek,Americas,459521,206945,HavenPICK,bo1,0.90,175,13,17,11,0.76,88%,123,33%,1,1
Zap,2G,https://www.vlr.gg/player/3169/zap,Americas,459521,206946,LotusPICK,bo1,1.02,228,17,16,4,1.06,67%,149,34%,2,1
silentzz,2G,https://www.vlr.gg/player/11921/silentzz,Americas,459521,206946,LotusPICK,bo1,0.93,238,16,19,3,0.84,67%,160,45%,2,1
Askia,2G,https://www.vlr.gg/player/20238/askia,Americas,459521,206946,LotusPICK,bo1,0.91,199,15,16,1,0.94,57%,147,33%,2,4
gobera,2G,https://www.vlr.gg/player/14950/gobera,Americas,459521,206946,LotusPICK,bo1,0.91,175,13,13,2,1.0,62%,117,38%,2,2
lz,2G,https://www.vlr.gg/player/6195/lz,Americas,459521,206946,LotusPICK,bo1,0.68,120,7,15,12,0.47,57%,76,26%,1,4
NaturE,EG,https://www.vlr.gg/player/4927/nature,Americas,459521,206946,LotusPICK,bo1,1.19,222,17,13,8,1.31,67%,129,22%,3,1
Derrek,EG,https://www.vlr.gg/player/1533/derrek,Americas,459521,206946,LotusPICK,bo1,1.15,179,13,11,6,1.18,76%,123,38%,4,2
supamen,EG,https://www.vlr.gg/player/826/supamen,Americas,459521,206946,LotusPICK,bo1,1.12,211,15,14,6,1.07,71%,145,27%,1,1
yay,EG,https://www.vlr.gg/player/881/yay,Americas,459521,206946,LotusPICK,bo1,1.06,227,18,17,7,1.06,81%,168,33%,0,3
icy,EG,https://www.vlr.gg/player/8402/icy,Americas,459521,206946,LotusPICK,bo1,1.04,202,16,13,2,1.23,71%,125,9%,4,2
Zellsis,SEN,https://www.vlr.gg/player/729/zellsis,Americas,459522,206948,PearlPICK,bo1,1.42,266,18,10,3,1.8,83%,142,24%,1,2
johnqt,SEN,https://www.vlr.gg/player/1265/johnqt,Americas,459522,206948,PearlPICK,bo1,1.42,230,16,9,3,1.78,83%,156,17%,3,1
N4RRATE,SEN,https://www.vlr.gg/player/36245/n4rrate,Americas,459522,206948,PearlPICK,bo1,1.15,225,14,12,10,1.17,72%,136,18%,1,1
bang,SEN,https://www.vlr.gg/player/3880/bang,Americas,459522,206948,PearlPICK,bo1,1.01,170,11,12,10,0.92,94%,108,22%,2,0
zekken,SEN,https://www.vlr.gg/player/4004/zekken,Americas,459522,206948,PearlPICK,bo1,0.99,213,13,12,8,1.08,67%,136,29%,2,5
eeiu,100T,https://www.vlr.gg/player/796/eeiu,Americas,459522,206948,PearlPICK,bo1,0.99,194,13,14,3,0.93,78%,123,36%,0,0
Asuna,100T,https://www.vlr.gg/player/601/asuna,Americas,459522,206948,PearlPICK,bo1,0.94,210,13,15,6,0.87,83%,147,29%,4,4
zander,100T,https://www.vlr.gg/player/8082/zander,Americas,459522,206948,PearlPICK,bo1,0.86,213,13,16,8,0.81,89%,137,37%,2,0
Boostio,100T,https://www.vlr.gg/player/604/boostio,Americas,459522,206948,PearlPICK,bo1,0.64,140,8,14,2,0.57,50%,97,22%,2,2
Cryocells,100T,https://www.vlr.gg/player/4147/cryocells,Americas,459522,206948,PearlPICK,bo1,0.63,129,8,13,5,0.62,61%,77,33%,1,3
bang,SEN,https://www.vlr.gg/player/3880/bang,Americas,459522,206949,HavenPICK,bo1,1.38,242,18,13,8,1.38,64%,155,40%,2,2
zekken,SEN,https://www.vlr.gg/player/4004/zekken,Americas,459522,206949,HavenPICK,bo1,0.90,214,15,18,4,0.83,68%,132,24%,3,5
Zellsis,SEN,https://www.vlr.gg/player/729/zellsis,Americas,459522,206949,HavenPICK,bo1,0.82,163,12,16,2,0.75,45%,110,25%,1,3
johnqt,SEN,https://www.vlr.gg/player/1265/johnqt,Americas,459522,206949,HavenPICK,bo1,0.61,118,8,18,3,0.44,45%,84,23%,0,2
N4RRATE,SEN,https://www.vlr.gg/player/36245/n4rrate,Americas,459522,206949,HavenPICK,bo1,0.60,135,9,18,8,0.5,59%,95,24%,1,3
Cryocells,100T,https://www.vlr.gg/player/4147/cryocells,Americas,459522,206949,HavenPICK,bo1,1.60,276,24,11,10,2.18,91%,179,32%,4,0
Asuna,100T,https://www.vlr.gg/player/601/asuna,Americas,459522,206949,HavenPICK,bo1,1.38,277,20,14,9,1.43,68%,191,42%,8,4
eeiu,100T,https://www.vlr.gg/player/796/eeiu,Americas,459522,206949,HavenPICK,bo1,1.23,218,18,11,4,1.64,77%,141,26%,0,0
zander,100T,https://www.vlr.gg/player/8082/zander,Americas,459522,206949,HavenPICK,bo1,0.90,140,10,13,18,0.77,73%,81,16%,1,1
Boostio,100T,https://www.vlr.gg/player/604/boostio,Americas,459522,206949,HavenPICK,bo1,0.76,151,11,13,3,0.85,68%,106,28%,2,2
bang,SEN,https://www.vlr.gg/player/3880/bang,Americas,459522,206950,Split,bo1,1.64,254,13,5,4,2.6,86%,155,43%,1,1
Zellsis,SEN,https://www.vlr.gg/player/729/zellsis,Americas,459522,206950,Split,bo1,1.63,266,15,4,3,3.75,86%,165,21%,2,1
johnqt,SEN,https://www.vlr.gg/player/1265/johnqt,Americas,459522,206950,Split,bo1,1.61,247,14,6,6,2.33,100%,170,25%,1,0
N4RRATE,SEN,https://www.vlr.gg/player/36245/n4rrate,Americas,459522,206950,Split,bo1,1.35,221,12,8,10,1.5,100%,149,16%,0,0
zekken,SEN,https://www.vlr.gg/player/4004/zekken,Americas,459522,206950,Split,bo1,1.13,253,12,9,5,1.33,71%,151,20%,4,4
Cryocells,100T,https://www.vlr.gg/player/4147/cryocells,Americas,459522,206950,Split,bo1,0.69,192,7,13,4,0.54,64%,139,18%,0,0
eeiu,100T,https://www.vlr.gg/player/796/eeiu,Americas,459522,206950,Split,bo1,0.64,113,7,12,1,0.58,57%,70,25%,1,1
Boostio,100T,https://www.vlr.gg/player/604/boostio,Americas,459522,206950,Split,bo1,0.53,145,7,13,4,0.54,57%,94,47%,0,1
Asuna,100T,https://www.vlr.gg/player/601/asuna,Americas,459522,206950,Split,bo1,0.49,163,6,15,3,0.4,79%,133,24%,5,6
zander,100T,https://www.vlr.gg/player/8082/zander,Americas,459522,206950,Split,bo1,0.38,103,5,13,3,0.38,57%,63,14%,0,0
s0m,NRG,https://www.vlr.gg/player/4164/s0m,Americas,459523,206951,LotusPICK,bo1,1.58,298,25,13,9,1.92,74%,214,33%,3,2
FiNESSE,NRG,https://www.vlr.gg/player/817/finesse,Americas,459523,206951,LotusPICK,bo1,0.93,204,15,18,8,0.83,74%,129,37%,3,1
brawk,NRG,https://www.vlr.gg/player/2172/brawk,Americas,459523,206951,LotusPICK,bo1,0.92,175,14,16,7,0.88,74%,112,20%,1,0
Ethan,NRG,https://www.vlr.gg/player/11225/ethan,Americas,459523,206951,LotusPICK,bo1,0.92,147,11,14,7,0.79,74%,96,11%,3,3
mada,NRG,https://www.vlr.gg/player/5132/mada,Americas,459523,206951,LotusPICK,bo1,0.60,132,10,16,5,0.62,52%,100,24%,3,4
havoc,FUR,https://www.vlr.gg/player/8706/havoc,Americas,459523,206951,LotusPICK,bo1,1.26,268,22,17,3,1.29,74%,161,44%,3,3
pryze,FUR,https://www.vlr.gg/player/662/pryze,Americas,459523,206951,LotusPICK,bo1,1.10,180,15,13,1,1.15,61%,121,25%,1,2
Khalil,FUR,https://www.vlr.gg/player/1711/khalil,Americas,459523,206951,LotusPICK,bo1,0.96,156,12,14,12,0.86,74%,107,33%,2,1
heat,FUR,https://www.vlr.gg/player/8673/heat,Americas,459523,206951,LotusPICK,bo1,0.92,195,17,16,5,1.06,70%,120,41%,4,3
raafa,FUR,https://www.vlr.gg/player/25743/raafa,Americas,459523,206951,LotusPICK,bo1,0.79,118,11,15,9,0.73,65%,81,42%,0,4
brawk,NRG,https://www.vlr.gg/player/2172/brawk,Americas,459523,206952,PearlPICK,bo1,1.76,209,14,4,9,3.5,87%,129,26%,1,0
Ethan,NRG,https://www.vlr.gg/player/11225/ethan,Americas,459523,206952,PearlPICK,bo1,1.58,278,15,7,6,2.14,80%,165,33%,4,1
mada,NRG,https://www.vlr.gg/player/5132/mada,Americas,459523,206952,PearlPICK,bo1,1.49,289,16,8,4,2.0,80%,186,29%,4,3
s0m,NRG,https://www.vlr.gg/player/4164/s0m,Americas,459523,206952,PearlPICK,bo1,1.34,198,12,5,7,2.4,87%,126,24%,1,0
FiNESSE,NRG,https://www.vlr.gg/player/817/finesse,Americas,459523,206952,PearlPICK,bo1,0.86,103,4,7,7,0.57,87%,92,13%,1,0
pryze,FUR,https://www.vlr.gg/player/662/pryze,Americas,459523,206952,PearlPICK,bo1,1.02,174,8,9,0,0.89,53%,120,29%,2,0
Khalil,FUR,https://www.vlr.gg/player/1711/khalil,Americas,459523,206952,PearlPICK,bo1,0.62,123,6,12,2,0.5,53%,83,19%,0,1
raafa,FUR,https://www.vlr.gg/player/25743/raafa,Americas,459523,206952,PearlPICK,bo1,0.52,149,7,13,3,0.54,67%,92,26%,0,4
heat,FUR,https://www.vlr.gg/player/8673/heat,Americas,459523,206952,PearlPICK,bo1,0.31,90,5,13,0,0.38,40%,74,43%,0,1
havoc,FUR,https://www.vlr.gg/player/8706/havoc,Americas,459523,206952,PearlPICK,bo1,0.27,113,5,14,2,0.36,53%,76,35%,2,5
mada,NRG,https://www.vlr.gg/player/5132/mada,Americas,459523,206953,Fracture,bo1,2.17,406,26,9,3,2.89,82%,248,29%,8,3
Ethan,NRG,https://www.vlr.gg/player/11225/ethan,Americas,459523,206953,Fracture,bo1,1.42,173,9,5,10,1.8,94%,123,20%,0,0
s0m,NRG,https://www.vlr.gg/player/4164/s0m,Americas,459523,206953,Fracture,bo1,1.31,174,12,6,8,2.0,88%,117,46%,2,2
FiNESSE,NRG,https://www.vlr.gg/player/817/finesse,Americas,459523,206953,Fracture,bo1,1.13,195,13,9,6,1.44,76%,131,16%,1,1
brawk,NRG,https://www.vlr.gg/player/2172/brawk,Americas,459523,206953,Fracture,bo1,1.00,106,7,6,6,1.17,88%,81,17%,0,0
Khalil,FUR,https://www.vlr.gg/player/1711/khalil,Americas,459523,206953,Fracture,bo1,0.91,209,12,14,2,0.86,65%,129,21%,1,0
pryze,FUR,https://www.vlr.gg/player/662/pryze,Americas,459523,206953,Fracture,bo1,0.77,120,7,13,3,0.54,47%,94,40%,0,1
heat,FUR,https://www.vlr.gg/player/8673/heat,Americas,459523,206953,Fracture,bo1,0.53,131,8,12,2,0.67,76%,89,44%,2,2
raafa,FUR,https://www.vlr.gg/player/25743/raafa,Americas,459523,206953,Fracture,bo1,0.42,71,4,12,5,0.33,65%,40,20%,0,2
havoc,FUR,https://www.vlr.gg/player/8706/havoc,Americas,459523,206953,Fracture,bo1,0.09,80,4,16,2,0.25,35%,56,19%,3,6
