Player,Org,ProfileURL,Region,MatchID,MapNum,MapName,SeriesFormat,R2.0,ACS,K,D,A,KAST,ADR,HS%,FK,FD,K:D
Avez,KC,https://www.vlr.gg/player/5654/avez,Mixed,510149,225027,AscentPICK,bo3,1.33,248,18,14,3,60%,155,34%,2,2,1.29
Elite,KC,https://www.vlr.gg/player/16459/elite,Mixed,510149,225027,AscentPICK,bo3,1.07,195,13,15,3,65%,127,43%,2,0,0.87
marteen,KC,https://www.vlr.gg/player/10307/marteen,Mixed,510149,225027,AscentPICK,bo3,0.76,164,12,17,3,60%,113,48%,3,5,0.71
SUYGETSU,KC,https://www.vlr.gg/player/2858/suygetsu,Mixed,510149,225027,AscentPICK,bo3,0.47,114,7,17,3,60%,72,40%,2,2,0.41
saadhak,KC,https://www.vlr.gg/player/727/saadhak,Mixed,510149,225027,AscentPICK,bo3,0.39,75,4,16,5,60%,57,62%,1,1,0.25
Jinggg,PRX,https://www.vlr.gg/player/7378/jinggg,Mixed,510150,225029,IceboxPICK,bo3,1.45,224,15,7,4,75%,141,30%,2,0,2.14
PatMen,PRX,https://www.vlr.gg/player/13744/patmen,Mixed,510150,225029,IceboxPICK,bo3,1.36,253,14,8,5,81%,185,32%,2,2,1.75
f0rsakeN,PRX,https://www.vlr.gg/player/9801/f0rsaken,Mixed,510150,225029,IceboxPICK,bo3,1.14,245,13,9,8,94%,169,40%,1,0,1.44
something,PRX,https://www.vlr.gg/player/17086/something,Mixed,510150,225029,IceboxPICK,bo3,1.13,202,13,7,2,81%,111,32%,5,0,1.86
d4v41,PRX,https://www.vlr.gg/player/9803/d4v41,Mixed,510150,225029,IceboxPICK,bo3,1.02,186,12,8,1,69%,119,32%,1,3,1.5
N4RRATE,SEN,https://www.vlr.gg/player/36245/n4rrate,Mixed,510150,225029,IceboxPICK,bo3,1.50,282,15,12,3,69%,216,37%,1,2,1.25
bang,SEN,https://www.vlr.gg/player/3880/bang,Mixed,510150,225029,IceboxPICK,bo3,0.80,147,9,13,3,56%,97,33%,1,1,0.69
Zellsis,SEN,https://www.vlr.gg/player/729/zellsis,Mixed,510150,225029,IceboxPICK,bo3,0.70,137,7,14,2,50%,96,14%,0,2,0.5
zekken,SEN,https://www.vlr.gg/player/4004/zekken,Mixed,510150,225029,IceboxPICK,bo3,0.43,95,4,15,5,44%,67,26%,0,3,0.27
johnqt,SEN,https://www.vlr.gg/player/1265/johnqt,Mixed,510150,225029,IceboxPICK,bo3,0.40,80,4,13,5,50%,47,20%,3,3,0.31
Jinggg,PRX,https://www.vlr.gg/player/7378/jinggg,Mixed,510150,225030,SunsetPICK,bo3,1.28,282,22,16,2,73%,180,29%,5,4,1.38
something,PRX,https://www.vlr.gg/player/17086/something,Mixed,510150,225030,SunsetPICK,bo3,1.08,199,18,15,2,73%,137,42%,0,0,1.2
PatMen,PRX,https://www.vlr.gg/player/13744/patmen,Mixed,510150,225030,SunsetPICK,bo3,1.01,166,13,13,6,73%,118,29%,2,2,1.0
d4v41,PRX,https://www.vlr.gg/player/9803/d4v41,Mixed,510150,225030,SunsetPICK,bo3,0.85,174,12,16,10,55%,119,23%,3,2,0.75
f0rsakeN,PRX,https://www.vlr.gg/player/9801/f0rsaken,Mixed,510150,225030,SunsetPICK,bo3,0.83,165,11,16,10,77%,114,31%,2,2,0.69
zekken,SEN,https://www.vlr.gg/player/4004/zekken,Mixed,510150,225030,SunsetPICK,bo3,1.37,331,26,17,3,77%,188,35%,6,5,1.53
N4RRATE,SEN,https://www.vlr.gg/player/36245/n4rrate,Mixed,510150,225030,SunsetPICK,bo3,1.02,208,14,16,7,68%,138,29%,2,2,0.88
johnqt,SEN,https://www.vlr.gg/player/1265/johnqt,Mixed,510150,225030,SunsetPICK,bo3,0.98,139,10,13,14,77%,91,30%,0,0,0.77
bang,SEN,https://www.vlr.gg/player/3880/bang,Mixed,510150,225030,SunsetPICK,bo3,0.90,192,15,17,10,68%,131,37%,1,3,0.88
Zellsis,SEN,https://www.vlr.gg/player/729/zellsis,Mixed,510150,225030,SunsetPICK,bo3,0.81,138,11,13,2,64%,98,16%,1,2,0.85
s0m,NRG,https://www.vlr.gg/player/4164/s0m,Mixed,510151,225032,SunsetPICK,bo3,1.33,289,19,15,6,79%,182,41%,3,4,1.27
skuba,NRG,https://www.vlr.gg/player/11118/skuba,Mixed,510151,225032,SunsetPICK,bo3,1.04,198,13,14,6,74%,127,34%,2,1,0.93
Ethan,NRG,https://www.vlr.gg/player/11225/ethan,Mixed,510151,225032,SunsetPICK,bo3,0.65,145,9,13,6,68%,96,43%,1,2,0.69
brawk,NRG,https://www.vlr.gg/player/2172/brawk,Mixed,510151,225032,SunsetPICK,bo3,0.65,149,9,15,5,58%,87,19%,1,0,0.6
mada,NRG,https://www.vlr.gg/player/5132/mada,Mixed,510151,225032,SunsetPICK,bo3,0.25,122,7,17,3,58%,80,18%,1,4,0.41
Munchkin,GEN,https://www.vlr.gg/player/2489/munchkin,Mixed,510151,225032,SunsetPICK,bo3,1.53,254,19,9,2,79%,161,37%,2,0,2.11
t3xture,GEN,https://www.vlr.gg/player/9196/t3xture,Mixed,510151,225032,SunsetPICK,bo3,1.49,332,22,15,6,84%,226,38%,5,2,1.47
Karon,GEN,https://www.vlr.gg/player/34974/karon,Mixed,510151,225032,SunsetPICK,bo3,0.96,164,11,11,6,89%,109,21%,3,1,1.0
Ash,GEN,https://www.vlr.gg/player/25017/ash,Mixed,510151,225032,SunsetPICK,bo3,0.92,135,9,10,9,68%,103,21%,0,1,0.9
Foxy9,GEN,https://www.vlr.gg/player/11600/foxy9,Mixed,510151,225032,SunsetPICK,bo3,0.81,165,13,12,3,63%,104,42%,1,4,1.08
brawk,NRG,https://www.vlr.gg/player/2172/brawk,Mixed,510151,225033,IceboxPICK,bo3,1.23,221,16,13,7,65%,157,14%,0,4,1.23
mada,NRG,https://www.vlr.gg/player/5132/mada,Mixed,510151,225033,IceboxPICK,bo3,1.12,247,19,19,2,65%,163,47%,5,3,1.0
skuba,NRG,https://www.vlr.gg/player/11118/skuba,Mixed,510151,225033,IceboxPICK,bo3,1.09,177,16,16,9,70%,131,18%,0,2,1.0
Ethan,NRG,https://www.vlr.gg/player/11225/ethan,Mixed,510151,225033,IceboxPICK,bo3,0.69,176,13,20,9,74%,125,27%,1,1,0.65
s0m,NRG,https://www.vlr.gg/player/4164/s0m,Mixed,510151,225033,IceboxPICK,bo3,0.38,115,10,18,0,35%,71,18%,1,6,0.56
Foxy9,GEN,https://www.vlr.gg/player/11600/foxy9,Mixed,510151,225033,IceboxPICK,bo3,1.37,228,22,11,2,78%,131,40%,3,2,2.0
Munchkin,GEN,https://www.vlr.gg/player/2489/munchkin,Mixed,510151,225033,IceboxPICK,bo3,1.36,237,19,13,4,74%,167,38%,5,0,1.46
Ash,GEN,https://www.vlr.gg/player/25017/ash,Mixed,510151,225033,IceboxPICK,bo3,0.99,178,16,15,3,78%,123,36%,0,0,1.07
t3xture,GEN,https://www.vlr.gg/player/9196/t3xture,Mixed,510151,225033,IceboxPICK,bo3,0.94,225,17,16,6,78%,141,25%,7,3,1.06
Karon,GEN,https://www.vlr.gg/player/34974/karon,Mixed,510151,225033,IceboxPICK,bo3,0.61,157,12,19,8,70%,99,24%,1,2,0.63
MAGNUM,BBL,https://www.vlr.gg/player/2173/magnum,Mixed,510152,225035,AscentPICK,bo3,0.98,225,12,14,2,81%,142,23%,2,1,0.86
Jamppi,BBL,https://www.vlr.gg/player/9780/jamppi,Mixed,510152,225035,AscentPICK,bo3,0.86,187,10,14,1,50%,110,30%,0,1,0.71
sociablEE,BBL,https://www.vlr.gg/player/5568/sociablee,Mixed,510152,225035,AscentPICK,bo3,0.78,224,11,15,0,50%,146,13%,2,1,0.73
PROFEK,BBL,https://www.vlr.gg/player/5554/profek,Mixed,510152,225035,AscentPICK,bo3,0.49,125,6,14,4,50%,85,16%,0,2,0.43
LewN,BBL,https://www.vlr.gg/player/20144/lewn,Mixed,510152,225035,AscentPICK,bo3,0.06,61,3,15,1,25%,43,18%,0,7,0.2
Wo0t,TH,https://www.vlr.gg/player/21328/wo0t,Mixed,510152,225035,AscentPICK,bo3,2.11,438,23,10,6,94%,285,30%,6,0,2.3
Boo,TH,https://www.vlr.gg/player/1144/boo,Mixed,510152,225035,AscentPICK,bo3,1.28,205,14,7,7,81%,118,27%,2,1,2.0
MiniBoo,TH,https://www.vlr.gg/player/18350/miniboo,Mixed,510152,225035,AscentPICK,bo3,1.18,196,14,9,3,81%,144,33%,3,2,1.56
benjyfishy,TH,https://www.vlr.gg/player/29873/benjyfishy,Mixed,510152,225035,AscentPICK,bo3,1.09,204,13,9,5,81%,124,25%,1,0,1.44
RieNs,TH,https://www.vlr.gg/player/10971/riens,Mixed,510152,225035,AscentPICK,bo3,1.00,130,8,7,6,75%,101,47%,0,1,1.14
Jamppi,BBL,https://www.vlr.gg/player/9780/jamppi,Mixed,510152,225036,HavenPICK,bo3,1.14,252,15,15,2,61%,163,29%,1,1,1.0
LewN,BBL,https://www.vlr.gg/player/20144/lewn,Mixed,510152,225036,HavenPICK,bo3,0.64,133,9,13,2,50%,82,39%,1,4,0.69
MAGNUM,BBL,https://www.vlr.gg/player/2173/magnum,Mixed,510152,225036,HavenPICK,bo3,0.55,160,9,18,5,61%,113,23%,1,4,0.5
sociablEE,BBL,https://www.vlr.gg/player/5568/sociablee,Mixed,510152,225036,HavenPICK,bo3,0.52,121,7,14,1,50%,77,23%,1,3,0.5
PROFEK,BBL,https://www.vlr.gg/player/5554/profek,Mixed,510152,225036,HavenPICK,bo3,0.46,133,6,17,10,61%,89,22%,0,2,0.35
Wo0t,TH,https://www.vlr.gg/player/21328/wo0t,Mixed,510152,225036,HavenPICK,bo3,1.77,348,23,10,4,89%,232,22%,4,0,2.3
RieNs,TH,https://www.vlr.gg/player/10971/riens,Mixed,510152,225036,HavenPICK,bo3,1.49,239,17,7,2,72%,154,53%,2,1,2.43
MiniBoo,TH,https://www.vlr.gg/player/18350/miniboo,Mixed,510152,225036,HavenPICK,bo3,1.30,228,16,10,3,83%,170,31%,2,1,1.6
benjyfishy,TH,https://www.vlr.gg/player/29873/benjyfishy,Mixed,510152,225036,HavenPICK,bo3,1.22,232,15,10,8,83%,148,43%,2,1,1.5
Boo,TH,https://www.vlr.gg/player/1144/boo,Mixed,510152,225036,HavenPICK,bo3,1.03,142,6,9,21,83%,84,32%,4,1,0.67
crashies,FNC,https://www.vlr.gg/player/4/crashies,Mixed,510153,225038,SunsetPICK,bo3,1.18,245,20,17,3,61%,164,35%,0,1,1.18
Alfajer,FNC,https://www.vlr.gg/player/9810/alfajer,Mixed,510153,225038,SunsetPICK,bo3,1.08,236,19,18,3,83%,145,21%,7,3,1.06
Chronicle,FNC,https://www.vlr.gg/player/458/chronicle,Mixed,510153,225038,SunsetPICK,bo3,1.02,206,16,18,6,61%,145,27%,1,3,0.89
kaajak,FNC,https://www.vlr.gg/player/9554/kaajak,Mixed,510153,225038,SunsetPICK,bo3,0.61,161,13,19,3,61%,104,27%,2,6,0.68
Boaster,FNC,https://www.vlr.gg/player/438/boaster,Mixed,510153,225038,SunsetPICK,bo3,0.44,82,5,18,9,52%,57,32%,0,0,0.28
f0rsakeN,PRX,https://www.vlr.gg/player/9801/f0rsaken,Mixed,510153,225038,SunsetPICK,bo3,1.22,266,25,17,8,83%,190,36%,2,3,1.47
Jinggg,PRX,https://www.vlr.gg/player/7378/jinggg,Mixed,510153,225038,SunsetPICK,bo3,1.20,211,18,12,5,91%,144,19%,3,3,1.5
d4v41,PRX,https://www.vlr.gg/player/9803/d4v41,Mixed,510153,225038,SunsetPICK,bo3,1.06,189,16,13,7,70%,116,37%,2,2,1.23
something,PRX,https://www.vlr.gg/player/17086/something,Mixed,510153,225038,SunsetPICK,bo3,0.99,206,16,15,7,87%,141,29%,3,0,1.07
PatMen,PRX,https://www.vlr.gg/player/13744/patmen,Mixed,510153,225038,SunsetPICK,bo3,0.95,196,15,16,5,70%,138,28%,3,2,0.94
Chronicle,FNC,https://www.vlr.gg/player/458/chronicle,Mixed,510153,225039,AscentPICK,bo3,1.74,291,18,8,3,69%,200,20%,5,0,2.25
Boaster,FNC,https://www.vlr.gg/player/438/boaster,Mixed,510153,225039,AscentPICK,bo3,1.29,189,10,8,13,88%,114,6%,2,0,1.25
Alfajer,FNC,https://www.vlr.gg/player/9810/alfajer,Mixed,510153,225039,AscentPICK,bo3,1.22,270,16,13,4,75%,207,32%,2,3,1.23
kaajak,FNC,https://www.vlr.gg/player/9554/kaajak,Mixed,510153,225039,AscentPICK,bo3,1.21,224,14,10,1,69%,158,64%,2,1,1.4
crashies,FNC,https://www.vlr.gg/player/4/crashies,Mixed,510153,225039,AscentPICK,bo3,1.02,102,8,6,2,69%,72,38%,0,1,1.33
d4v41,PRX,https://www.vlr.gg/player/9803/d4v41,Mixed,510153,225039,AscentPICK,bo3,0.85,213,11,13,3,69%,147,21%,1,2,0.85
f0rsakeN,PRX,https://www.vlr.gg/player/9801/f0rsaken,Mixed,510153,225039,AscentPICK,bo3,0.80,224,11,14,4,50%,148,25%,3,3,0.79
PatMen,PRX,https://www.vlr.gg/player/13744/patmen,Mixed,510153,225039,AscentPICK,bo3,0.75,153,8,12,6,56%,96,38%,0,1,0.67
something,PRX,https://www.vlr.gg/player/17086/something,Mixed,510153,225039,AscentPICK,bo3,0.69,154,9,13,0,50%,99,25%,1,4,0.69
Jinggg,PRX,https://www.vlr.gg/player/7378/jinggg,Mixed,510153,225039,AscentPICK,bo3,0.49,143,6,14,4,56%,105,26%,0,1,0.43
kaajak,FNC,https://www.vlr.gg/player/9554/kaajak,Mixed,510153,225040,Split,bo3,1.86,361,29,11,4,81%,223,42%,5,1,2.64
Chronicle,FNC,https://www.vlr.gg/player/458/chronicle,Mixed,510153,225040,Split,bo3,1.57,245,19,8,8,90%,157,26%,2,2,2.38
Alfajer,FNC,https://www.vlr.gg/player/9810/alfajer,Mixed,510153,225040,Split,bo3,1.10,284,20,17,7,81%,196,36%,6,4,1.18
crashies,FNC,https://www.vlr.gg/player/4/crashies,Mixed,510153,225040,Split,bo3,0.96,122,8,10,13,81%,89,34%,0,0,0.8
Boaster,FNC,https://www.vlr.gg/player/438/boaster,Mixed,510153,225040,Split,bo3,0.80,107,7,10,5,71%,82,30%,0,1,0.7
f0rsakeN,PRX,https://www.vlr.gg/player/9801/f0rsaken,Mixed,510153,225040,Split,bo3,0.93,166,15,16,2,62%,97,17%,3,1,0.94
something,PRX,https://www.vlr.gg/player/17086/something,Mixed,510153,225040,Split,bo3,0.91,205,15,16,6,71%,134,17%,3,2,0.94
d4v41,PRX,https://www.vlr.gg/player/9803/d4v41,Mixed,510153,225040,Split,bo3,0.72,146,10,17,4,57%,105,15%,0,3,0.59
Jinggg,PRX,https://www.vlr.gg/player/7378/jinggg,Mixed,510153,225040,Split,bo3,0.71,192,11,19,5,52%,135,13%,2,6,0.58
PatMen,PRX,https://www.vlr.gg/player/13744/patmen,Mixed,510153,225040,Split,bo3,0.40,77,5,16,7,52%,56,25%,0,1,0.31
Ash,GEN,https://www.vlr.gg/player/25017/ash,Mixed,510154,225041,AscentPICK,bo3,1.06,216,15,15,5,70%,133,46%,1,0,1.0
Karon,GEN,https://www.vlr.gg/player/34974/karon,Mixed,510154,225041,AscentPICK,bo3,1.02,208,16,15,9,80%,125,20%,1,3,1.07
Foxy9,GEN,https://www.vlr.gg/player/11600/foxy9,Mixed,510154,225041,AscentPICK,bo3,0.92,201,14,14,1,65%,136,29%,2,1,1.0
Munchkin,GEN,https://www.vlr.gg/player/2489/munchkin,Mixed,510154,225041,AscentPICK,bo3,0.65,178,10,17,10,55%,115,13%,1,2,0.59
t3xture,GEN,https://www.vlr.gg/player/9196/t3xture,Mixed,510154,225041,AscentPICK,bo3,0.47,163,10,17,3,50%,92,28%,5,4,0.59
MiniBoo,TH,https://www.vlr.gg/player/18350/miniboo,Mixed,510154,225041,AscentPICK,bo3,1.37,225,17,13,5,70%,153,26%,1,2,1.31
Boo,TH,https://www.vlr.gg/player/1144/boo,Mixed,510154,225041,AscentPICK,bo3,1.26,170,13,10,11,90%,97,37%,2,1,1.3
Wo0t,TH,https://www.vlr.gg/player/21328/wo0t,Mixed,510154,225041,AscentPICK,bo3,1.20,296,20,15,4,75%,193,21%,6,4,1.33
RieNs,TH,https://www.vlr.gg/player/10971/riens,Mixed,510154,225041,AscentPICK,bo3,1.18,239,17,13,6,75%,165,52%,1,1,1.31
benjyfishy,TH,https://www.vlr.gg/player/29873/benjyfishy,Mixed,510154,225041,AscentPICK,bo3,0.93,151,11,14,5,75%,111,26%,0,2,0.79
t3xture,GEN,https://www.vlr.gg/player/9196/t3xture,Mixed,510154,225042,HavenPICK,bo3,1.50,322,23,14,4,86%,201,27%,11,2,1.64
Munchkin,GEN,https://www.vlr.gg/player/2489/munchkin,Mixed,510154,225042,HavenPICK,bo3,1.29,236,17,11,7,76%,151,18%,0,1,1.55
Foxy9,GEN,https://www.vlr.gg/player/11600/foxy9,Mixed,510154,225042,HavenPICK,bo3,1.22,195,14,10,1,81%,146,23%,1,0,1.4
Karon,GEN,https://www.vlr.gg/player/34974/karon,Mixed,510154,225042,HavenPICK,bo3,1.05,148,12,10,7,71%,89,28%,3,2,1.2
Ash,GEN,https://www.vlr.gg/player/25017/ash,Mixed,510154,225042,HavenPICK,bo3,0.68,87,6,12,4,76%,80,38%,1,0,0.5
Wo0t,TH,https://www.vlr.gg/player/21328/wo0t,Mixed,510154,225042,HavenPICK,bo3,1.27,275,20,15,2,71%,171,51%,2,3,1.33
RieNs,TH,https://www.vlr.gg/player/10971/riens,Mixed,510154,225042,HavenPICK,bo3,0.89,194,13,16,4,62%,123,48%,1,2,0.81
Boo,TH,https://www.vlr.gg/player/1144/boo,Mixed,510154,225042,HavenPICK,bo3,0.75,116,9,12,5,81%,74,28%,1,3,0.75
benjyfishy,TH,https://www.vlr.gg/player/29873/benjyfishy,Mixed,510154,225042,HavenPICK,bo3,0.73,125,9,13,0,57%,86,28%,0,1,0.69
MiniBoo,TH,https://www.vlr.gg/player/18350/miniboo,Mixed,510154,225042,HavenPICK,bo3,0.25,85,6,16,5,43%,58,29%,1,7,0.38
Ash,GEN,https://www.vlr.gg/player/25017/ash,Mixed,510154,225043,Lotus,bo3,1.14,183,20,17,13,83%,121,38%,1,2,1.18
Foxy9,GEN,https://www.vlr.gg/player/11600/foxy9,Mixed,510154,225043,Lotus,bo3,1.08,200,22,18,4,77%,125,43%,6,1,1.22
Munchkin,GEN,https://www.vlr.gg/player/2489/munchkin,Mixed,510154,225043,Lotus,bo3,1.01,255,24,23,11,73%,162,21%,7,1,1.04
t3xture,GEN,https://www.vlr.gg/player/9196/t3xture,Mixed,510154,225043,Lotus,bo3,0.78,192,20,24,5,63%,125,17%,2,3,0.83
Karon,GEN,https://www.vlr.gg/player/34974/karon,Mixed,510154,225043,Lotus,bo3,0.78,168,18,20,12,83%,109,23%,3,4,0.9
RieNs,TH,https://www.vlr.gg/player/10971/riens,Mixed,510154,225043,Lotus,bo3,1.43,245,27,18,18,83%,165,38%,1,1,1.5
Boo,TH,https://www.vlr.gg/player/1144/boo,Mixed,510154,225043,Lotus,bo3,1.31,203,22,17,12,90%,124,36%,2,1,1.29
Wo0t,TH,https://www.vlr.gg/player/21328/wo0t,Mixed,510154,225043,Lotus,bo3,0.93,194,18,23,11,73%,119,31%,0,3,0.78
benjyfishy,TH,https://www.vlr.gg/player/29873/benjyfishy,Mixed,510154,225043,Lotus,bo3,0.84,146,15,21,7,80%,97,29%,2,5,0.71
MiniBoo,TH,https://www.vlr.gg/player/18350/miniboo,Mixed,510154,225043,Lotus,bo3,0.79,191,20,25,6,70%,118,30%,6,9,0.8
f0rsakeN,PRX,https://www.vlr.gg/player/9801/f0rsaken,Mixed,510156,225049,SunsetPICK,bo3,1.54,298,25,16,13,70%,174,28%,2,2,1.56
d4v41,PRX,https://www.vlr.gg/player/9803/d4v41,Mixed,510156,225049,SunsetPICK,bo3,0.96,199,17,18,10,74%,122,25%,3,1,0.94
Jinggg,PRX,https://www.vlr.gg/player/7378/jinggg,Mixed,510156,225049,SunsetPICK,bo3,0.87,232,17,21,6,70%,158,22%,6,3,0.81
PatMen,PRX,https://www.vlr.gg/player/13744/patmen,Mixed,510156,225049,SunsetPICK,bo3,0.86,183,13,18,10,74%,122,28%,0,4,0.72
something,PRX,https://www.vlr.gg/player/17086/something,Mixed,510156,225049,SunsetPICK,bo3,0.75,144,10,17,7,57%,103,36%,1,1,0.59
Karon,GEN,https://www.vlr.gg/player/34974/karon,Mixed,510156,225049,SunsetPICK,bo3,1.36,292,25,17,9,78%,162,22%,2,2,1.47
Munchkin,GEN,https://www.vlr.gg/player/2489/munchkin,Mixed,510156,225049,SunsetPICK,bo3,0.99,213,16,16,9,83%,131,29%,3,5,1.0
Foxy9,GEN,https://www.vlr.gg/player/11600/foxy9,Mixed,510156,225049,SunsetPICK,bo3,0.97,173,15,15,5,70%,113,41%,0,0,1.0
Ash,GEN,https://www.vlr.gg/player/25017/ash,Mixed,510156,225049,SunsetPICK,bo3,0.91,204,17,16,2,57%,149,54%,3,0,1.06
t3xture,GEN,https://www.vlr.gg/player/9196/t3xture,Mixed,510156,225049,SunsetPICK,bo3,0.84,222,17,18,9,65%,136,23%,3,5,0.94
something,PRX,https://www.vlr.gg/player/17086/something,Mixed,510156,225050,AscentPICK,bo3,1.16,247,19,15,3,71%,152,34%,4,2,1.27
d4v41,PRX,https://www.vlr.gg/player/9803/d4v41,Mixed,510156,225050,AscentPICK,bo3,1.13,224,16,15,4,71%,146,50%,1,0,1.07
PatMen,PRX,https://www.vlr.gg/player/13744/patmen,Mixed,510156,225050,AscentPICK,bo3,1.12,202,15,15,10,76%,130,35%,2,2,1.0
Jinggg,PRX,https://www.vlr.gg/player/7378/jinggg,Mixed,510156,225050,AscentPICK,bo3,0.79,157,10,18,9,67%,93,29%,2,0,0.56
f0rsakeN,PRX,https://www.vlr.gg/player/9801/f0rsaken,Mixed,510156,225050,AscentPICK,bo3,0.31,114,6,18,6,38%,90,21%,1,7,0.33
Karon,GEN,https://www.vlr.gg/player/34974/karon,Mixed,510156,225050,AscentPICK,bo3,1.33,231,18,12,13,86%,139,16%,0,2,1.5
Foxy9,GEN,https://www.vlr.gg/player/11600/foxy9,Mixed,510156,225050,AscentPICK,bo3,1.25,221,17,12,3,76%,148,34%,1,1,1.42
Munchkin,GEN,https://www.vlr.gg/player/2489/munchkin,Mixed,510156,225050,AscentPICK,bo3,1.14,240,17,14,15,76%,133,20%,3,1,1.21
Ash,GEN,https://www.vlr.gg/player/25017/ash,Mixed,510156,225050,AscentPICK,bo3,1.01,170,14,11,4,71%,111,32%,1,1,1.27
t3xture,GEN,https://www.vlr.gg/player/9196/t3xture,Mixed,510156,225050,AscentPICK,bo3,0.94,201,15,17,4,71%,155,23%,6,5,0.88
crashies,FNC,https://www.vlr.gg/player/4/crashies,Mixed,510155,225044,LotusPICK,bo5,1.87,271,17,4,8,88%,172,54%,4,2,4.25
Chronicle,FNC,https://www.vlr.gg/player/458/chronicle,Mixed,510155,225044,LotusPICK,bo5,1.79,333,22,8,7,94%,188,31%,2,0,2.75
kaajak,FNC,https://www.vlr.gg/player/9554/kaajak,Mixed,510155,225044,LotusPICK,bo5,1.52,233,16,6,3,88%,158,26%,2,2,2.67
Boaster,FNC,https://www.vlr.gg/player/438/boaster,Mixed,510155,225044,LotusPICK,bo5,1.30,180,10,6,11,94%,122,21%,0,0,1.67
Alfajer,FNC,https://www.vlr.gg/player/9810/alfajer,Mixed,510155,225044,LotusPICK,bo5,0.92,182,10,10,6,88%,117,25%,2,3,1.0
benjyfishy,TH,https://www.vlr.gg/player/29873/benjyfishy,Mixed,510155,225044,LotusPICK,bo5,0.68,179,10,15,0,59%,126,44%,3,2,0.67
Wo0t,TH,https://www.vlr.gg/player/21328/wo0t,Mixed,510155,225044,LotusPICK,bo5,0.66,112,7,14,1,53%,83,35%,1,0,0.5
RieNs,TH,https://www.vlr.gg/player/10971/riens,Mixed,510155,225044,LotusPICK,bo5,0.56,113,7,15,4,59%,59,43%,0,0,0.47
MiniBoo,TH,https://www.vlr.gg/player/18350/miniboo,Mixed,510155,225044,LotusPICK,bo5,0.36,118,6,16,1,53%,77,26%,2,4,0.38
Boo,TH,https://www.vlr.gg/player/1144/boo,Mixed,510155,225044,LotusPICK,bo5,0.20,92,4,15,2,41%,57,32%,1,4,0.27
kaajak,FNC,https://www.vlr.gg/player/9554/kaajak,Mixed,510155,225045,SunsetPICK,bo5,2.03,328,17,5,8,86%,239,44%,1,1,3.4
Alfajer,FNC,https://www.vlr.gg/player/9810/alfajer,Mixed,510155,225045,SunsetPICK,bo5,1.47,270,14,8,5,86%,172,47%,3,1,1.75
crashies,FNC,https://www.vlr.gg/player/4/crashies,Mixed,510155,225045,SunsetPICK,bo5,1.38,281,14,9,9,79%,166,29%,3,0,1.56
Chronicle,FNC,https://www.vlr.gg/player/458/chronicle,Mixed,510155,225045,SunsetPICK,bo5,1.36,230,12,7,7,93%,150,21%,3,1,1.71
Boaster,FNC,https://www.vlr.gg/player/438/boaster,Mixed,510155,225045,SunsetPICK,bo5,1.28,136,9,5,5,93%,80,24%,1,0,1.8
RieNs,TH,https://www.vlr.gg/player/10971/riens,Mixed,510155,225045,SunsetPICK,bo5,1.16,278,13,13,2,64%,175,56%,0,1,1.0
Boo,TH,https://www.vlr.gg/player/1144/boo,Mixed,510155,225045,SunsetPICK,bo5,0.77,201,10,13,5,64%,134,45%,0,2,0.77
benjyfishy,TH,https://www.vlr.gg/player/29873/benjyfishy,Mixed,510155,225045,SunsetPICK,bo5,0.29,124,5,14,0,36%,83,26%,0,3,0.36
Wo0t,TH,https://www.vlr.gg/player/21328/wo0t,Mixed,510155,225045,SunsetPICK,bo5,0.21,83,2,13,1,36%,74,32%,2,1,0.15
MiniBoo,TH,https://www.vlr.gg/player/18350/miniboo,Mixed,510155,225045,SunsetPICK,bo5,0.21,97,4,13,1,43%,65,29%,1,4,0.31
crashies,FNC,https://www.vlr.gg/player/4/crashies,Mixed,510155,225046,IceboxPICK,bo5,1.05,177,17,16,3,67%,110,48%,2,2,1.06
kaajak,FNC,https://www.vlr.gg/player/9554/kaajak,Mixed,510155,225046,IceboxPICK,bo5,1.01,201,18,18,3,58%,139,42%,5,4,1.0
Chronicle,FNC,https://www.vlr.gg/player/458/chronicle,Mixed,510155,225046,IceboxPICK,bo5,0.99,185,13,17,10,71%,138,21%,2,1,0.76
Boaster,FNC,https://www.vlr.gg/player/438/boaster,Mixed,510155,225046,IceboxPICK,bo5,0.74,170,12,19,9,75%,122,24%,1,1,0.63
Alfajer,FNC,https://www.vlr.gg/player/9810/alfajer,Mixed,510155,225046,IceboxPICK,bo5,0.70,188,16,21,3,54%,124,34%,1,5,0.76
Wo0t,TH,https://www.vlr.gg/player/21328/wo0t,Mixed,510155,225046,IceboxPICK,bo5,1.56,304,26,16,12,71%,194,39%,4,0,1.62
Boo,TH,https://www.vlr.gg/player/1144/boo,Mixed,510155,225046,IceboxPICK,bo5,1.29,230,20,13,5,83%,140,33%,2,0,1.54
RieNs,TH,https://www.vlr.gg/player/10971/riens,Mixed,510155,225046,IceboxPICK,bo5,1.20,237,18,14,8,79%,165,30%,3,2,1.29
MiniBoo,TH,https://www.vlr.gg/player/18350/miniboo,Mixed,510155,225046,IceboxPICK,bo5,0.79,194,16,19,7,71%,122,24%,4,6,0.84
benjyfishy,TH,https://www.vlr.gg/player/29873/benjyfishy,Mixed,510155,225046,IceboxPICK,bo5,0.66,129,11,15,1,63%,90,31%,0,3,0.73
