Player,Org,ProfileURL,Region,MatchID,MapNum,MapName,SeriesFormat,R2.0,ACS,K,D,A,K:D,KAST,ADR,HS%,FK,FD
Abo,TEC,https://www.vlr.gg/player/5011/abo,CN,359603,174900,IceboxPICK,bo1,,295,28,21,4,1.33,,192,22%,7,5
AC,TEC,https://www.vlr.gg/player/14445/ac,CN,359603,174900,IceboxPICK,bo1,,196,18,19,12,0.95,,124,19%,3,1
kawaii,TEC,https://www.vlr.gg/player/4778/kawaii,CN,359603,174900,IceboxPICK,bo1,,190,18,16,6,1.12,,132,31%,2,1
Rb,TEC,https://www.vlr.gg/player/488/rb,CN,359603,174900,IceboxPICK,bo1,,156,14,20,14,0.7,,91,28%,1,5
LockM,TEC,https://www.vlr.gg/player/25339/lockm,CN,359603,174900,IceboxPICK,bo1,,117,10,20,6,0.5,,87,21%,0,1
stew,JDG,https://www.vlr.gg/player/16924/stew,CN,359603,174900,IceboxPICK,bo1,,295,27,16,4,1.69,,194,16%,5,3
jkuro,JDG,https://www.vlr.gg/player/3519/jkuro,CN,359603,174900,IceboxPICK,bo1,,247,22,20,3,1.1,,162,27%,5,3
YHchen,JDG,https://www.vlr.gg/player/10486/yhchen,CN,359603,174900,IceboxPICK,bo1,,184,19,18,5,1.06,,116,42%,0,2
Z1yan,JDG,https://www.vlr.gg/player/41029/z1yan,CN,359603,174900,IceboxPICK,bo1,,167,14,18,14,0.78,,104,30%,2,1
Viva,JDG,https://www.vlr.gg/player/36415/viva,CN,359603,174900,IceboxPICK,bo1,,163,14,16,11,0.88,,103,44%,1,4
Rb,TEC,https://www.vlr.gg/player/488/rb,CN,359603,174901,LotusPICK,bo1,,251,21,16,3,1.31,,168,17%,4,4
Abo,TEC,https://www.vlr.gg/player/5011/abo,CN,359603,174901,LotusPICK,bo1,,241,21,14,5,1.5,,154,40%,3,1
kawaii,TEC,https://www.vlr.gg/player/4778/kawaii,CN,359603,174901,LotusPICK,bo1,,190,16,18,5,0.89,,124,43%,2,3
AC,TEC,https://www.vlr.gg/player/14445/ac,CN,359603,174901,LotusPICK,bo1,,187,17,16,5,1.06,,108,34%,1,4
