Player,Org,ProfileURL,Region,MatchID,MapNum,MapName,SeriesFormat,R2.0,ACS,K,D,A,K:D,KAST,ADR,HS%,FK,FD
heybay,TE,https://www.vlr.gg/player/4712/heybay,CN,298687,157884,AscentPICK,bo1,,308,17,15,12,1.13,,,,,
YOU,TE,https://www.vlr.gg/player/4710/you,CN,298687,157884,AscentPICK,bo1,,251,14,11,4,1.27,,,,,
Flex1n,TE,https://www.vlr.gg/player/4705/flex1n,CN,298687,157884,AscentPICK,bo1,,242,16,10,9,1.6,,,,,
Kai,TE,https://www.vlr.gg/player/37494/kai,CN,298687,157884,AscentPICK,bo1,,193,14,12,2,1.17,,,,,
FengF,TE,https://www.vlr.gg/player/4770/fengf,CN,298687,157884,AscentPICK,bo1,,168,9,9,6,1.0,,,,,
LuoK1ng,TYL,https://www.vlr.gg/player/3045/luok1ng,CN,298687,157884,AscentPICK,bo1,,226,14,13,2,1.08,,,,,
AAK,TYL,https://www.vlr.gg/player/4773/aak,CN,298687,157884,AscentPICK,bo1,,209,13,14,4,0.93,,,,,
ICEKING,TYL,https://www.vlr.gg/player/4771/iceking,CN,298687,157884,AscentPICK,bo1,,187,10,15,4,0.67,,,,,
Ninebody,TYL,https://www.vlr.gg/player/3547/ninebody,CN,298687,157884,AscentPICK,bo1,,178,9,14,11,0.64,,,,,
zjc,TYL,https://www.vlr.gg/player/7135/zjc,CN,298687,157884,AscentPICK,bo1,,171,10,14,5,0.71,,,,,
FengF,TE,https://www.vlr.gg/player/4770/fengf,CN,298687,157885,SunsetPICK,bo1,,373,21,9,6,2.33,,,,,
Flex1n,TE,https://www.vlr.gg/player/4705/flex1n,CN,298687,157885,SunsetPICK,bo1,,306,18,9,6,2.0,,,,,
Kai,TE,https://www.vlr.gg/player/37494/kai,CN,298687,157885,SunsetPICK,bo1,,227,13,11,5,1.18,,,,,
YOU,TE,https://www.vlr.gg/player/4710/you,CN,298687,157885,SunsetPICK,bo1,,181,12,8,3,1.5,,,,,
heybay,TE,https://www.vlr.gg/player/4712/heybay,CN,298687,157885,SunsetPICK,bo1,,147,10,9,9,1.11,,,,,
Ninebody,TYL,https://www.vlr.gg/player/3547/ninebody,CN,298687,157885,SunsetPICK,bo1,,240,12,15,5,0.8,,,,,
zjc,TYL,https://www.vlr.gg/player/7135/zjc,CN,298687,157885,SunsetPICK,bo1,,191,12,15,0,0.8,,,,,
LuoK1ng,TYL,https://www.vlr.gg/player/3045/luok1ng,CN,298687,157885,SunsetPICK,bo1,,179,9,15,3,0.6,,,,,
ICEKING,TYL,https://www.vlr.gg/player/4771/iceking,CN,298687,157885,SunsetPICK,bo1,,179,9,14,7,0.64,,,,,
AAK,TYL,https://www.vlr.gg/player/4773/aak,CN,298687,157885,SunsetPICK,bo1,,79,4,15,4,0.27,,,,,
Lysoar,FPX,https://www.vlr.gg/player/37489/lysoar,CN,298688,157888,LotusPICK,bo1,,313,20,10,6,2.0,,,,,
AAAAY,FPX,https://www.vlr.gg/player/19530/aaaay,CN,298688,157888,LotusPICK,bo1,,255,18,8,3,2.25,,,,,
Autumn,FPX,https://www.vlr.gg/player/872/autumn,CN,298688,157888,LotusPICK,bo1,,215,13,11,5,1.18,,,,,
Life,FPX,https://www.vlr.gg/player/3028/life,CN,298688,157888,LotusPICK,bo1,,164,11,11,4,1.0,,,,,
BerLIN,FPX,https://www.vlr.gg/player/7857/berlin,CN,298688,157888,LotusPICK,bo1,,155,12,13,5,0.92,,,,,
o0o0o,NOVA,https://www.vlr.gg/player/4402/o0o0o,CN,298688,157888,LotusPICK,bo1,,233,14,18,2,0.78,,,,,
GuanG,NOVA,https://www.vlr.gg/player/41054/guang,CN,298688,157888,LotusPICK,bo1,,210,11,15,6,0.73,,,,,
OBONE,NOVA,https://www.vlr.gg/player/36670/obone,CN,298688,157888,LotusPICK,bo1,,185,12,14,8,0.86,,,,,
PangH,NOVA,https://www.vlr.gg/player/4727/pangh,CN,298688,157888,LotusPICK,bo1,,123,7,14,1,0.5,,,,,
cb,NOVA,https://www.vlr.gg/player/39697/cb,CN,298688,157888,LotusPICK,bo1,,110,8,14,9,0.57,,,,,
Life,FPX,https://www.vlr.gg/player/3028/life,CN,298688,161387,SunsetPICK,bo1,,263,22,18,6,1.22,,,,,
AAAAY,FPX,https://www.vlr.gg/player/19530/aaaay,CN,298688,161387,SunsetPICK,bo1,,218,18,14,6,1.29,,,,,
Autumn,FPX,https://www.vlr.gg/player/872/autumn,CN,298688,161387,SunsetPICK,bo1,,209,16,18,7,0.89,,,,,
Lysoar,FPX,https://www.vlr.gg/player/37489/lysoar,CN,298688,161387,SunsetPICK,bo1,,185,14,14,8,1.0,,,,,
BerLIN,FPX,https://www.vlr.gg/player/7857/berlin,CN,298688,161387,SunsetPICK,bo1,,160,15,14,6,1.07,,,,,
GuanG,NOVA,https://www.vlr.gg/player/41054/guang,CN,298688,161387,SunsetPICK,bo1,,357,29,17,5,1.71,,,,,
o0o0o,NOVA,https://www.vlr.gg/player/4402/o0o0o,CN,298688,161387,SunsetPICK,bo1,,204,17,16,9,1.06,,,,,
OBONE,NOVA,https://www.vlr.gg/player/36670/obone,CN,298688,161387,SunsetPICK,bo1,,201,18,18,3,1.0,,,,,
cb,NOVA,https://www.vlr.gg/player/39697/cb,CN,298688,161387,SunsetPICK,bo1,,118,7,18,10,0.39,,,,,
PangH,NOVA,https://www.vlr.gg/player/4727/pangh,CN,298688,161387,SunsetPICK,bo1,,99,7,16,5,0.44,,,,,
stew,JDG,https://www.vlr.gg/player/16924/stew,CN,298692,157899,LotusPICK,bo1,,314,24,15,4,1.6,,,,,
MarT1n,JDG,https://www.vlr.gg/player/36668/mart1n,CN,298692,157899,LotusPICK,bo1,,198,14,16,3,0.88,,,,,
Viva,JDG,https://www.vlr.gg/player/36415/viva,CN,298692,157899,LotusPICK,bo1,,170,11,15,7,0.73,,,,,
jkuro,JDG,https://www.vlr.gg/player/3519/jkuro,CN,298692,157899,LotusPICK,bo1,,131,10,15,6,0.67,,,,,
YiHao,JDG,https://www.vlr.gg/player/4320/yihao,CN,298692,157899,LotusPICK,bo1,,106,7,16,7,0.44,,,,,
