Player,Org,ProfileURL,Region,MatchID,MapNum,MapName,SeriesFormat,R2.0,ACS,K,D,A,K:D,KAST,ADR,HS%,FK,FD
iZu,T1,https://www.vlr.gg/player/29833/izu,Pacific,449013,202800,BindPICK,bo1,1.26,173,12,8,3,1.5,88%,102,24%,1,1
Sylvan,T1,https://www.vlr.gg/player/4056/sylvan,Pacific,449013,202800,BindPICK,bo1,1.07,150,6,9,22,0.67,76%,105,26%,0,1
ZmjjKK,EDG,https://www.vlr.gg/player/3520/zmjjkk,CN,449013,202801,HavenPICK,bo1,1.45,320,27,18,1,1.5,61%,205,39%,6,5
CHICHOO,EDG,https://www.vlr.gg/player/15559/chichoo,CN,449013,202801,HavenPICK,bo1,1.33,254,21,14,5,1.5,70%,159,35%,2,2
Smoggy,EDG,https://www.vlr.gg/player/4742/smoggy,CN,449013,202801,HavenPICK,bo1,0.81,141,9,16,15,0.56,74%,92,30%,1,1
S1Mon,EDG,https://www.vlr.gg/player/13768/s1mon,CN,449013,202801,HavenPICK,bo1,0.78,163,12,20,8,0.6,74%,111,24%,1,2
nobody,EDG,https://www.vlr.gg/player/3017/nobody,CN,449013,202801,HavenPICK,bo1,0.58,131,10,19,6,0.53,65%,102,32%,1,2
BuZz,T1,https://www.vlr.gg/player/804/buzz,Pacific,449013,202801,HavenPICK,bo1,1.45,330,25,16,10,1.56,70%,203,19%,2,3
iZu,T1,https://www.vlr.gg/player/29833/izu,Pacific,449013,202801,HavenPICK,bo1,1.37,241,21,13,5,1.62,87%,164,30%,2,0
Meteor,T1,https://www.vlr.gg/player/13039/meteor,Pacific,449013,202801,HavenPICK,bo1,0.93,219,17,17,2,1.0,74%,139,46%,6,5
Sylvan,T1,https://www.vlr.gg/player/4056/sylvan,Pacific,449013,202801,HavenPICK,bo1,0.84,147,11,16,17,0.69,70%,98,26%,2,2
stax,T1,https://www.vlr.gg/player/485/stax,Pacific,449013,202801,HavenPICK,bo1,0.71,166,13,17,3,0.76,74%,117,40%,0,1
nobody,EDG,https://www.vlr.gg/player/3017/nobody,CN,449013,202802,FracturePICK,bo1,1.16,236,20,19,12,1.05,73%,153,25%,2,2
ZmjjKK,EDG,https://www.vlr.gg/player/3520/zmjjkk,CN,449013,202802,FracturePICK,bo1,1.09,252,24,21,4,1.14,85%,166,24%,8,5
Smoggy,EDG,https://www.vlr.gg/player/4742/smoggy,CN,449013,202802,FracturePICK,bo1,1.09,217,19,20,19,0.95,77%,140,25%,3,3
S1Mon,EDG,https://www.vlr.gg/player/13768/s1mon,CN,449013,202802,FracturePICK,bo1,0.92,171,16,20,17,0.8,81%,109,26%,0,1
CHICHOO,EDG,https://www.vlr.gg/player/15559/chichoo,CN,449013,202802,FracturePICK,bo1,0.83,166,16,18,9,0.89,69%,103,24%,1,1
stax,T1,https://www.vlr.gg/player/485/stax,Pacific,449013,202802,FracturePICK,bo1,1.19,206,19,15,12,1.27,69%,136,30%,1,2
iZu,T1,https://www.vlr.gg/player/29833/izu,Pacific,449013,202802,FracturePICK,bo1,1.11,188,19,16,2,1.19,81%,132,33%,2,2
Sylvan,T1,https://www.vlr.gg/player/4056/sylvan,Pacific,449013,202802,FracturePICK,bo1,1.11,205,18,19,25,0.95,77%,122,24%,1,1
Meteor,T1,https://www.vlr.gg/player/13039/meteor,Pacific,449013,202802,FracturePICK,bo1,0.94,240,21,22,5,0.95,69%,161,29%,4,3
BuZz,T1,https://www.vlr.gg/player/804/buzz,Pacific,449013,202802,FracturePICK,bo1,0.91,252,21,23,5,0.91,65%,153,20%,4,6
Smoggy,EDG,https://www.vlr.gg/player/4742/smoggy,CN,449013,202803,SplitPICK,bo1,1.55,324,21,13,7,1.62,83%,206,54%,3,1
nobody,EDG,https://www.vlr.gg/player/3017/nobody,CN,449013,202803,SplitPICK,bo1,0.72,145,8,13,4,0.62,56%,101,24%,0,2
CHICHOO,EDG,https://www.vlr.gg/player/15559/chichoo,CN,449013,202803,SplitPICK,bo1,0.69,158,9,14,0,0.64,56%,105,29%,0,2
ZmjjKK,EDG,https://www.vlr.gg/player/3520/zmjjkk,CN,449013,202803,SplitPICK,bo1,0.51,132,7,15,1,0.47,56%,89,19%,1,7
S1Mon,EDG,https://www.vlr.gg/player/13768/s1mon,CN,449013,202803,SplitPICK,bo1,0.37,67,4,15,4,0.27,39%,47,5%,0,2
iZu,T1,https://www.vlr.gg/player/29833/izu,Pacific,449013,202803,SplitPICK,bo1,1.69,280,19,9,2,2.11,78%,201,30%,5,1
stax,T1,https://www.vlr.gg/player/485/stax,Pacific,449013,202803,SplitPICK,bo1,1.24,178,12,8,7,1.5,78%,124,48%,2,1
Sylvan,T1,https://www.vlr.gg/player/4056/sylvan,Pacific,449013,202803,SplitPICK,bo1,1.19,201,11,9,16,1.22,83%,119,18%,2,1
Meteor,T1,https://www.vlr.gg/player/13039/meteor,Pacific,449013,202803,SplitPICK,bo1,1.08,200,13,11,9,1.18,83%,122,34%,2,1
BuZz,T1,https://www.vlr.gg/player/804/buzz,Pacific,449013,202803,SplitPICK,bo1,1.03,210,15,12,4,1.25,83%,126,13%,3,0
TenZ,INTL,https://www.vlr.gg/player/9/tenz,Americas,450589,203837,Ascent,bo1,,,,,,,,,,,
KOHAL,INTL,https://www.vlr.gg/player/29260/kohal,,450589,203837,Ascent,bo1,,,,,,,,,,,
Doenmo,INTL,https://www.vlr.gg/player/9783/doenmo,,450589,203837,Ascent,bo1,,,,,,,,,,,
johnqt,INTL,https://www.vlr.gg/player/1265/johnqt,Americas,450589,203837,Ascent,bo1,,,,,,,,,,,
karsaj,karsaj,,,450589,203837,Ascent,bo1,,,,,,,,,,,
SuperBusS,THAi,https://www.vlr.gg/player/4375/superbuss,Pacific,450589,203837,Ascent,bo1,,,,,,,,,,,
MintAuka,THAi,https://www.vlr.gg/player/18133/mintauka,,450589,203837,Ascent,bo1,,,,,,,,,,,
cgrs,THAi,https://www.vlr.gg/player/24679/cgrs,Pacific,450589,203837,Ascent,bo1,,,,,,,,,,,
primmie,THAi,https://www.vlr.gg/player/25255/primmie,Pacific,450589,203837,Ascent,bo1,,,,,,,,,,,
heart bus,heart bus,,,450589,203837,Ascent,bo1,,,,,,,,,,,
trent,G2,https://www.vlr.gg/player/15500/trent,Americas,449011,202792,LotusPICK,bo1,1.55,296,17,11,10,1.55,72%,213,18%,3,1
leaf,G2,https://www.vlr.gg/player/7873/leaf,Americas,449011,202792,LotusPICK,bo1,1.55,279,21,10,2,2.1,89%,159,19%,3,1
jawgemo,G2,https://www.vlr.gg/player/3993/jawgemo,Americas,449011,202792,LotusPICK,bo1,1.16,236,16,12,7,1.33,72%,133,24%,1,3
valyn,G2,https://www.vlr.gg/player/3885/valyn,Americas,449011,202792,LotusPICK,bo1,0.91,167,10,11,8,0.91,78%,122,28%,1,3
JonahP,G2,https://www.vlr.gg/player/4581/jonahp,Americas,449011,202792,LotusPICK,bo1,0.87,123,9,10,4,0.9,83%,82,69%,2,0
iZu,T1,https://www.vlr.gg/player/29833/izu,Pacific,449011,202792,LotusPICK,bo1,1.07,209,14,13,2,1.08,67%,139,48%,1,1
BuZz,T1,https://www.vlr.gg/player/804/buzz,Pacific,449011,202792,LotusPICK,bo1,0.99,241,13,14,3,0.93,67%,162,17%,3,4
Meteor,T1,https://www.vlr.gg/player/13039/meteor,Pacific,449011,202792,LotusPICK,bo1,0.71,184,11,16,3,0.69,44%,120,31%,2,3
Sylvan,T1,https://www.vlr.gg/player/4056/sylvan,Pacific,449011,202792,LotusPICK,bo1,0.68,159,8,15,9,0.53,78%,99,26%,2,1
stax,T1,https://www.vlr.gg/player/485/stax,Pacific,449011,202792,LotusPICK,bo1,0.54,116,8,15,2,0.53,56%,82,50%,0,1
trent,G2,https://www.vlr.gg/player/15500/trent,Americas,449011,202793,HavenPICK,bo1,1.33,245,20,14,5,1.43,82%,161,38%,0,1
valyn,G2,https://www.vlr.gg/player/3885/valyn,Americas,449011,202793,HavenPICK,bo1,1.09,203,16,16,3,1.0,77%,137,27%,3,1
jawgemo,G2,https://www.vlr.gg/player/3993/jawgemo,Americas,449011,202793,HavenPICK,bo1,0.94,205,13,18,11,0.72,73%,137,27%,3,5
JonahP,G2,https://www.vlr.gg/player/4581/jonahp,Americas,449011,202793,HavenPICK,bo1,0.91,174,15,18,10,0.83,82%,109,29%,1,3
leaf,G2,https://www.vlr.gg/player/7873/leaf,Americas,449011,202793,HavenPICK,bo1,0.85,170,12,15,9,0.8,77%,127,42%,1,4
Sylvan,T1,https://www.vlr.gg/player/4056/sylvan,Pacific,449011,202793,HavenPICK,bo1,1.20,235,18,13,12,1.38,77%,134,30%,5,2
BuZz,T1,https://www.vlr.gg/player/804/buzz,Pacific,449011,202793,HavenPICK,bo1,1.18,226,19,14,5,1.36,68%,134,25%,3,3
Meteor,T1,https://www.vlr.gg/player/13039/meteor,Pacific,449011,202793,HavenPICK,bo1,1.09,200,16,15,5,1.07,64%,160,29%,2,0
iZu,T1,https://www.vlr.gg/player/29833/izu,Pacific,449011,202793,HavenPICK,bo1,0.98,210,14,17,15,0.82,77%,142,32%,2,2
stax,T1,https://www.vlr.gg/player/485/stax,Pacific,449011,202793,HavenPICK,bo1,0.89,199,14,17,13,0.82,77%,144,20%,2,1
trent,G2,https://www.vlr.gg/player/15500/trent,Americas,449011,202794,AbyssPICK,bo1,1.38,245,20,16,9,1.25,83%,159,38%,2,0
jawgemo,G2,https://www.vlr.gg/player/3993/jawgemo,Americas,449011,202794,AbyssPICK,bo1,1.24,232,19,16,8,1.19,83%,137,20%,3,2
valyn,G2,https://www.vlr.gg/player/3885/valyn,Americas,449011,202794,AbyssPICK,bo1,1.11,198,17,15,14,1.13,79%,127,19%,2,3
leaf,G2,https://www.vlr.gg/player/7873/leaf,Americas,449011,202794,AbyssPICK,bo1,1.07,179,15,16,5,0.94,71%,119,17%,2,3
JonahP,G2,https://www.vlr.gg/player/4581/jonahp,Americas,449011,202794,AbyssPICK,bo1,0.81,154,13,16,11,0.81,75%,97,25%,0,6
stax,T1,https://www.vlr.gg/player/485/stax,Pacific,449011,202794,AbyssPICK,bo1,1.12,214,18,15,6,1.2,83%,138,23%,2,1
iZu,T1,https://www.vlr.gg/player/29833/izu,Pacific,449011,202794,AbyssPICK,bo1,0.92,169,15,16,8,0.94,83%,116,28%,1,0
Sylvan,T1,https://www.vlr.gg/player/4056/sylvan,Pacific,449011,202794,AbyssPICK,bo1,0.88,175,15,18,19,0.83,88%,103,29%,2,0
BuZz,T1,https://www.vlr.gg/player/804/buzz,Pacific,449011,202794,AbyssPICK,bo1,0.72,199,16,21,4,0.76,75%,135,18%,6,5
Meteor,T1,https://www.vlr.gg/player/13039/meteor,Pacific,449011,202794,AbyssPICK,bo1,0.66,149,12,19,7,0.63,67%,96,37%,3,3
valyn,G2,https://www.vlr.gg/player/3885/valyn,Americas,449011,202795,SplitPICK,bo1,1.35,270,26,20,13,1.3,75%,166,26%,3,1
jawgemo,G2,https://www.vlr.gg/player/3993/jawgemo,Americas,449011,202795,SplitPICK,bo1,1.27,265,26,21,7,1.24,71%,189,35%,2,8
trent,G2,https://www.vlr.gg/player/15500/trent,Americas,449011,202795,SplitPICK,bo1,0.81,159,16,20,5,0.8,68%,112,26%,4,3
leaf,G2,https://www.vlr.gg/player/7873/leaf,Americas,449011,202795,SplitPICK,bo1,0.80,188,17,22,11,0.77,82%,121,15%,2,1
JonahP,G2,https://www.vlr.gg/player/4581/jonahp,Americas,449011,202795,SplitPICK,bo1,0.80,162,16,22,8,0.73,71%,99,20%,2,2
Meteor,T1,https://www.vlr.gg/player/13039/meteor,Pacific,449011,202795,SplitPICK,bo1,1.38,308,30,23,9,1.3,71%,202,30%,5,1
stax,T1,https://www.vlr.gg/player/485/stax,Pacific,449011,202795,SplitPICK,bo1,1.19,199,20,17,9,1.18,75%,144,44%,1,0
Sylvan,T1,https://www.vlr.gg/player/4056/sylvan,Pacific,449011,202795,SplitPICK,bo1,1.19,228,25,17,7,1.47,75%,124,18%,1,1
iZu,T1,https://www.vlr.gg/player/29833/izu,Pacific,449011,202795,SplitPICK,bo1,0.92,217,20,21,13,0.95,82%,131,20%,5,5
BuZz,T1,https://www.vlr.gg/player/804/buzz,Pacific,449011,202795,SplitPICK,bo1,0.41,108,10,23,3,0.43,64%,71,13%,3,6
jawgemo,G2,https://www.vlr.gg/player/3993/jawgemo,Americas,449011,202796,Pearl,bo1,1.29,275,29,22,11,1.32,87%,184,29%,3,2
valyn,G2,https://www.vlr.gg/player/3885/valyn,Americas,449011,202796,Pearl,bo1,1.14,212,25,20,13,1.25,77%,131,27%,1,2
trent,G2,https://www.vlr.gg/player/15500/trent,Americas,449011,202796,Pearl,bo1,1.02,176,19,18,11,1.06,73%,114,33%,5,4
JonahP,G2,https://www.vlr.gg/player/4581/jonahp,Americas,449011,202796,Pearl,bo1,0.98,198,21,21,9,1.0,70%,126,26%,2,0
leaf,G2,https://www.vlr.gg/player/7873/leaf,Americas,449011,202796,Pearl,bo1,0.61,134,14,23,4,0.61,63%,87,22%,5,6
BuZz,T1,https://www.vlr.gg/player/804/buzz,Pacific,449011,202796,Pearl,bo1,1.16,250,26,24,7,1.08,70%,149,19%,4,7
stax,T1,https://www.vlr.gg/player/485/stax,Pacific,449011,202796,Pearl,bo1,1.09,194,22,20,5,1.1,77%,139,24%,1,0
Meteor,T1,https://www.vlr.gg/player/13039/meteor,Pacific,449011,202796,Pearl,bo1,1.01,255,25,23,6,1.09,70%,168,31%,6,6
Sylvan,T1,https://www.vlr.gg/player/4056/sylvan,Pacific,449011,202796,Pearl,bo1,0.94,159,16,21,18,0.76,70%,98,21%,2,0
iZu,T1,https://www.vlr.gg/player/29833/izu,Pacific,449011,202796,Pearl,bo1,0.75,143,15,20,4,0.75,60%,92,18%,1,3
