Player,Org,ProfileURL,Region,MatchID,MapNum,MapName,SeriesFormat,R2.0,ACS,K,D,A,K:D,KAST,ADR,HS%,FK,FD
BerLIN,FPX,https://www.vlr.gg/player/7857/berlin,CN,167351,113049,LotusPICK,bo1,0.46,118.0,7,17,8,0.41,74%,75.0,13%,1.0,4.0
sh1n,KC,https://www.vlr.gg/player/2625/sh1n,EMEA,167351,113049,LotusPICK,bo1,1.55,288.0,20,11,11,1.82,79%,166.0,20%,4.0,0.0
Nivera,KC,https://www.vlr.gg/player/14669/nivera,EMEA,167351,113049,LotusPICK,bo1,1.54,321.0,21,11,5,1.91,89%,210.0,39%,4.0,0.0
xms,KC,https://www.vlr.gg/player/4603/xms,EMEA,167351,113049,LotusPICK,bo1,1.27,223.0,17,11,4,1.55,74%,136.0,35%,6.0,0.0
Newzera,KC,https://www.vlr.gg/player/2622/newzera,EMEA,167351,113049,LotusPICK,bo1,0.83,96.0,6,9,8,0.67,74%,64.0,29%,0.0,0.0
ScreaM,KC,https://www.vlr.gg/player/92/scream,EMEA,167351,113049,LotusPICK,bo1,0.82,198.0,15,14,5,1.07,68%,126.0,41%,3.0,2.0
Yuicaw,FPX,https://www.vlr.gg/player/11218/yuicaw,CN,167351,113050,HavenPICK,bo1,1.38,235.0,20,11,2,1.82,86%,161.0,22%,3.0,3.0
YuChEn,FPX,https://www.vlr.gg/player/4723/yuchen,CN,167351,113050,HavenPICK,bo1,1.18,216.0,18,13,2,1.38,76%,143.0,27%,2.0,0.0
BerLIN,FPX,https://www.vlr.gg/player/7857/berlin,CN,167351,113050,HavenPICK,bo1,1.11,249.0,17,15,8,1.13,86%,168.0,40%,4.0,3.0
AAAAY,FPX,https://www.vlr.gg/player/19530/aaaay,CN,167351,113050,HavenPICK,bo1,0.94,203.0,15,15,9,1.0,81%,135.0,25%,0.0,1.0
nizhaoTZH,FPX,https://www.vlr.gg/player/4880/nizhaotzh,CN,167351,113050,HavenPICK,bo1,0.68,150.0,11,14,8,0.79,62%,86.0,31%,2.0,3.0
ScreaM,KC,https://www.vlr.gg/player/92/scream,EMEA,167351,113050,HavenPICK,bo1,1.31,273.0,20,16,8,1.25,76%,158.0,33%,2.0,3.0
Nivera,KC,https://www.vlr.gg/player/14669/nivera,EMEA,167351,113050,HavenPICK,bo1,0.88,228.0,16,18,4,0.89,62%,127.0,19%,5.0,4.0
Newzera,KC,https://www.vlr.gg/player/2622/newzera,EMEA,167351,113050,HavenPICK,bo1,0.86,151.0,11,15,7,0.73,76%,92.0,40%,1.0,1.0
xms,KC,https://www.vlr.gg/player/4603/xms,EMEA,167351,113050,HavenPICK,bo1,0.83,144.0,9,15,5,0.6,62%,104.0,30%,0.0,0.0
