Player,Org,ProfileURL,Region,MatchID,MapNum,MapName,SeriesFormat,R2.0,ACS,K,D,A,K:D,KAST,ADR,HS%,FK,FD
Knight,BLG,https://www.vlr.gg/player/4774/knight,CN,319765,164237,BindPICK,bo1,,260,13,14,3,0.93,,,,,
Biank,BLG,https://www.vlr.gg/player/3021/biank,CN,319765,164237,BindPICK,bo1,,143,6,15,5,0.4,,,,,
yosemite,BLG,https://www.vlr.gg/player/6022/yosemite,CN,319765,164237,BindPICK,bo1,,130,5,15,4,0.33,,,,,
B3ar,BLG,https://www.vlr.gg/player/25329/b3ar,CN,319765,164237,BindPICK,bo1,,128,8,12,1,0.67,,,,,
whzy,BLG,https://www.vlr.gg/player/4885/whzy,CN,319765,164237,BindPICK,bo1,,115,6,14,3,0.43,,,,,
zjc,TYL,https://www.vlr.gg/player/7135/zjc,CN,319765,164237,BindPICK,bo1,,297,19,8,3,2.38,,,,,
Eren,TYL,https://www.vlr.gg/player/14444/eren,CN,319765,164237,BindPICK,bo1,,269,15,9,7,1.67,,,,,
AAK,TYL,https://www.vlr.gg/player/4773/aak,CN,319765,164237,BindPICK,bo1,,267,16,8,2,2.0,,,,,
Flex1n,TYL,https://www.vlr.gg/player/4705/flex1n,CN,319765,164237,BindPICK,bo1,,181,11,7,8,1.57,,,,,
ICEKING,TYL,https://www.vlr.gg/player/4771/iceking,CN,319765,164237,BindPICK,bo1,,130,9,6,2,1.5,,,,,
whzy,BLG,https://www.vlr.gg/player/4885/whzy,CN,319765,164238,IceboxPICK,bo1,,329,24,15,3,1.6,,,,,
yosemite,BLG,https://www.vlr.gg/player/6022/yosemite,CN,319765,164238,IceboxPICK,bo1,,257,17,10,4,1.7,,,,,
Knight,BLG,https://www.vlr.gg/player/4774/knight,CN,319765,164238,IceboxPICK,bo1,,214,19,7,2,2.71,,,,,
B3ar,BLG,https://www.vlr.gg/player/25329/b3ar,CN,319765,164238,IceboxPICK,bo1,,156,12,13,6,0.92,,,,,
Biank,BLG,https://www.vlr.gg/player/3021/biank,CN,319765,164238,IceboxPICK,bo1,,150,6,14,14,0.43,,,,,
Eren,TYL,https://www.vlr.gg/player/14444/eren,CN,319765,164238,IceboxPICK,bo1,,214,13,16,6,0.81,,,,,
zjc,TYL,https://www.vlr.gg/player/7135/zjc,CN,319765,164238,IceboxPICK,bo1,,213,16,14,1,1.14,,,,,
AAK,TYL,https://www.vlr.gg/player/4773/aak,CN,319765,164238,IceboxPICK,bo1,,191,11,17,6,0.65,,,,,
Flex1n,TYL,https://www.vlr.gg/player/4705/flex1n,CN,319765,164238,IceboxPICK,bo1,,177,10,14,11,0.71,,,,,
ICEKING,TYL,https://www.vlr.gg/player/4771/iceking,CN,319765,164238,IceboxPICK,bo1,,150,9,17,0,0.53,,,,,
whzy,BLG,https://www.vlr.gg/player/4885/whzy,CN,319765,164239,Lotus,bo1,,364,23,13,6,1.77,,,,,
Knight,BLG,https://www.vlr.gg/player/4774/knight,CN,319765,164239,Lotus,bo1,,247,17,10,8,1.7,,,,,
yosemite,BLG,https://www.vlr.gg/player/6022/yosemite,CN,319765,164239,Lotus,bo1,,188,14,10,6,1.4,,,,,
B3ar,BLG,https://www.vlr.gg/player/25329/b3ar,CN,319765,164239,Lotus,bo1,,186,12,11,17,1.09,,,,,
Biank,BLG,https://www.vlr.gg/player/3021/biank,CN,319765,164239,Lotus,bo1,,166,13,7,8,1.86,,,,,
zjc,TYL,https://www.vlr.gg/player/7135/zjc,CN,319765,164239,Lotus,bo1,,250,17,14,0,1.21,,,,,
Flex1n,TYL,https://www.vlr.gg/player/4705/flex1n,CN,319765,164239,Lotus,bo1,,168,10,16,5,0.62,,,,,
AAK,TYL,https://www.vlr.gg/player/4773/aak,CN,319765,164239,Lotus,bo1,,141,9,17,2,0.53,,,,,
ICEKING,TYL,https://www.vlr.gg/player/4771/iceking,CN,319765,164239,Lotus,bo1,,130,8,17,3,0.47,,,,,
Eren,TYL,https://www.vlr.gg/player/14444/eren,CN,319765,164239,Lotus,bo1,,123,7,15,2,0.47,,,,,
coldfish,WOL,https://www.vlr.gg/player/3020/coldfish,CN,319766,164240,SplitPICK,bo1,,344,24,7,10,3.43,,,,,
Yuicaw,WOL,https://www.vlr.gg/player/11218/yuicaw,CN,319766,164240,SplitPICK,bo1,,255,17,10,6,1.7,,,,,
Spring,WOL,https://www.vlr.gg/player/14125/spring,CN,319766,164240,SplitPICK,bo1,,229,13,14,6,0.93,,,,,
balua,WOL,https://www.vlr.gg/player/14441/balua,CN,319766,164240,SplitPICK,bo1,,206,13,12,9,1.08,,,,,
