Player,Org,ProfileURL,Region,MatchID,MapNum,MapName,SeriesFormat,R2.0,ACS,K,D,A,K:D,KAST,ADR,HS%,FK,FD
nobody,EDG,https://www.vlr.gg/player/3017/nobody,CN,506930,223138,SunsetPICK,bo1,1.75,302,24,11,9,2.18,68%,185,30%,3,2
CHICHOO,EDG,https://www.vlr.gg/player/15559/chichoo,CN,506930,223138,SunsetPICK,bo1,1.13,188,16,13,6,1.23,68%,127,36%,1,3
Smoggy,EDG,https://www.vlr.gg/player/4742/smoggy,CN,506930,223138,SunsetPICK,bo1,1.01,155,11,13,7,0.85,68%,109,26%,3,0
ZmjjKK,EDG,https://www.vlr.gg/player/3520/zmjjkk,CN,506930,223138,SunsetPICK,bo1,0.77,187,15,17,5,0.88,68%,116,24%,1,3
zjc,EDG,https://www.vlr.gg/player/7135/zjc,CN,506930,223138,SunsetPICK,bo1,0.77,167,12,18,8,0.67,68%,109,41%,2,2
Abo,TEC,https://www.vlr.gg/player/5011/abo,CN,506930,223138,SunsetPICK,bo1,1.16,253,20,16,2,1.25,68%,168,48%,4,1
Haodong,TEC,https://www.vlr.gg/player/4720/haodong,CN,506930,223138,SunsetPICK,bo1,1.10,189,16,14,4,1.14,73%,136,55%,1,1
Coco,TEC,https://www.vlr.gg/player/47629/coco,CN,506930,223138,SunsetPICK,bo1,0.75,138,9,15,6,0.6,64%,99,33%,1,1
lucas,TEC,https://www.vlr.gg/player/19677/lucas,CN,506930,223138,SunsetPICK,bo1,0.75,161,13,16,4,0.81,73%,101,28%,2,4
TvirusLuke,TEC,https://www.vlr.gg/player/7841/tvirusluke,CN,506930,223138,SunsetPICK,bo1,0.73,185,14,17,4,0.82,68%,113,25%,2,5
ZmjjKK,EDG,https://www.vlr.gg/player/3520/zmjjkk,CN,506930,223139,CorrodePICK,bo1,1.60,328,22,12,7,1.83,89%,204,28%,5,5
Smoggy,EDG,https://www.vlr.gg/player/4742/smoggy,CN,506930,223139,CorrodePICK,bo1,1.41,237,16,10,13,1.6,95%,168,39%,0,2
