Player,Org,ProfileURL,Region,MatchID,MapNum,MapName,SeriesFormat,R2.0,ACS,K,D,A,K:D,KAST,ADR,HS%,FK,FD
Rarga,XLG,https://www.vlr.gg/player/22047/rarga,CN,450047,203454,PearlPICK,bo1,,273,21,15,5,1.4,,,,,
Viva,XLG,https://www.vlr.gg/player/36415/viva,CN,450047,203454,PearlPICK,bo1,,240,18,10,5,1.8,,,,,
happywei,XLG,https://www.vlr.gg/player/37927/happywei,CN,450047,203454,PearlPICK,bo1,,226,16,11,9,1.45,,,,,
YOU,XLG,https://www.vlr.gg/player/4710/you,CN,450047,203454,PearlPICK,bo1,,191,16,9,4,1.78,,,,,
coconut,XLG,https://www.vlr.gg/player/12365/coconut,CN,450047,203454,PearlPICK,bo1,,94,7,17,3,0.41,,,,,
whzy,BLG,https://www.vlr.gg/player/4885/whzy,CN,450047,203454,PearlPICK,bo1,,209,15,16,6,0.94,,,,,
Knight,BLG,https://www.vlr.gg/player/4774/knight,CN,450047,203454,PearlPICK,bo1,,181,14,14,6,1.0,,,,,
nephh,BLG,https://www.vlr.gg/player/10698/nephh,CN,450047,203454,PearlPICK,bo1,,179,12,14,10,0.86,,,,,
rushia,BLG,https://www.vlr.gg/player/48878/rushia,CN,450047,203454,PearlPICK,bo1,,171,11,17,9,0.65,,,,,
Levius,BLG,https://www.vlr.gg/player/40845/levius,CN,450047,203454,PearlPICK,bo1,,137,10,17,3,0.59,,,,,
Rarga,XLG,https://www.vlr.gg/player/22047/rarga,CN,450047,203455,IceboxPICK,bo1,,290,22,16,4,1.38,,,,,
happywei,XLG,https://www.vlr.gg/player/37927/happywei,CN,450047,203455,IceboxPICK,bo1,,208,15,16,6,0.94,,,,,
YOU,XLG,https://www.vlr.gg/player/4710/you,CN,450047,203455,IceboxPICK,bo1,,174,14,16,2,0.88,,,,,
coconut,XLG,https://www.vlr.gg/player/12365/coconut,CN,450047,203455,IceboxPICK,bo1,,168,14,13,4,1.08,,,,,
Viva,XLG,https://www.vlr.gg/player/36415/viva,CN,450047,203455,IceboxPICK,bo1,,166,12,17,6,0.71,,,,,
whzy,BLG,https://www.vlr.gg/player/4885/whzy,CN,450047,203455,IceboxPICK,bo1,,284,22,19,5,1.16,,,,,
