Player,Org,ProfileURL,Region,MatchID,MapNum,MapName,R2.0,ACS,K,D,A,K:D,KAST,ADR,HS%,FK,FD,SeriesFormat
JonahP,G2,https://www.vlr.gg/player/4581/jonahp,Americas,428000,all,,1.01,206,30,30,25,1.0,83%,135,24%,2,2,bo3
jawgemo,G2,https://www.vlr.gg/player/3993/jawgemo,Americas,428000,all,,0.88,217,29,34,13,0.85,73%,137,9%,9,5,bo3
valyn,G2,https://www.vlr.gg/player/3885/valyn,Americas,428000,all,,0.78,153,21,29,17,0.72,70%,112,21%,3,3,bo3
kiNgg,LEV,https://www.vlr.gg/player/8549/kingg,Americas,428000,all,,1.04,227,31,33,19,0.94,78%,146,27%,4,3,bo3
tex,LEV,https://www.vlr.gg/player/1818/tex,Americas,428000,all,,1.02,215,32,31,2,1.03,63%,143,42%,1,7,bo3
nataNk,LEV,https://www.vlr.gg/player/5004/natank,Americas,428000,all,,0.99,227,32,31,9,1.03,68%,144,26%,8,8,bo3
C0M,LEV,https://www.vlr.gg/player/619/c0m,Americas,428000,all,,0.74,154,23,32,8,0.72,63%,107,23%,1,1,bo3
Demon1,LEV,https://www.vlr.gg/player/26171/demon1,Americas,428000,all,,0.67,155,20,35,21,0.57,65%,115,31%,1,6,bo3
supamen,EG,https://www.vlr.gg/player/826/supamen,Americas,428007,all,,1.14,227,34,31,5,1.1,62%,156,38%,3,4,bo3
yay,EG,https://www.vlr.gg/player/881/yay,Americas,428007,all,,0.69,171,22,33,4,0.67,49%,110,37%,4,7,bo3
Derrek,EG,https://www.vlr.gg/player/1533/derrek,Americas,428007,all,,0.66,159,22,33,10,0.67,64%,107,40%,1,0,bo3
icy,EG,https://www.vlr.gg/player/8402/icy,Americas,428007,all,,0.65,181,23,34,4,0.68,56%,112,20%,6,9,bo3
NaturE,EG,https://www.vlr.gg/player/4927/nature,Americas,428007,all,,0.64,134,15,31,14,0.48,62%,90,24%,0,5,bo3
aspas,MIBR,https://www.vlr.gg/player/8480/aspas,Americas,428007,all,,1.36,257,38,22,7,1.73,90%,160,14%,10,3,bo3
xenom,MIBR,https://www.vlr.gg/player/20240/xenom,Americas,428007,all,,1.3,204,27,23,26,1.17,90%,131,26%,2,2,bo3
cortezia,MIBR,https://www.vlr.gg/player/5395/cortezia,Americas,428007,all,,1.16,247,35,25,7,1.4,79%,160,42%,6,3,bo3
nzr,MIBR,https://www.vlr.gg/player/725/nzr,Americas,428007,all,,1.15,196,26,21,15,1.24,79%,139,24%,3,1,bo3
artzin,MIBR,https://www.vlr.gg/player/5957/artzin,Americas,428007,all,,1.13,254,36,27,11,1.33,85%,146,15%,4,5,bo3
mada,NRG,https://www.vlr.gg/player/5132/mada,Americas,428008,all,,1.29,283,64,44,12,1.45,73%,177,28%,10,12,bo3
Ethan,NRG,https://www.vlr.gg/player/11225/ethan,Americas,428008,all,,1.23,234,51,46,34,1.11,73%,153,26%,5,4,bo3
s0m,NRG,https://www.vlr.gg/player/4164/s0m,Americas,428008,all,,0.91,193,42,47,25,0.89,78%,128,27%,3,5,bo3
Verno,NRG,https://www.vlr.gg/player/21668/verno,Americas,428008,all,,0.74,135,29,46,16,0.63,69%,94,27%,2,7,bo3
FiNESSE,NRG,https://www.vlr.gg/player/817/finesse,Americas,428008,all,,0.47,110,20,51,16,0.39,55%,75,17%,5,11,bo3
Melser,KRÜ,https://www.vlr.gg/player/1311/melser,Americas,428008,all,,1.18,188,48,34,21,1.41,80%,122,33%,6,3,bo3
adverso,KRÜ,https://www.vlr.gg/player/3826/adverso,Americas,428008,all,,1.09,208,48,40,20,1.2,73%,135,16%,7,3,bo3
Shyy,KRÜ,https://www.vlr.gg/player/24007/shyy,Americas,428008,all,,1.07,205,48,42,11,1.14,72%,129,29%,7,3,bo3
keznit,KRÜ,https://www.vlr.gg/player/2462/keznit,Americas,428008,all,,1.01,207,45,43,12,1.05,73%,138,28%,11,9,bo3
Mazino,KRÜ,https://www.vlr.gg/player/7603/mazino,Americas,428008,all,,0.94,195,45,47,28,0.96,72%,126,28%,8,7,bo3
tex,LEV,https://www.vlr.gg/player/1818/tex,Americas,428009,all,,1.14,184,48,39,8,1.23,74%,123,36%,4,5,bo3
Demon1,LEV,https://www.vlr.gg/player/26171/demon1,Americas,428009,all,,1.09,250,61,50,18,1.22,75%,165,26%,6,13,bo3
nataNk,LEV,https://www.vlr.gg/player/5004/natank,Americas,428009,all,,0.95,197,45,46,25,0.98,79%,139,24%,7,9,bo3
kiNgg,LEV,https://www.vlr.gg/player/8549/kingg,Americas,428009,all,,0.92,186,44,48,23,0.92,81%,129,30%,5,6,bo3
C0M,LEV,https://www.vlr.gg/player/619/c0m,Americas,428009,all,,0.82,170,39,47,21,0.83,76%,111,17%,5,7,bo3
aspas,MIBR,https://www.vlr.gg/player/8480/aspas,Americas,428009,all,,1.14,222,51,45,9,1.13,75%,143,18%,15,5,bo3
artzin,MIBR,https://www.vlr.gg/player/5957/artzin,Americas,428009,all,,1.08,230,51,53,23,0.96,72%,162,12%,12,11,bo3
cortezia,MIBR,https://www.vlr.gg/player/5395/cortezia,Americas,428009,all,,1.01,225,53,49,17,1.08,69%,144,32%,9,3,bo3
xenom,MIBR,https://www.vlr.gg/player/20240/xenom,Americas,428009,all,,0.99,164,44,42,19,1.05,74%,106,35%,3,8,bo3
nzr,MIBR,https://www.vlr.gg/player/725/nzr,Americas,428009,all,,0.82,138,31,48,24,0.65,66%,101,26%,1,0,bo3
pANcada,LOUD,https://www.vlr.gg/player/683/pancada,Americas,428010,all,,1.19,219,32,32,11,1.0,74%,159,38%,4,1,bo3
tuyz,LOUD,https://www.vlr.gg/player/2408/tuyz,Americas,428010,all,,1.06,195,28,29,13,0.97,71%,124,35%,6,3,bo3
dgzin,LOUD,https://www.vlr.gg/player/8873/dgzin,Americas,428010,all,,0.92,219,36,33,1,1.09,57%,150,30%,8,7,bo3
v1nny,LOUD,https://www.vlr.gg/player/1586/v1nny,Americas,428010,all,,0.71,134,18,29,18,0.62,67%,94,28%,1,3,bo3
cauanzin,LOUD,https://www.vlr.gg/player/6193/cauanzin,Americas,428010,all,,0.56,161,21,36,8,0.58,60%,107,32%,3,6,bo3
Melser,KRÜ,https://www.vlr.gg/player/1311/melser,Americas,428010,all,,1.45,283,45,25,14,1.8,86%,168,28%,5,1,bo3
Shyy,KRÜ,https://www.vlr.gg/player/24007/shyy,Americas,428010,all,,1.22,196,29,25,11,1.16,79%,140,27%,2,2,bo3
Mazino,KRÜ,https://www.vlr.gg/player/7603/mazino,Americas,428010,all,,1.04,199,32,28,17,1.14,81%,133,31%,3,5,bo3
adverso,KRÜ,https://www.vlr.gg/player/3826/adverso,Americas,428010,all,,1.0,202,26,28,18,0.93,74%,129,12%,4,5,bo3
keznit,KRÜ,https://www.vlr.gg/player/2462/keznit,Americas,428010,all,,0.96,188,27,29,8,0.93,71%,130,18%,6,9,bo3
Zellsis,SEN,https://www.vlr.gg/player/729/zellsis,Americas,428001,all,,1.0,209,29,32,10,0.91,70%,139,31%,4,4,bo3
bang,SEN,https://www.vlr.gg/player/3880/bang,Americas,428001,all,,0.95,179,25,27,14,0.93,73%,119,30%,2,6,bo3
zekken,SEN,https://www.vlr.gg/player/4004/zekken,Americas,428001,all,,0.79,193,26,33,7,0.79,65%,121,23%,8,4,bo3
N4RRATE,SEN,https://www.vlr.gg/player/36245/n4rrate,Americas,428001,all,,0.78,186,25,33,14,0.76,68%,127,31%,2,8,bo3
johnqt,SEN,https://www.vlr.gg/player/1265/johnqt,Americas,428001,all,,0.68,136,18,29,8,0.62,63%,93,29%,1,1,bo3
jawgemo,G2,https://www.vlr.gg/player/3993/jawgemo,Americas,428001,all,,1.2,255,36,29,16,1.24,70%,160,18%,9,3,bo3
JonahP,G2,https://www.vlr.gg/player/4581/jonahp,Americas,428001,all,,1.18,183,26,20,20,1.3,75%,125,21%,4,2,bo3
trent,G2,https://www.vlr.gg/player/15500/trent,Americas,428001,all,,1.17,215,31,23,9,1.35,68%,141,22%,2,3,bo3
valyn,G2,https://www.vlr.gg/player/3885/valyn,Americas,428001,all,,1.04,198,30,24,11,1.25,65%,121,22%,2,4,bo3
leaf,G2,https://www.vlr.gg/player/7873/leaf,Americas,428001,all,,1.04,212,30,28,8,1.07,70%,135,23%,6,5,bo3
aspas,MIBR,https://www.vlr.gg/player/8480/aspas,Americas,428011,all,,1.86,347,82,36,7,2.28,88%,218,26%,14,4,bo3
cortezia,MIBR,https://www.vlr.gg/player/5395/cortezia,Americas,428011,all,,0.96,202,45,42,15,1.07,77%,132,35%,7,5,bo3
xenom,MIBR,https://www.vlr.gg/player/20240/xenom,Americas,428011,all,,0.87,156,36,43,32,0.84,77%,96,33%,4,5,bo3
nzr,MIBR,https://www.vlr.gg/player/725/nzr,Americas,428011,all,,0.85,141,32,42,27,0.76,70%,95,23%,0,2,bo3
artzin,MIBR,https://www.vlr.gg/player/5957/artzin,Americas,428011,all,,0.74,187,43,52,18,0.83,71%,120,21%,12,13,bo3
Shyy,KRÜ,https://www.vlr.gg/player/24007/shyy,Americas,428011,all,,1.4,257,57,40,17,1.43,80%,171,25%,4,2,bo3
