Player,Org,ProfileURL,Region,MatchID,MapNum,MapName,SeriesFormat,R2.0,ACS,K,D,A,K:D,KAST,ADR,HS%,FK,FD
whzy,BLG,https://www.vlr.gg/player/4885/whzy,CN,319765,all,,bo1,,269,53,42,12,1.26,,,,,
Knight,BLG,https://www.vlr.gg/player/4774/knight,CN,319765,all,,bo1,,240,49,31,13,1.58,,,,,
yosemite,BLG,https://www.vlr.gg/player/6022/yosemite,CN,319765,all,,bo1,,192,36,35,14,1.03,,,,,
B3ar,BLG,https://www.vlr.gg/player/25329/b3ar,CN,319765,all,,bo1,,157,32,36,24,0.89,,,,,
Biank,BLG,https://www.vlr.gg/player/3021/biank,CN,319765,all,,bo1,,153,25,36,27,0.69,,,,,
zjc,TYL,https://www.vlr.gg/player/7135/zjc,CN,319765,all,,bo1,,253,52,36,4,1.44,,,,,
Eren,TYL,https://www.vlr.gg/player/14444/eren,CN,319765,all,,bo1,,202,35,40,15,0.88,,,,,
AAK,TYL,https://www.vlr.gg/player/4773/aak,CN,319765,all,,bo1,,200,36,42,10,0.86,,,,,
Flex1n,TYL,https://www.vlr.gg/player/4705/flex1n,CN,319765,all,,bo1,,175,31,37,24,0.84,,,,,
ICEKING,TYL,https://www.vlr.gg/player/4771/iceking,CN,319765,all,,bo1,,137,26,40,5,0.65,,,,,
balua,WOL,https://www.vlr.gg/player/14441/balua,CN,319766,all,,bo1,,292,74,50,22,1.48,,,,,
Yuicaw,WOL,https://www.vlr.gg/player/11218/yuicaw,CN,319766,all,,bo1,,208,48,50,16,0.96,,,,,
coldfish,WOL,https://www.vlr.gg/player/3020/coldfish,CN,319766,all,,bo1,,193,39,45,25,0.87,,,,,
Spring,WOL,https://www.vlr.gg/player/14125/spring,CN,319766,all,,bo1,,164,34,51,17,0.67,,,,,
pl1xx,WOL,https://www.vlr.gg/player/871/pl1xx,CN,319766,all,,bo1,,156,38,42,27,0.9,,,,,
Rb,TEC,https://www.vlr.gg/player/488/rb,CN,319766,all,,bo1,,260,64,42,10,1.52,,,,,
Abo,TEC,https://www.vlr.gg/player/5011/abo,CN,319766,all,,bo1,,195,42,53,23,0.79,,,,,
LockM,TEC,https://www.vlr.gg/player/25339/lockm,CN,319766,all,,bo1,,195,46,44,28,1.05,,,,,
kawaii,TEC,https://www.vlr.gg/player/4778/kawaii,CN,319766,all,,bo1,,177,41,51,20,0.8,,,,,
AC,TEC,https://www.vlr.gg/player/14445/ac,CN,319766,all,,bo1,,175,45,43,25,1.05,,,,,
Nicc,DRG,https://www.vlr.gg/player/11524/nicc,CN,319767,all,,bo1,,217,52,43,21,1.21,,,,,
Shion7,DRG,https://www.vlr.gg/player/41774/shion7,CN,319767,all,,bo1,,205,49,55,27,0.89,,,,,
vo0kashu,DRG,https://www.vlr.gg/player/3741/vo0kashu,CN,319767,all,,bo1,,195,53,44,9,1.2,,,,,
nizhaoTZH,DRG,https://www.vlr.gg/player/4880/nizhaotzh,CN,319767,all,,bo1,,184,46,44,17,1.05,,,,,
TvirusLuke,DRG,https://www.vlr.gg/player/7841/tvirusluke,CN,319767,all,,bo1,,170,38,59,10,0.64,,,,,
deLb,AG,https://www.vlr.gg/player/10821/delb,CN,319767,all,,bo1,,259,62,45,15,1.38,,,,,
Spitfires,AG,https://www.vlr.gg/player/4881/spitfires,CN,319767,all,,bo1,,198,48,52,14,0.92,,,,,
monk,AG,https://www.vlr.gg/player/14431/monk,CN,319767,all,,bo1,,196,49,48,23,1.02,,,,,
bunt,AG,https://www.vlr.gg/player/25949/bunt,CN,319767,all,,bo1,,187,48,47,25,1.02,,,,,
sword9,AG,https://www.vlr.gg/player/3049/sword9,CN,319767,all,,bo1,,166,38,46,36,0.83,,,,,
Smoggy,EDG,https://www.vlr.gg/player/4742/smoggy,CN,319768,all,,bo1,,250,58,37,13,1.57,,,,,
nobody,EDG,https://www.vlr.gg/player/3017/nobody,CN,319768,all,,bo1,,230,54,42,16,1.29,,,,,
ZmjjKK,EDG,https://www.vlr.gg/player/3520/zmjjkk,CN,319768,all,,bo1,,203,41,46,34,0.89,,,,,
CHICHOO,EDG,https://www.vlr.gg/player/15559/chichoo,CN,319768,all,,bo1,,185,43,41,18,1.05,,,,,
Haodong,EDG,https://www.vlr.gg/player/4720/haodong,CN,319768,all,,bo1,,153,31,40,23,0.78,,,,,
Viva,JDG,https://www.vlr.gg/player/36415/viva,CN,319768,all,,bo1,,239,54,44,21,1.23,,,,,
stew,JDG,https://www.vlr.gg/player/16924/stew,CN,319768,all,,bo1,,218,51,48,11,1.06,,,,,
MarT1n,JDG,https://www.vlr.gg/player/36668/mart1n,CN,319768,all,,bo1,,168,36,48,18,0.75,,,,,
YiHao,JDG,https://www.vlr.gg/player/4320/yihao,CN,319768,all,,bo1,,154,32,42,28,0.76,,,,,
YHchen,JDG,https://www.vlr.gg/player/10486/yhchen,CN,319768,all,,bo1,,144,33,45,22,0.73,,,,,
SWERL,NOVA,https://www.vlr.gg/player/1209/swerl,CN,319769,all,,bo1,,251,33,33,10,1.0,,,,,
o0o0o,NOVA,https://www.vlr.gg/player/4402/o0o0o,CN,319769,all,,bo1,,185,24,30,8,0.8,,,,,
cb,NOVA,https://www.vlr.gg/player/39697/cb,CN,319769,all,,bo1,,172,21,31,13,0.68,,,,,
OBONE,NOVA,https://www.vlr.gg/player/36670/obone,CN,319769,all,,bo1,,130,18,32,13,0.56,,,,,
GuanG,NOVA,https://www.vlr.gg/player/41054/guang,CN,319769,all,,bo1,,126,19,33,2,0.58,,,,,
FengF,TE,https://www.vlr.gg/player/4770/fengf,CN,319769,all,,bo1,,289,40,23,12,1.74,,,,,
heybay,TE,https://www.vlr.gg/player/4712/heybay,CN,319769,all,,bo1,,232,31,25,28,1.24,,,,,
LuoK1ng,TE,https://www.vlr.gg/player/3045/luok1ng,CN,319769,all,,bo1,,219,30,22,21,1.36,,,,,
Kai,TE,https://www.vlr.gg/player/37494/kai,CN,319769,all,,bo1,,205,33,22,2,1.5,,,,,
YOU,TE,https://www.vlr.gg/player/4710/you,CN,319769,all,,bo1,,162,25,24,7,1.04,,,,,
Life,FPX,https://www.vlr.gg/player/3028/life,CN,319770,all,,bo1,,250,35,30,7,1.17,,,,,
Lysoar,FPX,https://www.vlr.gg/player/37489/lysoar,CN,319770,all,,bo1,,233,37,22,10,1.68,,,,,
AAAAY,FPX,https://www.vlr.gg/player/19530/aaaay,CN,319770,all,,bo1,,231,35,26,13,1.35,,,,,
BerLIN,FPX,https://www.vlr.gg/player/7857/berlin,CN,319770,all,,bo1,,207,27,25,22,1.08,,,,,
Autumn,FPX,https://www.vlr.gg/player/872/autumn,CN,319770,all,,bo1,,157,24,25,17,0.96,,,,,
Spring,WOL,https://www.vlr.gg/player/14125/spring,CN,319770,all,,bo1,,220,33,31,4,1.06,,,,,
Yuicaw,WOL,https://www.vlr.gg/player/11218/yuicaw,CN,319770,all,,bo1,,215,34,32,7,1.06,,,,,
balua,WOL,https://www.vlr.gg/player/14441/balua,CN,319770,all,,bo1,,202,27,32,15,0.84,,,,,
coldfish,WOL,https://www.vlr.gg/player/3020/coldfish,CN,319770,all,,bo1,,161,22,29,14,0.76,,,,,
pl1xx,WOL,https://www.vlr.gg/player/871/pl1xx,CN,319770,all,,bo1,,110,12,34,14,0.35,,,,,
stew,JDG,https://www.vlr.gg/player/16924/stew,CN,319771,all,,bo1,,217,47,42,14,1.12,,,,,
MarT1n,JDG,https://www.vlr.gg/player/36668/mart1n,CN,319771,all,,bo1,,203,42,43,14,0.98,,,,,
Viva,JDG,https://www.vlr.gg/player/36415/viva,CN,319771,all,,bo1,,190,40,39,12,1.03,,,,,
YiHao,JDG,https://www.vlr.gg/player/4320/yihao,CN,319771,all,,bo1,,165,36,39,30,0.92,,,,,
YHchen,JDG,https://www.vlr.gg/player/10486/yhchen,CN,319771,all,,bo1,,152,30,45,19,0.67,,,,,
cb,NOVA,https://www.vlr.gg/player/39697/cb,CN,319771,all,,bo1,,258,56,37,12,1.51,,,,,
SWERL,NOVA,https://www.vlr.gg/player/1209/swerl,CN,319771,all,,bo1,,208,43,38,10,1.13,,,,,
GuanG,NOVA,https://www.vlr.gg/player/41054/guang,CN,319771,all,,bo1,,204,44,43,8,1.02,,,,,
o0o0o,NOVA,https://www.vlr.gg/player/4402/o0o0o,CN,319771,all,,bo1,,167,35,39,23,0.9,,,,,
OBONE,NOVA,https://www.vlr.gg/player/36670/obone,CN,319771,all,,bo1,,157,30,38,26,0.79,,,,,
