Player,Org,ProfileURL,Region,MatchID,MapNum,MapName,SeriesFormat,R2.0,ACS,K,D,A,KAST,ADR,HS%,FK,FD,K:D
maizi,DRG,https://www.vlr.gg/player/3517/maizi,CN,283651,all,,bo1,,334,26,8,4,,,,2,,3.25
TvirusLuke,DRG,https://www.vlr.gg/player/7841/tvirusluke,CN,283651,all,,bo1,,258,18,17,5,,,,4,,1.06
YuChEn,DRG,https://www.vlr.gg/player/4723/yuchen,CN,283651,all,,bo1,,194,14,15,12,,,,1,,0.93
vo0kashu,DRG,https://www.vlr.gg/player/3741/vo0kashu,CN,283651,all,,bo1,,190,15,11,6,,,,2,,1.36
Nicc,DRG,https://www.vlr.gg/player/11524/nicc,CN,283651,all,,bo1,,171,13,14,7,,,,1,,0.93
BeYN,AG,https://www.vlr.gg/player/4678/beyn,CN,283651,all,,bo1,,326,23,18,6,,,,4,,1.28
miKa,AG,https://www.vlr.gg/player/29847/mika,CN,283651,all,,bo1,,197,15,14,3,,,,2,,1.07
Playerr,AG,https://www.vlr.gg/player/37018/playerr,CN,283651,all,,bo1,,172,12,20,4,,,,3,,0.6
X3B,AG,https://www.vlr.gg/player/37019/x3b,CN,283651,all,,bo1,,147,10,17,4,,,,1,,0.59
Naschzz,AG,https://www.vlr.gg/player/2598/naschzz,CN,283651,all,,bo1,,67,5,17,4,,,,1,,0.29
nizhaoTZH,FPX,https://www.vlr.gg/player/4880/nizhaotzh,CN,284228,all,,bo3,,257,41,26,7,,,,6,,1.58
BerLIN,FPX,https://www.vlr.gg/player/7857/berlin,CN,284228,all,,bo3,,232,32,25,25,,,,2,,1.28
AAAAY,FPX,https://www.vlr.gg/player/19530/aaaay,CN,284228,all,,bo3,,227,35,28,9,,,,,,1.25
Autumn,FPX,https://www.vlr.gg/player/872/autumn,CN,284228,all,,bo3,,225,31,24,14,,,,,,1.29
Lysoar,FPX,https://www.vlr.gg/player/37489/lysoar,CN,284228,all,,bo3,,223,29,28,13,,,,,,1.04
Playerr,AG,https://www.vlr.gg/player/37018/playerr,CN,284228,all,,bo3,,221,30,36,4,,,,3,,0.83
BeYN,AG,https://www.vlr.gg/player/4678/beyn,CN,284228,all,,bo3,,217,29,34,6,,,,5,,0.85
X3B,AG,https://www.vlr.gg/player/37019/x3b,CN,284228,all,,bo3,,206,30,33,6,,,,,,0.91
Naschzz,AG,https://www.vlr.gg/player/2598/naschzz,CN,284228,all,,bo3,,166,24,32,13,,,,,,0.75
miKa,AG,https://www.vlr.gg/player/29847/mika,CN,284228,all,,bo3,,122,18,33,23,,,,,,0.55
