Player,Org,ProfileURL,Region,MatchID,MapNum,MapName,SeriesFormat,R2.0,ACS,K,D,A,KAST,ADR,HS%,FK,FD,K:D
Wo0t,TH,https://www.vlr.gg/player/21328/wo0t,Mixed,582197,all,,bo1,0.53,124,8,18,7,67%,87,35%,1,2,0.44
Flashback,KRX,https://www.vlr.gg/player/35013/flashback,Mixed,582197,all,,bo1,1.43,317,24,15,2,76%,203,44%,2,4,1.6
MaKo,KRX,https://www.vlr.gg/player/4462/mako,Mixed,582197,all,,bo1,1.35,252,19,14,15,86%,163,34%,1,0,1.36
free1ng,KRX,https://www.vlr.gg/player/1916/free1ng,Mixed,582197,all,,bo1,1.16,180,16,11,5,76%,126,28%,1,1,1.45
BeYN,KRX,https://www.vlr.gg/player/4678/beyn,Mixed,582197,all,,bo1,0.87,169,14,12,3,76%,109,22%,2,2,1.17
Flicker,KRX,https://www.vlr.gg/player/51100/flicker,Mixed,582197,all,,bo1,0.71,166,10,15,8,71%,122,23%,4,4,0.67
Spring,WOL,https://www.vlr.gg/player/14125/spring,Mixed,582198,all,,bo1,1.30,244,20,16,5,64%,152,27%,1,0,1.25
yosemite,WOL,https://www.vlr.gg/player/6022/yosemite,Mixed,582198,all,,bo1,1.21,285,21,15,8,73%,188,22%,2,5,1.4
jowa,WOL,https://www.vlr.gg/player/19292/jowa,Mixed,582198,all,,bo1,0.79,146,12,15,4,59%,88,38%,1,3,0.8
SiuFatBB,WOL,https://www.vlr.gg/player/7849/siufatbb,Mixed,582198,all,,bo1,0.41,77,5,17,4,68%,62,18%,1,3,0.29
Satoshi,WOL,https://www.vlr.gg/player/46532/satoshi,Mixed,582198,all,,bo1,0.40,74,5,18,5,55%,56,10%,2,3,0.28
Dambi,NS,https://www.vlr.gg/player/31827/dambi,Mixed,582198,all,,bo1,1.41,242,18,12,8,77%,144,24%,5,1,1.5
Francis,NS,https://www.vlr.gg/player/31828/francis,Mixed,582198,all,,bo1,1.06,195,17,13,2,82%,126,24%,7,1,1.31
Rb,NS,https://www.vlr.gg/player/488/rb,Mixed,582198,all,,bo1,1.05,175,14,12,6,77%,111,30%,0,0,1.17
Xross,NS,https://www.vlr.gg/player/42772/xross,Mixed,582198,all,,bo1,0.93,143,11,10,4,68%,97,26%,0,3,1.1
Ivy,NS,https://www.vlr.gg/player/31829/ivy,Mixed,582198,all,,bo1,0.93,208,16,16,3,73%,141,46%,2,2,1.0
Satoshi,WOL,https://www.vlr.gg/player/46532/satoshi,Mixed,582199,all,,bo1,1.08,252,19,16,4,91%,151,26%,5,2,1.19
yosemite,WOL,https://www.vlr.gg/player/6022/yosemite,Mixed,582199,all,,bo1,0.96,170,12,14,5,64%,118,22%,1,3,0.86
SiuFatBB,WOL,https://www.vlr.gg/player/7849/siufatbb,Mixed,582199,all,,bo1,0.79,138,10,16,8,82%,101,31%,1,3,0.62
jowa,WOL,https://www.vlr.gg/player/19292/jowa,Mixed,582199,all,,bo1,0.78,153,13,16,3,59%,86,34%,1,3,0.81
Spring,WOL,https://www.vlr.gg/player/14125/spring,Mixed,582199,all,,bo1,0.74,160,13,17,1,64%,112,41%,2,1,0.76
benjyfishy,TH,https://www.vlr.gg/player/29873/benjyfishy,Mixed,582199,all,,bo1,1.64,289,22,9,4,86%,197,29%,2,0,2.44
Wo0t,TH,https://www.vlr.gg/player/21328/wo0t,Mixed,582199,all,,bo1,1.33,280,23,14,3,77%,172,27%,5,3,1.64
Boo,TH,https://www.vlr.gg/player/1144/boo,Mixed,582199,all,,bo1,1.07,166,12,13,17,86%,94,24%,1,1,0.92
paTiTek,TH,https://www.vlr.gg/player/309/patitek,Mixed,582199,all,,bo1,0.75,154,13,16,6,64%,100,33%,1,2,0.81
ComeBack,TH,https://www.vlr.gg/player/40591/comeback,Mixed,582199,all,,bo1,0.56,120,9,15,3,73%,88,13%,3,4,0.6
Francis,NS,https://www.vlr.gg/player/31828/francis,Mixed,582200,all,,bo3,1.31,278,44,29,12,88%,170,24%,11,8,1.52
Rb,NS,https://www.vlr.gg/player/488/rb,Mixed,582200,all,,bo3,1.29,278,36,24,21,86%,147,21%,2,1,1.5
Xross,NS,https://www.vlr.gg/player/42772/xross,Mixed,582200,all,,bo3,1.16,199,31,25,14,79%,130,34%,4,2,1.24
Ivy,NS,https://www.vlr.gg/player/31829/ivy,Mixed,582200,all,,bo3,1.15,228,36,27,10,76%,147,39%,3,1,1.33
Dambi,NS,https://www.vlr.gg/player/31827/dambi,Mixed,582200,all,,bo3,0.91,196,31,29,14,79%,114,18%,6,4,1.07
Wo0t,TH,https://www.vlr.gg/player/21328/wo0t,Mixed,582200,all,,bo3,1.07,231,34,34,6,76%,154,26%,5,3,1.0
Boo,TH,https://www.vlr.gg/player/1144/boo,Mixed,582200,all,,bo3,0.95,176,27,33,13,69%,123,30%,4,5,0.82
paTiTek,TH,https://www.vlr.gg/player/309/patitek,Mixed,582200,all,,bo3,0.81,173,27,36,8,60%,118,29%,1,4,0.75
benjyfishy,TH,https://www.vlr.gg/player/29873/benjyfishy,Mixed,582200,all,,bo3,0.76,185,27,36,6,71%,124,31%,3,10,0.75
ComeBack,TH,https://www.vlr.gg/player/40591/comeback,Mixed,582200,all,,bo3,0.48,125,19,39,9,62%,94,23%,3,4,0.49
BeYN,KRX,https://www.vlr.gg/player/4678/beyn,Mixed,582201,all,,bo3,1.06,196,44,37,10,80%,132,25%,3,5,1.19
Flicker,KRX,https://www.vlr.gg/player/51100/flicker,Mixed,582201,all,,bo3,1.04,244,51,47,11,75%,150,23%,9,9,1.09
MaKo,KRX,https://www.vlr.gg/player/4462/mako,Mixed,582201,all,,bo3,1.01,183,38,38,32,78%,120,21%,3,6,1.0
free1ng,KRX,https://www.vlr.gg/player/1916/free1ng,Mixed,582201,all,,bo3,1.00,207,43,39,16,72%,130,26%,6,6,1.1
Flashback,KRX,https://www.vlr.gg/player/35013/flashback,Mixed,582201,all,,bo3,0.83,194,41,43,8,70%,120,22%,7,6,0.95
Xross,NS,https://www.vlr.gg/player/42772/xross,Mixed,582201,all,,bo3,1.22,198,45,38,25,77%,127,34%,2,1,1.18
Dambi,NS,https://www.vlr.gg/player/31827/dambi,Mixed,582201,all,,bo3,1.13,255,51,52,23,73%,166,17%,12,11,0.98
Rb,NS,https://www.vlr.gg/player/488/rb,Mixed,582201,all,,bo3,1.00,164,38,37,13,65%,114,20%,2,2,1.03
Francis,NS,https://www.vlr.gg/player/31828/francis,Mixed,582201,all,,bo3,0.85,180,39,45,8,67%,119,20%,10,7,0.87
Ivy,NS,https://www.vlr.gg/player/31829/ivy,Mixed,582201,all,,bo3,0.74,157,31,45,7,55%,101,29%,6,7,0.69
