Player,Org,ProfileURL,Region,MatchID,MapNum,MapName,SeriesFormat,R2.0,ACS,K,D,A,KAST,ADR,HS%,FK,FD,K:D
Sylvan,TS,https://www.vlr.gg/player/4056/sylvan,Pacific,698885,all,,bo3,1.03,204.0,49,47,19,77%,140.0,42%,4.0,5.0,1.04
STYRON,TS,https://www.vlr.gg/player/11704/styron,Pacific,698885,all,,bo3,0.91,185.0,38,49,23,71%,124.0,15%,5.0,6.0,0.78
kellyS,TS,https://www.vlr.gg/player/7437/kellys,Pacific,698885,all,,bo3,0.82,171.0,37,49,21,71%,122.0,20%,4.0,6.0,0.76
natz,TS,https://www.vlr.gg/player/7049/natz,Pacific,698885,all,,bo3,0.68,143.0,34,48,9,65%,104.0,26%,3.0,5.0,0.71
Foxy9,VL,https://www.vlr.gg/player/11600/foxy9,Pacific,698885,all,,bo3,1.26,252.0,59,42,10,72%,151.0,32%,7.0,6.0,1.4
XuNa,VL,https://www.vlr.gg/player/42733/xuna,Pacific,698885,all,,bo3,1.17,223.0,50,43,21,75%,161.0,34%,3.0,5.0,1.16
oonzmlp,VL,https://www.vlr.gg/player/34926/oonzmlp,Pacific,698885,all,,bo3,1.1,210.0,46,45,31,75%,150.0,25%,6.0,6.0,1.02
Zexy,VL,https://www.vlr.gg/player/37532/zexy,Pacific,698885,all,,bo3,1.02,215.0,49,46,9,65%,133.0,26%,12.0,9.0,1.07
C1ndeR,VL,https://www.vlr.gg/player/2149/c1nder,Pacific,698885,all,,bo3,0.71,127.0,30,46,26,66%,81.0,26%,3.0,7.0,0.65
Deryeon,WOL,https://www.vlr.gg/player/9152/deryeon,CN,701025,all,,bo3,1.54,296.0,45,23,16,88%,174.0,27%,2.0,0.0,1.96
Spring,WOL,https://www.vlr.gg/player/14125/spring,CN,701025,all,,bo3,1.17,219.0,31,25,16,68%,148.0,27%,5.0,6.0,1.24
aluba,WOL,https://www.vlr.gg/player/14441/aluba,CN,701025,all,,bo3,1.11,203.0,29,23,5,76%,135.0,37%,4.0,1.0,1.26
yosemite,WOL,https://www.vlr.gg/player/6022/yosemite,CN,701025,all,,bo3,1.08,203.0,30,25,10,90%,143.0,16%,8.0,3.0,1.2
glacier,WOL,https://www.vlr.gg/player/49973/glacier,CN,701025,all,,bo3,0.7,166.0,23,32,9,73%,109.0,28%,9.0,3.0,0.72
Spitfires,TEC,https://www.vlr.gg/player/4881/spitfires,CN,701025,all,,bo3,0.95,231.0,30,35,8,73%,152.0,33%,3.0,9.0,0.86
Dynamite,TEC,https://www.vlr.gg/player/42235/dynamite,CN,701025,all,,bo3,0.93,195.0,28,32,11,71%,118.0,22%,5.0,10.0,0.88
lucas,TEC,https://www.vlr.gg/player/19677/lucas,CN,701025,all,,bo3,0.9,181.0,22,30,15,71%,133.0,22%,1.0,5.0,0.73
Haodong,TEC,https://www.vlr.gg/player/4720/haodong,CN,701025,all,,bo3,0.86,183.0,27,30,4,71%,115.0,40%,4.0,3.0,0.9
Coco,TEC,https://www.vlr.gg/player/47629/coco,CN,701025,all,,bo3,0.86,162.0,21,31,20,76%,98.0,37%,0.0,1.0,0.68
Life,DRG,https://www.vlr.gg/player/3028/life,CN,701026,all,,bo3,1.38,281.0,45,29,7,73%,186.0,42%,10.0,6.0,1.55
vo0kashu,DRG,https://www.vlr.gg/player/3741/vo0kashu,CN,701026,all,,bo3,1.35,309.0,54,32,11,75%,199.0,35%,6.0,4.0,1.69
Nicc,DRG,https://www.vlr.gg/player/11524/nicc,CN,701026,all,,bo3,1.0,160.0,25,28,32,77%,92.0,31%,2.0,3.0,0.89
Verse,DRG,https://www.vlr.gg/player/55817/verse,CN,701026,all,,bo3,0.98,160.0,26,26,24,79%,101.0,35%,3.0,3.0,1.0
SpiritZ1,DRG,https://www.vlr.gg/player/31753/spiritz1,CN,701026,all,,bo3,0.85,181.0,31,33,7,71%,128.0,25%,3.0,8.0,0.94
FT,BLG,https://www.vlr.gg/player/64029/ft,CN,701026,all,,bo3,1.0,204.0,32,36,13,75%,135.0,34%,6.0,5.0,0.89
nephh,BLG,https://www.vlr.gg/player/10698/nephh,CN,701026,all,,bo3,0.98,188.0,32,37,20,77%,112.0,29%,3.0,3.0,0.86
whzy,BLG,https://www.vlr.gg/player/4885/whzy,CN,701026,all,,bo3,0.94,195.0,33,38,5,63%,120.0,25%,8.0,4.0,0.87
Knight,BLG,https://www.vlr.gg/player/4774/knight,CN,701026,all,,bo3,0.84,165.0,26,37,12,63%,115.0,25%,5.0,5.0,0.7
rushia,BLG,https://www.vlr.gg/player/48878/rushia,CN,701026,all,,bo3,0.81,154.0,25,33,14,58%,109.0,19%,2.0,7.0,0.76
Setrod,FPX,https://www.vlr.gg/player/50025/setrod,CN,701027,all,,bo3,1.39,302.0,41,25,7,79%,185.0,28%,12.0,4.0,1.64
coconut,FPX,https://www.vlr.gg/player/12365/coconut,CN,701027,all,,bo3,1.36,236.0,29,19,13,79%,176.0,27%,0.0,2.0,1.53
Xlele,FPX,https://www.vlr.gg/player/54487/xlele,CN,701027,all,,bo3,1.29,275.0,39,27,5,82%,169.0,19%,4.0,5.0,1.44
KovaQ,FPX,https://www.vlr.gg/player/7987/kovaq,CN,701027,all,,bo3,0.99,153.0,21,23,18,79%,100.0,41%,1.0,4.0,0.91
AAAAY,FPX,https://www.vlr.gg/player/19530/aaaay,CN,701027,all,,bo3,0.81,158.0,22,25,9,63%,109.0,40%,3.0,3.0,0.88
deLb,TE,https://www.vlr.gg/player/10821/delb,CN,701027,all,,bo3,1.09,206.0,28,27,7,82%,128.0,35%,3.0,2.0,1.04
LuoK1ng,TE,https://www.vlr.gg/player/3045/luok1ng,CN,701027,all,,bo3,0.84,185.0,24,32,17,66%,108.0,20%,1.0,6.0,0.75
FengF,TE,https://www.vlr.gg/player/4770/fengf,CN,701027,all,,bo3,0.81,157.0,19,30,19,66%,120.0,42%,0.0,2.0,0.63
Kai,TE,https://www.vlr.gg/player/37494/kai,CN,701027,all,,bo3,0.75,177.0,25,33,7,66%,112.0,50%,7.0,5.0,0.76
FKEY,TE,https://www.vlr.gg/player/51249/fkey,CN,701027,all,,bo3,0.75,167.0,22,31,11,58%,100.0,24%,7.0,5.0,0.71
Yuicaw,JDG,https://www.vlr.gg/player/11218/yuicaw,CN,701028,all,,bo3,0.98,193.0,26,29,11,71%,119.0,42%,5.0,5.0,0.9
jkuro,JDG,https://www.vlr.gg/player/3519/jkuro,CN,701028,all,,bo3,0.86,188.0,29,32,15,66%,119.0,25%,1.0,4.0,0.91
zhe,JDG,https://www.vlr.gg/player/49476/zhe,CN,701028,all,,bo3,0.81,176.0,24,30,4,63%,106.0,19%,7.0,7.0,0.8
crownfisher,JDG,https://www.vlr.gg/player/64969/crownfisher,CN,701028,all,,bo3,0.79,167.0,22,30,7,63%,110.0,28%,2.0,5.0,0.73
BerLIN,JDG,https://www.vlr.gg/player/7857/berlin,CN,701028,all,,bo3,0.55,104.0,13,32,9,63%,72.0,30%,2.0,3.0,0.41
SiuFatBB,TYL,https://www.vlr.gg/player/7849/siufatbb,CN,701028,all,,bo3,1.36,195.0,31,19,18,78%,113.0,23%,1.0,0.0,1.63
slowly,TYL,https://www.vlr.gg/player/41739/slowly,CN,701028,all,,bo3,1.33,258.0,37,22,5,73%,161.0,37%,9.0,5.0,1.68
Scales,TYL,https://www.vlr.gg/player/39485/scales,CN,701028,all,,bo3,1.23,224.0,31,23,13,76%,136.0,36%,4.0,3.0,1.35
splash,TYL,https://www.vlr.gg/player/36685/splash,CN,701028,all,,bo3,1.16,256.0,37,28,8,76%,179.0,26%,6.0,7.0,1.32
Erv,TYL,https://www.vlr.gg/player/55085/erv,CN,701028,all,,bo3,0.89,139.0,17,22,18,85%,99.0,37%,4.0,2.0,0.77
vo0kashu,DRG,https://www.vlr.gg/player/3741/vo0kashu,CN,701029,all,,bo3,1.45,252.0,62,34,11,79%,165.0,33%,7.0,4.0,1.82
Life,DRG,https://www.vlr.gg/player/3028/life,CN,701029,all,,bo3,1.08,226.0,58,47,10,75%,144.0,41%,13.0,9.0,1.23
SpiritZ1,DRG,https://www.vlr.gg/player/31753/spiritz1,CN,701029,all,,bo3,1.03,246.0,59,54,14,73%,162.0,37%,9.0,3.0,1.09
Nicc,DRG,https://www.vlr.gg/player/11524/nicc,CN,701029,all,,bo3,0.9,186.0,46,45,24,73%,109.0,28%,8.0,10.0,1.02
Verse,DRG,https://www.vlr.gg/player/55817/verse,CN,701029,all,,bo3,0.9,149.0,38,46,36,77%,107.0,32%,4.0,4.0,0.83
lucas,TEC,https://www.vlr.gg/player/19677/lucas,CN,701029,all,,bo3,1.24,220.0,54,47,14,70%,151.0,36%,4.0,3.0,1.15
Haodong,TEC,https://www.vlr.gg/player/4720/haodong,CN,701029,all,,bo3,1.03,179.0,49,52,17,63%,130.0,37%,3.0,4.0,0.94
Coco,TEC,https://www.vlr.gg/player/47629/coco,CN,701029,all,,bo3,1.02,173.0,41,47,32,72%,109.0,27%,3.0,3.0,0.87
Dynamite,TEC,https://www.vlr.gg/player/42235/dynamite,CN,701029,all,,bo3,0.78,197.0,46,59,18,63%,129.0,25%,13.0,13.0,0.78
Spitfires,TEC,https://www.vlr.gg/player/4881/spitfires,CN,701029,all,,bo3,0.65,145.0,36,58,19,62%,105.0,26%,7.0,18.0,0.62
whzy,BLG,https://www.vlr.gg/player/4885/whzy,CN,701030,all,,bo3,1.31,295.0,59,39,14,79%,195.0,17%,15.0,4.0,1.51
Knight,BLG,https://www.vlr.gg/player/4774/knight,CN,701030,all,,bo3,1.15,220.0,46,36,11,70%,136.0,22%,7.0,1.0,1.28
