Player,Org,ProfileURL,Region,MatchID,MapNum,MapName,R2.0,ACS,K,D,A,K:D,KAST,ADR,HS%,FK,FD,SeriesFormat
Chronicle,FNC,https://www.vlr.gg/player/458/chronicle,EMEA,498632,all,,0.98,193.0,42,42,21,1.0,72%,135.0,27%,7.0,4.0,bo3
crashies,FNC,https://www.vlr.gg/player/4/crashies,EMEA,498632,all,,0.94,165.0,40,37,11,1.08,70%,125.0,29%,3.0,1.0,bo3
Boaster,FNC,https://www.vlr.gg/player/438/boaster,EMEA,498632,all,,0.77,136.0,27,41,24,0.66,72%,85.0,22%,7.0,0.0,bo3
f0rsakeN,PRX,https://www.vlr.gg/player/9801/f0rsaken,Pacific,498627,all,,1.31,239.0,40,33,19,1.21,79%,157.0,25%,8.0,4.0,bo3
d4v41,PRX,https://www.vlr.gg/player/9803/d4v41,Pacific,498627,all,,1.28,230.0,40,31,14,1.29,72%,165.0,27%,3.0,2.0,bo3
something,PRX,https://www.vlr.gg/player/17086/something,Pacific,498627,all,,1.06,200.0,35,31,14,1.13,81%,115.0,19%,8.0,11.0,bo3
Jinggg,PRX,https://www.vlr.gg/player/7378/jinggg,Pacific,498627,all,,1.02,205.0,35,33,12,1.06,72%,134.0,30%,6.0,4.0,bo3
PatMen,PRX,https://www.vlr.gg/player/13744/patmen,Pacific,498627,all,,0.86,178.0,25,33,23,0.76,74%,111.0,19%,1.0,0.0,bo3
Spring,WOL,https://www.vlr.gg/player/14125/spring,EMEA,498627,all,,1.1,236.0,35,34,18,1.03,83%,167.0,29%,5.0,4.0,bo3
Yuicaw,WOL,https://www.vlr.gg/player/11218/yuicaw,EMEA,498627,all,,1.06,204.0,35,32,8,1.09,64%,136.0,28%,5.0,3.0,bo3
SiuFatBB,WOL,https://www.vlr.gg/player/7849/siufatbb,EMEA,498627,all,,0.87,146.0,28,31,8,0.9,70%,96.0,29%,0.0,3.0,bo3
Juicy,WOL,https://www.vlr.gg/player/7426/juicy,EMEA,498627,all,,0.85,230.0,37,39,12,0.95,72%,138.0,18%,4.0,6.0,bo3
Lysoar,WOL,https://www.vlr.gg/player/37489/lysoar,CN,498627,all,,0.69,168.0,26,39,15,0.67,74%,102.0,36%,7.0,10.0,bo3
trent,G2,https://www.vlr.gg/player/15500/trent,Americas,498633,all,,1.16,213.0,35,31,12,1.13,76%,131.0,33%,4.0,3.0,bo3
JonahP,G2,https://www.vlr.gg/player/4581/jonahp,Americas,498633,all,,0.89,185.0,26,35,23,0.74,80%,111.0,22%,1.0,5.0,bo3
leaf,G2,https://www.vlr.gg/player/7873/leaf,Americas,498633,all,,0.86,212.0,35,39,7,0.9,63%,131.0,22%,3.0,7.0,bo3
valyn,G2,https://www.vlr.gg/player/3885/valyn,Americas,498633,all,,0.86,165.0,27,37,22,0.73,65%,107.0,20%,1.0,4.0,bo3
jawgemo,G2,https://www.vlr.gg/player/3993/jawgemo,Americas,498633,all,,0.59,162.0,24,39,4,0.62,61%,110.0,19%,4.0,14.0,bo3
Alfajer,FNC,https://www.vlr.gg/player/9810/alfajer,EMEA,498633,all,,1.49,278.0,46,27,9,1.7,85%,188.0,36%,15.0,3.0,bo3
Chronicle,FNC,https://www.vlr.gg/player/458/chronicle,EMEA,498633,all,,1.45,295.0,47,29,17,1.62,89%,194.0,23%,4.0,1.0,bo3
kaajak,FNC,https://www.vlr.gg/player/9554/kaajak,EMEA,498633,all,,1.03,204.0,37,31,7,1.19,74%,133.0,36%,4.0,7.0,bo3
Boaster,FNC,https://www.vlr.gg/player/438/boaster,EMEA,498633,all,,1.01,173.0,28,30,20,0.93,78%,123.0,30%,6.0,2.0,bo3
crashies,FNC,https://www.vlr.gg/player/4/crashies,EMEA,498633,all,,0.75,142.0,23,30,14,0.77,74%,100.0,29%,4.0,0.0,bo3
Spring,WOL,https://www.vlr.gg/player/14125/spring,EMEA,498634,all,,1.16,244.0,69,57,14,1.21,69%,156.0,26%,9.0,9.0,bo5
Lysoar,WOL,https://www.vlr.gg/player/37489/lysoar,CN,498634,all,,0.88,191.0,55,61,16,0.9,68%,117.0,28%,7.0,6.0,bo5
Juicy,WOL,https://www.vlr.gg/player/7426/juicy,EMEA,498634,all,,0.82,188.0,52,63,10,0.83,63%,126.0,28%,18.0,16.0,bo5
SiuFatBB,WOL,https://www.vlr.gg/player/7849/siufatbb,EMEA,498634,all,,0.82,137.0,38,55,21,0.69,59%,90.0,29%,3.0,2.0,bo5
Yuicaw,WOL,https://www.vlr.gg/player/11218/yuicaw,EMEA,498634,all,,0.58,132.0,35,63,11,0.56,48%,88.0,28%,3.0,7.0,bo5
Alfajer,FNC,https://www.vlr.gg/player/9810/alfajer,EMEA,498634,all,,1.17,276.0,80,58,16,1.38,70%,174.0,30%,11.0,11.0,bo5
Chronicle,FNC,https://www.vlr.gg/player/458/chronicle,EMEA,498634,all,,1.12,198.0,56,48,28,1.17,74%,133.0,26%,5.0,7.0,bo5
crashies,FNC,https://www.vlr.gg/player/4/crashies,EMEA,498634,all,,1.09,195.0,58,51,29,1.14,76%,135.0,39%,4.0,6.0,bo5
Boaster,FNC,https://www.vlr.gg/player/438/boaster,EMEA,498634,all,,1.04,182.0,49,42,21,1.17,80%,114.0,27%,9.0,4.0,bo5
kaajak,FNC,https://www.vlr.gg/player/9554/kaajak,EMEA,498634,all,,1.03,207.0,56,50,15,1.12,70%,130.0,30%,11.0,12.0,bo5
tarik,tarik,https://www.vlr.gg/player/31376/tarik,,507067,all,,,,17,18,6,0.94,,,,,,bo1
Kyedae,tarik,https://www.vlr.gg/player/37656/kyedae,,507067,all,,,,15,15,8,1.0,,,,,,bo1
Vinnie,tarik,https://www.vlr.gg/player/55809/vinnie,,507067,all,,,,13,15,4,0.87,,,,,,bo1
joshseki,tarik,https://www.vlr.gg/player/55810/joshseki,,507067,all,,,,10,16,7,0.62,,,,,,bo1
Yvonnie,tarik,https://www.vlr.gg/player/35089/yvonnie,,507067,all,,,,6,15,7,0.4,,,,,,bo1
TenZ,Team,https://www.vlr.gg/player/9/tenz,Americas,507067,all,,,,24,14,4,1.71,,,,,,bo1
meL,Team,https://www.vlr.gg/player/3063/mel,,507067,all,,,,23,9,11,2.56,,,,,,bo1
Sidsity,Team,https://www.vlr.gg/player/48629/sidsity,,507067,all,,,,15,12,4,1.25,,,,,,bo1
Disguised Toast,Team,https://www.vlr.gg/player/55812/disguised-toast,,507067,all,,,,12,12,5,1.0,,,,,,bo1
Jacob,Team,https://www.vlr.gg/player/55811/jacob,,507067,all,,,,6,13,5,0.46,,,,,,bo1
d4v41,PRX,https://www.vlr.gg/player/9803/d4v41,Pacific,498628,all,,1.12,194.0,77,64,28,1.2,75%,130.0,26%,8.0,12.0,bo5
f0rsakeN,PRX,https://www.vlr.gg/player/9801/f0rsaken,Pacific,498628,all,,1.11,223.0,81,75,32,1.08,70%,149.0,28%,7.0,8.0,bo5
Jinggg,PRX,https://www.vlr.gg/player/7378/jinggg,Pacific,498628,all,,1.03,207.0,69,69,28,1.0,68%,144.0,23%,12.0,13.0,bo5
PatMen,PRX,https://www.vlr.gg/player/13744/patmen,Pacific,498628,all,,0.94,175.0,67,72,24,0.93,67%,117.0,33%,5.0,10.0,bo5
something,PRX,https://www.vlr.gg/player/17086/something,Pacific,498628,all,,0.9,185.0,68,77,18,0.88,68%,121.0,25%,15.0,15.0,bo5
Alfajer,FNC,https://www.vlr.gg/player/9810/alfajer,EMEA,498628,all,,1.17,270.0,99,79,13,1.25,70%,174.0,32%,17.0,11.0,bo5
Chronicle,FNC,https://www.vlr.gg/player/458/chronicle,EMEA,498628,all,,1.1,198.0,75,64,25,1.17,67%,135.0,24%,7.0,5.0,bo5
kaajak,FNC,https://www.vlr.gg/player/9554/kaajak,EMEA,498628,all,,0.96,205.0,81,80,10,1.01,71%,133.0,31%,22.0,16.0,bo5
crashies,FNC,https://www.vlr.gg/player/4/crashies,EMEA,498628,all,,0.93,165.0,61,68,27,0.9,68%,118.0,35%,5.0,2.0,bo5
Boaster,FNC,https://www.vlr.gg/player/438/boaster,EMEA,498628,all,,0.74,129.0,41,71,46,0.58,70%,87.0,22%,7.0,13.0,bo5
