Player,Org,ProfileURL,Region,MatchID,MapNum,MapName,R2.0,ACS,K,D,A,K:D,KAST,ADR,HS%,FK,FD,SeriesFormat
zekken,SEN,https://www.vlr.gg/player/4004/zekken,Americas,542196,all,,0.95,237,46,46,18,1.0,71%,161,27%,10,13,bo3
bang,SEN,https://www.vlr.gg/player/3880/bang,Americas,542196,all,,0.76,132,29,39,15,0.74,66%,83,33%,4,6,bo3
Zellsis,SEN,https://www.vlr.gg/player/729/zellsis,Americas,542196,all,,0.76,139,28,39,16,0.72,62%,92,14%,6,3,bo3
skuba,NRG,https://www.vlr.gg/player/11118/skuba,Americas,542207,all,,1.21,237,47,36,14,1.31,79%,152,34%,4,4,bo3
Ethan,NRG,https://www.vlr.gg/player/11225/ethan,Americas,542207,all,,1.14,221,39,38,32,1.03,68%,150,31%,4,8,bo3
s0m,NRG,https://www.vlr.gg/player/4164/s0m,Americas,542207,all,,1.02,210,41,41,22,1.0,71%,134,26%,3,6,bo3
mada,NRG,https://www.vlr.gg/player/5132/mada,Americas,542207,all,,1.0,216,46,42,9,1.1,66%,153,26%,8,9,bo3
brawk,NRG,https://www.vlr.gg/player/2172/brawk,Americas,542207,all,,0.88,183,31,39,19,0.79,70%,134,17%,6,4,bo3
Smoggy,EDG,https://www.vlr.gg/player/4742/smoggy,CN,542207,all,,1.23,223,46,34,21,1.35,77%,143,32%,2,0,bo3
ZmjjKK,EDG,https://www.vlr.gg/player/3520/zmjjkk,CN,542207,all,,1.09,247,46,43,13,1.07,70%,154,32%,12,9,bo3
nobody,EDG,https://www.vlr.gg/player/3017/nobody,CN,542207,all,,0.97,176,35,39,10,0.9,73%,120,32%,4,3,bo3
CHICHOO,EDG,https://www.vlr.gg/player/15559/chichoo,CN,542207,all,,0.89,178,35,41,16,0.85,70%,127,23%,5,7,bo3
Jieni7,EDG,https://www.vlr.gg/player/51244/jieni7,CN,542207,all,,0.71,168,34,47,10,0.72,70%,109,22%,8,6,bo3
keiko,TL,https://www.vlr.gg/player/11494/keiko,Americas,542205,all,,1.14,215,32,32,16,1.0,68%,136,53%,6,1,bo3
paTiTek,TL,https://www.vlr.gg/player/309/patitek,EMEA,542205,all,,0.87,164,25,32,14,0.78,55%,106,28%,1,5,bo3
nAts,TL,https://www.vlr.gg/player/457/nats,EMEA,542205,all,,0.83,120,17,25,8,0.68,68%,81,40%,3,3,bo3
kamo,TL,https://www.vlr.gg/player/14681/kamo,EMEA,542205,all,,0.83,200,30,35,3,0.86,57%,129,24%,7,11,bo3
trexx,TL,https://www.vlr.gg/player/2168/trexx,EMEA,542205,all,,0.74,143,18,33,12,0.55,50%,94,15%,2,5,bo3
MaKo,KRX,https://www.vlr.gg/player/4462/mako,Pacific,542205,all,,1.31,208,34,20,19,1.7,86%,134,41%,3,3,bo3
Flashback,KRX,https://www.vlr.gg/player/35013/flashback,CN,542205,all,,1.18,233,37,26,10,1.42,70%,152,21%,6,6,bo3
BeYN,KRX,https://www.vlr.gg/player/4678/beyn,Pacific,542205,all,,1.01,188,28,26,19,1.08,82%,124,30%,4,4,bo3
HYUNMIN,KRX,https://www.vlr.gg/player/28400/hyunmin,Pacific,542205,all,,0.99,170,29,23,5,1.26,73%,110,48%,7,4,bo3
free1ng,KRX,https://www.vlr.gg/player/1916/free1ng,Pacific,542205,all,,0.89,162,25,27,16,0.93,80%,117,32%,5,2,bo3
SpiritZ1,DRG,https://www.vlr.gg/player/31753/spiritz1,CN,542212,all,,1.31,275,53,44,24,1.2,86%,179,31%,13,4,bo3
Nicc,DRG,https://www.vlr.gg/player/11524/nicc,CN,542212,all,,1.18,227,49,37,15,1.32,83%,142,34%,2,1,bo3
Demon1,DRG,https://www.vlr.gg/player/26171/demon1,Americas,542212,all,,1.01,176,39,37,7,1.05,69%,118,35%,2,2,bo3
Akeman,DRG,https://www.vlr.gg/player/52904/akeman,CN,542212,all,,0.75,182,37,46,13,0.8,60%,118,21%,8,11,bo3
Flex1n,DRG,https://www.vlr.gg/player/4705/flex1n,CN,542212,all,,0.74,159,32,43,23,0.74,72%,108,26%,5,10,bo3
DH,T1,https://www.vlr.gg/player/43057/dh,Pacific,542212,all,,1.16,222,44,42,23,1.05,74%,137,28%,6,4,bo3
Meteor,T1,https://www.vlr.gg/player/13039/meteor,Pacific,542212,all,,1.1,224,45,43,9,1.05,69%,148,40%,4,5,bo3
BuZz,T1,https://www.vlr.gg/player/804/buzz,Pacific,542212,all,,1.05,231,48,43,14,1.12,72%,154,22%,4,11,bo3
iZu,T1,https://www.vlr.gg/player/29833/izu,Pacific,542212,all,,0.92,185,38,41,13,0.93,71%,109,26%,11,5,bo3
stax,T1,https://www.vlr.gg/player/485/stax,Pacific,542212,all,,0.82,171,32,41,22,0.78,72%,109,42%,3,5,bo3
valyn,G2,https://www.vlr.gg/player/3885/valyn,Americas,542211,all,,1.17,248,37,37,21,1.0,70%,159,25%,8,4,bo3
leaf,G2,https://www.vlr.gg/player/7873/leaf,Americas,542211,all,,1.1,217,36,33,10,1.09,65%,144,19%,1,7,bo3
trent,G2,https://www.vlr.gg/player/15500/trent,Americas,542211,all,,0.9,154,26,30,9,0.87,70%,95,31%,0,3,bo3
jawgemo,G2,https://www.vlr.gg/player/3993/jawgemo,Americas,542211,all,,0.67,153,23,36,12,0.64,57%,98,22%,5,9,bo3
JonahP,G2,https://www.vlr.gg/player/4581/jonahp,Americas,542211,all,,0.6,133,20,35,17,0.57,63%,86,16%,3,6,bo3
RieNs,TH,https://www.vlr.gg/player/10971/riens,EMEA,542211,all,,1.32,242,41,29,19,1.41,85%,164,34%,4,2,bo3
benjyfishy,TH,https://www.vlr.gg/player/29873/benjyfishy,EMEA,542211,all,,1.27,251,39,29,18,1.34,80%,167,24%,4,3,bo3
MiniBoo,TH,https://www.vlr.gg/player/18350/miniboo,EMEA,542211,all,,1.17,243,40,32,10,1.25,74%,161,32%,16,6,bo3
Boo,TH,https://www.vlr.gg/player/1144/boo,EMEA,542211,all,,1.09,150,23,25,41,0.92,78%,92,26%,2,2,bo3
Wo0t,TH,https://www.vlr.gg/player/21328/wo0t,EMEA,542211,all,,0.97,175,28,27,8,1.04,74%,124,34%,3,4,bo3
Knight,BLG,https://www.vlr.gg/player/4774/knight,CN,542200,all,,1.04,209,24,29,11,0.83,65%,145,27%,5,3,bo3
nephh,BLG,https://www.vlr.gg/player/10698/nephh,CN,542200,all,,0.81,141,18,24,8,0.75,70%,96,19%,1,2,bo3
Levius,BLG,https://www.vlr.gg/player/40845/levius,CN,542200,all,,0.77,135,19,26,5,0.73,49%,92,22%,4,4,bo3
rushia,BLG,https://www.vlr.gg/player/48878/rushia,CN,542200,all,,0.6,140,16,31,13,0.52,59%,96,14%,0,5,bo3
whzy,BLG,https://www.vlr.gg/player/4885/whzy,CN,542200,all,,0.52,146,18,33,5,0.55,54%,90,33%,5,8,bo3
aspas,MIBR,https://www.vlr.gg/player/8480/aspas,Americas,542200,all,,1.54,271,35,17,10,2.06,81%,182,30%,6,1,bo3
Verno,MIBR,https://www.vlr.gg/player/21668/verno,Americas,542200,all,,1.44,245,35,16,10,2.19,86%,156,23%,5,2,bo3
cortezia,MIBR,https://www.vlr.gg/player/5395/cortezia,Americas,542200,all,,1.12,205,28,21,9,1.33,78%,140,29%,5,4,bo3
artzin,MIBR,https://www.vlr.gg/player/5957/artzin,Americas,542200,all,,1.08,212,28,22,10,1.27,76%,143,30%,3,3,bo3
xenom,MIBR,https://www.vlr.gg/player/20240/xenom,Americas,542200,all,,0.93,139,17,19,21,0.89,84%,82,21%,3,5,bo3
Kushy,RRQ,https://www.vlr.gg/player/4866/kushy,Pacific,542201,all,,1.21,254,37,31,9,1.19,67%,175,49%,6,5,bo3
Jemkin,RRQ,https://www.vlr.gg/player/24895/jemkin,Pacific,542201,all,,0.85,207,30,32,7,0.94,63%,123,25%,8,8,bo3
crazyguy,RRQ,https://www.vlr.gg/player/1430/crazyguy,Pacific,542201,all,,0.7,154,21,31,9,0.68,72%,106,22%,0,4,bo3
xffero,RRQ,https://www.vlr.gg/player/4871/xffero,Pacific,542201,all,,0.64,145,21,32,7,0.66,60%,101,27%,3,5,bo3
Monyet,RRQ,https://www.vlr.gg/player/8497/monyet,Pacific,542201,all,,0.61,118,18,32,15,0.56,65%,69,30%,0,3,bo3
Chronicle,FNC,https://www.vlr.gg/player/458/chronicle,EMEA,542201,all,,1.65,270,44,21,14,2.1,84%,186,34%,6,2,bo3
Boaster,FNC,https://www.vlr.gg/player/438/boaster,EMEA,542201,all,,1.44,221,36,22,13,1.64,77%,135,52%,1,1,bo3
Alfajer,FNC,https://www.vlr.gg/player/9810/alfajer,EMEA,542201,all,,1.27,247,38,27,11,1.41,79%,157,38%,9,1,bo3
crashies,FNC,https://www.vlr.gg/player/4/crashies,EMEA,542201,all,,0.78,140,18,29,19,0.62,74%,102,26%,2,4,bo3
kaajak,FNC,https://www.vlr.gg/player/9554/kaajak,EMEA,542201,all,,0.6,154,22,33,4,0.67,67%,98,32%,7,9,bo3
something,PRX,https://www.vlr.gg/player/17086/something,Pacific,542197,all,,1.26,257,63,41,18,1.54,74%,153,30%,12,8,bo3
Jinggg,PRX,https://www.vlr.gg/player/7378/jinggg,Pacific,542197,all,,1.15,238,55,44,13,1.25,79%,150,26%,9,9,bo3
d4v41,PRX,https://www.vlr.gg/player/9803/d4v41,Pacific,542197,all,,1.05,172,43,36,15,1.19,71%,122,29%,2,3,bo3
PatMen,PRX,https://www.vlr.gg/player/13744/patmen,Pacific,542197,all,,0.95,171,38,40,16,0.95,79%,112,34%,5,5,bo3
f0rsakeN,PRX,https://www.vlr.gg/player/9801/f0rsaken,Pacific,542197,all,,0.85,174,40,48,34,0.83,77%,111,25%,4,9,bo3
westside,GX,https://www.vlr.gg/player/34684/westside,EMEA,542197,all,,1.05,196,46,46,15,1.0,70%,129,45%,8,10,bo3
ara,GX,https://www.vlr.gg/player/11332/ara,EMEA,542197,all,,1.03,210,52,47,6,1.11,62%,138,33%,10,9,bo3
Cloud,GX,https://www.vlr.gg/player/4181/cloud,EMEA,542197,all,,0.95,175,37,46,20,0.8,68%,123,31%,4,2,bo3
Flickless,GX,https://www.vlr.gg/player/6959/flickless,EMEA,542197,all,,0.89,173,34,49,30,0.69,64%,118,24%,6,5,bo3
grubinho,GX,https://www.vlr.gg/player/5550/grubinho,EMEA,542197,all,,0.88,174,40,51,21,0.78,74%,112,26%,6,6,bo3
Flashback,KRX,https://www.vlr.gg/player/35013/flashback,CN,542208,all,,1.31,275,66,47,9,1.4,74%,182,29%,15,10,bo3
BeYN,KRX,https://www.vlr.gg/player/4678/beyn,Pacific,542208,all,,1.07,205,49,43,16,1.14,66%,133,41%,2,6,bo3
HYUNMIN,KRX,https://www.vlr.gg/player/28400/hyunmin,Pacific,542208,all,,1.05,231,54,45,11,1.2,72%,143,37%,9,4,bo3
free1ng,KRX,https://www.vlr.gg/player/1916/free1ng,Pacific,542208,all,,0.8,154,35,41,12,0.85,69%,105,30%,7,7,bo3
MaKo,KRX,https://www.vlr.gg/player/4462/mako,Pacific,542208,all,,0.79,116,26,40,28,0.65,74%,76,19%,1,4,bo3
brawk,NRG,https://www.vlr.gg/player/2172/brawk,Americas,542208,all,,1.15,207,47,42,18,1.12,74%,144,15%,4,2,bo3
mada,NRG,https://www.vlr.gg/player/5132/mada,Americas,542208,all,,1.04,240,55,54,17,1.02,69%,157,22%,13,18,bo3
skuba,NRG,https://www.vlr.gg/player/11118/skuba,Americas,542208,all,,1.01,185,43,43,23,1.0,74%,113,33%,2,2,bo3
s0m,NRG,https://www.vlr.gg/player/4164/s0m,Americas,542208,all,,0.99,188,41,47,36,0.87,74%,115,24%,7,4,bo3
Ethan,NRG,https://www.vlr.gg/player/11225/ethan,Americas,542208,all,,0.8,145,30,44,27,0.68,69%,91,21%,5,8,bo3
RieNs,TH,https://www.vlr.gg/player/10971/riens,EMEA,542213,all,,1.3,257,42,30,14,1.4,74%,161,37%,1,1,bo3
Wo0t,TH,https://www.vlr.gg/player/21328/wo0t,EMEA,542213,all,,1.16,261,42,33,9,1.27,79%,176,22%,8,4,bo3
Boo,TH,https://www.vlr.gg/player/1144/boo,EMEA,542213,all,,1.02,149,26,29,31,0.9,83%,94,27%,2,3,bo3
MiniBoo,TH,https://www.vlr.gg/player/18350/miniboo,EMEA,542213,all,,0.95,207,34,32,6,1.06,72%,127,19%,10,8,bo3
benjyfishy,TH,https://www.vlr.gg/player/29873/benjyfishy,EMEA,542213,all,,0.77,156,25,34,13,0.74,64%,101,33%,2,8,bo3
iZu,T1,https://www.vlr.gg/player/29833/izu,Pacific,542213,all,,1.13,234,40,34,7,1.18,70%,134,28%,7,6,bo3
Meteor,T1,https://www.vlr.gg/player/13039/meteor,Pacific,542213,all,,1.11,224,37,35,10,1.06,74%,142,35%,10,2,bo3
DH,T1,https://www.vlr.gg/player/43057/dh,Pacific,542213,all,,1.02,202,32,33,18,0.97,66%,136,42%,3,4,bo3
BuZz,T1,https://www.vlr.gg/player/804/buzz,Pacific,542213,all,,0.86,185,32,34,14,0.94,66%,119,23%,3,10,bo3
stax,T1,https://www.vlr.gg/player/485/stax,Pacific,542213,all,,0.64,117,17,33,15,0.52,64%,82,34%,1,1,bo3
aspas,MIBR,https://www.vlr.gg/player/8480/aspas,Americas,542202,all,,1.09,245,54,43,7,1.26,75%,159,22%,13,6,bo3
Verno,MIBR,https://www.vlr.gg/player/21668/verno,Americas,542202,all,,0.92,190,37,40,21,0.93,77%,115,25%,3,4,bo3
artzin,MIBR,https://www.vlr.gg/player/5957/artzin,Americas,542202,all,,0.91,193,39,40,18,0.97,66%,120,27%,5,12,bo3
xenom,MIBR,https://www.vlr.gg/player/20240/xenom,Americas,542202,all,,0.9,163,35,41,25,0.85,74%,102,22%,5,3,bo3
cortezia,MIBR,https://www.vlr.gg/player/5395/cortezia,Americas,542202,all,,0.81,163,37,40,8,0.93,70%,105,34%,3,6,bo3
crashies,FNC,https://www.vlr.gg/player/4/crashies,EMEA,542202,all,,1.09,216,43,41,21,1.05,72%,144,33%,5,4,bo3
kaajak,FNC,https://www.vlr.gg/player/9554/kaajak,EMEA,542202,all,,1.08,202,47,41,9,1.15,62%,130,34%,11,4,bo3
Alfajer,FNC,https://www.vlr.gg/player/9810/alfajer,EMEA,542202,all,,1.04,210,47,42,7,1.12,72%,141,36%,7,7,bo3
Chronicle,FNC,https://www.vlr.gg/player/458/chronicle,EMEA,542202,all,,0.95,171,35,40,18,0.88,77%,123,27%,5,3,bo3
Boaster,FNC,https://www.vlr.gg/player/438/boaster,EMEA,542202,all,,0.85,134,26,38,25,0.68,66%,97,23%,3,11,bo3
nAts,TL,https://www.vlr.gg/player/457/nats,EMEA,542209,all,,1.35,249,60,37,9,1.62,75%,160,23%,6,4,bo3
kamo,TL,https://www.vlr.gg/player/14681/kamo,EMEA,542209,all,,0.97,196,45,45,10,1.0,67%,134,34%,11,15,bo3
paTiTek,TL,https://www.vlr.gg/player/309/patitek,EMEA,542209,all,,0.94,179,38,43,29,0.88,76%,114,24%,2,3,bo3
trexx,TL,https://www.vlr.gg/player/2168/trexx,EMEA,542209,all,,0.9,165,36,43,19,0.84,73%,117,20%,4,3,bo3
keiko,TL,https://www.vlr.gg/player/11494/keiko,Americas,542209,all,,0.74,161,33,45,11,0.73,67%,110,26%,8,7,bo3
Smoggy,EDG,https://www.vlr.gg/player/4742/smoggy,CN,542209,all,,1.04,195,42,47,27,0.89,78%,128,19%,9,5,bo3
nobody,EDG,https://www.vlr.gg/player/3017/nobody,CN,542209,all,,1.02,168,39,37,9,1.05,65%,111,28%,1,5,bo3
ZmjjKK,EDG,https://www.vlr.gg/player/3520/zmjjkk,CN,542209,all,,0.99,231,51,47,9,1.09,56%,134,18%,13,14,bo3
Jieni7,EDG,https://www.vlr.gg/player/51244/jieni7,CN,542209,all,,0.92,208,43,46,17,0.93,65%,126,29%,6,4,bo3
CHICHOO,EDG,https://www.vlr.gg/player/15559/chichoo,CN,542209,all,,0.89,145,35,37,14,0.95,68%,102,18%,3,3,bo3
happywei,XLG,https://www.vlr.gg/player/37927/happywei,CN,542198,all,,1.34,262,63,42,27,1.5,81%,169,38%,9,3,bo3
NoMan,XLG,https://www.vlr.gg/player/11527/noman,CN,542198,all,,1.02,204,48,40,10,1.2,74%,137,34%,5,6,bo3
Rarga,XLG,https://www.vlr.gg/player/22047/rarga,CN,542198,all,,1.02,205,51,45,11,1.13,79%,126,42%,11,10,bo3
Viva,XLG,https://www.vlr.gg/player/36415/viva,CN,542198,all,,0.97,152,37,41,22,0.9,81%,107,32%,7,6,bo3
coconut,XLG,https://www.vlr.gg/player/12365/coconut,CN,542198,all,,0.96,161,37,42,42,0.88,74%,98,34%,7,4,bo3
johnqt,SEN,https://www.vlr.gg/player/1265/johnqt,Americas,542198,all,,1.04,167,39,40,17,0.97,76%,116,32%,1,2,bo3
zekken,SEN,https://www.vlr.gg/player/4004/zekken,Americas,542198,all,,1.0,222,48,54,21,0.89,66%,155,25%,10,13,bo3
N4RRATE,SEN,https://www.vlr.gg/player/36245/n4rrate,Americas,542198,all,,0.87,176,41,51,22,0.8,69%,112,20%,4,8,bo3
Zellsis,SEN,https://www.vlr.gg/player/729/zellsis,Americas,542198,all,,0.83,166,40,49,18,0.82,71%,106,25%,11,11,bo3
bang,SEN,https://www.vlr.gg/player/3880/bang,Americas,542198,all,,0.82,150,38,46,22,0.83,69%,101,37%,3,5,bo3
Knight,BLG,https://www.vlr.gg/player/4774/knight,CN,542203,all,,1.14,189,41,38,16,1.08,69%,130,26%,3,6,bo3
Levius,BLG,https://www.vlr.gg/player/40845/levius,CN,542203,all,,1.03,223,48,42,11,1.14,66%,141,34%,8,5,bo3
nephh,BLG,https://www.vlr.gg/player/10698/nephh,CN,542203,all,,1.02,179,35,36,20,0.97,66%,110,21%,4,6,bo3
rushia,BLG,https://www.vlr.gg/player/48878/rushia,CN,542203,all,,0.8,153,27,42,18,0.64,67%,106,25%,6,5,bo3
whzy,BLG,https://www.vlr.gg/player/4885/whzy,CN,542203,all,,0.71,160,31,47,16,0.66,71%,109,29%,5,10,bo3
Monyet,RRQ,https://www.vlr.gg/player/8497/monyet,Pacific,542203,all,,1.2,223,46,36,26,1.28,74%,142,26%,6,4,bo3
Jemkin,RRQ,https://www.vlr.gg/player/24895/jemkin,Pacific,542203,all,,1.15,246,51,37,7,1.38,72%,150,39%,11,3,bo3
xffero,RRQ,https://www.vlr.gg/player/4871/xffero,Pacific,542203,all,,1.04,189,39,34,17,1.15,71%,118,25%,7,7,bo3
crazyguy,RRQ,https://www.vlr.gg/player/1430/crazyguy,Pacific,542203,all,,1.03,165,34,34,23,1.0,69%,122,26%,4,5,bo3
Kushy,RRQ,https://www.vlr.gg/player/4866/kushy,Pacific,542203,all,,0.89,169,35,41,23,0.85,71%,109,32%,4,7,bo3
jawgemo,G2,https://www.vlr.gg/player/3993/jawgemo,Americas,542214,all,,1.32,278,39,27,15,1.44,78%,176,35%,9,9,bo3
leaf,G2,https://www.vlr.gg/player/7873/leaf,Americas,542214,all,,1.2,229,35,27,9,1.3,75%,154,22%,3,2,bo3
JonahP,G2,https://www.vlr.gg/player/4581/jonahp,Americas,542214,all,,1.14,200,29,26,15,1.12,78%,130,21%,4,3,bo3
trent,G2,https://www.vlr.gg/player/15500/trent,Americas,542214,all,,1.09,174,26,22,15,1.18,75%,128,28%,1,5,bo3
valyn,G2,https://www.vlr.gg/player/3885/valyn,Americas,542214,all,,0.91,159,22,25,13,0.88,78%,105,29%,1,3,bo3
Demon1,DRG,https://www.vlr.gg/player/26171/demon1,Americas,542214,all,,0.99,174,25,26,9,0.96,80%,115,45%,2,2,bo3
Flex1n,DRG,https://www.vlr.gg/player/4705/flex1n,CN,542214,all,,0.98,211,29,29,16,1.0,80%,135,33%,5,2,bo3
Akeman,DRG,https://www.vlr.gg/player/52904/akeman,CN,542214,all,,0.97,212,31,31,3,1.0,65%,134,30%,7,2,bo3
SpiritZ1,DRG,https://www.vlr.gg/player/31753/spiritz1,CN,542214,all,,0.74,200,27,34,8,0.79,68%,122,27%,8,7,bo3
Nicc,DRG,https://www.vlr.gg/player/11524/nicc,CN,542214,all,,0.53,120,15,31,12,0.48,68%,92,33%,0,5,bo3
Flashback,KRX,https://www.vlr.gg/player/35013/flashback,CN,542210,all,,1.3,270,40,26,5,1.54,71%,180,34%,9,5,bo3
MaKo,KRX,https://www.vlr.gg/player/4462/mako,Pacific,542210,all,,1.2,213,31,23,14,1.35,76%,138,30%,4,2,bo3
HYUNMIN,KRX,https://www.vlr.gg/player/28400/hyunmin,Pacific,542210,all,,1.16,254,37,28,10,1.32,73%,168,43%,7,5,bo3
free1ng,KRX,https://www.vlr.gg/player/1916/free1ng,Pacific,542210,all,,0.87,140,22,24,6,0.92,73%,97,50%,1,2,bo3
BeYN,KRX,https://www.vlr.gg/player/4678/beyn,Pacific,542210,all,,0.85,131,20,22,6,0.91,76%,85,27%,4,2,bo3
keiko,TL,https://www.vlr.gg/player/11494/keiko,Americas,542210,all,,1.24,245,36,31,11,1.16,78%,158,34%,5,4,bo3
kamo,TL,https://www.vlr.gg/player/14681/kamo,EMEA,542210,all,,0.98,172,25,26,5,0.96,63%,119,39%,3,10,bo3
trexx,TL,https://www.vlr.gg/player/2168/trexx,EMEA,542210,all,,0.97,170,22,28,8,0.79,61%,115,25%,0,2,bo3
nAts,TL,https://www.vlr.gg/player/457/nats,EMEA,542210,all,,0.71,187,25,34,10,0.74,61%,124,24%,7,9,bo3
paTiTek,TL,https://www.vlr.gg/player/309/patitek,EMEA,542210,all,,0.55,117,15,31,11,0.48,63%,76,33%,1,0,bo3
ara,GX,https://www.vlr.gg/player/11332/ara,EMEA,542199,all,,1.53,304,54,31,4,1.74,67%,187,25%,13,6,bo3
westside,GX,https://www.vlr.gg/player/34684/westside,EMEA,542199,all,,0.99,173,32,34,10,0.94,73%,109,39%,5,4,bo3
Cloud,GX,https://www.vlr.gg/player/4181/cloud,EMEA,542199,all,,0.97,205,33,36,15,0.92,69%,144,35%,0,4,bo3
Flickless,GX,https://www.vlr.gg/player/6959/flickless,EMEA,542199,all,,0.93,166,25,30,27,0.83,71%,108,25%,2,4,bo3
grubinho,GX,https://www.vlr.gg/player/5550/grubinho,EMEA,542199,all,,0.8,155,25,36,26,0.69,67%,102,40%,6,5,bo3
Viva,XLG,https://www.vlr.gg/player/36415/viva,CN,542199,all,,1.29,213,37,27,13,1.37,76%,155,34%,3,2,bo3
NoMan,XLG,https://www.vlr.gg/player/11527/noman,CN,542199,all,,1.17,216,40,30,15,1.33,76%,130,29%,5,6,bo3
Rarga,XLG,https://www.vlr.gg/player/22047/rarga,CN,542199,all,,0.87,230,37,40,13,0.93,69%,139,31%,11,3,bo3
happywei,XLG,https://www.vlr.gg/player/37927/happywei,CN,542199,all,,0.86,200,34,37,10,0.92,67%,133,45%,3,12,bo3
coconut,XLG,https://www.vlr.gg/player/12365/coconut,CN,542199,all,,0.61,117,19,35,15,0.54,71%,78,20%,1,3,bo3
iZu,T1,https://www.vlr.gg/player/29833/izu,Pacific,542215,all,,1.09,218,35,29,2,1.21,70%,135,24%,3,4,bo3
Meteor,T1,https://www.vlr.gg/player/13039/meteor,Pacific,542215,all,,0.88,209,28,36,7,0.78,60%,142,32%,11,4,bo3
stax,T1,https://www.vlr.gg/player/485/stax,Pacific,542215,all,,0.77,152,24,32,9,0.75,60%,104,35%,0,4,bo3
DH,T1,https://www.vlr.gg/player/43057/dh,Pacific,542215,all,,0.68,135,19,31,16,0.61,63%,88,34%,1,8,bo3
BuZz,T1,https://www.vlr.gg/player/804/buzz,Pacific,542215,all,,0.58,156,23,35,9,0.66,67%,101,36%,2,6,bo3
valyn,G2,https://www.vlr.gg/player/3885/valyn,Americas,542215,all,,1.28,246,35,27,18,1.3,88%,161,28%,8,4,bo3
jawgemo,G2,https://www.vlr.gg/player/3993/jawgemo,Americas,542215,all,,1.28,260,42,29,7,1.45,72%,152,31%,11,4,bo3
trent,G2,https://www.vlr.gg/player/15500/trent,Americas,542215,all,,1.21,194,30,24,14,1.25,81%,126,30%,2,4,bo3
leaf,G2,https://www.vlr.gg/player/7873/leaf,Americas,542215,all,,1.21,223,35,24,11,1.46,74%,155,19%,3,2,bo3
JonahP,G2,https://www.vlr.gg/player/4581/jonahp,Americas,542215,all,,0.94,146,21,25,23,0.84,77%,87,16%,2,3,bo3
aspas,MIBR,https://www.vlr.gg/player/8480/aspas,Americas,542204,all,,1.47,255,36,14,4,2.57,89%,163,29%,7,1,bo3
artzin,MIBR,https://www.vlr.gg/player/5957/artzin,Americas,542204,all,,1.28,256,30,22,21,1.36,72%,156,23%,8,5,bo3
cortezia,MIBR,https://www.vlr.gg/player/5395/cortezia,Americas,542204,all,,1.24,211,27,19,15,1.42,81%,131,38%,3,3,bo3
xenom,MIBR,https://www.vlr.gg/player/20240/xenom,Americas,542204,all,,1.15,164,23,16,13,1.44,86%,105,45%,2,2,bo3
Verno,MIBR,https://www.vlr.gg/player/21668/verno,Americas,542204,all,,1.09,178,22,19,11,1.16,78%,125,22%,4,1,bo3
