Player,Org,ProfileURL,Region,MatchID,MapNum,MapName,R2.0,ACS,K,D,A,K:D,KAST,ADR,HS%,FK,FD,SeriesFormat
MaKo,KRX,https://www.vlr.gg/player/4462/mako,Pacific,378657,all,,0.86,154,25,35,21,0.71,70%,104,22%,4,5,bo3
Melser,KRÜ,https://www.vlr.gg/player/1311/melser,Americas,378657,all,,1.21,213,36,33,19,1.09,70%,133,27%,5,5,bo3
keznit,KRÜ,https://www.vlr.gg/player/2462/keznit,Americas,378657,all,,1.2,277,48,40,16,1.2,64%,176,27%,11,5,bo3
Shyy,KRÜ,https://www.vlr.gg/player/24007/shyy,Americas,378657,all,,0.95,179,32,38,18,0.84,60%,115,24%,8,8,bo3
heat,KRÜ,https://www.vlr.gg/player/8673/heat,Americas,378657,all,,0.93,173,36,39,16,0.92,74%,116,27%,2,2,bo3
mta,KRÜ,https://www.vlr.gg/player/36169/mta,Americas,378657,all,,0.81,162,31,40,17,0.78,75%,119,27%,2,5,bo3
Chronicle,FNC,https://www.vlr.gg/player/458/chronicle,EMEA,378656,all,,1.34,244,35,23,10,1.52,74%,159,28%,8,2,bo3
hiro,FNC,https://www.vlr.gg/player/29867/hiro,EMEA,378656,all,,1.32,218,29,20,15,1.45,77%,138,41%,2,4,bo3
Derke,FNC,https://www.vlr.gg/player/5022/derke,EMEA,378656,all,,1.19,227,33,24,8,1.38,67%,148,15%,6,4,bo3
Boaster,FNC,https://www.vlr.gg/player/438/boaster,EMEA,378656,all,,1.13,166,23,19,18,1.21,85%,110,31%,3,3,bo3
Alfajer,FNC,https://www.vlr.gg/player/9810/alfajer,EMEA,378656,all,,0.84,191,26,29,9,0.9,69%,133,32%,3,4,bo3
whzy,BLG,https://www.vlr.gg/player/4885/whzy,CN,378656,all,,1.06,259,35,31,5,1.13,74%,162,21%,6,8,bo3
nephh,BLG,https://www.vlr.gg/player/10698/nephh,CN,378656,all,,0.97,199,26,29,13,0.9,62%,122,22%,3,3,bo3
Knight,BLG,https://www.vlr.gg/player/4774/knight,CN,378656,all,,0.83,153,22,29,13,0.76,64%,103,28%,2,3,bo3
Flex1n,BLG,https://www.vlr.gg/player/4705/flex1n,CN,378656,all,,0.67,139,18,30,13,0.6,67%,95,32%,3,2,bo3
yosemite,BLG,https://www.vlr.gg/player/6022/yosemite,CN,378656,all,,0.64,118,14,28,11,0.5,56%,83,25%,3,6,bo3
kiNgg,LEV,https://www.vlr.gg/player/8549/kingg,Americas,378667,all,,1.41,230,41,24,15,1.71,78%,144,31%,5,3,bo3
aspas,LEV,https://www.vlr.gg/player/8480/aspas,Americas,378667,all,,1.34,244,37,29,10,1.28,76%,163,29%,11,3,bo3
C0M,LEV,https://www.vlr.gg/player/619/c0m,Americas,378667,all,,1.02,205,25,28,15,0.89,71%,142,16%,4,6,bo3
tex,LEV,https://www.vlr.gg/player/1818/tex,Americas,378667,all,,0.86,176,28,32,11,0.88,60%,117,32%,3,6,bo3
Mazino,LEV,https://www.vlr.gg/player/7603/mazino,Americas,378667,all,,0.82,152,24,31,11,0.77,78%,105,30%,2,2,bo3
primmie,TLN,https://www.vlr.gg/player/25255/primmie,Pacific,378667,all,,1.28,250,40,27,15,1.48,78%,149,39%,3,3,bo3
ban,TLN,https://www.vlr.gg/player/5129/ban,Pacific,378667,all,,1.03,160,28,26,12,1.08,71%,102,37%,3,3,bo3
Governor,TLN,https://www.vlr.gg/player/3980/governor,Americas,378667,all,,0.86,194,28,33,13,0.85,64%,126,17%,5,5,bo3
JitBoyS,TLN,https://www.vlr.gg/player/13788/jitboys,Pacific,378667,all,,0.84,193,28,35,8,0.8,71%,125,39%,8,6,bo3
Crws,TLN,https://www.vlr.gg/player/3977/crws,Pacific,378667,all,,0.51,130,20,34,10,0.59,60%,93,12%,1,8,bo3
trexx,VIT,https://www.vlr.gg/player/2168/trexx,EMEA,378669,all,,1.45,252,61,39,22,1.56,71%,173,27%,8,3,bo3
runneR,VIT,https://www.vlr.gg/player/21610/runner,EMEA,378669,all,,0.91,203,45,53,18,0.85,65%,139,21%,10,9,bo3
ceNder,VIT,https://www.vlr.gg/player/4321/cender,EMEA,378669,all,,0.9,149,41,48,19,0.85,63%,98,30%,4,8,bo3
Sayf,VIT,https://www.vlr.gg/player/312/sayf,EMEA,378669,all,,0.9,188,42,50,19,0.84,69%,131,30%,7,11,bo3
Kicks,VIT,https://www.vlr.gg/player/11134/kicks,EMEA,378669,all,,0.82,146,29,47,36,0.62,65%,96,15%,2,6,bo3
LuoK1ng,TE,https://www.vlr.gg/player/3045/luok1ng,CN,378669,all,,1.25,253,64,44,19,1.45,79%,162,36%,6,3,bo3
Kai,TE,https://www.vlr.gg/player/37494/kai,CN,378669,all,,1.07,203,51,44,12,1.16,68%,141,32%,9,8,bo3
heybay,TE,https://www.vlr.gg/player/4712/heybay,CN,378669,all,,0.92,159,37,44,28,0.84,81%,102,26%,4,2,bo3
FengF,TE,https://www.vlr.gg/player/4770/fengf,CN,378669,all,,0.91,183,46,42,4,1.1,65%,120,28%,11,9,bo3
Biank,TE,https://www.vlr.gg/player/3021/biank,CN,378669,all,,0.85,169,38,45,24,0.84,65%,115,17%,7,9,bo3
leaf,G2,https://www.vlr.gg/player/7873/leaf,Americas,378674,all,,1.28,241,37,27,10,1.37,81%,167,20%,5,2,bo3
trent,G2,https://www.vlr.gg/player/15500/trent,Americas,378674,all,,1.19,231,34,29,17,1.17,70%,148,25%,7,3,bo3
icy,G2,https://www.vlr.gg/player/8402/icy,Americas,378674,all,,1.12,214,35,29,9,1.21,74%,134,32%,7,1,bo3
JonahP,G2,https://www.vlr.gg/player/4581/jonahp,Americas,378674,all,,1.11,224,34,31,11,1.1,70%,149,28%,6,5,bo3
valyn,G2,https://www.vlr.gg/player/3885/valyn,Americas,378674,all,,1.04,202,30,28,24,1.07,77%,122,15%,3,4,bo3
f0rsakeN,PRX,https://www.vlr.gg/player/9801/f0rsaken,Pacific,378674,all,,1.09,211,33,34,19,0.97,70%,135,37%,1,4,bo3
mindfreak,PRX,https://www.vlr.gg/player/9800/mindfreak,Pacific,378674,all,,1.02,225,34,32,17,1.06,77%,129,31%,2,4,bo3
something,PRX,https://www.vlr.gg/player/17086/something,Pacific,378674,all,,0.81,196,29,33,6,0.88,58%,133,22%,6,5,bo3
Jinggg,PRX,https://www.vlr.gg/player/7378/jinggg,Pacific,378674,all,,0.79,183,25,35,17,0.71,67%,125,19%,4,11,bo3
d4v41,PRX,https://www.vlr.gg/player/9803/d4v41,Pacific,378674,all,,0.68,170,23,36,10,0.64,70%,117,26%,2,4,bo3
Smoggy,EDG,https://www.vlr.gg/player/4742/smoggy,CN,378673,all,,1.52,279,46,25,13,1.84,84%,176,30%,2,5,bo3
CHICHOO,EDG,https://www.vlr.gg/player/15559/chichoo,CN,378673,all,,1.33,243,35,28,23,1.25,84%,166,28%,6,4,bo3
ZmjjKK,EDG,https://www.vlr.gg/player/3520/zmjjkk,CN,378673,all,,0.98,207,33,32,13,1.03,69%,130,20%,7,9,bo3
nobody,EDG,https://www.vlr.gg/player/3017/nobody,CN,378673,all,,0.81,152,25,32,12,0.78,71%,99,22%,3,7,bo3
S1Mon,EDG,https://www.vlr.gg/player/13768/s1mon,CN,378673,all,,0.77,130,20,30,19,0.67,73%,84,24%,1,1,bo3
qRaxs,FUT,https://www.vlr.gg/player/1139/qraxs,EMEA,378673,all,,1.12,174,28,25,15,1.12,76%,110,26%,2,1,bo3
yetujey,FUT,https://www.vlr.gg/player/8369/yetujey,EMEA,378673,all,,0.96,222,36,32,12,1.12,73%,135,27%,7,4,bo3
cNed,FUT,https://www.vlr.gg/player/573/cned,EMEA,378673,all,,0.93,211,33,35,5,0.94,71%,145,30%,12,9,bo3
MrFaliN,FUT,https://www.vlr.gg/player/8044/mrfalin,EMEA,378673,all,,0.83,178,25,33,17,0.76,73%,112,22%,3,3,bo3
AtaKaptan,FUT,https://www.vlr.gg/player/6510/atakaptan,EMEA,378673,all,,0.8,169,25,34,16,0.74,69%,107,19%,2,2,bo3
Meteor,GEN,https://www.vlr.gg/player/13039/meteor,Pacific,378664,all,,1.44,286,76,48,15,1.58,73%,184,43%,11,6,bo3
Karon,GEN,https://www.vlr.gg/player/34974/karon,Pacific,378664,all,,1.06,188,51,47,29,1.09,68%,117,34%,7,4,bo3
t3xture,GEN,https://www.vlr.gg/player/9196/t3xture,Pacific,378664,all,,0.91,211,49,56,13,0.88,61%,149,22%,13,8,bo3
Munchkin,GEN,https://www.vlr.gg/player/2489/munchkin,Pacific,378664,all,,0.84,162,33,49,37,0.67,76%,114,27%,7,6,bo3
Lakia,GEN,https://www.vlr.gg/player/773/lakia,Pacific,378664,all,,0.67,127,30,53,29,0.57,65%,81,23%,2,7,bo3
Boo,TH,https://www.vlr.gg/player/1144/boo,EMEA,378664,all,,1.19,221,55,46,36,1.2,83%,135,29%,8,7,bo3
RieNs,TH,https://www.vlr.gg/player/10971/riens,EMEA,378664,all,,1.06,183,47,45,15,1.04,77%,121,32%,4,6,bo3
Wo0t,TH,https://www.vlr.gg/player/21328/wo0t,EMEA,378664,all,,1.06,196,50,47,20,1.06,72%,130,39%,4,6,bo3
benjyfishy,TH,https://www.vlr.gg/player/29873/benjyfishy,EMEA,378664,all,,1.03,205,56,50,17,1.12,75%,134,39%,5,7,bo3
MiniBoo,TH,https://www.vlr.gg/player/18350/miniboo,EMEA,378664,all,,0.79,181,45,51,14,0.88,70%,121,32%,10,14,bo3
Alfajer,FNC,https://www.vlr.gg/player/9810/alfajer,EMEA,378658,all,,1.6,291,45,28,9,1.61,79%,193,30%,6,3,bo3
Derke,FNC,https://www.vlr.gg/player/5022/derke,EMEA,378658,all,,0.85,197,28,32,7,0.88,58%,117,26%,5,7,bo3
hiro,FNC,https://www.vlr.gg/player/29867/hiro,EMEA,378658,all,,0.79,146,24,32,12,0.75,77%,99,23%,2,4,bo3
Chronicle,FNC,https://www.vlr.gg/player/458/chronicle,EMEA,378658,all,,0.74,147,20,31,10,0.65,63%,104,19%,3,6,bo3
Boaster,FNC,https://www.vlr.gg/player/438/boaster,EMEA,378658,all,,0.66,115,16,29,11,0.55,65%,70,22%,2,5,bo3
BuZz,KRX,https://www.vlr.gg/player/804/buzz,Pacific,378658,all,,1.42,298,47,26,2,1.81,74%,179,23%,14,5,bo3
MaKo,KRX,https://www.vlr.gg/player/4462/mako,Pacific,378658,all,,1.18,224,34,25,11,1.36,81%,146,30%,3,1,bo3
Flashback,KRX,https://www.vlr.gg/player/35013/flashback,CN,378658,all,,0.81,138,22,23,12,0.96,72%,88,28%,2,2,bo3
BeYN,KRX,https://www.vlr.gg/player/4678/beyn,Pacific,378658,all,,0.78,161,25,28,12,0.89,77%,112,21%,2,5,bo3
Foxy9,KRX,https://www.vlr.gg/player/11600/foxy9,Pacific,378658,all,,0.71,146,23,31,14,0.74,65%,111,33%,4,5,bo3
aspas,LEV,https://www.vlr.gg/player/8480/aspas,Americas,378670,all,,1.13,232,54,43,12,1.26,68%,154,32%,10,8,bo3
kiNgg,LEV,https://www.vlr.gg/player/8549/kingg,Americas,378670,all,,1.02,188,39,40,26,0.97,78%,120,37%,4,9,bo3
tex,LEV,https://www.vlr.gg/player/1818/tex,Americas,378670,all,,0.99,204,48,46,11,1.04,70%,137,31%,5,5,bo3
C0M,LEV,https://www.vlr.gg/player/619/c0m,Americas,378670,all,,0.88,176,38,45,12,0.84,59%,131,21%,5,4,bo3
Mazino,LEV,https://www.vlr.gg/player/7603/mazino,Americas,378670,all,,0.74,167,34,49,22,0.69,65%,101,30%,6,7,bo3
Kai,TE,https://www.vlr.gg/player/37494/kai,CN,378670,all,,1.26,240,52,42,14,1.24,71%,159,29%,11,7,bo3
FengF,TE,https://www.vlr.gg/player/4770/fengf,CN,378670,all,,1.05,232,50,45,8,1.11,71%,155,31%,7,9,bo3
heybay,TE,https://www.vlr.gg/player/4712/heybay,CN,378670,all,,1.0,179,41,40,23,1.02,75%,121,25%,2,4,bo3
Biank,TE,https://www.vlr.gg/player/3021/biank,CN,378670,all,,0.97,187,37,42,29,0.88,70%,114,11%,7,8,bo3
LuoK1ng,TE,https://www.vlr.gg/player/3045/luok1ng,CN,378670,all,,0.96,187,43,44,25,0.98,76%,113,38%,6,2,bo3
S1Mon,EDG,https://www.vlr.gg/player/13768/s1mon,CN,378675,all,,1.23,229,58,43,24,1.35,64%,143,28%,3,6,bo3
Smoggy,EDG,https://www.vlr.gg/player/4742/smoggy,CN,378675,all,,1.05,197,49,43,22,1.14,70%,120,23%,7,4,bo3
CHICHOO,EDG,https://www.vlr.gg/player/15559/chichoo,CN,378675,all,,1.02,203,50,43,11,1.16,74%,126,30%,12,4,bo3
ZmjjKK,EDG,https://www.vlr.gg/player/3520/zmjjkk,CN,378675,all,,0.98,224,53,49,11,1.08,61%,149,20%,12,10,bo3
nobody,EDG,https://www.vlr.gg/player/3017/nobody,CN,378675,all,,0.74,131,29,45,14,0.64,65%,95,35%,5,6,bo3
valyn,G2,https://www.vlr.gg/player/3885/valyn,Americas,378675,all,,1.17,215,54,43,17,1.26,72%,130,24%,5,3,bo3
icy,G2,https://www.vlr.gg/player/8402/icy,Americas,378675,all,,1.14,220,52,47,12,1.11,65%,145,26%,6,11,bo3
trent,G2,https://www.vlr.gg/player/15500/trent,Americas,378675,all,,0.9,174,44,48,15,0.92,67%,119,38%,5,9,bo3
leaf,G2,https://www.vlr.gg/player/7873/leaf,Americas,378675,all,,0.87,186,40,52,13,0.77,65%,130,19%,12,7,bo3
JonahP,G2,https://www.vlr.gg/player/4581/jonahp,Americas,378675,all,,0.77,150,33,49,26,0.67,65%,102,17%,2,9,bo3
zekken,SEN,https://www.vlr.gg/player/4004/zekken,Americas,378665,all,,1.49,275,39,24,12,1.62,79%,177,22%,9,5,bo3
TenZ,SEN,https://www.vlr.gg/player/9/tenz,Americas,378665,all,,1.24,234,33,23,15,1.43,79%,148,19%,4,2,bo3
johnqt,SEN,https://www.vlr.gg/player/1265/johnqt,Americas,378665,all,,1.17,160,22,16,11,1.38,79%,110,20%,4,3,bo3
Zellsis,SEN,https://www.vlr.gg/player/729/zellsis,Americas,378665,all,,1.08,181,26,20,13,1.3,77%,106,19%,2,4,bo3
Sacy,SEN,https://www.vlr.gg/player/659/sacy,Americas,378665,all,,1.07,201,25,24,28,1.04,79%,141,20%,3,3,bo3
BerLIN,FPX,https://www.vlr.gg/player/7857/berlin,EMEA,378665,all,,1.02,203,26,28,14,0.93,62%,134,24%,3,3,bo3
Autumn,FPX,https://www.vlr.gg/player/872/autumn,Pacific,378665,all,,0.98,222,32,31,1,1.03,64%,129,38%,10,5,bo3
AAAAY,FPX,https://www.vlr.gg/player/19530/aaaay,EMEA,378665,all,,0.78,121,16,25,9,0.64,67%,85,20%,1,2,bo3
Life,FPX,https://www.vlr.gg/player/3028/life,EMEA,378665,all,,0.65,163,22,32,4,0.69,56%,104,36%,3,10,bo3
Lysoar,FPX,https://www.vlr.gg/player/37489/lysoar,CN,378665,all,,0.54,91,11,29,13,0.38,59%,66,27%,0,2,bo3
Flex1n,BLG,https://www.vlr.gg/player/4705/flex1n,CN,378659,all,,1.19,227,32,30,12,1.07,79%,159,40%,5,4,bo3
Knight,BLG,https://www.vlr.gg/player/4774/knight,CN,378659,all,,0.78,142,18,31,20,0.58,64%,90,30%,0,2,bo3
whzy,BLG,https://www.vlr.gg/player/4885/whzy,CN,378659,all,,0.78,232,27,37,11,0.73,56%,140,23%,8,10,bo3
yosemite,BLG,https://www.vlr.gg/player/6022/yosemite,CN,378659,all,,0.58,137,17,32,7,0.53,54%,86,25%,1,2,bo3
nephh,BLG,https://www.vlr.gg/player/10698/nephh,CN,378659,all,,0.57,135,16,33,12,0.48,54%,90,18%,1,6,bo3
heat,KRÜ,https://www.vlr.gg/player/8673/heat,Americas,378659,all,,1.52,265,39,18,7,2.17,90%,170,38%,5,2,bo3
keznit,KRÜ,https://www.vlr.gg/player/2462/keznit,Americas,378659,all,,1.36,232,32,21,14,1.52,92%,174,16%,4,1,bo3
mta,KRÜ,https://www.vlr.gg/player/36169/mta,Americas,378659,all,,1.32,217,32,20,11,1.6,87%,135,36%,6,3,bo3
Shyy,KRÜ,https://www.vlr.gg/player/24007/shyy,Americas,378659,all,,1.24,261,40,24,6,1.67,74%,175,25%,5,3,bo3
Melser,KRÜ,https://www.vlr.gg/player/1311/melser,Americas,378659,all,,0.75,159,20,27,21,0.74,79%,111,29%,4,6,bo3
primmie,TLN,https://www.vlr.gg/player/25255/primmie,Pacific,378671,all,,1.14,237,35,30,8,1.17,70%,156,34%,4,2,bo3
ban,TLN,https://www.vlr.gg/player/5129/ban,Pacific,378671,all,,0.92,208,30,30,5,1.0,73%,138,40%,4,4,bo3
JitBoyS,TLN,https://www.vlr.gg/player/13788/jitboys,Pacific,378671,all,,0.66,171,22,34,11,0.65,73%,110,30%,4,0,bo3
Governor,TLN,https://www.vlr.gg/player/3980/governor,Americas,378671,all,,0.63,173,22,33,8,0.67,60%,113,24%,5,10,bo3
Crws,TLN,https://www.vlr.gg/player/3977/crws,Pacific,378671,all,,0.52,138,18,33,10,0.55,63%,90,27%,3,4,bo3
Kicks,VIT,https://www.vlr.gg/player/11134/kicks,EMEA,378671,all,,1.58,273,40,23,23,1.74,85%,163,26%,4,2,bo3
Sayf,VIT,https://www.vlr.gg/player/312/sayf,EMEA,378671,all,,1.2,227,33,25,10,1.32,73%,155,25%,4,5,bo3
trexx,VIT,https://www.vlr.gg/player/2168/trexx,EMEA,378671,all,,1.1,209,28,26,20,1.08,83%,141,21%,2,2,bo3
runneR,VIT,https://www.vlr.gg/player/21610/runner,EMEA,378671,all,,1.07,216,31,27,7,1.15,75%,138,20%,7,3,bo3
ceNder,VIT,https://www.vlr.gg/player/4321/cender,EMEA,378671,all,,0.97,192,28,26,16,1.08,70%,117,25%,3,8,bo3
yetujey,FUT,https://www.vlr.gg/player/8369/yetujey,EMEA,378676,all,,1.18,242,36,31,4,1.16,65%,156,33%,10,3,bo3
cNed,FUT,https://www.vlr.gg/player/573/cned,EMEA,378676,all,,1.06,234,35,34,6,1.03,63%,158,22%,4,3,bo3
AtaKaptan,FUT,https://www.vlr.gg/player/6510/atakaptan,EMEA,378676,all,,0.81,153,22,29,14,0.76,58%,105,30%,2,7,bo3
qRaxs,FUT,https://www.vlr.gg/player/1139/qraxs,EMEA,378676,all,,0.76,138,22,32,11,0.69,65%,93,33%,2,5,bo3
MrFaliN,FUT,https://www.vlr.gg/player/8044/mrfalin,EMEA,378676,all,,0.73,168,24,32,14,0.75,67%,115,28%,2,5,bo3
d4v41,PRX,https://www.vlr.gg/player/9803/d4v41,Pacific,378676,all,,1.24,222,34,27,10,1.26,77%,153,32%,2,1,bo3
mindfreak,PRX,https://www.vlr.gg/player/9800/mindfreak,Pacific,378676,all,,1.2,209,33,27,22,1.22,84%,137,37%,1,0,bo3
Jinggg,PRX,https://www.vlr.gg/player/7378/jinggg,Pacific,378676,all,,1.16,261,37,30,13,1.23,70%,158,23%,11,9,bo3
something,PRX,https://www.vlr.gg/player/17086/something,Pacific,378676,all,,0.98,194,29,29,16,1.0,77%,133,33%,5,6,bo3
f0rsakeN,PRX,https://www.vlr.gg/player/9801/f0rsaken,Pacific,378676,all,,0.88,153,24,26,19,0.92,81%,103,39%,4,4,bo3
t3xture,GEN,https://www.vlr.gg/player/9196/t3xture,Pacific,378666,all,,1.3,276,41,30,6,1.37,68%,169,27%,8,7,bo3
Munchkin,GEN,https://www.vlr.gg/player/2489/munchkin,Pacific,378666,all,,1.1,224,32,32,17,1.0,76%,146,22%,3,5,bo3
Meteor,GEN,https://www.vlr.gg/player/13039/meteor,Pacific,378666,all,,0.63,188,26,36,5,0.72,56%,125,33%,3,4,bo3
Karon,GEN,https://www.vlr.gg/player/34974/karon,Pacific,378666,all,,0.56,125,18,33,12,0.55,66%,88,28%,2,3,bo3
Lakia,GEN,https://www.vlr.gg/player/773/lakia,Pacific,378666,all,,0.38,83,9,30,11,0.3,71%,56,22%,2,4,bo3
TenZ,SEN,https://www.vlr.gg/player/9/tenz,Americas,378666,all,,1.32,227,34,25,25,1.36,83%,142,21%,2,2,bo3
johnqt,SEN,https://www.vlr.gg/player/1265/johnqt,Americas,378666,all,,1.22,174,26,22,20,1.18,83%,112,12%,4,1,bo3
zekken,SEN,https://www.vlr.gg/player/4004/zekken,Americas,378666,all,,1.19,245,40,28,11,1.43,73%,153,26%,9,5,bo3
Sacy,SEN,https://www.vlr.gg/player/659/sacy,Americas,378666,all,,1.17,215,28,27,19,1.04,78%,149,18%,3,6,bo3
Zellsis,SEN,https://www.vlr.gg/player/729/zellsis,Americas,378666,all,,1.15,219,33,24,6,1.38,80%,135,16%,5,4,bo3
Derke,FNC,https://www.vlr.gg/player/5022/derke,EMEA,378660,all,,1.46,301,65,42,19,1.55,88%,190,21%,12,12,bo3
Chronicle,FNC,https://www.vlr.gg/player/458/chronicle,EMEA,378660,all,,1.26,240,49,40,24,1.23,70%,172,28%,5,2,bo3
hiro,FNC,https://www.vlr.gg/player/29867/hiro,EMEA,378660,all,,1.01,207,50,44,12,1.14,78%,127,29%,9,5,bo3
Alfajer,FNC,https://www.vlr.gg/player/9810/alfajer,EMEA,378660,all,,0.92,176,40,44,21,0.91,70%,130,27%,1,8,bo3
Boaster,FNC,https://www.vlr.gg/player/438/boaster,EMEA,378660,all,,0.88,157,38,41,21,0.93,73%,96,26%,6,4,bo3
keznit,KRÜ,https://www.vlr.gg/player/2462/keznit,Americas,378660,all,,1.06,237,50,51,21,0.98,75%,164,22%,7,7,bo3
Shyy,KRÜ,https://www.vlr.gg/player/24007/shyy,Americas,378660,all,,1.06,210,49,42,16,1.17,73%,139,29%,8,7,bo3
heat,KRÜ,https://www.vlr.gg/player/8673/heat,Americas,378660,all,,0.81,161,39,48,17,0.81,66%,101,33%,3,3,bo3
Melser,KRÜ,https://www.vlr.gg/player/1311/melser,Americas,378660,all,,0.74,157,38,49,7,0.78,61%,101,38%,6,10,bo3
mta,KRÜ,https://www.vlr.gg/player/36169/mta,Americas,378660,all,,0.67,157,34,52,14,0.65,58%,100,36%,7,6,bo3
aspas,LEV,https://www.vlr.gg/player/8480/aspas,Americas,378672,all,,1.27,217,36,26,8,1.38,84%,147,39%,7,4,bo3
kiNgg,LEV,https://www.vlr.gg/player/8549/kingg,Americas,378672,all,,1.16,199,34,26,8,1.31,77%,134,37%,5,2,bo3
Mazino,LEV,https://www.vlr.gg/player/7603/mazino,Americas,378672,all,,1.15,229,33,30,17,1.1,72%,145,29%,4,5,bo3
C0M,LEV,https://www.vlr.gg/player/619/c0m,Americas,378672,all,,1.11,210,32,28,10,1.14,74%,145,24%,4,1,bo3
tex,LEV,https://www.vlr.gg/player/1818/tex,Americas,378672,all,,0.84,218,31,36,11,0.86,65%,128,34%,6,5,bo3
trexx,VIT,https://www.vlr.gg/player/2168/trexx,EMEA,378672,all,,1.03,212,34,34,10,1.0,65%,140,20%,3,5,bo3
Sayf,VIT,https://www.vlr.gg/player/312/sayf,EMEA,378672,all,,1.02,226,34,31,4,1.1,58%,137,25%,5,9,bo3
Kicks,VIT,https://www.vlr.gg/player/11134/kicks,EMEA,378672,all,,0.9,164,26,33,16,0.79,70%,119,36%,3,3,bo3
ceNder,VIT,https://www.vlr.gg/player/4321/cender,EMEA,378672,all,,0.77,170,27,33,13,0.82,72%,116,31%,3,7,bo3
runneR,VIT,https://www.vlr.gg/player/21610/runner,EMEA,378672,all,,0.76,199,25,35,15,0.71,67%,133,18%,3,2,bo3
Smoggy,EDG,https://www.vlr.gg/player/4742/smoggy,CN,378677,all,,1.44,265,52,31,17,1.68,76%,168,36%,6,3,bo3
CHICHOO,EDG,https://www.vlr.gg/player/15559/chichoo,CN,378677,all,,1.31,228,44,33,21,1.33,87%,152,29%,8,1,bo3
S1Mon,EDG,https://www.vlr.gg/player/13768/s1mon,CN,378677,all,,1.05,168,32,32,21,1.0,78%,111,30%,5,0,bo3
nobody,EDG,https://www.vlr.gg/player/3017/nobody,CN,378677,all,,1.0,212,39,39,21,1.0,67%,139,33%,4,6,bo3
