Player,Org,ProfileURL,Region,MatchID,MapNum,MapName,R2.0,ACS,K,D,A,K:D,KAST,ADR,HS%,FK,FD,SeriesFormat
RgLMeister,MIBR,https://www.vlr.gg/player/5351/rglmeister,Americas,183776,all,,1.14,212.0,49,50,29,0.98,71%,143.0,20%,4.0,1.0,bo3
jzz,MIBR,https://www.vlr.gg/player/13093/jzz,Americas,183776,all,,1.04,195.0,42,47,24,0.89,71%,123.0,29%,4.0,7.0,bo3
heat,MIBR,https://www.vlr.gg/player/8673/heat,Americas,183776,all,,0.95,219.0,49,52,8,0.94,67%,150.0,29%,10.0,13.0,bo3
murizzz,MIBR,https://www.vlr.gg/player/783/murizzz,Americas,183776,all,,0.82,156.0,35,49,29,0.71,59%,99.0,17%,4.0,5.0,bo3
frz,MIBR,https://www.vlr.gg/player/651/frz,Americas,183776,all,,0.71,138.0,30,48,13,0.62,62%,107.0,21%,7.0,11.0,bo3
C0M,EG,https://www.vlr.gg/player/619/c0m,Americas,183777,all,,1.16,213.0,34,33,18,1.03,74%,156.0,30%,1.0,5.0,bo3
BcJ,EG,https://www.vlr.gg/player/864/bcj,Americas,183777,all,,1.04,186.0,30,33,26,0.91,72%,114.0,17%,4.0,2.0,bo3
Boostio,EG,https://www.vlr.gg/player/604/boostio,Americas,183777,all,,1.03,226.0,35,33,9,1.06,65%,150.0,23%,8.0,9.0,bo3
jawgemo,EG,https://www.vlr.gg/player/3993/jawgemo,Americas,183777,all,,1.0,251.0,34,39,18,0.87,78%,175.0,21%,6.0,7.0,bo3
Ethan,EG,https://www.vlr.gg/player/11225/ethan,Americas,183777,all,,0.89,179.0,30,35,15,0.86,67%,115.0,22%,2.0,2.0,bo3
leaf,C9,https://www.vlr.gg/player/7873/leaf,Americas,183777,all,,1.23,270.0,43,33,17,1.3,80%,181.0,21%,5.0,3.0,bo3
runi,C9,https://www.vlr.gg/player/16003/runi,Americas,183777,all,,1.13,194.0,33,30,21,1.1,83%,119.0,16%,5.0,5.0,bo3
Zellsis,C9,https://www.vlr.gg/player/729/zellsis,Americas,183777,all,,1.06,203.0,31,31,19,1.0,72%,138.0,16%,4.0,5.0,bo3
Xeppaa,C9,https://www.vlr.gg/player/7871/xeppaa,Americas,183777,all,,1.02,225.0,36,34,16,1.06,67%,144.0,21%,8.0,5.0,bo3
jakee,C9,https://www.vlr.gg/player/8742/jakee,Americas,183777,all,,0.88,198.0,30,36,18,0.83,76%,136.0,22%,3.0,3.0,bo3
kiNgg,LEV,https://www.vlr.gg/player/8549/kingg,Americas,183778,all,,1.52,237.0,35,18,18,1.94,83%,155.0,29%,3.0,5.0,bo3
nzr,LEV,https://www.vlr.gg/player/725/nzr,Americas,183778,all,,1.18,185.0,29,23,23,1.26,78%,106.0,16%,3.0,2.0,bo3
Mazino,LEV,https://www.vlr.gg/player/7603/mazino,Americas,183778,all,,1.16,220.0,32,28,19,1.14,83%,145.0,24%,8.0,2.0,bo3
Shyy,LEV,https://www.vlr.gg/player/24007/shyy,Americas,183778,all,,1.03,179.0,25,26,11,0.96,73%,136.0,17%,4.0,1.0,bo3
Tacolilla,LEV,https://www.vlr.gg/player/3828/tacolilla,Americas,183778,all,,0.86,195.0,28,27,5,1.04,66%,99.0,16%,7.0,5.0,bo3
Victor,NRG,https://www.vlr.gg/player/261/victor,Americas,183778,all,,1.24,250.0,36,27,2,1.33,76%,159.0,27%,3.0,2.0,bo3
s0m,NRG,https://www.vlr.gg/player/4164/s0m,Americas,183778,all,,0.89,201.0,28,32,14,0.88,76%,130.0,33%,3.0,10.0,bo3
FiNESSE,NRG,https://www.vlr.gg/player/817/finesse,Americas,183778,all,,0.85,157.0,21,28,12,0.75,68%,111.0,25%,1.0,2.0,bo3
