Player,Org,ProfileURL,Region,MatchID,MapNum,MapName,SeriesFormat,R2.0,ACS,K,D,A,KAST,ADR,HS%,FK,FD,K:D
CHICHOO,EDG,https://www.vlr.gg/player/15559/chichoo,Mixed,425163,all,,bo3,,232,40,42,10,,,,,,0.95
ZmjjKK,EDG,https://www.vlr.gg/player/3520/zmjjkk,Mixed,425163,all,,bo3,,225,36,36,10,,,,,,1.0
Smoggy,EDG,https://www.vlr.gg/player/4742/smoggy,Mixed,425163,all,,bo3,,180,32,37,10,,,,,,0.86
nobody,EDG,https://www.vlr.gg/player/3017/nobody,Mixed,425163,all,,bo3,,162,28,42,7,,,,,,0.67
S1Mon,EDG,https://www.vlr.gg/player/13768/s1mon,Mixed,425163,all,,bo3,,146,23,40,15,,,,,,0.57
Rarga,XLG,https://www.vlr.gg/player/22047/rarga,Mixed,425163,all,,bo3,,315,55,38,9,,,,,,1.45
happywei,XLG,https://www.vlr.gg/player/37927/happywei,Mixed,425163,all,,bo3,,273,43,32,15,,,,,,1.34
YOU,XLG,https://www.vlr.gg/player/4710/you,Mixed,425163,all,,bo3,,251,42,28,17,,,,,,1.5
MrCANI,XLG,https://www.vlr.gg/player/37674/mrcani,Mixed,425163,all,,bo3,,167,32,31,26,,,,,,1.03
ZiXuan,XLG,https://www.vlr.gg/player/4763/zixuan,Mixed,425163,all,,bo3,,158,25,30,33,,,,,,0.83
f0rsakeN,PRX,https://www.vlr.gg/player/9801/f0rsaken,Mixed,425164,all,,bo3,,244,59,46,21,,,,,,1.28
mindfreak,PRX,https://www.vlr.gg/player/9800/mindfreak,Mixed,425164,all,,bo3,,208,48,45,36,,,,,,1.07
d4v41,PRX,https://www.vlr.gg/player/9803/d4v41,Mixed,425164,all,,bo3,,204,51,50,23,,,,,,1.02
Jinggg,PRX,https://www.vlr.gg/player/7378/jinggg,Mixed,425164,all,,bo3,,203,48,46,18,,,,,,1.04
something,PRX,https://www.vlr.gg/player/17086/something,Mixed,425164,all,,bo3,,179,45,43,10,,,,,,1.05
Spring,WOL,https://www.vlr.gg/player/14125/spring,Mixed,425164,all,,bo3,,223,49,53,17,,,,,,0.92
Lysoar,WOL,https://www.vlr.gg/player/37489/lysoar,Mixed,425164,all,,bo3,,211,48,55,17,,,,,,0.87
SiuFatBB,WOL,https://www.vlr.gg/player/7849/siufatbb,Mixed,425164,all,,bo3,,210,53,39,20,,,,,,1.36
Juicy,WOL,https://www.vlr.gg/player/7426/juicy,Mixed,425164,all,,bo3,,178,44,51,25,,,,,,0.86
Yuicaw,WOL,https://www.vlr.gg/player/11218/yuicaw,Mixed,425164,all,,bo3,,154,36,53,20,,,,,,0.68
Rarga,XLG,https://www.vlr.gg/player/22047/rarga,Mixed,425165,all,,bo5,,251,37,34,3,,,,,,1.09
happywei,XLG,https://www.vlr.gg/player/37927/happywei,Mixed,425165,all,,bo5,,247,37,32,9,,,,,,1.16
MrCANI,XLG,https://www.vlr.gg/player/37674/mrcani,Mixed,425165,all,,bo5,,184,28,31,16,,,,,,0.9
YOU,XLG,https://www.vlr.gg/player/4710/you,Mixed,425165,all,,bo5,,169,26,31,11,,,,,,0.84
ZiXuan,XLG,https://www.vlr.gg/player/4763/zixuan,Mixed,425165,all,,bo5,,143,19,30,15,,,,,,0.63
Spring,WOL,https://www.vlr.gg/player/14125/spring,Mixed,425165,all,,bo5,,297,42,35,8,,,,,,1.2
Lysoar,WOL,https://www.vlr.gg/player/37489/lysoar,Mixed,425165,all,,bo5,,244,37,29,8,,,,,,1.28
SiuFatBB,WOL,https://www.vlr.gg/player/7849/siufatbb,Mixed,425165,all,,bo5,,179,29,25,12,,,,,,1.16
Yuicaw,WOL,https://www.vlr.gg/player/11218/yuicaw,Mixed,425165,all,,bo5,,169,27,33,11,,,,,,0.82
Juicy,WOL,https://www.vlr.gg/player/7426/juicy,Mixed,425165,all,,bo5,,149,23,25,20,,,,,,0.92
