Player,Org,ProfileURL,Region,MatchID,MapNum,MapName,R2.0,ACS,K,D,A,K:D,KAST,ADR,HS%,FK,FD,SeriesFormat
foxz,TLN,https://www.vlr.gg/player/6723/foxz,Pacific,167361,all,,1.26,224.0,49,42,19,1.17,72%,152.0,25%,5.0,2.0,bo3
garnetS,TLN,https://www.vlr.gg/player/18035/garnets,Pacific,167361,all,,1.05,211.0,53,48,6,1.1,66%,141.0,28%,13.0,8.0,bo3
Sushiboys,TLN,https://www.vlr.gg/player/3342/sushiboys,Pacific,167361,all,,0.84,177.0,39,48,15,0.81,68%,126.0,19%,8.0,8.0,bo3
Crws,TLN,https://www.vlr.gg/player/3977/crws,Pacific,167361,all,,0.84,171.0,36,50,25,0.72,68%,125.0,20%,7.0,5.0,bo3
JitBoyS,TLN,https://www.vlr.gg/player/13788/jitboys,Pacific,167361,all,,0.67,152.0,33,51,23,0.65,69%,95.0,38%,3.0,6.0,bo3
nAts,TL,https://www.vlr.gg/player/457/nats,EMEA,167362,all,,1.25,258.0,40,30,13,1.33,78%,155.0,35%,0.0,5.0,bo3
Jamppi,TL,https://www.vlr.gg/player/9780/jamppi,EMEA,167362,all,,0.99,246.0,32,33,10,0.97,71%,148.0,14%,7.0,6.0,bo3
Redgar,TL,https://www.vlr.gg/player/1427/redgar,EMEA,167362,all,,0.87,206.0,25,32,13,0.78,68%,133.0,29%,7.0,7.0,bo3
Sayf,TL,https://www.vlr.gg/player/312/sayf,EMEA,167362,all,,0.8,173.0,26,31,9,0.84,63%,115.0,26%,3.0,1.0,bo3
soulcas,TL,https://www.vlr.gg/player/101/soulcas,EMEA,167362,all,,0.52,113.0,16,30,10,0.53,56%,70.0,24%,1.0,4.0,bo3
invy,TS,https://www.vlr.gg/player/8504/invy,Pacific,167362,all,,1.4,255.0,39,26,18,1.5,88%,159.0,25%,2.0,3.0,bo3
JessieVash,TS,https://www.vlr.gg/player/2334/jessievash,Pacific,167362,all,,1.3,273.0,39,31,17,1.26,80%,178.0,25%,6.0,4.0,bo3
DubsteP,TS,https://www.vlr.gg/player/2679/dubstep,Pacific,167362,all,,1.12,182.0,28,23,11,1.22,80%,123.0,22%,6.0,5.0,bo3
Jremy,TS,https://www.vlr.gg/player/7405/jremy,Pacific,167362,all,,1.11,211.0,32,29,14,1.1,80%,124.0,10%,7.0,1.0,bo3
BORKUM,TS,https://www.vlr.gg/player/2333/borkum,Pacific,167362,all,,0.79,154.0,18,30,32,0.6,68%,95.0,17%,2.0,5.0,bo3
Zyppan,NAVI,https://www.vlr.gg/player/11/zyppan,EMEA,167363,all,,1.64,298.0,44,24,20,1.83,88%,198.0,42%,8.0,1.0,bo3
ANGE1,NAVI,https://www.vlr.gg/player/109/ange1,EMEA,167363,all,,1.51,303.0,45,23,26,1.96,83%,190.0,43%,5.0,6.0,bo3
Shao,NAVI,https://www.vlr.gg/player/384/shao,EMEA,167363,all,,1.22,153.0,24,14,15,1.71,90%,104.0,37%,3.0,3.0,bo3
cNed,NAVI,https://www.vlr.gg/player/573/cned,EMEA,167363,all,,1.19,228.0,31,23,13,1.35,80%,160.0,22%,4.0,5.0,bo3
SUYGETSU,NAVI,https://www.vlr.gg/player/2858/suygetsu,EMEA,167363,all,,0.81,150.0,20,23,11,0.87,76%,105.0,26%,2.0,4.0,bo3
xand,KRÜ,https://www.vlr.gg/player/681/xand,Americas,167363,all,,0.87,179.0,25,34,15,0.74,66%,121.0,33%,6.0,7.0,bo3
DaveeyS,KRÜ,https://www.vlr.gg/player/2764/daveeys,Americas,167363,all,,0.86,184.0,27,33,5,0.82,63%,136.0,26%,5.0,3.0,bo3
Melser,KRÜ,https://www.vlr.gg/player/1311/melser,Americas,167363,all,,0.74,135.0,20,32,11,0.62,68%,86.0,34%,3.0,6.0,bo3
axeddy,KRÜ,https://www.vlr.gg/player/2021/axeddy,Americas,167363,all,,0.73,164.0,21,32,15,0.66,61%,104.0,21%,2.0,4.0,bo3
NagZ,KRÜ,https://www.vlr.gg/player/1294/nagz,Americas,167363,all,,0.49,107.0,14,33,3,0.42,59%,78.0,18%,3.0,2.0,bo3
SugarZ3ro,ZETA,https://www.vlr.gg/player/6668/sugarz3ro,Pacific,167364,all,,0.94,178.0,24,30,16,0.8,73%,122.0,34%,1.0,2.0,bo3
Laz,ZETA,https://www.vlr.gg/player/999/laz,Pacific,167364,all,,0.9,172.0,24,26,6,0.92,71%,131.0,29%,2.0,1.0,bo3
Dep,ZETA,https://www.vlr.gg/player/424/dep,Pacific,167364,all,,0.8,179.0,26,30,4,0.87,59%,113.0,34%,4.0,10.0,bo3
crow,ZETA,https://www.vlr.gg/player/1000/crow,Pacific,167364,all,,0.61,136.0,17,33,16,0.52,66%,91.0,21%,2.0,5.0,bo3
TENNN,ZETA,https://www.vlr.gg/player/1395/tennn,Pacific,167364,all,,0.53,133.0,17,34,8,0.5,56%,84.0,23%,3.0,12.0,bo3
Mazino,LEV,https://www.vlr.gg/player/7603/mazino,Americas,167364,all,,1.43,271.0,40,21,23,1.9,83%,157.0,37%,5.0,3.0,bo3
kiNgg,LEV,https://www.vlr.gg/player/8549/kingg,Americas,167364,all,,1.33,225.0,34,20,15,1.7,85%,150.0,30%,6.0,2.0,bo3
Shyy,LEV,https://www.vlr.gg/player/24007/shyy,Americas,167364,all,,1.3,229.0,33,21,7,1.57,80%,151.0,18%,8.0,0.0,bo3
nzr,LEV,https://www.vlr.gg/player/725/nzr,Americas,167364,all,,0.96,149.0,21,22,13,0.95,76%,101.0,21%,4.0,0.0,bo3
Tacolilla,LEV,https://www.vlr.gg/player/3828/tacolilla,Americas,167364,all,,0.89,189.0,25,24,5,1.04,73%,114.0,15%,6.0,6.0,bo3
Twisten,VIT,https://www.vlr.gg/player/1137/twisten,EMEA,167365,all,,1.38,284.0,60,36,6,1.67,72%,177.0,22%,10.0,7.0,bo3
MOLSI,VIT,https://www.vlr.gg/player/1281/molsi,EMEA,167365,all,,1.25,242.0,52,38,35,1.37,88%,150.0,24%,3.0,4.0,bo3
ceNder,VIT,https://www.vlr.gg/player/4321/cender,EMEA,167365,all,,1.13,228.0,47,38,10,1.24,74%,144.0,33%,7.0,6.0,bo3
Destrian,VIT,https://www.vlr.gg/player/1615/destrian,EMEA,167365,all,,1.12,177.0,34,32,27,1.06,78%,114.0,30%,4.0,6.0,bo3
BONECOLD,VIT,https://www.vlr.gg/player/3672/bonecold,EMEA,167365,all,,0.82,155.0,30,42,26,0.71,76%,104.0,24%,4.0,7.0,bo3
Monyet,GE,https://www.vlr.gg/player/8497/monyet,Pacific,167365,all,,1.08,214.0,45,41,15,1.1,69%,141.0,20%,13.0,8.0,bo3
t3xture,GE,https://www.vlr.gg/player/9196/t3xture,Pacific,167365,all,,0.94,207.0,46,45,4,1.02,71%,132.0,24%,8.0,7.0,bo3
AYRIN,GE,https://www.vlr.gg/player/824/ayrin,Pacific,167365,all,,0.82,184.0,36,45,7,0.8,57%,113.0,21%,4.0,4.0,bo3
Bazzi,GE,https://www.vlr.gg/player/805/bazzi,Pacific,167365,all,,0.77,169.0,30,47,23,0.64,74%,103.0,16%,3.0,2.0,bo3
SkRossi,GE,https://www.vlr.gg/player/4095/skrossi,Pacific,167365,all,,0.67,131.0,29,45,19,0.64,67%,92.0,26%,2.0,7.0,bo3
MOJJ,FUT,https://www.vlr.gg/player/3604/mojj,EMEA,167366,all,,1.3,234.0,33,24,13,1.38,75%,159.0,29%,4.0,1.0,bo3
AtaKaptan,FUT,https://www.vlr.gg/player/6510/atakaptan,EMEA,167366,all,,1.23,209.0,32,23,12,1.39,83%,134.0,27%,5.0,2.0,bo3
qw1,FUT,https://www.vlr.gg/player/10125/qw1,EMEA,167366,all,,1.15,233.0,31,25,12,1.24,78%,148.0,18%,9.0,6.0,bo3
qRaxs,FUT,https://www.vlr.gg/player/1139/qraxs,EMEA,167366,all,,1.0,183.0,25,24,24,1.04,83%,116.0,14%,0.0,1.0,bo3
MrFaliN,FUT,https://www.vlr.gg/player/8044/mrfalin,EMEA,167366,all,,0.85,215.0,28,32,12,0.88,70%,133.0,15%,5.0,7.0,bo3
Emman,RRQ,https://www.vlr.gg/player/9747/emman,Pacific,167366,all,,1.19,233.0,32,29,18,1.1,83%,160.0,35%,4.0,3.0,bo3
xffero,RRQ,https://www.vlr.gg/player/4871/xffero,Pacific,167366,all,,0.93,183.0,26,28,10,0.93,75%,114.0,26%,1.0,1.0,bo3
fl1pzjder,RRQ,https://www.vlr.gg/player/7045/fl1pzjder,Pacific,167366,all,,0.93,178.0,23,29,18,0.79,73%,126.0,20%,7.0,9.0,bo3
Lmemore,RRQ,https://www.vlr.gg/player/7764/lmemore,Pacific,167366,all,,0.86,203.0,27,31,12,0.87,60%,131.0,34%,5.0,3.0,bo3
EJAY,RRQ,https://www.vlr.gg/player/7403/ejay,Pacific,167366,all,,0.74,189.0,10,14,3,0.71,69%,128.0,25%,0.0,6.0,bo3
2GE,RRQ,https://www.vlr.gg/player/9735/2ge,Pacific,167366,all,,0.47,111.0,10,18,6,0.56,58%,83.0,29%,0.0,1.0,bo3
stellar,100T,https://www.vlr.gg/player/733/stellar,Americas,167367,all,,1.35,250.0,66,43,17,1.53,75%,175.0,23%,4.0,4.0,bo3
bang,100T,https://www.vlr.gg/player/3880/bang,Americas,167367,all,,1.18,230.0,56,54,29,1.04,66%,149.0,42%,10.0,11.0,bo3
Cryocells,100T,https://www.vlr.gg/player/4147/cryocells,Americas,167367,all,,1.05,208.0,50,49,21,1.02,68%,130.0,13%,9.0,17.0,bo3
Derrek,100T,https://www.vlr.gg/player/1533/derrek,Americas,167367,all,,0.95,171.0,44,50,21,0.88,68%,123.0,39%,4.0,8.0,bo3
Asuna,100T,https://www.vlr.gg/player/601/asuna,Americas,167367,all,,0.75,156.0,37,56,23,0.66,70%,112.0,22%,1.0,3.0,bo3
CHICHOO,EDG,https://www.vlr.gg/player/15559/chichoo,CN,167367,all,,1.25,253.0,62,49,13,1.27,69%,173.0,24%,9.0,3.0,bo3
ZmjjKK,EDG,https://www.vlr.gg/player/3520/zmjjkk,CN,167367,all,,1.08,239.0,62,50,11,1.24,72%,144.0,21%,16.0,11.0,bo3
nobody,EDG,https://www.vlr.gg/player/3017/nobody,CN,167367,all,,0.89,197.0,47,50,27,0.94,75%,124.0,25%,7.0,5.0,bo3
Smoggy,EDG,https://www.vlr.gg/player/4742/smoggy,CN,167367,all,,0.82,173.0,44,53,11,0.83,69%,114.0,31%,5.0,4.0,bo3
Haodong,EDG,https://www.vlr.gg/player/4720/haodong,CN,167367,all,,0.8,163.0,37,51,24,0.73,66%,113.0,26%,6.0,5.0,bo3
TenZ,SEN,https://www.vlr.gg/player/9/tenz,Americas,167368,all,,1.0,184.0,26,27,8,0.96,62%,122.0,23%,5.0,6.0,bo3
pANcada,SEN,https://www.vlr.gg/player/683/pancada,Americas,167368,all,,0.91,199.0,28,30,8,0.93,69%,135.0,40%,1.0,2.0,bo3
Sacy,SEN,https://www.vlr.gg/player/659/sacy,Americas,167368,all,,0.81,172.0,24,31,10,0.77,72%,113.0,36%,3.0,6.0,bo3
dephh,SEN,https://www.vlr.gg/player/882/dephh,Americas,167368,all,,0.57,131.0,16,30,7,0.53,64%,95.0,21%,2.0,5.0,bo3
zekken,SEN,https://www.vlr.gg/player/4004/zekken,Americas,167368,all,,0.53,120.0,15,32,11,0.47,62%,77.0,24%,4.0,5.0,bo3
Derke,FNC,https://www.vlr.gg/player/5022/derke,EMEA,167368,all,,1.41,302.0,43,23,2,1.87,74%,190.0,29%,9.0,6.0,bo3
Alfajer,FNC,https://www.vlr.gg/player/9810/alfajer,EMEA,167368,all,,1.26,190.0,28,18,5,1.56,82%,134.0,28%,2.0,2.0,bo3
Leo,FNC,https://www.vlr.gg/player/1380/leo,EMEA,167368,all,,1.24,199.0,26,19,12,1.37,82%,122.0,18%,2.0,0.0,bo3
Chronicle,FNC,https://www.vlr.gg/player/458/chronicle,EMEA,167368,all,,1.14,224.0,31,26,16,1.19,79%,122.0,18%,6.0,2.0,bo3
Boaster,FNC,https://www.vlr.gg/player/438/boaster,EMEA,167368,all,,0.98,162.0,22,23,18,0.96,82%,93.0,19%,5.0,5.0,bo3
ban,T1,https://www.vlr.gg/player/5129/ban,Pacific,167369,all,,0.84,194.0,16,32,3,0.5,75%,118.0,18%,2.0,0.0,bo3
Munchkin,T1,https://www.vlr.gg/player/2489/munchkin,Pacific,167369,all,,0.83,157.0,18,30,14,0.6,55%,101.0,18%,0.0,5.0,bo3
carpe,T1,https://www.vlr.gg/player/31207/carpe,Pacific,167369,all,,0.82,172.0,29,30,5,0.97,60%,115.0,28%,0.0,0.0,bo3
Sayaplayer,T1,https://www.vlr.gg/player/4545/sayaplayer,Pacific,167369,all,,0.82,196.0,26,33,2,0.79,70%,137.0,50%,5.0,5.0,bo3
xeta,T1,https://www.vlr.gg/player/474/xeta,Pacific,167369,all,,0.71,172.0,17,30,19,0.57,75%,106.0,29%,0.0,3.0,bo3
mazin,FUR,https://www.vlr.gg/player/8872/mazin,Americas,167369,all,,1.43,205.0,35,18,17,1.94,80%,124.0,27%,1.0,1.0,bo3
mwzera,FUR,https://www.vlr.gg/player/939/mwzera,Americas,167369,all,,1.39,268.0,32,24,20,1.33,90%,183.0,12%,4.0,0.0,bo3
dgzin,FUR,https://www.vlr.gg/player/8873/dgzin,Americas,167369,all,,1.33,291.0,37,20,6,1.85,70%,181.0,31%,4.0,4.0,bo3
ambitioN,FUR,https://www.vlr.gg/player/1575/ambition,Americas,167369,all,,1.0,199.0,35,24,4,1.46,80%,141.0,34%,2.0,2.0,bo3
Khalil,FUR,https://www.vlr.gg/player/1711/khalil,Americas,167369,all,,0.97,155.0,16,20,13,0.8,70%,86.0,40%,2.0,0.0,bo3
JessieVash,TS,https://www.vlr.gg/player/2334/jessievash,Pacific,167370,all,,1.0,243.0,32,36,8,0.89,68%,161.0,39%,3.0,6.0,bo3
BORKUM,TS,https://www.vlr.gg/player/2333/borkum,Pacific,167370,all,,0.88,197.0,24,33,11,0.73,55%,124.0,24%,2.0,4.0,bo3
invy,TS,https://www.vlr.gg/player/8504/invy,Pacific,167370,all,,0.72,147.0,19,32,12,0.59,61%,93.0,22%,1.0,5.0,bo3
Jremy,TS,https://www.vlr.gg/player/7405/jremy,Pacific,167370,all,,0.5,116.0,15,31,10,0.48,50%,68.0,27%,3.0,7.0,bo3
DubsteP,TS,https://www.vlr.gg/player/2679/dubstep,Pacific,167370,all,,0.33,96.0,11,34,2,0.32,39%,76.0,27%,2.0,5.0,bo3
Shao,NAVI,https://www.vlr.gg/player/384/shao,EMEA,167370,all,,1.68,271.0,39,11,11,3.55,92%,169.0,34%,5.0,0.0,bo3
Zyppan,NAVI,https://www.vlr.gg/player/11/zyppan,EMEA,167370,all,,1.37,214.0,29,19,24,1.53,92%,147.0,35%,6.0,1.0,bo3
cNed,NAVI,https://www.vlr.gg/player/573/cned,EMEA,167370,all,,1.36,304.0,42,26,4,1.62,74%,194.0,25%,7.0,3.0,bo3
ANGE1,NAVI,https://www.vlr.gg/player/109/ange1,EMEA,167370,all,,1.06,219.0,27,23,11,1.17,76%,136.0,26%,8.0,4.0,bo3
SUYGETSU,NAVI,https://www.vlr.gg/player/2858/suygetsu,EMEA,167370,all,,0.97,206.0,29,22,12,1.32,79%,153.0,37%,1.0,3.0,bo3
Shyy,LEV,https://www.vlr.gg/player/24007/shyy,Americas,167371,all,,1.47,304.0,52,32,11,1.62,78%,182.0,23%,7.0,1.0,bo3
kiNgg,LEV,https://www.vlr.gg/player/8549/kingg,Americas,167371,all,,1.4,221.0,39,27,25,1.44,78%,159.0,31%,3.0,2.0,bo3
Tacolilla,LEV,https://www.vlr.gg/player/3828/tacolilla,Americas,167371,all,,1.15,285.0,39,35,15,1.11,70%,161.0,12%,12.0,9.0,bo3
nzr,LEV,https://www.vlr.gg/player/725/nzr,Americas,167371,all,,0.84,159.0,24,28,17,0.86,74%,99.0,20%,1.0,3.0,bo3
Mazino,LEV,https://www.vlr.gg/player/7603/mazino,Americas,167371,all,,0.72,153.0,25,33,19,0.76,59%,100.0,28%,3.0,5.0,bo3
ceNder,VIT,https://www.vlr.gg/player/4321/cender,EMEA,167371,all,,1.1,243.0,38,35,9,1.09,65%,159.0,25%,2.0,3.0,bo3
MOLSI,VIT,https://www.vlr.gg/player/1281/molsi,EMEA,167371,all,,1.08,223.0,37,35,18,1.06,85%,143.0,27%,4.0,1.0,bo3
Twisten,VIT,https://www.vlr.gg/player/1137/twisten,EMEA,167371,all,,1.06,233.0,39,37,10,1.05,63%,165.0,24%,8.0,8.0,bo3
BONECOLD,VIT,https://www.vlr.gg/player/3672/bonecold,EMEA,167371,all,,0.73,146.0,22,35,13,0.63,67%,102.0,27%,3.0,8.0,bo3
Destrian,VIT,https://www.vlr.gg/player/1615/destrian,EMEA,167371,all,,0.56,132.0,18,37,24,0.49,63%,86.0,22%,3.0,6.0,bo3
qRaxs,FUT,https://www.vlr.gg/player/1139/qraxs,EMEA,167372,all,,1.23,233.0,54,46,26,1.17,73%,161.0,26%,5.0,0.0,bo3
qw1,FUT,https://www.vlr.gg/player/10125/qw1,EMEA,167372,all,,1.09,278.0,67,56,8,1.2,67%,166.0,22%,12.0,11.0,bo3
MrFaliN,FUT,https://www.vlr.gg/player/8044/mrfalin,EMEA,167372,all,,0.88,191.0,41,52,31,0.79,70%,119.0,18%,7.0,9.0,bo3
MOJJ,FUT,https://www.vlr.gg/player/3604/mojj,EMEA,167372,all,,0.85,189.0,41,50,14,0.82,63%,126.0,24%,6.0,9.0,bo3
AtaKaptan,FUT,https://www.vlr.gg/player/6510/atakaptan,EMEA,167372,all,,0.68,132.0,32,48,23,0.67,70%,86.0,36%,0.0,8.0,bo3
Asuna,100T,https://www.vlr.gg/player/601/asuna,Americas,167372,all,,1.24,231.0,54,47,42,1.15,82%,141.0,23%,6.0,10.0,bo3
Cryocells,100T,https://www.vlr.gg/player/4147/cryocells,Americas,167372,all,,1.12,247.0,56,50,23,1.12,75%,155.0,20%,11.0,6.0,bo3
bang,100T,https://www.vlr.gg/player/3880/bang,Americas,167372,all,,1.12,216.0,55,47,23,1.17,79%,144.0,41%,10.0,8.0,bo3
Derrek,100T,https://www.vlr.gg/player/1533/derrek,Americas,167372,all,,1.09,212.0,45,47,35,0.96,84%,152.0,25%,5.0,1.0,bo3
stellar,100T,https://www.vlr.gg/player/733/stellar,Americas,167372,all,,0.94,175.0,42,44,19,0.95,70%,117.0,16%,5.0,5.0,bo3
Leo,FNC,https://www.vlr.gg/player/1380/leo,EMEA,167373,all,,1.33,222.0,44,34,19,1.29,77%,146.0,17%,3.0,0.0,bo3
Chronicle,FNC,https://www.vlr.gg/player/458/chronicle,EMEA,167373,all,,1.2,205.0,39,35,29,1.11,73%,136.0,22%,5.0,5.0,bo3
Derke,FNC,https://www.vlr.gg/player/5022/derke,EMEA,167373,all,,1.13,239.0,51,41,8,1.24,66%,161.0,40%,11.0,11.0,bo3
Alfajer,FNC,https://www.vlr.gg/player/9810/alfajer,EMEA,167373,all,,1.11,208.0,37,37,19,1.0,80%,146.0,31%,5.0,2.0,bo3
Boaster,FNC,https://www.vlr.gg/player/438/boaster,EMEA,167373,all,,0.86,187.0,31,41,28,0.76,77%,104.0,13%,4.0,10.0,bo3
mwzera,FUR,https://www.vlr.gg/player/939/mwzera,Americas,167373,all,,1.23,249.0,53,41,13,1.29,71%,160.0,24%,3.0,5.0,bo3
dgzin,FUR,https://www.vlr.gg/player/8873/dgzin,Americas,167373,all,,0.96,205.0,43,40,11,1.07,71%,134.0,23%,12.0,9.0,bo3
Khalil,FUR,https://www.vlr.gg/player/1711/khalil,Americas,167373,all,,0.82,144.0,30,38,10,0.79,71%,94.0,27%,3.0,3.0,bo3
ambitioN,FUR,https://www.vlr.gg/player/1575/ambition,Americas,167373,all,,0.8,187.0,34,41,15,0.83,59%,118.0,30%,6.0,7.0,bo3
mazin,FUR,https://www.vlr.gg/player/8872/mazin,Americas,167373,all,,0.63,150.0,28,42,20,0.67,68%,90.0,39%,4.0,4.0,bo3
Shao,NAVI,https://www.vlr.gg/player/384/shao,EMEA,167374,all,,1.56,229.0,33,17,18,1.94,92%,153.0,35%,4.0,2.0,bo3
SUYGETSU,NAVI,https://www.vlr.gg/player/2858/suygetsu,EMEA,167374,all,,1.27,217.0,29,19,12,1.53,79%,121.0,42%,6.0,1.0,bo3
cNed,NAVI,https://www.vlr.gg/player/573/cned,EMEA,167374,all,,1.17,247.0,31,23,9,1.35,74%,149.0,27%,6.0,5.0,bo3
Zyppan,NAVI,https://www.vlr.gg/player/11/zyppan,EMEA,167374,all,,1.01,170.0,22,23,17,0.96,82%,111.0,38%,2.0,2.0,bo3
ANGE1,NAVI,https://www.vlr.gg/player/109/ange1,EMEA,167374,all,,0.95,207.0,30,24,6,1.25,71%,124.0,26%,2.0,7.0,bo3
Shyy,LEV,https://www.vlr.gg/player/24007/shyy,Americas,167374,all,,0.97,180.0,24,26,7,0.92,74%,126.0,21%,5.0,2.0,bo3
Tacolilla,LEV,https://www.vlr.gg/player/3828/tacolilla,Americas,167374,all,,0.93,195.0,27,28,3,0.96,61%,132.0,21%,5.0,7.0,bo3
kiNgg,LEV,https://www.vlr.gg/player/8549/kingg,Americas,167374,all,,0.67,189.0,22,35,12,0.63,61%,133.0,25%,5.0,6.0,bo3
nzr,LEV,https://www.vlr.gg/player/725/nzr,Americas,167374,all,,0.66,126.0,16,28,9,0.57,68%,94.0,18%,2.0,1.0,bo3
Mazino,LEV,https://www.vlr.gg/player/7603/mazino,Americas,167374,all,,0.54,134.0,17,28,9,0.61,58%,81.0,23%,1.0,5.0,bo3
Asuna,100T,https://www.vlr.gg/player/601/asuna,Americas,167375,all,,1.03,220.0,27,32,11,0.84,76%,155.0,27%,3.0,4.0,bo3
Cryocells,100T,https://www.vlr.gg/player/4147/cryocells,Americas,167375,all,,0.86,195.0,25,31,10,0.81,73%,121.0,21%,3.0,9.0,bo3
Derrek,100T,https://www.vlr.gg/player/1533/derrek,Americas,167375,all,,0.71,168.0,23,34,3,0.68,59%,129.0,32%,3.0,2.0,bo3
bang,100T,https://www.vlr.gg/player/3880/bang,Americas,167375,all,,0.62,131.0,18,30,7,0.6,54%,89.0,29%,2.0,2.0,bo3
stellar,100T,https://www.vlr.gg/player/733/stellar,Americas,167375,all,,0.48,124.0,15,32,6,0.47,59%,88.0,19%,1.0,8.0,bo3
Leo,FNC,https://www.vlr.gg/player/1380/leo,EMEA,167375,all,,1.52,265.0,33,18,19,1.83,89%,162.0,18%,3.0,0.0,bo3
Derke,FNC,https://www.vlr.gg/player/5022/derke,EMEA,167375,all,,1.44,299.0,39,23,10,1.7,81%,204.0,25%,10.0,4.0,bo3
Chronicle,FNC,https://www.vlr.gg/player/458/chronicle,EMEA,167375,all,,1.39,234.0,32,18,20,1.78,92%,141.0,36%,3.0,2.0,bo3
Alfajer,FNC,https://www.vlr.gg/player/9810/alfajer,EMEA,167375,all,,1.09,224.0,30,25,11,1.2,84%,158.0,21%,4.0,3.0,bo3
Boaster,FNC,https://www.vlr.gg/player/438/boaster,EMEA,167375,all,,1.01,187.0,24,24,18,1.0,81%,110.0,24%,5.0,3.0,bo3
aspas,LOUD,https://www.vlr.gg/player/8480/aspas,Americas,167391,all,,1.29,265.0,93,67,20,1.39,72%,164.0,26%,21.0,10.0,bo5
cauanzin,LOUD,https://www.vlr.gg/player/6193/cauanzin,Americas,167391,all,,1.14,216.0,83,70,40,1.19,73%,133.0,30%,9.0,8.0,bo5
Less,LOUD,https://www.vlr.gg/player/8447/less,EMEA,167391,all,,1.06,205.0,72,67,22,1.07,75%,142.0,33%,10.0,7.0,bo5
