match_id,map_num,map_name,player,org,player_id,mk2,mk3,mk4,mk5,c1v1,c1v2,c1v3,c1v4,c1v5,econ,plants,defuses,date,event
183947,119197,SplitPICK,Sayf,TL,312,3,0,2,0,0,1,0,0,0,137,0,1,2023-04-07,Champions Tour 2023: EMEA League
183947,119197,SplitPICK,nAts,TL,457,1,1,0,0,0,0,0,0,0,40,0,1,2023-04-07,Champions Tour 2023: EMEA League
183947,119197,SplitPICK,Redgar,TL,1427,3,0,1,0,0,0,0,0,0,60,0,0,2023-04-07,Champions Tour 2023: EMEA League
183947,119197,SplitPICK,Jamppi,TL,9780,3,1,0,2,0,0,0,0,0,184,1,0,2023-04-07,Champions Tour 2023: EMEA League
183947,119197,SplitPICK,ScreaM,KC,92,0,0,0,0,0,0,0,0,0,25,0,0,2023-04-07,Champions Tour 2023: EMEA League
183947,119197,SplitPICK,Newzera,KC,2622,0,0,0,0,0,0,0,0,0,36,1,0,2023-04-07,Champions Tour 2023: EMEA League
183947,119197,SplitPICK,sh1n,KC,2625,1,0,0,0,0,0,0,0,0,31,1,0,2023-04-07,Champions Tour 2023: EMEA League
183947,119197,SplitPICK,xms,KC,4603,1,0,0,0,0,0,0,0,0,18,0,0,2023-04-07,Champions Tour 2023: EMEA League
183947,119197,SplitPICK,Nivera,KC,14669,1,1,0,0,1,0,0,0,0,40,0,0,2023-04-07,Champions Tour 2023: EMEA League
183948,119199,LotusPICK,koldamenta,MKOI,339,2,0,0,0,0,0,0,0,0,42,2,0,2023-04-07,Champions Tour 2023: EMEA League
183948,119199,LotusPICK,starxo,MKOI,565,1,0,0,0,0,0,0,0,0,33,1,0,2023-04-07,Champions Tour 2023: EMEA League
183948,119199,LotusPICK,sheydos,MKOI,1428,1,1,0,0,0,0,0,0,0,55,2,0,2023-04-07,Champions Tour 2023: EMEA League
183948,119199,LotusPICK,trexx,MKOI,2168,1,0,0,0,0,0,0,0,0,48,0,0,2023-04-07,Champions Tour 2023: EMEA League
183948,119199,LotusPICK,Wolfen,MKOI,9558,1,0,0,0,1,0,0,0,0,35,1,0,2023-04-07,Champions Tour 2023: EMEA League
183948,119199,LotusPICK,rhyme,GIA,10,3,0,0,0,1,0,0,0,0,51,0,1,2023-04-07,Champions Tour 2023: EMEA League
183948,119199,LotusPICK,Fit1nho,GIA,292,3,0,0,0,0,0,0,0,0,66,0,0,2023-04-07,Champions Tour 2023: EMEA League
183948,119199,LotusPICK,hoody,GIA,2690,3,1,0,0,0,0,0,0,0,86,0,2,2023-04-07,Champions Tour 2023: EMEA League
183948,119199,LotusPICK,nukkye,GIA,3070,3,2,0,0,0,0,0,0,0,92,0,1,2023-04-07,Champions Tour 2023: EMEA League
183948,119199,LotusPICK,Cloud,GIA,4181,1,3,0,0,0,0,1,0,0,66,2,1,2023-04-07,Champions Tour 2023: EMEA League
183948,119200,AscentPICK,koldamenta,MKOI,339,2,0,0,0,0,1,0,0,0,36,1,0,2023-04-07,Champions Tour 2023: EMEA League
183948,119200,AscentPICK,starxo,MKOI,565,4,0,0,0,1,0,0,0,0,47,3,1,2023-04-07,Champions Tour 2023: EMEA League
183948,119200,AscentPICK,sheydos,MKOI,1428,7,0,0,0,0,0,0,0,0,63,0,1,2023-04-07,Champions Tour 2023: EMEA League
183948,119200,AscentPICK,trexx,MKOI,2168,5,1,0,0,0,0,1,0,0,59,0,0,2023-04-07,Champions Tour 2023: EMEA League
183948,119200,AscentPICK,Wolfen,MKOI,9558,0,0,0,0,0,0,0,0,0,20,0,1,2023-04-07,Champions Tour 2023: EMEA League
183948,119200,AscentPICK,rhyme,GIA,10,4,0,0,0,0,0,0,0,0,47,4,0,2023-04-07,Champions Tour 2023: EMEA League
183948,119200,AscentPICK,Fit1nho,GIA,292,3,1,0,0,0,0,0,0,0,54,0,0,2023-04-07,Champions Tour 2023: EMEA League
183948,119200,AscentPICK,hoody,GIA,2690,6,0,0,0,0,0,0,0,0,76,0,0,2023-04-07,Champions Tour 2023: EMEA League
183948,119200,AscentPICK,nukkye,GIA,3070,2,2,0,0,0,0,0,0,0,52,2,0,2023-04-07,Champions Tour 2023: EMEA League
183948,119200,AscentPICK,Cloud,GIA,4181,5,1,0,0,0,0,0,0,0,58,2,0,2023-04-07,Champions Tour 2023: EMEA League
183949,119202,PearlPICK,Zyppan,NAVI,11,6,2,0,0,0,0,0,0,0,84,3,0,2023-04-12,Champions Tour 2023: EMEA League
183949,119202,PearlPICK,ANGE1,NAVI,109,2,0,0,1,0,0,0,0,0,55,7,0,2023-04-12,Champions Tour 2023: EMEA League
183949,119202,PearlPICK,Shao,NAVI,384,3,0,0,0,1,0,0,0,0,68,1,1,2023-04-12,Champions Tour 2023: EMEA League
183949,119202,PearlPICK,cNed,NAVI,573,7,1,0,0,0,0,0,0,0,108,1,0,2023-04-12,Champions Tour 2023: EMEA League
183949,119202,PearlPICK,SUYGETSU,NAVI,2858,1,0,0,0,0,0,0,0,0,63,0,0,2023-04-12,Champions Tour 2023: EMEA League
183949,119202,PearlPICK,Mixwell,TH,93,0,0,0,0,0,0,0,0,0,36,1,1,2023-04-12,Champions Tour 2023: EMEA League
183949,119202,PearlPICK,zeek,TH,562,0,0,0,0,1,0,0,0,0,26,0,1,2023-04-12,Champions Tour 2023: EMEA League
183949,119202,PearlPICK,Boo,TH,1144,1,0,0,0,0,0,0,0,0,56,0,0,2023-04-12,Champions Tour 2023: EMEA League
183949,119202,PearlPICK,AvovA,TH,1507,2,0,0,0,0,0,0,0,0,36,0,1,2023-04-12,Champions Tour 2023: EMEA League
183949,119202,PearlPICK,keloqz,TH,3582,3,1,0,0,0,0,0,0,0,68,0,0,2023-04-12,Champions Tour 2023: EMEA League
183949,119203,LotusPICK,Zyppan,NAVI,11,4,1,0,0,0,0,0,0,0,48,2,0,2023-04-12,Champions Tour 2023: EMEA League
183949,119203,LotusPICK,ANGE1,NAVI,109,7,0,0,0,0,0,0,0,0,55,1,0,2023-04-12,Champions Tour 2023: EMEA League
183949,119203,LotusPICK,Shao,NAVI,384,4,1,0,0,0,0,0,0,0,70,6,0,2023-04-12,Champions Tour 2023: EMEA League
183949,119203,LotusPICK,cNed,NAVI,573,2,0,0,0,0,0,0,0,0,43,1,1,2023-04-12,Champions Tour 2023: EMEA League
183949,119203,LotusPICK,SUYGETSU,NAVI,2858,2,0,0,0,0,0,0,0,0,51,0,0,2023-04-12,Champions Tour 2023: EMEA League
183949,119203,LotusPICK,Mixwell,TH,93,1,0,1,0,0,1,0,0,0,54,5,0,2023-04-12,Champions Tour 2023: EMEA League
183949,119203,LotusPICK,zeek,TH,562,3,0,0,0,1,0,0,0,0,46,3,1,2023-04-12,Champions Tour 2023: EMEA League
183949,119203,LotusPICK,Boo,TH,1144,3,1,0,0,0,1,0,0,0,72,2,1,2023-04-12,Champions Tour 2023: EMEA League
183949,119203,LotusPICK,AvovA,TH,1507,4,1,0,0,0,1,0,0,0,56,1,0,2023-04-12,Champions Tour 2023: EMEA League
183949,119203,LotusPICK,keloqz,TH,3582,3,0,0,0,1,0,0,0,0,49,0,1,2023-04-12,Champions Tour 2023: EMEA League
183949,119204,Ascent,Zyppan,NAVI,11,4,1,0,0,0,0,0,0,0,79,0,0,2023-04-12,Champions Tour 2023: EMEA League
183949,119204,Ascent,ANGE1,NAVI,109,1,1,0,0,0,0,0,0,0,61,0,1,2023-04-12,Champions Tour 2023: EMEA League
183949,119204,Ascent,Shao,NAVI,384,4,2,1,0,0,0,0,0,0,110,3,2,2023-04-12,Champions Tour 2023: EMEA League
183949,119204,Ascent,cNed,NAVI,573,2,1,0,0,0,0,0,0,0,43,0,0,2023-04-12,Champions Tour 2023: EMEA League
183949,119204,Ascent,SUYGETSU,NAVI,2858,1,2,0,0,0,0,0,0,0,73,0,1,2023-04-12,Champions Tour 2023: EMEA League
183949,119204,Ascent,Mixwell,TH,93,1,0,0,0,0,0,0,0,0,42,3,0,2023-04-12,Champions Tour 2023: EMEA League
183949,119204,Ascent,zeek,TH,562,1,0,0,0,0,0,0,0,0,45,0,0,2023-04-12,Champions Tour 2023: EMEA League
183949,119204,Ascent,Boo,TH,1144,0,1,0,0,0,0,0,0,0,45,0,0,2023-04-12,Champions Tour 2023: EMEA League
183949,119204,Ascent,AvovA,TH,1507,1,1,0,0,1,1,0,0,0,32,2,1,2023-04-12,Champions Tour 2023: EMEA League
183949,119204,Ascent,keloqz,TH,3582,0,0,0,0,0,0,0,0,0,8,0,0,2023-04-12,Champions Tour 2023: EMEA League
183950,119206,AscentPICK,koldamenta,MKOI,339,0,1,0,0,0,0,0,0,0,37,1,0,2023-04-13,Champions Tour 2023: EMEA League
183950,119206,AscentPICK,starxo,MKOI,565,2,0,0,0,0,0,0,0,0,27,4,0,2023-04-13,Champions Tour 2023: EMEA League
183950,119206,AscentPICK,sheydos,MKOI,1428,4,2,0,0,0,0,0,0,0,56,0,0,2023-04-13,Champions Tour 2023: EMEA League
183950,119206,AscentPICK,trexx,MKOI,2168,5,1,0,0,0,0,0,0,0,55,2,1,2023-04-13,Champions Tour 2023: EMEA League
183950,119206,AscentPICK,Wolfen,MKOI,9558,3,2,0,0,0,0,0,0,0,59,0,0,2023-04-13,Champions Tour 2023: EMEA League
183950,119206,AscentPICK,qRaxs,FUT,1139,1,1,0,0,0,0,0,0,0,60,1,0,2023-04-13,Champions Tour 2023: EMEA League
183950,119206,AscentPICK,MOJJ,FUT,3604,4,0,0,0,0,0,0,0,0,47,2,0,2023-04-13,Champions Tour 2023: EMEA League
183950,119206,AscentPICK,AtaKaptan,FUT,6510,3,1,0,0,1,0,0,0,0,59,0,1,2023-04-13,Champions Tour 2023: EMEA League
183950,119206,AscentPICK,MrFaliN,FUT,8044,3,0,0,0,0,0,0,0,0,48,5,0,2023-04-13,Champions Tour 2023: EMEA League
183950,119206,AscentPICK,qw1,FUT,10125,5,3,1,0,0,0,1,0,0,72,0,0,2023-04-13,Champions Tour 2023: EMEA League
183951,119208,LotusPICK,soulcas,TL,101,1,1,0,0,1,0,0,0,0,38,3,0,2023-04-13,Champions Tour 2023: EMEA League
183951,119208,LotusPICK,Sayf,TL,312,1,1,0,0,0,0,0,0,0,33,1,0,2023-04-13,Champions Tour 2023: EMEA League
183951,119208,LotusPICK,nAts,TL,457,2,0,0,0,0,1,0,0,0,39,0,1,2023-04-13,Champions Tour 2023: EMEA League
183951,119208,LotusPICK,Redgar,TL,1427,3,1,0,0,0,0,0,0,0,72,0,0,2023-04-13,Champions Tour 2023: EMEA League
183951,119208,LotusPICK,Jamppi,TL,9780,4,0,0,0,0,0,0,0,0,25,1,0,2023-04-13,Champions Tour 2023: EMEA League
183951,119208,LotusPICK,Boaster,FNC,438,2,0,0,0,0,0,0,0,0,40,4,0,2023-04-13,Champions Tour 2023: EMEA League
183951,119208,LotusPICK,Chronicle,FNC,458,3,1,0,0,0,0,0,0,0,79,1,0,2023-04-13,Champions Tour 2023: EMEA League
183951,119208,LotusPICK,Leo,FNC,1380,2,1,0,0,0,0,0,0,0,59,6,0,2023-04-13,Champions Tour 2023: EMEA League
183951,119208,LotusPICK,Derke,FNC,5022,6,1,0,0,0,0,0,0,0,88,0,0,2023-04-13,Champions Tour 2023: EMEA League
183951,119208,LotusPICK,Alfajer,FNC,9810,4,2,0,0,0,0,1,0,0,80,1,0,2023-04-13,Champions Tour 2023: EMEA League
183951,119209,HavenPICK,soulcas,TL,101,1,0,0,0,1,0,0,0,0,25,0,1,2023-04-13,Champions Tour 2023: EMEA League
183951,119209,HavenPICK,Sayf,TL,312,2,2,0,0,1,0,0,0,0,63,0,1,2023-04-13,Champions Tour 2023: EMEA League
183951,119209,HavenPICK,nAts,TL,457,1,0,0,0,0,0,0,0,0,33,0,0,2023-04-13,Champions Tour 2023: EMEA League
183951,119209,HavenPICK,Redgar,TL,1427,1,1,0,0,0,0,0,0,0,36,1,0,2023-04-13,Champions Tour 2023: EMEA League
183951,119209,HavenPICK,Jamppi,TL,9780,3,0,0,0,0,0,0,0,0,43,0,2,2023-04-13,Champions Tour 2023: EMEA League
183951,119209,HavenPICK,Boaster,FNC,438,1,0,0,0,0,0,0,0,0,42,1,0,2023-04-13,Champions Tour 2023: EMEA League
183951,119209,HavenPICK,Chronicle,FNC,458,4,1,0,0,1,0,0,0,0,73,5,1,2023-04-13,Champions Tour 2023: EMEA League
183951,119209,HavenPICK,Leo,FNC,1380,6,0,0,0,0,0,0,0,0,62,1,0,2023-04-13,Champions Tour 2023: EMEA League
183951,119209,HavenPICK,Derke,FNC,5022,7,2,0,0,0,0,0,0,0,115,1,0,2023-04-13,Champions Tour 2023: EMEA League
183951,119209,HavenPICK,Alfajer,FNC,9810,1,0,1,0,0,0,0,0,0,56,2,0,2023-04-13,Champions Tour 2023: EMEA League
183952,119211,IceboxPICK,rhyme,GIA,10,2,0,0,0,0,0,0,0,0,41,6,0,2023-04-14,Champions Tour 2023: EMEA League
183952,119211,IceboxPICK,Fit1nho,GIA,292,2,1,0,0,0,0,0,0,0,63,0,0,2023-04-14,Champions Tour 2023: EMEA League
183952,119211,IceboxPICK,hoody,GIA,2690,1,1,1,0,0,1,0,0,0,68,1,1,2023-04-14,Champions Tour 2023: EMEA League
183952,119211,IceboxPICK,nukkye,GIA,3070,2,1,0,0,1,0,0,0,0,48,1,1,2023-04-14,Champions Tour 2023: EMEA League
183952,119211,IceboxPICK,Cloud,GIA,4181,2,3,2,0,0,0,0,0,0,84,0,1,2023-04-14,Champions Tour 2023: EMEA League
183952,119211,IceboxPICK,SouhcNi,BBL,556,3,0,1,0,1,0,0,0,0,76,1,0,2023-04-14,Champions Tour 2023: EMEA League
183952,119211,IceboxPICK,Turko,BBL,568,2,1,0,0,0,0,0,0,0,38,0,0,2023-04-14,Champions Tour 2023: EMEA League
183952,119211,IceboxPICK,AsLanM4shadoW,BBL,1481,1,2,2,0,0,0,0,0,0,57,6,2,2023-04-14,Champions Tour 2023: EMEA League
183952,119211,IceboxPICK,Brave,BBL,8041,2,1,0,0,0,0,0,0,0,42,1,0,2023-04-14,Champions Tour 2023: EMEA League
183952,119211,IceboxPICK,QutionerX,BBL,10161,3,0,0,0,1,0,0,0,0,50,0,0,2023-04-14,Champions Tour 2023: EMEA League
183952,119212,SplitPICK,rhyme,GIA,10,5,1,0,0,0,1,0,0,0,104,3,0,2023-04-14,Champions Tour 2023: EMEA League
183952,119212,SplitPICK,Fit1nho,GIA,292,1,0,0,0,0,0,0,0,0,55,3,0,2023-04-14,Champions Tour 2023: EMEA League
183952,119212,SplitPICK,hoody,GIA,2690,1,1,0,0,0,0,0,0,0,45,1,0,2023-04-14,Champions Tour 2023: EMEA League
183952,119212,SplitPICK,nukkye,GIA,3070,3,1,0,0,0,0,0,0,0,84,1,0,2023-04-14,Champions Tour 2023: EMEA League
183952,119212,SplitPICK,Cloud,GIA,4181,2,1,1,0,0,0,0,0,0,88,2,1,2023-04-14,Champions Tour 2023: EMEA League
183952,119212,SplitPICK,SouhcNi,BBL,556,1,0,0,0,1,0,0,0,0,46,0,1,2023-04-14,Champions Tour 2023: EMEA League
183952,119212,SplitPICK,Turko,BBL,568,1,0,0,0,0,0,0,0,0,31,0,0,2023-04-14,Champions Tour 2023: EMEA League
183952,119212,SplitPICK,AsLanM4shadoW,BBL,1481,1,0,0,0,0,0,0,0,0,33,0,0,2023-04-14,Champions Tour 2023: EMEA League
183952,119212,SplitPICK,Brave,BBL,8041,0,0,1,0,0,0,0,0,0,63,1,0,2023-04-14,Champions Tour 2023: EMEA League
183952,119212,SplitPICK,QutionerX,BBL,10161,1,1,0,0,0,0,0,0,0,36,0,0,2023-04-14,Champions Tour 2023: EMEA League
183953,119214,AscentPICK,Twisten,VIT,1137,2,1,0,0,0,1,0,0,0,65,0,1,2023-04-14,Champions Tour 2023: EMEA League
183953,119214,AscentPICK,MOLSI,VIT,1281,0,0,0,0,0,0,0,0,0,49,1,0,2023-04-14,Champions Tour 2023: EMEA League
183953,119214,AscentPICK,Destrian,VIT,1615,3,3,1,0,0,0,0,0,0,129,1,0,2023-04-14,Champions Tour 2023: EMEA League
183953,119214,AscentPICK,BONECOLD,VIT,3672,2,0,0,0,0,0,0,0,0,49,1,2,2023-04-14,Champions Tour 2023: EMEA League
183953,119214,AscentPICK,ceNder,VIT,4321,5,0,0,0,0,0,0,0,0,75,0,1,2023-04-14,Champions Tour 2023: EMEA League
183953,119214,AscentPICK,ScreaM,KC,92,2,0,0,0,0,0,0,0,0,35,1,0,2023-04-14,Champions Tour 2023: EMEA League
183953,119214,AscentPICK,Newzera,KC,2622,0,0,0,0,0,0,0,0,0,28,2,0,2023-04-14,Champions Tour 2023: EMEA League
183953,119214,AscentPICK,sh1n,KC,2625,1,0,0,0,0,0,0,0,0,27,0,0,2023-04-14,Champions Tour 2023: EMEA League
183953,119214,AscentPICK,xms,KC,4603,1,0,0,0,0,0,0,0,0,53,2,0,2023-04-14,Champions Tour 2023: EMEA League
183953,119214,AscentPICK,Nivera,KC,14669,3,0,1,0,0,0,0,0,0,60,1,0,2023-04-14,Champions Tour 2023: EMEA League
183953,119215,SplitPICK,Twisten,VIT,1137,3,1,0,0,0,0,0,0,0,59,0,0,2023-04-14,Champions Tour 2023: EMEA League
183953,119215,SplitPICK,MOLSI,VIT,1281,3,0,0,0,0,0,0,0,0,52,2,0,2023-04-14,Champions Tour 2023: EMEA League
183953,119215,SplitPICK,Destrian,VIT,1615,2,1,0,0,0,0,0,0,0,62,1,0,2023-04-14,Champions Tour 2023: EMEA League
183953,119215,SplitPICK,BONECOLD,VIT,3672,2,0,1,0,0,0,0,0,0,57,8,0,2023-04-14,Champions Tour 2023: EMEA League
183953,119215,SplitPICK,ceNder,VIT,4321,0,1,1,0,0,0,0,0,0,42,0,0,2023-04-14,Champions Tour 2023: EMEA League
183953,119215,SplitPICK,ScreaM,KC,92,0,1,1,0,0,0,0,0,0,48,1,0,2023-04-14,Champions Tour 2023: EMEA League
183953,119215,SplitPICK,Newzera,KC,2622,0,0,0,0,0,0,0,0,0,17,1,0,2023-04-14,Champions Tour 2023: EMEA League
183953,119215,SplitPICK,sh1n,KC,2625,2,1,1,0,0,0,0,0,0,53,3,0,2023-04-14,Champions Tour 2023: EMEA League
183953,119215,SplitPICK,xms,KC,4603,1,0,0,0,1,0,0,0,0,38,0,1,2023-04-14,Champions Tour 2023: EMEA League
183953,119215,SplitPICK,Nivera,KC,14669,3,1,0,0,0,0,0,0,0,55,0,0,2023-04-14,Champions Tour 2023: EMEA League
184032,119231,SplitPICK,TenZ,SEN,9,7,1,0,0,0,0,0,0,0,93,1,0,2023-05-18,Champions Tour 2023: Americas League
184032,119231,SplitPICK,Marved,SEN,263,2,0,0,0,0,0,0,0,0,55,0,1,2023-05-18,Champions Tour 2023: Americas League
184032,119231,SplitPICK,Sacy,SEN,659,2,0,0,0,0,0,0,0,0,51,6,1,2023-05-18,Champions Tour 2023: Americas League
184032,119231,SplitPICK,pANcada,SEN,683,2,1,0,0,0,1,0,0,0,33,0,1,2023-05-18,Champions Tour 2023: Americas League
184032,119231,SplitPICK,zekken,SEN,4004,3,0,2,0,0,1,0,0,0,76,1,0,2023-05-18,Champions Tour 2023: Americas League
184032,119231,SplitPICK,mwzera,FUR,939,1,0,1,0,0,0,0,0,0,55,0,0,2023-05-18,Champions Tour 2023: Americas League
184032,119231,SplitPICK,qck,FUR,1575,2,0,0,0,0,0,0,0,0,40,1,0,2023-05-18,Champions Tour 2023: Americas League
184032,119231,SplitPICK,Khalil,FUR,1711,2,0,0,0,0,0,0,0,0,34,4,0,2023-05-18,Champions Tour 2023: Americas League
184032,119231,SplitPICK,mazin,FUR,8872,2,2,0,0,0,0,0,0,0,40,1,0,2023-05-18,Champions Tour 2023: Americas League
184032,119231,SplitPICK,dgzin,FUR,8873,5,0,0,1,1,0,0,0,0,51,0,0,2023-05-18,Champions Tour 2023: Americas League
184032,119232,HavenPICK,TenZ,SEN,9,1,1,0,0,0,0,0,0,0,80,0,0,2023-05-18,Champions Tour 2023: Americas League
184032,119232,HavenPICK,Marved,SEN,263,0,0,0,0,0,0,0,0,0,41,0,0,2023-05-18,Champions Tour 2023: Americas League
184032,119232,HavenPICK,Sacy,SEN,659,3,1,0,0,0,0,0,0,0,60,0,0,2023-05-18,Champions Tour 2023: Americas League
184032,119232,HavenPICK,pANcada,SEN,683,2,0,0,0,1,0,0,0,0,44,0,3,2023-05-18,Champions Tour 2023: Americas League
184032,119232,HavenPICK,zekken,SEN,4004,0,0,0,0,0,0,0,0,0,28,1,0,2023-05-18,Champions Tour 2023: Americas League
184032,119232,HavenPICK,mwzera,FUR,939,2,2,0,0,0,1,0,0,0,87,2,0,2023-05-18,Champions Tour 2023: Americas League
184032,119232,HavenPICK,qck,FUR,1575,0,0,0,0,1,0,0,0,0,25,2,0,2023-05-18,Champions Tour 2023: Americas League
184032,119232,HavenPICK,Khalil,FUR,1711,2,0,0,0,0,0,0,0,0,61,2,0,2023-05-18,Champions Tour 2023: Americas League
184032,119232,HavenPICK,mazin,FUR,8872,3,0,0,0,0,0,0,0,0,42,4,0,2023-05-18,Champions Tour 2023: Americas League
184032,119232,HavenPICK,dgzin,FUR,8873,8,1,0,0,0,0,0,0,0,59,1,0,2023-05-18,Champions Tour 2023: Americas League
184032,119233,Bind,TenZ,SEN,9,5,0,1,0,1,0,0,0,0,43,1,0,2023-05-18,Champions Tour 2023: Americas League
184032,119233,Bind,Marved,SEN,263,3,3,0,0,1,0,0,0,0,44,3,1,2023-05-18,Champions Tour 2023: Americas League
184032,119233,Bind,Sacy,SEN,659,4,1,0,0,0,0,0,0,0,35,7,2,2023-05-18,Champions Tour 2023: Americas League
184032,119233,Bind,pANcada,SEN,683,5,1,0,0,0,0,0,0,0,34,3,0,2023-05-18,Champions Tour 2023: Americas League
184032,119233,Bind,zekken,SEN,4004,5,3,0,0,0,0,0,0,0,51,0,1,2023-05-18,Champions Tour 2023: Americas League
184032,119233,Bind,mwzera,FUR,939,4,1,0,0,0,0,1,0,0,37,1,0,2023-05-18,Champions Tour 2023: Americas League
184032,119233,Bind,qck,FUR,1575,9,0,0,0,0,0,0,0,0,50,2,3,2023-05-18,Champions Tour 2023: Americas League
184032,119233,Bind,Khalil,FUR,1711,4,0,0,0,0,0,0,0,0,42,8,0,2023-05-18,Champions Tour 2023: Americas League
184032,119233,Bind,mazin,FUR,8872,5,0,0,0,0,0,0,0,0,42,1,0,2023-05-18,Champions Tour 2023: Americas League
184032,119233,Bind,dgzin,FUR,8873,7,0,0,0,0,0,0,0,0,29,0,2,2023-05-18,Champions Tour 2023: Americas League
184033,119234,BindPICK,crashies,NRG,4,1,2,0,0,2,0,0,0,0,58,2,1,2023-05-18,Champions Tour 2023: Americas League
184033,119234,BindPICK,ardiis,NRG,98,1,1,0,1,0,1,0,0,0,52,2,1,2023-05-18,Champions Tour 2023: Americas League
184033,119234,BindPICK,Victor,NRG,261,3,1,0,0,0,0,0,0,0,48,0,1,2023-05-18,Champions Tour 2023: Americas League
184033,119234,BindPICK,FiNESSE,NRG,817,3,0,1,0,0,0,0,0,0,58,0,1,2023-05-18,Champions Tour 2023: Americas League
184033,119234,BindPICK,s0m,NRG,4164,5,2,0,0,1,0,0,0,0,62,2,1,2023-05-18,Champions Tour 2023: Americas League
184033,119234,BindPICK,Boostio,EG,604,1,1,1,0,1,0,0,0,0,64,0,1,2023-05-18,Champions Tour 2023: Americas League
184033,119234,BindPICK,C0M,EG,619,1,2,0,0,0,0,1,0,0,51,0,0,2023-05-18,Champions Tour 2023: Americas League
184033,119234,BindPICK,jawgemo,EG,3993,0,3,0,0,0,0,0,0,0,54,0,1,2023-05-18,Champions Tour 2023: Americas League
184033,119234,BindPICK,Ethan,EG,11225,4,0,0,0,0,0,0,0,0,34,5,0,2023-05-18,Champions Tour 2023: Americas League
184033,119234,BindPICK,Demon1,EG,26171,5,0,0,0,0,0,0,0,0,50,1,0,2023-05-18,Champions Tour 2023: Americas League
184033,119235,SplitPICK,crashies,NRG,4,3,0,1,0,0,0,0,0,0,56,2,2,2023-05-18,Champions Tour 2023: Americas League
184033,119235,SplitPICK,ardiis,NRG,98,1,2,0,0,0,0,0,0,0,50,0,0,2023-05-18,Champions Tour 2023: Americas League
184033,119235,SplitPICK,Victor,NRG,261,3,1,1,0,0,0,0,0,0,70,2,0,2023-05-18,Champions Tour 2023: Americas League
184033,119235,SplitPICK,FiNESSE,NRG,817,2,1,0,0,1,0,0,0,0,53,0,0,2023-05-18,Champions Tour 2023: Americas League
184033,119235,SplitPICK,s0m,NRG,4164,3,0,0,0,0,1,0,0,0,38,3,0,2023-05-18,Champions Tour 2023: Americas League
184033,119235,SplitPICK,Boostio,EG,604,2,1,0,0,0,0,0,0,0,54,0,0,2023-05-18,Champions Tour 2023: Americas League
184033,119235,SplitPICK,C0M,EG,619,4,1,0,0,0,0,0,0,0,73,0,0,2023-05-18,Champions Tour 2023: Americas League
184033,119235,SplitPICK,jawgemo,EG,3993,0,2,0,0,0,0,0,0,0,40,0,0,2023-05-18,Champions Tour 2023: Americas League
184033,119235,SplitPICK,Ethan,EG,11225,1,0,0,0,1,0,0,0,0,32,5,1,2023-05-18,Champions Tour 2023: Americas League
184033,119235,SplitPICK,Demon1,EG,26171,2,0,1,0,0,0,0,0,0,62,0,0,2023-05-18,Champions Tour 2023: Americas League
184034,119237,LotusPICK,Zellsis,C9,729,5,0,0,0,0,1,0,0,0,45,4,0,2023-05-19,Champions Tour 2023: Americas League
184034,119237,LotusPICK,Xeppaa,C9,7871,5,2,2,0,0,0,0,0,0,53,6,0,2023-05-19,Champions Tour 2023: Americas League
184034,119237,LotusPICK,leaf,C9,7873,3,1,1,0,0,0,0,0,0,50,2,0,2023-05-19,Champions Tour 2023: Americas League
184034,119237,LotusPICK,jakee,C9,8742,4,1,0,0,1,0,0,0,0,34,0,0,2023-05-19,Champions Tour 2023: Americas League
184034,119237,LotusPICK,runi,C9,16003,6,1,0,0,1,0,1,0,0,48,1,1,2023-05-19,Champions Tour 2023: Americas League
184034,119237,LotusPICK,NagZ,KRÜ,1294,5,0,0,0,0,0,0,0,0,47,0,0,2023-05-19,Champions Tour 2023: Americas League
184034,119237,LotusPICK,Melser,KRÜ,1311,4,0,0,0,0,0,0,0,0,49,5,0,2023-05-19,Champions Tour 2023: Americas League
184034,119237,LotusPICK,keznit,KRÜ,2462,4,3,1,0,1,0,0,0,0,65,0,0,2023-05-19,Champions Tour 2023: Americas League
184034,119237,LotusPICK,Klaus,KRÜ,2610,2,0,0,0,0,1,0,0,0,36,6,0,2023-05-19,Champions Tour 2023: Americas League
184034,119237,LotusPICK,DaveeyS,KRÜ,2764,4,5,0,0,0,1,0,0,0,66,0,3,2023-05-19,Champions Tour 2023: Americas League
184034,119238,AscentPICK,Zellsis,C9,729,2,1,0,0,0,0,0,0,0,54,0,0,2023-05-19,Champions Tour 2023: Americas League
184034,119238,AscentPICK,Xeppaa,C9,7871,2,0,0,0,0,0,0,0,0,42,0,0,2023-05-19,Champions Tour 2023: Americas League
184034,119238,AscentPICK,leaf,C9,7873,3,1,0,0,0,0,0,0,0,50,0,1,2023-05-19,Champions Tour 2023: Americas League
184034,119238,AscentPICK,jakee,C9,8742,1,0,0,0,0,0,0,0,0,50,0,0,2023-05-19,Champions Tour 2023: Americas League
184034,119238,AscentPICK,runi,C9,16003,1,0,0,0,1,0,0,0,0,34,0,1,2023-05-19,Champions Tour 2023: Americas League
184034,119238,AscentPICK,NagZ,KRÜ,1294,3,0,0,0,0,0,0,0,0,59,1,0,2023-05-19,Champions Tour 2023: Americas League
184034,119238,AscentPICK,Melser,KRÜ,1311,3,0,0,0,0,0,0,0,0,57,0,0,2023-05-19,Champions Tour 2023: Americas League
