Region,Player,Org,ProfileURL,Agents,Rnd,R2.0,ACS,K:D,KAST,ADR,KPR,APR,FKPR,FDPR,HS%,CL%,CL,KMax,K,D,A,FK,FD
Americas,zekken,SEN,https://www.vlr.gg/player/4004/zekken,44%33%22%,196,0.96,214,1.00,67%,140.5,0.76,0.15,0.20,0.18,24%,8%,1/13,27,149,149,30,40,36
Americas,trent,G2,https://www.vlr.gg/player/15500/trent,50%40%10%,213,0.95,169,0.96,72%,115.8,0.62,0.29,0.07,0.07,26%,12%,3/25,18,132,138,61,15,15
Americas,keznit,KRÜ,https://www.vlr.gg/player/2462/keznit,33%33%33%,66,0.93,212,1.00,64%,138.5,0.73,0.15,0.12,0.15,20%,0%,0/2,21,48,48,10,8,10
Americas,zander,100T,https://www.vlr.gg/player/8082/zander,67%33%,126,0.93,193,0.91,71%,125.5,0.67,0.38,0.11,0.09,28%,23%,3/13,23,85,93,48,14,11
Americas,bang,SEN,https://www.vlr.gg/player/3880/bang,67%33%,196,0.92,174,0.85,72%,113.3,0.59,0.35,0.07,0.08,32%,14%,3/21,20,115,136,69,14,15
Americas,Xeppaa,C9,https://www.vlr.gg/player/7871/xeppaa,64%36%,247,0.92,198,0.92,73%,135.0,0.68,0.28,0.06,0.06,23%,23%,8/35,21,168,182,68,16,16
Americas,neT,C9,https://www.vlr.gg/player/6582/net,100%,247,0.91,179,0.90,74%,115.7,0.63,0.27,0.09,0.11,33%,24%,8/33,22,156,173,66,21,28
Americas,Asuna,100T,https://www.vlr.gg/player/601/asuna,50%17%17%+1,126,0.88,161,0.83,75%,108.7,0.55,0.29,0.09,0.16,20%,20%,2/10,20,69,83,36,11,20
Americas,Dantedeu5,KRÜ,https://www.vlr.gg/player/41135/dantedeu5,67%33%,66,0.88,188,0.89,64%,121.6,0.64,0.24,0.15,0.14,29%,25%,1/4,20,42,47,16,10,9
Americas,mitch,C9,https://www.vlr.gg/player/612/mitch,55%27%18%,247,0.87,168,0.80,74%,111.4,0.56,0.39,0.04,0.11,20%,18%,5/28,18,138,173,96,9,27
Americas,C0M,LEV,https://www.vlr.gg/player/619/c0m,63%38%,166,0.84,164,0.86,72%,107.3,0.57,0.22,0.05,0.05,25%,13%,3/24,20,95,111,36,9,9
Americas,Melser,KRÜ,https://www.vlr.gg/player/1311/melser,100%,66,0.83,138,0.84,73%,86.7,0.56,0.32,0.02,0.09,25%,0%,0/11,17,37,44,21,1,6
Americas,Kess,100T,https://www.vlr.gg/player/9094/kess,50%17%17%+1,126,0.76,164,0.70,61%,108.1,0.55,0.27,0.06,0.09,22%,17%,3/18,15,69,98,34,8,11
Americas,Derrek,EG,https://www.vlr.gg/player/1533/derrek,50%50%,43,0.74,163,0.67,63%,108.9,0.56,0.28,0.07,0.09,36%,0%,0/5,18,24,36,12,3,4
Americas,NaturE,EG,https://www.vlr.gg/player/4927/nature,50%50%,43,0.70,144,0.71,72%,93.6,0.51,0.28,0.02,0.16,17%,0%,0/4,11,22,31,12,1,7
Americas,tex,LEV,https://www.vlr.gg/player/1818/tex,38%25%25%+1,166,0.67,135,0.64,64%,89.4,0.48,0.15,0.09,0.11,26%,4%,1/24,14,79,124,25,15,18
Americas,supamen,EG,https://www.vlr.gg/player/826/supamen,100%,43,0.66,152,0.56,56%,103.6,0.44,0.21,0.02,0.09,31%,14%,1/7,15,19,34,9,1,4
EMEA,Ruxic,NAVI,https://www.vlr.gg/player/18677/ruxic,60%40%,193,1.27,245,1.40,78%,157.0,0.88,0.35,0.10,0.07,29%,17%,4/24,26,170,121,68,19,14
EMEA,Chronicle,FNC,https://www.vlr.gg/player/458/chronicle,75%13%13%,181,1.22,242,1.26,70%,162.7,0.82,0.32,0.08,0.08,27%,17%,6/36,28,149,118,58,15,15
EMEA,keiko,TL,https://www.vlr.gg/player/11494/keiko,44%33%22%,207,1.21,228,1.26,79%,152.5,0.83,0.31,0.13,0.09,30%,24%,4/17,26,172,137,64,26,19
EMEA,nAts,TL,https://www.vlr.gg/player/457/nats,56%33%11%,207,1.16,232,1.17,77%,153.4,0.81,0.33,0.09,0.06,25%,17%,4/24,30,167,143,68,18,13
EMEA,SUYGETSU,KC,https://www.vlr.gg/player/2858/suygetsu,67%33%,73,1.15,218,1.32,78%,136.6,0.79,0.33,0.04,0.10,43%,8%,1/13,24,58,44,24,3,7
EMEA,ara,GX,https://www.vlr.gg/player/11332/ara,47%29%24%,349,1.14,228,1.23,71%,149.4,0.82,0.16,0.20,0.10,26%,23%,8/35,28,285,231,56,71,36
EMEA,hiro,NAVI,https://www.vlr.gg/player/29867/hiro,60%20%20%,193,1.14,217,1.17,77%,139.1,0.79,0.25,0.11,0.08,32%,10%,3/29,26,152,130,49,22,15
EMEA,Sayf,VIT,https://www.vlr.gg/player/312/sayf,50%50%,44,1.11,178,0.93,70%,123.0,0.61,0.20,0.02,0.07,37%,18%,2/11,17,27,29,9,1,3
EMEA,Shao,NAVI,https://www.vlr.gg/player/384/shao,40%30%20%+1,193,1.10,208,1.17,77%,132.0,0.75,0.27,0.12,0.08,32%,17%,4/23,22,144,123,52,23,15
EMEA,trexx,TL,https://www.vlr.gg/player/2168/trexx,56%22%22%,207,1.09,200,1.05,74%,127.6,0.69,0.45,0.03,0.06,22%,19%,7/36,26,143,136,94,7,13
EMEA,paTiTek,TL,https://www.vlr.gg/player/309/patitek,44%22%22%+1,207,1.07,197,1.07,76%,129.7,0.72,0.39,0.11,0.11,27%,17%,4/23,25,150,140,80,22,23
EMEA,Flickless,GX,https://www.vlr.gg/player/6959/flickless,41%35%24%,349,1.06,200,1.03,76%,130.3,0.69,0.48,0.07,0.06,26%,14%,5/36,26,240,232,166,23,21
EMEA,westside,GX,https://www.vlr.gg/player/34684/westside,76%12%6%+1,349,1.05,200,1.14,70%,132.4,0.74,0.21,0.11,0.09,44%,18%,7/40,21,260,228,73,38,33
EMEA,kaajak,FNC,https://www.vlr.gg/player/9554/kaajak,63%25%13%,181,1.04,219,1.05,64%,140.8,0.78,0.13,0.15,0.12,33%,22%,2/9,26,142,135,23,28,21
EMEA,grubinho,GX,https://www.vlr.gg/player/5550/grubinho,76%18%6%,349,1.02,199,1.02,74%,131.5,0.69,0.39,0.11,0.10,31%,24%,10/42,23,242,238,136,39,34
EMEA,Alfajer,FNC,https://www.vlr.gg/player/9810/alfajer,38%25%13%+2,181,1.00,213,1.05,68%,138.3,0.75,0.13,0.13,0.11,37%,12%,2/17,23,135,129,24,24,20
EMEA,crashies,FNC,https://www.vlr.gg/player/4/crashies,50%50%,181,0.98,169,0.91,75%,113.0,0.59,0.35,0.06,0.09,29%,21%,6/29,22,106,117,63,10,16
EMEA,benjyfishy,TH,https://www.vlr.gg/player/29873/benjyfishy,50%50%,79,0.97,210,0.92,66%,133.1,0.76,0.28,0.13,0.05,35%,6%,1/16,18,60,65,22,10,4
EMEA,Cloud,GX,https://www.vlr.gg/player/4181/cloud,59%24%18%,349,0.96,185,0.97,71%,126.2,0.65,0.29,0.08,0.08,28%,6%,2/32,20,226,234,102,27,27
EMEA,PROFEK,BBL,https://www.vlr.gg/player/5554/profek,64%18%18%,232,0.96,191,0.95,67%,127.8,0.68,0.30,0.07,0.06,25%,11%,4/35,24,157,166,70,17,15
EMEA,MAGNUM,BBL,https://www.vlr.gg/player/2173/magnum,45%36%9%+1,232,0.95,193,0.93,64%,125.8,0.68,0.25,0.06,0.16,29%,14%,3/22,21,158,170,58,14,37
EMEA,marteen,KC,https://www.vlr.gg/player/10307/marteen,67%33%,73,0.94,211,1.02,63%,126.5,0.77,0.14,0.16,0.16,34%,17%,1/6,25,56,55,10,12,12
EMEA,Derke,VIT,https://www.vlr.gg/player/5022/derke,100%,44,0.93,228,0.90,64%,155.3,0.80,0.23,0.14,0.23,33%,0%,0/2,21,35,39,10,6,10
EMEA,kamo,TL,https://www.vlr.gg/player/14681/kamo,56%22%22%,207,0.92,193,0.98,71%,126.6,0.69,0.21,0.15,0.16,25%,18%,2/11,20,142,145,43,32,34
EMEA,sociablEE,BBL,https://www.vlr.gg/player/5568/sociablee,36%18%18%+2,232,0.91,201,0.89,66%,130.4,0.70,0.20,0.13,0.08,32%,16%,6/38,36,163,184,46,29,18
EMEA,Jamppi,BBL,https://www.vlr.gg/player/9780/jamppi,36%27%18%+2,232,0.91,176,0.83,70%,117.6,0.59,0.33,0.05,0.08,28%,19%,5/27,19,137,166,77,11,18
EMEA,alexiiik,NAVI,https://www.vlr.gg/player/25906/alexiiik,40%30%30%,193,0.91,192,1.00,66%,126.6,0.69,0.17,0.13,0.19,25%,0%,0/5,20,134,134,33,25,37
EMEA,pyrolll,KC,https://www.vlr.gg/player/8808/pyrolll,33%33%33%,73,0.90,166,0.85,66%,110.9,0.56,0.23,0.04,0.07,33%,10%,1/10,20,41,48,17,3,5
EMEA,Avez,KC,https://www.vlr.gg/player/5654/avez,33%33%33%,73,0.89,166,0.96,64%,112.5,0.60,0.21,0.08,0.10,45%,40%,2/5,22,44,46,15,6,7
EMEA,RieNs,TH,https://www.vlr.gg/player/10971/riens,100%,79,0.87,194,0.86,67%,133.4,0.68,0.20,0.03,0.04,32%,17%,2/12,21,54,63,16,2,3
EMEA,LewN,BBL,https://www.vlr.gg/player/20144/lewn,55%18%18%+1,232,0.87,196,0.86,62%,130.1,0.67,0.16,0.12,0.20,30%,20%,4/20,24,156,181,38,27,46
EMEA,Less,VIT,https://www.vlr.gg/player/8447/less,50%50%,44,0.84,161,0.90,64%,106.3,0.59,0.18,0.09,0.11,34%,0%,0/6,13,26,29,8,4,5
EMEA,UNFAKE,VIT,https://www.vlr.gg/player/4521/unfake,50%50%,44,0.83,183,0.81,66%,128.0,0.66,0.25,0.07,0.14,39%,0%,0/5,15,29,36,11,3,6
EMEA,Kicks,VIT,https://www.vlr.gg/player/11134/kicks,50%50%,44,0.83,167,0.69,61%,115.5,0.55,0.32,0.07,0.07,28%,25%,1/4,17,24,35,14,3,3
EMEA,Wo0t,TH,https://www.vlr.gg/player/21328/wo0t,75%25%,79,0.83,196,0.86,71%,132.0,0.68,0.18,0.11,0.16,38%,38%,3/8,15,54,63,14,9,13
EMEA,saadhak,KC,https://www.vlr.gg/player/727/saadhak,33%33%33%,73,0.81,177,0.75,62%,119.0,0.58,0.40,0.11,0.14,29%,0%,0/5,14,42,56,29,8,10
EMEA,MiniBoo,TH,https://www.vlr.gg/player/18350/miniboo,100%,79,0.77,200,0.77,63%,131.8,0.68,0.16,0.24,0.16,27%,0%,0/5,17,54,70,13,19,13
EMEA,Boo,TH,https://www.vlr.gg/player/1144/boo,50%50%,79,0.75,161,0.66,66%,111.9,0.52,0.32,0.06,0.01,24%,12%,2/17,16,41,62,25,5,1
EMEA,Boaster,FNC,https://www.vlr.gg/player/438/boaster,63%38%,181,0.72,131,0.66,66%,85.9,0.45,0.28,0.06,0.12,34%,14%,2/14,14,82,125,51,10,22
EMEA,ANGE1,NAVI,https://www.vlr.gg/player/109/ange1,60%30%10%,193,0.67,141,0.63,68%,99.6,0.48,0.36,0.04,0.08,32%,14%,3/21,16,92,146,69,8,15
Pacific,Jinggg,PRX,https://www.vlr.gg/player/7378/jinggg,63%25%13%,164,1.26,254,1.34,80%,166.4,0.88,0.32,0.16,0.09,25%,20%,2/10,24,145,108,52,26,15
Pacific,something,PRX,https://www.vlr.gg/player/17086/something,88%13%,164,1.23,235,1.43,76%,145.3,0.84,0.24,0.21,0.13,26%,8%,1/13,27,137,96,39,34,22
Pacific,f0rsakeN,PRX,https://www.vlr.gg/player/9801/f0rsaken,38%38%25%,164,1.20,237,1.35,76%,156.6,0.87,0.33,0.11,0.09,32%,25%,3/12,21,143,106,54,18,15
Pacific,xffero,RRQ,https://www.vlr.gg/player/4871/xffero,55%30%10%+1,428,1.10,196,1.17,71%,130.1,0.71,0.21,0.07,0.04,30%,22%,17/76,25,302,259,90,31,18
Pacific,Meteor,T1,https://www.vlr.gg/player/13039/meteor,50%30%20%,216,1.08,233,1.11,71%,148.7,0.80,0.30,0.11,0.08,28%,4%,1/27,24,173,156,64,23,18
Pacific,Jemkin,RRQ,https://www.vlr.gg/player/24895/jemkin,55%35%10%,428,1.07,223,1.16,71%,140.8,0.82,0.15,0.17,0.15,35%,6%,2/34,31,349,301,65,71,64
Pacific,primmie,TLN,https://www.vlr.gg/player/25255/primmie,50%33%17%,263,1.06,216,1.16,71%,137.1,0.80,0.22,0.14,0.13,36%,12%,3/26,30,210,181,57,37,34
Pacific,HYUNMIN,KRX,https://www.vlr.gg/player/28400/hyunmin,40%40%20%,108,1.05,229,1.05,69%,151.5,0.80,0.13,0.16,0.14,26%,8%,1/12,22,86,82,14,17,15
Pacific,DH,T1,https://www.vlr.gg/player/43057/dh,80%20%,216,1.04,188,1.03,74%,121.5,0.68,0.45,0.08,0.10,38%,24%,6/25,23,147,143,97,17,22
Pacific,Monyet,RRQ,https://www.vlr.gg/player/8497/monyet,40%30%10%+3,428,1.03,216,1.04,72%,140.8,0.73,0.35,0.13,0.15,28%,23%,7/31,24,314,303,150,55,63
Pacific,JitBoyS,TLN,https://www.vlr.gg/player/13788/jitboys,42%17%17%+3,263,1.02,198,1.09,73%,126.4,0.69,0.27,0.09,0.09,35%,12%,3/25,23,182,167,72,23,23
Pacific,Karon,GEN,https://www.vlr.gg/player/34974/karon,100%,66,1.02,156,0.90,70%,100.4,0.58,0.47,0.06,0.05,43%,14%,1/7,14,38,42,31,4,3
Pacific,Flashback,KRX,https://www.vlr.gg/player/35013/flashback,80%20%,108,1.02,211,1.04,64%,135.0,0.75,0.17,0.09,0.07,35%,20%,3/15,23,81,78,18,10,8
Pacific,t3xture,GEN,https://www.vlr.gg/player/9196/t3xture,100%,66,1.01,235,1.02,68%,149.0,0.79,0.21,0.24,0.17,29%,14%,1/7,23,52,51,14,16,11
Pacific,d4v41,PRX,https://www.vlr.gg/player/9803/d4v41,50%38%13%,164,1.01,165,1.00,76%,113.3,0.59,0.27,0.06,0.07,25%,15%,3/20,15,97,97,45,10,11
Pacific,Rb,NS,https://www.vlr.gg/player/488/rb,100%,131,1.00,195,1.03,62%,128.9,0.70,0.15,0.11,0.11,29%,8%,2/26,27,92,89,20,14,14
Pacific,Meiy,DFM,https://www.vlr.gg/player/6672/meiy,50%50%,42,1.00,201,0.97,71%,127.0,0.69,0.19,0.19,0.14,30%,25%,1/4,17,29,30,8,8,6
Pacific,Dambi,NS,https://www.vlr.gg/player/31827/dambi,83%17%,131,1.00,208,0.98,73%,129.7,0.73,0.23,0.16,0.16,24%,25%,1/4,20,96,98,30,21,21
Pacific,Killua,TLN,https://www.vlr.gg/player/13784/killua,58%25%17%,263,0.99,193,1.02,74%,129.8,0.71,0.26,0.08,0.07,39%,13%,4/32,27,186,182,69,20,19
Pacific,thyy,TLN,https://www.vlr.gg/player/42901/thyy,50%25%17%+1,263,0.99,211,1.06,71%,140.4,0.77,0.25,0.13,0.10,33%,20%,4/20,25,202,190,66,33,26
Pacific,crazyguy,RRQ,https://www.vlr.gg/player/1430/crazyguy,45%20%15%+3,428,0.98,185,0.92,73%,121.0,0.63,0.42,0.06,0.08,29%,16%,10/62,24,271,294,179,25,33
Pacific,Persia,NS,https://www.vlr.gg/player/4122/persia,100%,131,0.96,172,0.92,72%,109.0,0.61,0.36,0.05,0.08,31%,11%,2/18,27,80,87,47,7,11
Pacific,Ivy,NS,https://www.vlr.gg/player/31829/ivy,50%33%17%,131,0.96,175,0.92,66%,111.6,0.61,0.20,0.07,0.08,27%,0%,0/19,19,80,87,26,9,10
Pacific,free1ng,KRX,https://www.vlr.gg/player/1916/free1ng,80%20%,108,0.94,181,0.86,67%,121.3,0.60,0.27,0.07,0.10,31%,11%,2/19,17,65,76,29,8,11
Pacific,PatMen,PRX,https://www.vlr.gg/player/13744/patmen,75%13%13%,164,0.93,161,0.96,73%,104.6,0.60,0.26,0.03,0.05,33%,6%,1/17,17,99,103,43,5,8
Pacific,iZu,T1,https://www.vlr.gg/player/29833/izu,60%20%20%,216,0.93,210,0.98,67%,135.8,0.72,0.26,0.13,0.14,26%,12%,2/17,29,156,160,56,29,30
Pacific,Francis,NS,https://www.vlr.gg/player/31828/francis,50%33%17%,131,0.93,184,0.88,69%,118.9,0.63,0.34,0.05,0.12,26%,0%,0/7,20,82,93,45,7,16
Pacific,BuZz,T1,https://www.vlr.gg/player/804/buzz,60%20%20%,216,0.92,203,0.97,67%,131.8,0.71,0.20,0.12,0.13,26%,0%,0/24,23,153,157,43,25,29
Pacific,gyen,DFM,https://www.vlr.gg/player/48577/gyen,50%50%,42,0.92,182,0.94,60%,121.4,0.69,0.29,0.05,0.14,34%,17%,1/6,19,29,31,12,2,6
Pacific,Crws,TLN,https://www.vlr.gg/player/3977/crws,33%25%17%+2,263,0.88,156,0.80,75%,101.7,0.50,0.34,0.10,0.08,21%,15%,5/34,17,132,164,90,25,22
Pacific,Jinboong,DFM,https://www.vlr.gg/player/4052/jinboong,50%50%,42,0.88,189,0.78,62%,130.0,0.60,0.19,0.02,0.07,30%,25%,1/4,17,25,32,8,1,3
Pacific,stax,T1,https://www.vlr.gg/player/485/stax,70%20%10%,216,0.87,143,0.79,70%,99.0,0.50,0.26,0.05,0.06,26%,13%,4/30,14,107,135,56,10,13
Pacific,Munchkin,GEN,https://www.vlr.gg/player/2489/munchkin,100%,66,0.87,173,0.83,65%,109.3,0.58,0.35,0.12,0.15,24%,0%,0/6,14,38,46,23,8,10
Pacific,Kushy,RRQ,https://www.vlr.gg/player/4866/kushy,50%45%5%,428,0.87,164,0.82,70%,109.8,0.57,0.25,0.07,0.09,33%,14%,5/35,23,243,296,105,31,37
Pacific,Ash,GEN,https://www.vlr.gg/player/25017/ash,67%33%,66,0.86,160,0.74,64%,106.2,0.53,0.24,0.05,0.08,17%,10%,1/10,13,35,47,16,3,5
Pacific,Foxy9,GEN,https://www.vlr.gg/player/11600/foxy9,33%33%33%,66,0.84,155,0.78,64%,110.6,0.53,0.20,0.08,0.02,33%,0%,0/5,14,35,45,13,5,1
Pacific,MaKo,KRX,https://www.vlr.gg/player/4462/mako,60%20%20%,108,0.76,159,0.69,65%,102.0,0.51,0.31,0.11,0.16,29%,18%,2/11,15,55,80,34,12,17
Pacific,Akame,DFM,https://www.vlr.gg/player/13002/akame,50%50%,42,0.74,165,0.62,67%,117.3,0.50,0.33,0.10,0.14,19%,20%,1/5,14,21,34,14,4,6
Pacific,Estrella,KRX,https://www.vlr.gg/player/25025/estrella,80%20%,108,0.74,139,0.61,65%,95.1,0.44,0.41,0.01,0.08,29%,0%,0/6,13,47,77,44,1,9
Pacific,SSeeS,DFM,https://www.vlr.gg/player/21438/ssees,50%50%,42,0.57,128,0.57,60%,84.2,0.40,0.17,0.07,0.07,19%,13%,1/8,12,17,30,7,3,3
