Region,Player,Org,ProfileURL,Agents,Rnd,R2.0,ACS,K:D,KAST,ADR,KPR,APR,FKPR,FDPR,HS%,CL%,CL,KMax,K,D,A,FK,FD
EMEA,s0pp,FUT,https://www.vlr.gg/player/39357/s0pp,100%,216,1.05,255,1.04,73%,161.9,0.86,0.27,0.26,0.18,24%,11%,2/18,31,186,179,58,57,39
EMEA,PROFEK,VIT,https://www.vlr.gg/player/5554/profek,62%23%15%,310,1.04,190,1.00,72%,129.5,0.64,0.38,0.09,0.05,23%,20%,8/41,25,198,198,119,28,15
EMEA,Rosé,BBL,https://www.vlr.gg/player/5565/ros,100%,43,1.02,208,1.00,70%,145.0,0.72,0.30,0.02,0.05,23%,20%,2/10,24,31,31,13,1,2
EMEA,yetujey,FUT,https://www.vlr.gg/player/8369/yetujey,60%40%,216,1.02,174,1.01,72%,114.6,0.65,0.21,0.04,0.04,26%,13%,7/52,27,141,140,45,9,9
EMEA,sociablEE,FUT,https://www.vlr.gg/player/5568/sociablee,80%20%,216,1.00,184,0.93,72%,122.5,0.63,0.48,0.03,0.11,24%,10%,3/29,24,136,147,104,6,23
EMEA,Crewen,BBL,https://www.vlr.gg/player/12795/crewen,50%50%,43,1.00,211,0.88,67%,136.0,0.70,0.42,0.05,0.09,34%,0%,0/6,17,30,34,18,2,4
EMEA,Derke,VIT,https://www.vlr.gg/player/5022/derke,69%15%15%,310,0.99,204,1.04,70%,133.1,0.72,0.21,0.15,0.16,21%,10%,2/20,27,224,215,64,46,51
EMEA,kaajak,FNC,https://www.vlr.gg/player/9554/kaajak,80%20%,111,0.99,228,1.03,62%,142.7,0.81,0.11,0.16,0.16,36%,0%,0/7,27,90,87,12,18,18
EMEA,kamo,TL,https://www.vlr.gg/player/14681/kamo,50%50%,118,0.99,220,0.98,65%,147.6,0.75,0.17,0.15,0.14,29%,11%,1/9,21,89,91,20,18,17
EMEA,koshmaras,TH,https://www.vlr.gg/player/23365/koshmaras,100%,439,0.99,219,1.00,72%,137.9,0.75,0.26,0.20,0.17,20%,7%,2/27,30,328,329,115,88,73
EMEA,starxo,M8,https://www.vlr.gg/player/565/starxo,40%40%20%,95,0.94,191,0.85,71%,124.0,0.63,0.46,0.11,0.08,24%,22%,2/9,19,60,71,44,10,8
EMEA,lovers rock,BBL,https://www.vlr.gg/player/40935/lovers-rock,100%,43,0.93,226,0.86,70%,154.5,0.72,0.19,0.16,0.21,19%,0%,0/3,20,31,36,8,7,9
EMEA,crashies,FNC,https://www.vlr.gg/player/4/crashies,60%40%,111,0.92,174,0.84,67%,119.1,0.59,0.26,0.08,0.07,29%,6%,1/17,20,65,77,29,9,8
EMEA,GLYPH,M8,https://www.vlr.gg/player/8286/glyph,60%40%,95,0.92,179,0.81,74%,109.0,0.59,0.52,0.04,0.03,21%,9%,1/11,21,56,69,49,4,3
EMEA,Loita,BBL,https://www.vlr.gg/player/24344/loita,100%,43,0.91,140,0.63,79%,92.9,0.44,0.77,0.00,0.09,37%,43%,3/7,12,19,30,33,0,4
EMEA,wayne,TL,https://www.vlr.gg/player/24628/wayne,50%33%17%,118,0.91,181,0.82,68%,117.7,0.61,0.31,0.06,0.07,32%,5%,1/20,20,72,88,37,7,8
EMEA,purp0,TL,https://www.vlr.gg/player/1885/purp0,33%33%17%+1,118,0.89,170,0.86,68%,114.8,0.59,0.19,0.04,0.06,37%,12%,2/17,23,70,81,23,5,7
EMEA,xeus,FUT,https://www.vlr.gg/player/12793/xeus,50%20%20%+1,216,0.87,199,0.89,69%,127.4,0.69,0.22,0.10,0.12,33%,11%,1/9,26,148,167,47,21,25
EMEA,CyvOph,FNC,https://www.vlr.gg/player/13258/cyvoph,40%40%20%,111,0.86,178,0.80,68%,121.2,0.58,0.37,0.05,0.10,30%,10%,1/10,17,64,80,41,6,11
EMEA,MiniBoo,TL,https://www.vlr.gg/player/18350/miniboo,100%,118,0.85,184,0.84,59%,116.6,0.65,0.13,0.14,0.16,31%,36%,5/14,17,77,92,15,17,19
EMEA,KROSTALY,FUT,https://www.vlr.gg/player/15735/krostaly,50%30%20%,216,0.83,163,0.79,68%,107.5,0.57,0.34,0.06,0.06,29%,5%,1/22,21,123,155,74,14,13
EMEA,bipo,M8,https://www.vlr.gg/player/18400/bipo,80%20%,95,0.81,190,0.88,58%,125.9,0.71,0.11,0.12,0.17,24%,0%,0/10,17,67,76,10,11,16
EMEA,nAts,TL,https://www.vlr.gg/player/457/nats,50%33%17%,118,0.77,166,0.76,61%,112.4,0.57,0.14,0.09,0.08,18%,7%,1/14,16,67,88,17,11,9
EMEA,Boaster,FNC,https://www.vlr.gg/player/438/boaster,60%20%20%,111,0.68,137,0.56,67%,92.7,0.41,0.43,0.03,0.11,25%,0%,0/13,13,46,82,48,3,12
EMEA,Lar0k,BBL,https://www.vlr.gg/player/31305/lar0k,50%50%,43,0.65,139,0.65,63%,88.7,0.51,0.14,0.14,0.19,29%,0%,0/2,17,22,34,6,6,8
Americas,brawk,NRG,https://www.vlr.gg/player/2172/brawk,73%18%9%,228,1.37,245,1.46,82%,161.7,0.83,0.44,0.08,0.05,17%,9%,3/35,22,190,130,100,19,11
Americas,keiko,NRG,https://www.vlr.gg/player/11494/keiko,36%36%18%+1,228,1.22,239,1.23,77%,155.9,0.82,0.32,0.15,0.10,27%,35%,7/20,24,188,153,74,34,23
Americas,Neon,LEV,https://www.vlr.gg/player/29243/neon,50%29%14%+1,292,1.20,213,1.40,75%,140.0,0.79,0.24,0.10,0.10,25%,14%,7/49,22,230,164,69,30,28
Americas,artzin,FUR,https://www.vlr.gg/player/5957/artzin,40%20%20%+1,91,1.14,229,1.07,66%,149.7,0.79,0.29,0.12,0.03,21%,13%,2/16,24,72,67,26,11,3
Americas,trent,G2,https://www.vlr.gg/player/15500/trent,71%29%,366,1.12,195,1.03,78%,134.6,0.66,0.37,0.05,0.05,29%,16%,9/58,24,243,235,134,20,19
Americas,blowz,LEV,https://www.vlr.gg/player/21251/blowz,57%29%14%,292,1.11,184,1.10,80%,131.5,0.62,0.35,0.04,0.02,31%,18%,7/40,22,181,164,101,13,7
Americas,kiNgg,LEV,https://www.vlr.gg/player/8549/kingg,29%29%21%+2,292,1.09,187,1.21,80%,121.7,0.70,0.31,0.07,0.03,29%,8%,3/37,24,203,168,91,21,9
Americas,Less,KRÜ,https://www.vlr.gg/player/8447/less,75%25%,82,1.07,235,1.11,68%,158.1,0.83,0.18,0.10,0.13,33%,13%,2/16,27,68,61,15,8,11
Americas,Sato,LEV,https://www.vlr.gg/player/21659/sato,79%14%7%,292,1.06,224,1.09,75%,148.3,0.78,0.36,0.15,0.10,31%,8%,1/12,22,227,209,106,45,29
Americas,valyn,G2,https://www.vlr.gg/player/3885/valyn,65%18%12%+1,366,1.05,193,1.07,72%,121.9,0.71,0.34,0.06,0.10,27%,22%,10/45,22,259,243,125,23,38
Americas,Asuna,100T,https://www.vlr.gg/player/601/asuna,50%38%13%,162,1.04,224,1.03,72%,148.0,0.75,0.28,0.14,0.17,20%,0%,0/8,29,122,119,46,22,28
Americas,mada,NRG,https://www.vlr.gg/player/5132/mada,55%27%9%+1,228,1.04,196,1.08,71%,124.3,0.72,0.29,0.13,0.16,26%,18%,3/17,21,165,153,65,29,36
Americas,Timotino,100T,https://www.vlr.gg/player/29893/timotino,88%13%,162,1.04,230,1.11,64%,147.7,0.82,0.18,0.22,0.20,23%,29%,2/7,22,133,120,29,35,32
Americas,leaf,G2,https://www.vlr.gg/player/7873/leaf,53%29%12%+1,366,1.00,208,0.99,70%,140.0,0.72,0.36,0.11,0.13,25%,22%,8/37,24,264,267,131,40,47
Americas,Ethan,NRG,https://www.vlr.gg/player/11225/ethan,36%27%27%+1,228,1.00,177,0.92,75%,118.3,0.60,0.44,0.07,0.09,26%,7%,1/14,17,137,149,101,16,20
Americas,bang,100T,https://www.vlr.gg/player/3880/bang,38%25%25%+1,162,0.99,173,0.93,73%,108.2,0.62,0.50,0.03,0.06,37%,11%,2/18,22,101,109,81,5,9
Americas,mwzera,KRÜ,https://www.vlr.gg/player/939/mwzera,50%50%,82,0.98,183,0.90,70%,124.8,0.63,0.27,0.06,0.01,26%,13%,2/15,20,52,58,22,5,1
Americas,BABYBAY,G2,https://www.vlr.gg/player/2170/babybay,82%18%,366,0.98,197,0.98,74%,133.5,0.68,0.26,0.08,0.08,23%,8%,3/38,20,250,254,95,31,28
Americas,Cryocells,100T,https://www.vlr.gg/player/4147/cryocells,75%13%13%,162,0.98,183,0.96,67%,119.4,0.64,0.24,0.06,0.06,22%,3%,1/33,22,103,107,39,9,9
Americas,jawgemo,G2,https://www.vlr.gg/player/3993/jawgemo,53%29%18%,366,0.97,213,1.01,68%,139.4,0.75,0.22,0.16,0.17,21%,14%,3/22,25,275,273,82,58,62
Americas,aspas,MIBR,https://www.vlr.gg/player/8480/aspas,80%20%,104,0.97,193,1.01,72%,126.6,0.69,0.13,0.15,0.08,22%,20%,2/10,19,72,71,14,16,8
Americas,Mazino,MIBR,https://www.vlr.gg/player/7603/mazino,40%20%20%+1,104,0.95,185,0.90,62%,124.9,0.63,0.44,0.04,0.06,22%,20%,1/5,14,66,73,46,4,6
Americas,vora,100T,https://www.vlr.gg/player/20140/vora,50%38%13%,162,0.95,161,0.90,70%,112.1,0.55,0.28,0.04,0.04,26%,28%,7/25,14,89,99,45,7,7
Americas,Verno,MIBR,https://www.vlr.gg/player/21668/verno,60%20%20%,104,0.92,162,0.84,65%,114.7,0.57,0.32,0.02,0.08,29%,0%,0/13,15,59,70,33,2,8
Americas,saadhak,KRÜ,https://www.vlr.gg/player/727/saadhak,50%50%,82,0.91,184,0.90,72%,118.5,0.67,0.28,0.10,0.15,25%,9%,1/11,17,55,61,23,8,12
Americas,spike,LEV,https://www.vlr.gg/player/21661/spike,100%,292,0.91,225,1.02,72%,138.0,0.78,0.24,0.20,0.17,23%,25%,1/4,25,227,222,70,59,51
Americas,tex,MIBR,https://www.vlr.gg/player/1818/tex,40%40%20%,104,0.90,181,0.86,69%,130.6,0.60,0.28,0.08,0.10,34%,6%,1/18,16,62,72,29,8,10
Americas,skuba,NRG,https://www.vlr.gg/player/11118/skuba,45%36%9%+1,228,0.90,166,0.95,72%,109.1,0.62,0.27,0.09,0.08,21%,9%,2/22,20,142,150,61,21,19
Americas,zekken,MIBR,https://www.vlr.gg/player/4004/zekken,80%20%,104,0.89,200,0.96,65%,121.6,0.71,0.13,0.21,0.18,21%,20%,2/10,19,74,77,13,22,19
Americas,erde,LOUD,https://www.vlr.gg/player/29242/erde,50%50%,35,0.83,180,0.72,54%,112.1,0.60,0.20,0.06,0.09,30%,14%,1/7,12,21,29,7,2,3
Americas,eeiu,FUR,https://www.vlr.gg/player/796/eeiu,60%40%,91,0.82,162,0.73,59%,108.3,0.56,0.19,0.07,0.04,25%,0%,0/19,21,51,70,17,6,4
Americas,alym,FUR,https://www.vlr.gg/player/48025/alym,60%20%20%,91,0.78,178,0.77,64%,121.6,0.60,0.32,0.09,0.23,19%,25%,1/4,22,55,71,29,8,21
Americas,Virtyy,LOUD,https://www.vlr.gg/player/3983/virtyy,50%50%,35,0.75,168,0.76,51%,96.7,0.63,0.06,0.09,0.23,27%,0%,0/6,12,22,29,2,3,8
Americas,cauanzin,LOUD,https://www.vlr.gg/player/6193/cauanzin,50%50%,35,0.75,135,0.54,57%,96.0,0.40,0.26,0.11,0.09,19%,0%,0/5,9,14,26,9,4,3
Americas,nerve,FUR,https://www.vlr.gg/player/754/nerve,40%40%20%,91,0.67,136,0.52,59%,93.6,0.42,0.31,0.03,0.09,28%,0%,0/16,12,38,73,28,3,8
Americas,Darker,LOUD,https://www.vlr.gg/player/10557/darker,50%50%,35,0.65,133,0.50,57%,84.3,0.43,0.29,0.06,0.06,15%,0%,0/4,8,15,30,10,2,2
Americas,koalanoob,FUR,https://www.vlr.gg/player/3722/koalanoob,40%20%20%+1,91,0.63,151,0.58,64%,100.4,0.47,0.20,0.14,0.15,18%,0%,0/8,12,43,74,18,13,14
Americas,silentzz,KRÜ,https://www.vlr.gg/player/11921/silentzz,50%25%25%,82,0.62,144,0.64,65%,94.6,0.52,0.27,0.10,0.05,33%,0%,0/9,12,43,67,22,8,4
Americas,Dantedeu5,KRÜ,https://www.vlr.gg/player/41135/dantedeu5,100%,82,0.60,150,0.62,68%,95.3,0.50,0.18,0.09,0.22,23%,0%,0/3,15,41,66,15,7,18
Americas,lukxo,LOUD,https://www.vlr.gg/player/28716/lukxo,50%50%,35,0.37,117,0.36,51%,80.1,0.34,0.23,0.09,0.14,26%,0%,0/4,7,12,33,8,3,5
Pacific,something,PRX,https://www.vlr.gg/player/17086/something,73%20%7%,306,1.28,241,1.49,74%,157.6,0.89,0.15,0.19,0.11,24%,11%,4/36,28,271,182,47,57,33
Pacific,primmie,FS,https://www.vlr.gg/player/25255/primmie,78%22%,198,1.14,257,1.20,72%,154.0,0.90,0.20,0.20,0.17,25%,5%,1/19,25,178,148,39,40,34
Pacific,MaKo,KRX,https://www.vlr.gg/player/4462/mako,38%38%13%+1,160,1.13,213,1.09,74%,136.1,0.73,0.36,0.12,0.09,25%,10%,3/29,19,116,106,57,19,15
Pacific,Leviathan,FS,https://www.vlr.gg/player/27254/leviathan,56%22%22%,198,1.11,192,1.15,74%,128.9,0.71,0.30,0.05,0.05,41%,24%,5/21,21,141,123,60,10,9
Pacific,Autumn,GE,https://www.vlr.gg/player/872/autumn,30%30%20%+2,211,1.09,221,1.08,69%,139.9,0.80,0.17,0.16,0.11,30%,10%,3/31,25,168,155,35,33,24
Pacific,stax,T1,https://www.vlr.gg/player/485/stax,38%38%25%,169,1.07,195,1.06,72%,129.7,0.69,0.33,0.08,0.03,27%,21%,5/24,22,116,109,55,14,5
Pacific,Monyet,RRQ,https://www.vlr.gg/player/8497/monyet,50%38%13%,174,1.06,215,0.99,76%,138.5,0.72,0.41,0.10,0.07,24%,14%,2/14,29,126,127,71,18,13
Pacific,f0rsakeN,PRX,https://www.vlr.gg/player/9801/f0rsaken,60%27%13%,306,1.06,217,1.13,75%,137.0,0.78,0.38,0.10,0.10,22%,10%,2/21,27,240,213,116,32,32
Pacific,JitBoyS,FS,https://www.vlr.gg/player/13788/jitboys,44%33%22%,198,1.06,225,1.15,73%,144.4,0.80,0.20,0.11,0.12,23%,25%,3/12,26,159,138,40,21,23
Pacific,HYUNMIN,KRX,https://www.vlr.gg/player/28400/hyunmin,75%25%,160,1.06,224,1.07,66%,152.0,0.79,0.15,0.14,0.13,30%,7%,1/15,25,126,118,24,23,20
Pacific,invy,PRX,https://www.vlr.gg/player/8504/invy,40%33%20%+1,306,1.05,194,1.00,73%,136.6,0.65,0.41,0.08,0.05,29%,17%,5/30,19,200,200,124,25,15
Pacific,Jinggg,PRX,https://www.vlr.gg/player/7378/jinggg,40%20%20%+1,306,1.04,202,1.07,74%,137.1,0.72,0.29,0.09,0.09,26%,13%,3/24,25,220,205,90,27,28
Pacific,Jemkin,RRQ,https://www.vlr.gg/player/24895/jemkin,38%38%13%+1,174,1.04,200,1.11,68%,128.5,0.74,0.13,0.18,0.20,31%,21%,4/19,23,128,115,22,32,34
Pacific,Rb,NS,https://www.vlr.gg/player/488/rb,67%33%,65,1.03,161,1.00,75%,96.9,0.58,0.42,0.02,0.03,19%,19%,3/16,20,38,38,27,1,2
Pacific,BuZz,T1,https://www.vlr.gg/player/804/buzz,88%13%,169,1.02,235,1.10,66%,142.2,0.83,0.21,0.20,0.14,22%,17%,1/6,23,140,127,35,33,24
Pacific,xffero,RRQ,https://www.vlr.gg/player/4871/xffero,63%13%13%+1,174,1.02,200,1.05,72%,133.6,0.71,0.20,0.08,0.07,24%,4%,1/26,26,124,118,35,14,12
Pacific,d4v41,PRX,https://www.vlr.gg/player/9803/d4v41,47%33%13%+1,306,1.02,198,1.05,70%,138.1,0.71,0.22,0.10,0.08,30%,19%,7/37,22,216,206,67,32,25
Pacific,iZu,T1,https://www.vlr.gg/player/29833/izu,38%25%13%+2,169,1.02,181,1.10,69%,120.9,0.68,0.14,0.08,0.07,22%,17%,5/29,21,115,105,24,14,12
Pacific,Kushy,RRQ,https://www.vlr.gg/player/4866/kushy,63%25%13%,174,1.01,191,0.94,76%,132.9,0.64,0.33,0.04,0.05,29%,25%,5/20,23,112,119,58,7,9
Pacific,Killua,FS,https://www.vlr.gg/player/13784/killua,44%44%11%,198,1.00,185,1.02,79%,118.7,0.67,0.38,0.06,0.08,31%,15%,4/27,19,133,130,75,11,15
Pacific,Caedye,DFM,https://www.vlr.gg/player/29841/caedye,33%33%33%,67,1.00,205,0.98,63%,132.4,0.70,0.21,0.04,0.10,34%,0%,0/2,19,47,48,14,3,7
Pacific,Meiy,DFM,https://www.vlr.gg/player/6672/meiy,67%33%,67,0.99,214,1.02,70%,130.5,0.76,0.10,0.19,0.09,39%,20%,1/5,18,51,50,7,13,6
Pacific,Dambi,NS,https://www.vlr.gg/player/31827/dambi,67%33%,65,0.95,220,0.86,66%,145.3,0.74,0.38,0.14,0.15,21%,,,24,48,56,25,9,10
Pacific,PatMen,GE,https://www.vlr.gg/player/13744/patmen,40%30%30%,211,0.94,206,0.92,68%,138.9,0.72,0.25,0.09,0.14,35%,14%,4/28,22,151,165,52,20,29
Pacific,yong,KRX,https://www.vlr.gg/player/51238/yong,50%17%17%+1,118,0.94,188,0.95,73%,131.6,0.65,0.21,0.07,0.09,31%,11%,1/9,21,77,81,25,8,11
Pacific,Crws,FS,https://www.vlr.gg/player/3977/crws,56%22%22%,198,0.93,173,0.95,74%,116.6,0.59,0.30,0.08,0.10,24%,14%,3/22,18,117,123,59,15,19
Pacific,crazyguy,RRQ,https://www.vlr.gg/player/1430/crazyguy,38%38%13%+1,174,0.90,178,0.83,68%,117.2,0.57,0.42,0.07,0.13,22%,5%,1/21,19,99,120,73,12,23
Pacific,free1ng,KRX,https://www.vlr.gg/player/1916/free1ng,38%25%13%+2,160,0.90,187,0.93,73%,126.3,0.66,0.19,0.09,0.13,21%,0%,0/13,18,105,113,30,15,21
Pacific,UdoTan,GE,https://www.vlr.gg/player/4428/udotan,70%20%10%,211,0.88,194,0.91,70%,125.9,0.68,0.20,0.11,0.15,24%,20%,2/10,23,144,159,42,23,31
Pacific,BeYN,KRX,https://www.vlr.gg/player/4678/beyn,25%25%25%+2,160,0.88,157,0.77,69%,98.7,0.54,0.38,0.06,0.09,30%,6%,1/18,17,86,111,60,10,14
Pacific,Meteor,T1,https://www.vlr.gg/player/13039/meteor,63%25%13%,169,0.87,191,0.84,68%,132.1,0.63,0.25,0.09,0.12,33%,0%,0/14,20,106,126,42,16,20
Pacific,yatsuka,DFM,https://www.vlr.gg/player/29843/yatsuka,67%33%,67,0.87,173,0.91,66%,112.7,0.63,0.13,0.07,0.01,38%,13%,2/15,19,42,46,9,5,1
Pacific,Kr1stal,GE,https://www.vlr.gg/player/5796/kr1stal,40%20%20%+2,211,0.86,188,0.86,65%,130.0,0.64,0.17,0.06,0.05,25%,17%,6/35,21,136,159,36,13,11
Pacific,xavi8k,GE,https://www.vlr.gg/player/7754/xavi8k,40%20%10%+3,211,0.86,157,0.79,67%,104.3,0.53,0.32,0.05,0.09,23%,9%,2/23,17,112,142,68,10,18
Pacific,Ivy,NS,https://www.vlr.gg/player/31829/ivy,33%33%33%,65,0.81,159,0.86,68%,105.9,0.58,0.14,0.09,0.09,24%,8%,1/13,17,38,44,9,6,6
Pacific,Munchkin,T1,https://www.vlr.gg/player/2489/munchkin,63%25%13%,169,0.78,141,0.69,68%,89.4,0.48,0.34,0.04,0.14,14%,9%,2/23,15,81,117,57,7,24
Pacific,Francis,NS,https://www.vlr.gg/player/31828/francis,67%33%,65,0.78,214,0.82,60%,131.5,0.71,0.23,0.20,0.15,13%,0%,0/3,21,46,56,15,13,10
Pacific,SSeeS,DFM,https://www.vlr.gg/player/21438/ssees,67%33%,67,0.77,156,0.68,69%,100.4,0.51,0.34,0.06,0.01,23%,8%,1/12,14,34,50,23,4,1
Pacific,Xross,NS,https://www.vlr.gg/player/42772/xross,67%33%,65,0.77,154,0.67,68%,109.2,0.49,0.32,0.02,0.11,24%,0%,0/8,12,32,48,21,1,7
Pacific,Akame,DFM,https://www.vlr.gg/player/13002/akame,100%,67,0.71,169,0.75,63%,107.8,0.60,0.18,0.10,0.30,26%,33%,2/6,16,40,53,12,7,20
Pacific,Hermes,KRX,https://www.vlr.gg/player/17049/hermes,50%50%,42,0.69,142,0.63,62%,101.3,0.45,0.24,0.05,0.05,25%,0%,0/4,10,19,30,10,2,2
CN,vo0kashu,DRG,https://www.vlr.gg/player/3741/vo0kashu,71%14%14%,280,1.32,235,1.38,75%,156.5,0.85,0.27,0.07,0.05,30%,,,28,238,173,76,19,15
CN,CHICHOO,EDG,https://www.vlr.gg/player/15559/chichoo,50%33%8%+1,246,1.32,228,1.44,80%,149.1,0.83,0.35,0.07,0.06,30%,,,23,204,142,87,18,14
CN,Smoggy,EDG,https://www.vlr.gg/player/4742/smoggy,33%25%25%+1,246,1.27,241,1.33,79%,155.1,0.86,0.37,0.11,0.07,22%,,,26,211,159,91,28,18
CN,deLb,TE,https://www.vlr.gg/player/10821/delb,100%,77,1.27,223,1.03,67%,185.3,0.81,0.30,0.10,0.08,55%,,,20,62,60,23,4,3
CN,slowly,TYL,https://www.vlr.gg/player/41739/slowly,44%33%22%,190,1.21,213,1.20,75%,141.2,0.76,0.31,0.08,0.04,30%,,,28,145,121,58,15,7
CN,lucas,TEC,https://www.vlr.gg/player/19677/lucas,40%40%20%,109,1.18,242,1.19,72%,161.7,0.85,0.23,0.06,0.07,30%,,,22,93,78,25,7,8
CN,WsLeo,XLG,https://www.vlr.gg/player/24308/wsleo,40%27%20%+1,301,1.11,210,1.12,77%,141.0,0.74,0.38,0.07,0.06,25%,,,22,222,199,113,20,18
CN,Dynamite,TEC,https://www.vlr.gg/player/42235/dynamite,60%40%,109,1.11,233,1.06,72%,165.8,0.77,0.25,0.13,0.21,24%,,,25,84,79,27,14,23
CN,iamgrq,AG,https://www.vlr.gg/player/58959/iamgrq,80%20%,201,1.10,199,1.03,77%,132.9,0.70,0.51,0.04,0.10,26%,,,24,140,136,102,7,16
CN,f4ngeer,AG,https://www.vlr.gg/player/21216/f4ngeer,40%30%30%,201,1.09,234,1.32,69%,138.5,0.86,0.17,0.12,0.13,25%,,,27,172,130,34,19,21
CN,Shr1mp,AG,https://www.vlr.gg/player/25494/shr1mp,70%30%,201,1.09,197,1.17,78%,115.3,0.73,0.38,0.07,0.02,27%,,,20,146,125,77,12,4
CN,SpiritZ1,DRG,https://www.vlr.gg/player/31753/spiritz1,93%7%,280,1.09,243,1.14,71%,152.1,0.86,0.22,0.19,0.13,29%,,,23,241,212,61,52,37
CN,Lysoar,XLG,https://www.vlr.gg/player/37489/lysoar,80%13%7%,301,1.09,199,1.09,76%,124.9,0.70,0.40,0.05,0.05,21%,,,23,210,192,121,15,14
CN,coconut,JDG,https://www.vlr.gg/player/12365/coconut,43%29%29%,130,1.07,202,0.98,65%,132.3,0.71,0.35,0.06,0.05,31%,,,21,92,94,45,8,7
CN,Flex1n,DRG,https://www.vlr.gg/player/4705/flex1n,71%29%,280,1.06,188,0.99,78%,121.3,0.66,0.51,0.05,0.08,25%,,,21,185,187,144,14,23
CN,happywei,XLG,https://www.vlr.gg/player/37927/happywei,60%27%13%,301,1.06,223,1.10,73%,152.7,0.79,0.26,0.12,0.09,37%,,,21,237,216,79,35,27
CN,Erv,TYL,https://www.vlr.gg/player/55085/erv,33%33%33%,190,1.06,231,1.01,72%,150.9,0.77,0.37,0.14,0.12,29%,,,23,146,145,70,27,23
CN,Rarga,XLG,https://www.vlr.gg/player/22047/rarga,67%20%7%+1,301,1.04,225,1.14,72%,140.3,0.82,0.22,0.21,0.16,32%,,,25,246,216,65,63,47
CN,ZmjjKK,EDG,https://www.vlr.gg/player/3520/zmjjkk,75%17%8%,246,1.03,236,1.13,72%,152.4,0.84,0.13,0.24,0.15,24%,,,28,207,183,32,59,36
CN,Nicc,DRG,https://www.vlr.gg/player/11524/nicc,71%14%14%,280,1.00,180,0.95,76%,118.6,0.63,0.40,0.04,0.06,29%,,,19,177,186,113,12,16
CN,Coco,TEC,https://www.vlr.gg/player/47629/coco,40%20%20%+1,109,1.00,199,0.88,70%,138.8,0.66,0.36,0.07,0.09,32%,,,19,72,82,39,8,10
CN,Jieni7,EDG,https://www.vlr.gg/player/51244/jieni7,42%25%17%+1,246,0.97,194,0.99,78%,126.9,0.69,0.41,0.07,0.07,26%,,,23,169,171,102,16,18
CN,splash,TYL,https://www.vlr.gg/player/36685/splash,100%,190,0.93,216,0.89,68%,140.3,0.74,0.20,0.16,0.17,30%,,,23,140,157,38,31,32
CN,zhe,JDG,https://www.vlr.gg/player/49476/zhe,100%,130,0.93,225,0.94,72%,146.5,0.78,0.22,0.12,0.25,19%,,,25,102,108,29,16,32
CN,Scales,TYL,https://www.vlr.gg/player/39485/scales,78%22%,190,0.91,188,0.87,71%,125.3,0.65,0.23,0.12,0.08,28%,,,18,124,143,44,22,16
CN,nobody,EDG,https://www.vlr.gg/player/3017/nobody,42%33%25%,246,0.90,158,0.84,71%,111.3,0.53,0.33,0.04,0.11,26%,,,16,130,154,80,11,28
CN,NoMan,XLG,https://www.vlr.gg/player/11527/noman,40%20%13%+3,301,0.87,176,0.87,73%,113.7,0.60,0.35,0.08,0.12,28%,,,22,181,209,104,25,37
CN,K1ra,AG,https://www.vlr.gg/player/46748/k1ra,50%50%,201,0.87,209,0.94,71%,129.4,0.72,0.22,0.18,0.10,21%,,,21,144,153,45,30,17
