Region,Player,Org,ProfileURL,Agents,Rnd,R2.0,ACS,K:D,KAST,ADR,KPR,APR,FKPR,FDPR,HS%,CL%,CL,KMax,K,D,A,FK,FD
Americas,aspas,LEV,https://www.vlr.gg/player/8480/aspas,46%38%15%,275,1.25,253,1.41,76%,165.1,0.91,0.20,0.22,0.10,25%,14%,4/29,27,250,177,54,60,28
Americas,Mazino,LEV,https://www.vlr.gg/player/7603/mazino,38%31%15%+1,275,1.17,241,1.21,80%,156.1,0.85,0.46,0.11,0.06,29%,5%,1/20,34,233,193,126,29,16
Americas,bang,100T,https://www.vlr.gg/player/3880/bang,57%43%,154,1.14,218,1.13,75%,137.4,0.77,0.39,0.08,0.08,32%,22%,5/23,31,118,104,60,12,12
Americas,kiNgg,LEV,https://www.vlr.gg/player/8549/kingg,62%38%,275,1.10,202,1.20,82%,127.6,0.73,0.39,0.11,0.07,25%,11%,3/27,23,202,169,108,30,18
Americas,Shyy,KRÜ,https://www.vlr.gg/player/24007/shyy,54%46%,275,1.09,218,1.07,70%,150.1,0.77,0.24,0.07,0.09,30%,19%,7/36,25,211,197,67,19,24
Americas,tex,LEV,https://www.vlr.gg/player/1818/tex,62%23%15%,275,1.08,202,1.21,76%,137.1,0.75,0.23,0.10,0.09,33%,15%,4/27,23,206,170,62,27,24
Americas,JonahP,G2,https://www.vlr.gg/player/4581/jonahp,50%25%13%+1,178,1.08,218,1.07,69%,141.0,0.78,0.33,0.06,0.08,26%,13%,2/16,24,139,130,58,11,15
Americas,Cryocells,100T,https://www.vlr.gg/player/4147/cryocells,57%29%14%,154,1.06,240,1.19,71%,149.1,0.88,0.15,0.17,0.14,22%,30%,3/10,27,136,114,23,26,21
Americas,valyn,G2,https://www.vlr.gg/player/3885/valyn,50%25%13%+1,178,1.05,202,0.99,78%,125.0,0.72,0.41,0.10,0.10,21%,17%,3/18,23,129,130,73,18,17
Americas,leaf,G2,https://www.vlr.gg/player/7873/leaf,75%25%,178,1.04,217,1.04,69%,144.1,0.76,0.24,0.11,0.08,18%,26%,7/27,25,136,131,42,20,15
Americas,TenZ,SEN,https://www.vlr.gg/player/9/tenz,100%,43,1.02,228,0.97,77%,146.3,0.72,0.37,0.09,0.14,32%,0%,0/4,16,31,32,16,4,6
Americas,C0M,LEV,https://www.vlr.gg/player/619/c0m,77%23%,275,1.02,186,1.03,81%,126.3,0.62,0.35,0.08,0.08,20%,13%,4/31,28,171,166,97,21,22
Americas,zekken,SEN,https://www.vlr.gg/player/4004/zekken,100%,43,1.02,267,1.05,56%,162.1,0.91,0.16,0.23,0.23,40%,0%,0/2,28,39,37,7,10,10
Americas,eeiu,100T,https://www.vlr.gg/player/796/eeiu,71%29%,154,1.01,174,0.94,68%,116.2,0.60,0.34,0.04,0.03,27%,20%,7/35,18,93,99,52,6,5
Americas,heat,KRÜ,https://www.vlr.gg/player/8673/heat,46%31%15%+1,275,1.01,186,0.97,71%,120.6,0.69,0.37,0.08,0.09,29%,13%,5/39,26,189,195,101,21,26
Americas,moose,C9,https://www.vlr.gg/player/7458/moose,100%,67,1.00,195,1.00,61%,131.5,0.70,0.06,0.12,0.09,32%,13%,2/16,18,47,47,4,8,6
Americas,Xeppaa,C9,https://www.vlr.gg/player/7871/xeppaa,33%33%33%,67,0.96,187,0.82,75%,131.4,0.63,0.43,0.01,0.03,31%,50%,3/6,18,42,51,29,1,2
Americas,Melser,KRÜ,https://www.vlr.gg/player/1311/melser,77%23%,275,0.94,173,0.85,71%,113.1,0.59,0.40,0.07,0.09,33%,19%,8/42,21,163,192,110,19,24
Americas,keznit,KRÜ,https://www.vlr.gg/player/2462/keznit,46%31%15%+1,275,0.93,211,0.92,67%,142.8,0.72,0.21,0.17,0.20,24%,13%,3/23,27,197,215,58,48,55
Americas,trent,G2,https://www.vlr.gg/player/15500/trent,50%25%25%,178,0.89,171,0.81,75%,117.6,0.57,0.41,0.07,0.09,23%,18%,5/28,21,101,124,73,13,16
Americas,Sacy,SEN,https://www.vlr.gg/player/659/sacy,100%,43,0.88,172,0.83,72%,122.0,0.56,0.23,0.02,0.14,26%,14%,1/7,15,24,29,10,1,6
Americas,Asuna,100T,https://www.vlr.gg/player/601/asuna,29%29%29%+1,154,0.87,187,0.83,73%,123.9,0.63,0.42,0.10,0.12,22%,13%,1/8,22,97,117,65,16,19
Americas,johnqt,SEN,https://www.vlr.gg/player/1265/johnqt,50%50%,43,0.86,185,0.82,72%,124.2,0.65,0.19,0.02,0.07,27%,0%,0/5,16,28,34,8,1,3
