Region,Player,Org,ProfileURL,Agents,Rnd,R2.0,ACS,K:D,KAST,ADR,KPR,APR,FKPR,FDPR,HS%,CL%,CL,KMax,K,D,A,FK,FD
Americas,brawk,NRG,https://www.vlr.gg/player/2172/brawk,80%20%,198,1.21,225,1.14,75%,151.5,0.76,0.40,0.07,0.04,24%,13%,4/30,26,151,133,79,14,8
Americas,trent,G2,https://www.vlr.gg/player/15500/trent,38%38%25%,163,1.21,202,1.25,76%,132.9,0.77,0.27,0.04,0.04,30%,0%,0/18,22,125,100,44,6,7
Americas,erde,LOUD,https://www.vlr.gg/player/29242/erde,58%37%5%,393,1.21,222,1.26,75%,141.6,0.79,0.38,0.11,0.06,25%,17%,9/54,28,310,247,149,42,25
Americas,Shyy,FUR,https://www.vlr.gg/player/24007/shyy,80%20%,101,1.13,208,1.06,68%,139.2,0.71,0.23,0.07,0.04,27%,8%,2/26,20,72,68,23,7,4
Americas,lukxo,LOUD,https://www.vlr.gg/player/28716/lukxo,79%21%,393,1.12,232,1.24,69%,153.6,0.85,0.11,0.18,0.15,26%,14%,5/36,26,336,270,43,69,58
Americas,Paincakes,EG,https://www.vlr.gg/player/2164/paincakes,67%33%,79,1.10,177,0.94,84%,124.6,0.59,0.49,0.05,0.03,32%,13%,2/16,18,47,50,39,4,2
Americas,vora,100T,https://www.vlr.gg/player/20140/vora,56%33%11%,180,1.10,191,1.16,74%,121.7,0.69,0.31,0.08,0.06,25%,20%,5/25,24,124,107,56,15,11
Americas,bang,100T,https://www.vlr.gg/player/3880/bang,56%33%11%,180,1.09,184,1.10,75%,118.4,0.68,0.39,0.06,0.02,34%,20%,4/20,22,122,111,71,11,4
Americas,aspas,MIBR,https://www.vlr.gg/player/8480/aspas,57%29%14%,161,1.09,243,1.14,73%,160.2,0.87,0.14,0.17,0.14,29%,7%,1/15,29,140,123,23,28,23
Americas,leaf,G2,https://www.vlr.gg/player/7873/leaf,38%38%13%+1,163,1.07,200,1.11,68%,127.1,0.71,0.29,0.10,0.13,22%,19%,4/21,20,115,104,47,17,22
Americas,Sato,LEV,https://www.vlr.gg/player/21659/sato,43%29%14%+1,137,1.07,217,1.14,69%,145.5,0.77,0.26,0.12,0.12,44%,7%,1/15,27,106,93,36,16,17
Americas,zerona,EG,https://www.vlr.gg/player/14048/zerona,33%33%33%,79,1.06,246,1.13,68%,162.6,0.86,0.23,0.18,0.09,28%,0%,0/4,31,68,60,18,14,7
Americas,kiNgg,LEV,https://www.vlr.gg/player/8549/kingg,43%43%14%,137,1.04,176,1.01,75%,117.0,0.61,0.28,0.09,0.07,28%,9%,2/22,21,83,82,38,12,9
Americas,Timotino,100T,https://www.vlr.gg/player/29893/timotino,78%22%,180,1.04,225,1.16,71%,144.4,0.79,0.24,0.21,0.18,25%,56%,5/9,27,142,122,43,38,32
Americas,Asuna,100T,https://www.vlr.gg/player/601/asuna,89%11%,180,1.03,221,1.05,72%,141.7,0.77,0.32,0.12,0.08,21%,17%,2/12,28,138,132,58,22,14
Americas,Verno,MIBR,https://www.vlr.gg/player/21668/verno,71%29%,161,1.03,192,1.01,71%,130.1,0.65,0.22,0.06,0.07,24%,13%,3/23,23,105,104,36,9,11
Americas,supamen,EG,https://www.vlr.gg/player/826/supamen,100%,79,1.02,200,1.02,81%,131.5,0.71,0.32,0.09,0.10,35%,22%,2/9,24,56,55,25,7,8
Americas,Cryocells,100T,https://www.vlr.gg/player/4147/cryocells,67%22%11%,180,1.00,182,1.10,74%,122.3,0.68,0.18,0.09,0.08,25%,10%,3/29,24,122,111,32,17,15
Americas,DaviH,LOUD,https://www.vlr.gg/player/10885/davih,58%42%,393,1.00,158,0.92,72%,110.0,0.55,0.30,0.04,0.03,24%,21%,13/63,21,216,235,118,14,10
Americas,skuba,NRG,https://www.vlr.gg/player/11118/skuba,40%30%20%+1,198,1.00,177,0.98,73%,117.9,0.64,0.33,0.06,0.06,28%,10%,3/31,22,126,128,66,12,11
Americas,valyn,G2,https://www.vlr.gg/player/3885/valyn,63%38%,163,0.99,193,0.96,70%,129.3,0.67,0.39,0.06,0.04,25%,5%,1/22,22,110,115,64,9,7
Americas,Neon,LEV,https://www.vlr.gg/player/29243/neon,43%29%14%+1,137,0.99,187,1.07,67%,123.3,0.68,0.12,0.10,0.11,31%,24%,4/17,19,93,87,17,14,15
Americas,BABYBAY,G2,https://www.vlr.gg/player/2170/babybay,38%38%25%,163,0.97,183,0.94,72%,125.4,0.64,0.21,0.13,0.12,21%,0%,0/16,20,105,112,34,21,19
Americas,keiko,NRG,https://www.vlr.gg/player/11494/keiko,40%30%20%+1,198,0.97,182,0.96,76%,125.2,0.68,0.23,0.13,0.10,31%,18%,5/28,21,135,141,45,25,19
Americas,Ethan,NRG,https://www.vlr.gg/player/11225/ethan,30%30%20%+2,198,0.94,169,0.85,77%,114.9,0.59,0.47,0.05,0.11,24%,7%,1/15,18,116,137,94,9,21
Americas,basic,FUR,https://www.vlr.gg/player/37354/basic,60%20%20%,101,0.94,193,0.79,75%,138.9,0.60,0.33,0.11,0.09,31%,20%,2/10,16,61,77,33,11,9
