Region,Player,Org,ProfileURL,Agents,Maps,Rnd,R,ACS,K:D,KAST,ADR,KPR,APR,FK:FD,FKPR,FDPR,HS%,CL%,CL,KMAX,K,D,A,FK,FD
Mixed,Xdll,FL,https://www.vlr.gg/player/25221/xdll,45%27%18%+1,11,223,1.20,233,1.21,75%,147.2,0.80,0.42,1.42,0.12,0.09,25%,25%,5/20,31,179,148,94,27,19
Mixed,Alfajer,FNC,https://www.vlr.gg/player/9810/alfajer,67%33%,9,177,1.19,228,1.34,76%,154.9,0.85,0.20,1.05,0.12,0.11,27%,8%,1/12,25,150,112,35,21,20
Mixed,Derke,FNC,https://www.vlr.gg/player/5022/derke,67%33%,9,177,1.18,236,1.28,73%,161.4,0.86,0.14,1.54,0.23,0.15,33%,14%,1/7,25,152,119,25,40,26
Mixed,cNed,FUT,https://www.vlr.gg/player/573/cned,55%45%,11,236,1.16,249,1.23,74%,161.0,0.87,0.17,1.50,0.20,0.14,26%,13%,3/24,29,206,167,40,48,32
Mixed,iiTzTimmy,West,https://www.vlr.gg/player/18161/iitztimmy,100%,1,24,1.16,230,1.18,71%,143.5,0.83,0.17,1.50,0.25,0.17,29%,0%,0/1,20,20,17,4,6,4
Mixed,qRaxs,FUT,https://www.vlr.gg/player/1139/qraxs,55%18%9%+2,11,236,1.15,222,1.21,76%,151.9,0.82,0.38,1.41,0.10,0.07,37%,21%,4/19,30,194,160,90,24,17
Mixed,Yoshiii,SZ,https://www.vlr.gg/player/7745/yoshiii,50%50%,2,43,1.15,251,1.09,74%,167.1,0.84,0.16,1.14,0.19,0.16,32%,0%,0/3,23,36,33,7,8,7
Mixed,SyouTa,FL,https://www.vlr.gg/player/12990/syouta,54%38%8%,13,261,1.15,248,1.24,75%,157.3,0.86,0.21,1.12,0.18,0.16,21%,16%,3/19,27,224,180,55,46,41
Mixed,Loll,Xene,https://www.vlr.gg/player/37442/loll,80%20%,5,106,1.14,220,1.18,72%,158.0,0.82,0.18,1.13,0.08,0.08,32%,15%,4/27,23,87,74,19,9,8
Mixed,gatorada,SG,https://www.vlr.gg/player/37664/gatorada,67%33%,6,113,1.12,202,1.11,81%,126.7,0.71,0.44,2.00,0.05,0.03,20%,12%,2/17,21,80,72,50,6,3
Mixed,SeiLaN,DRN,https://www.vlr.gg/player/6703/seilan,50%50%,2,36,1.11,234,0.87,69%,155.5,0.72,0.36,2.00,0.11,0.06,31%,0%,0/8,15,26,30,13,4,2
Mixed,muto,RC,https://www.vlr.gg/player/17169/muto,50%50%,2,54,1.11,212,1.06,65%,137.0,0.70,0.39,3.50,0.13,0.04,26%,0%,0/3,21,38,36,21,7,2
Mixed,MiniBoo,TH,https://www.vlr.gg/player/18350/miniboo,67%33%,3,60,1.11,205,1.24,60%,138.0,0.78,0.10,0.89,0.13,0.15,45%,0%,0/7,23,47,38,6,8,9
Mixed,peRO,INS,https://www.vlr.gg/player/40728/pero,50%50%,2,29,1.11,235,0.85,62%,152.2,0.76,0.34,3.50,0.24,0.07,34%,0%,0/7,15,22,26,10,7,2
Mixed,Laz,ZETA,https://www.vlr.gg/player/999/laz,80%20%,5,98,1.10,217,1.08,67%,145.3,0.79,0.10,0.57,0.08,0.14,27%,13%,2/16,23,77,71,10,8,14
Mixed,xui,IGZ,https://www.vlr.gg/player/40739/xui,33%33%33%,3,61,1.10,223,1.11,72%,142.6,0.80,0.23,1.00,0.05,0.05,39%,33%,1/3,20,49,44,14,3,3
Mixed,Boo,TH,https://www.vlr.gg/player/1144/boo,67%33%,3,60,1.09,208,1.00,83%,149.0,0.73,0.38,1.00,0.13,0.13,41%,50%,2/4,22,44,44,23,8,8
Mixed,C1ndeR,RIG,https://www.vlr.gg/player/2149/c1nder,75%25%,4,66,1.09,228,1.13,73%,137.0,0.79,0.44,1.14,0.12,0.11,21%,20%,1/5,16,52,46,29,8,7
Mixed,bang,100T,https://www.vlr.gg/player/3880/bang,50%25%25%,4,81,1.09,219,1.03,80%,135.8,0.75,0.44,0.83,0.06,0.07,31%,14%,2/14,17,61,59,36,5,6
Mixed,kurozooted,RIG,https://www.vlr.gg/player/10658/kurozooted,50%25%25%,4,66,1.09,226,1.16,76%,142.7,0.77,0.39,0.50,0.05,0.09,16%,0%,0/8,16,51,44,26,3,6
Mixed,KomIkku,LSZ,https://www.vlr.gg/player/13022/komikku,89%11%,9,188,1.09,198,1.06,72%,135.7,0.72,0.26,0.76,0.07,0.09,29%,10%,3/29,29,135,127,49,13,17
Mixed,MrTenzouEz,East,https://www.vlr.gg/player/12979/mrtenzouez,67%33%,3,67,1.08,207,1.02,67%,133.3,0.73,0.31,1.14,0.12,0.10,38%,11%,1/9,20,49,48,21,8,7
Mixed,Gwangboong,SG,https://www.vlr.gg/player/40726/gwangboong,67%33%,6,113,1.08,235,1.18,69%,152.0,0.83,0.14,1.43,0.18,0.12,24%,30%,3/10,25,94,80,16,20,14
Mixed,Hands,FAV,https://www.vlr.gg/player/40734/hands,55%36%9%,11,238,1.08,192,1.13,74%,123.6,0.69,0.24,1.08,0.06,0.05,33%,14%,4/29,21,164,145,56,14,13
Mixed,BuZz,KRX,https://www.vlr.gg/player/804/buzz,83%17%,6,122,1.07,225,1.09,72%,139.0,0.81,0.13,0.96,0.19,0.20,22%,30%,3/10,22,99,91,16,23,24
Mixed,LOB,VL,https://www.vlr.gg/player/4477/lob,60%40%,5,107,1.07,222,1.18,75%,147.8,0.80,0.15,1.60,0.15,0.09,24%,8%,1/12,22,86,73,16,16,10
Mixed,Zan,LSZ,https://www.vlr.gg/player/17091/zan,89%11%,9,188,1.07,256,1.07,72%,167.9,0.87,0.23,1.47,0.23,0.16,18%,0%,0/6,26,163,152,43,44,30
Mixed,TenTen,FAV,https://www.vlr.gg/player/29839/tenten,64%27%9%,11,238,1.07,232,1.08,72%,158.2,0.77,0.25,1.09,0.15,0.14,21%,13%,3/23,27,183,169,59,36,33
Mixed,million,MRG,https://www.vlr.gg/player/700/million,67%33%,3,60,1.06,214,1.12,78%,142.5,0.77,0.37,1.40,0.12,0.08,24%,0%,0/7,26,46,41,22,7,5
Mixed,kaguya,Xene,https://www.vlr.gg/player/10586/kaguya,40%40%20%,5,106,1.06,219,1.03,68%,136.0,0.77,0.37,1.25,0.14,0.11,30%,0%,0/7,26,82,80,39,15,12
Mixed,Cryocells,East,https://www.vlr.gg/player/4147/cryocells,60%20%20%,5,105,1.05,215,1.12,70%,141.7,0.80,0.11,1.06,0.17,0.16,24%,0%,0/8,25,84,75,12,18,17
Mixed,Minty,FAV,https://www.vlr.gg/player/5476/minty,55%18%18%+1,11,238,1.05,203,1.07,76%,141.0,0.72,0.18,1.29,0.11,0.09,24%,11%,4/36,23,171,160,42,27,21
Mixed,AtaKaptan,FUT,https://www.vlr.gg/player/6510/atakaptan,64%36%,11,236,1.05,191,1.07,76%,124.3,0.69,0.44,0.88,0.09,0.11,32%,19%,4/21,21,163,153,105,22,25
Mixed,Xeppaa,C9,https://www.vlr.gg/player/7871/xeppaa,38%31%23%+1,13,260,1.05,202,1.01,76%,130.2,0.69,0.49,0.95,0.07,0.07,25%,18%,6/33,24,179,177,127,18,19
Mixed,Lumo,West,https://www.vlr.gg/player/25258/lumo,67%33%,3,67,1.05,190,0.98,66%,129.2,0.64,0.45,2.00,0.06,0.03,20%,7%,1/14,16,43,44,30,4,2
Mixed,bazz,FAV,https://www.vlr.gg/player/6702/bazz,73%27%,11,238,1.04,213,1.05,71%,136.1,0.75,0.43,0.69,0.11,0.15,26%,16%,3/19,28,178,169,102,25,36
Mixed,citrous,LSZ,https://www.vlr.gg/player/10188/citrous,89%11%,9,188,1.04,190,1.00,70%,119.3,0.66,0.41,1.00,0.06,0.06,22%,15%,4/27,17,125,125,77,12,12
Mixed,Luca,RIG,https://www.vlr.gg/player/37393/luca,50%50%,4,66,1.04,187,1.05,71%,130.6,0.65,0.20,1.25,0.08,0.06,21%,0%,0/7,16,43,41,13,5,4
Mixed,Ayagator9,FB,https://www.vlr.gg/player/40737/ayagator9,50%50%,2,43,1.04,187,0.97,77%,127.4,0.70,0.21,0.50,0.05,0.09,24%,13%,1/8,16,30,31,9,2,4
Mixed,CLZ,FL,https://www.vlr.gg/player/2615/clz,46%38%15%,13,261,1.03,190,1.09,74%,126.4,0.67,0.37,1.00,0.10,0.10,25%,22%,5/23,25,176,162,96,27,27
Mixed,GangPin,RC,https://www.vlr.gg/player/4664/gangpin,50%50%,2,54,1.03,199,1.00,70%,131.2,0.70,0.35,0.40,0.04,0.09,25%,8%,1/12,22,38,38,19,2,5
Mixed,al0rante,FKS,https://www.vlr.gg/player/5292/al0rante,50%33%17%,6,145,1.03,213,1.12,64%,147.0,0.80,0.12,0.75,0.08,0.11,42%,27%,4/15,29,116,104,17,12,16
Mixed,hiroronn,ZETA,https://www.vlr.gg/player/10588/hiroronn,40%40%20%,5,98,1.02,163,1.00,62%,105.1,0.65,0.20,0.50,0.05,0.10,33%,17%,3/18,17,64,64,20,5,10
Mixed,mwuaah,Farr,https://www.vlr.gg/player/40708/mwuaah,67%33%,3,67,1.02,202,1.02,70%,136.6,0.75,0.16,2.00,0.12,0.06,29%,22%,2/9,19,50,49,11,8,4
Mixed,yetujey,West,https://www.vlr.gg/player/8369/yetujey,50%17%17%+2,12,260,1.01,191,1.05,74%,123.2,0.67,0.23,1.28,0.09,0.07,25%,24%,7/29,23,175,167,59,23,18
Mixed,Matewie,DNE,https://www.vlr.gg/player/17076/matewie,50%50%,2,50,1.01,181,0.92,68%,126.4,0.66,0.32,,0.04,0.00,28%,25%,2/8,21,33,36,16,2,0
Mixed,zepher,VL,https://www.vlr.gg/player/687/zepher,80%20%,5,107,1.00,195,1.10,69%,130.6,0.71,0.21,0.78,0.07,0.08,22%,16%,3/19,19,76,69,22,7,9
Mixed,YaBoiLewis,FKS,https://www.vlr.gg/player/4244/yaboilewis,33%17%17%+2,6,145,1.00,231,1.01,66%,149.3,0.78,0.20,0.96,0.16,0.17,45%,19%,3/16,24,113,112,29,23,24
Mixed,Fizzy,FKS,https://www.vlr.gg/player/7660/fizzy,50%33%17%,6,145,1.00,183,0.92,72%,121.7,0.66,0.35,0.88,0.05,0.06,28%,13%,3/23,24,95,103,51,7,8
Mixed,Twinte,DNE,https://www.vlr.gg/player/17105/twinte,50%50%,2,50,1.00,216,0.93,70%,148.3,0.76,0.26,1.75,0.14,0.08,25%,17%,1/6,19,38,41,13,7,4
Mixed,GON,FL,https://www.vlr.gg/player/6673/gon,77%23%,13,261,0.99,182,0.96,72%,115.9,0.62,0.46,0.81,0.07,0.08,26%,12%,3/25,17,162,169,120,17,21
Mixed,Phantom,FAV,https://www.vlr.gg/player/10661/phantom,27%27%18%+2,11,238,0.99,190,1.03,74%,124.2,0.69,0.28,0.57,0.05,0.09,21%,17%,3/18,22,164,160,66,12,21
Mixed,Absol,MRG,https://www.vlr.gg/player/34776/absol,67%33%,3,60,0.99,179,1.03,80%,105.5,0.60,0.40,1.50,0.10,0.07,25%,50%,1/2,20,36,35,24,6,4
Mixed,stax,KRX,https://www.vlr.gg/player/485/stax,50%50%,6,122,0.98,186,0.95,67%,126.5,0.66,0.27,0.36,0.04,0.11,42%,0%,0/28,18,80,84,33,5,14
Mixed,curry,C9,https://www.vlr.gg/player/6584/curry,69%31%,13,260,0.98,188,1.06,76%,126.5,0.69,0.16,1.10,0.09,0.08,25%,11%,3/28,20,180,170,42,23,21
Mixed,Lime,FKS,https://www.vlr.gg/player/10338/lime,33%33%17%+1,6,145,0.98,199,0.97,68%,131.8,0.68,0.15,1.06,0.13,0.12,30%,18%,2/11,23,99,102,22,19,18
Mixed,Akame,RC,https://www.vlr.gg/player/13002/akame,50%50%,2,54,0.98,177,0.92,63%,113.8,0.61,0.30,0.50,0.04,0.07,22%,38%,3/8,22,33,36,16,2,4
Mixed,zerurun,SRZ,https://www.vlr.gg/player/34774/zerurun,50%50%,2,31,0.98,216,1.00,58%,129.0,0.81,0.06,1.25,0.16,0.13,25%,0%,0/9,16,25,25,2,5,4
Mixed,Derialy,East,https://www.vlr.gg/player/2134/derialy,29%21%21%+3,14,285,0.97,174,0.98,75%,111.8,0.64,0.29,0.95,0.07,0.07,29%,12%,4/34,19,181,185,83,20,21
Mixed,Bangnan,VL,https://www.vlr.gg/player/4038/bangnan,40%40%20%,5,107,0.97,211,1.01,64%,136.7,0.73,0.21,1.08,0.12,0.11,47%,29%,2/7,21,78,77,22,13,12
Mixed,jakee,C9,https://www.vlr.gg/player/8742/jakee,46%31%15%+1,13,260,0.97,178,0.94,75%,118.0,0.65,0.37,0.85,0.07,0.08,31%,10%,3/31,21,168,179,96,17,20
Mixed,KOKE,MRG,https://www.vlr.gg/player/27615/koke,67%33%,3,60,0.97,173,1.09,77%,113.8,0.63,0.22,0.86,0.10,0.12,21%,0%,0/4,18,38,35,13,6,7
Mixed,Biju,MRG,https://www.vlr.gg/player/20465/biju,67%33%,3,60,0.96,190,1.08,73%,125.4,0.72,0.27,1.33,0.13,0.10,30%,0%,0/7,17,43,40,16,8,6
Mixed,BlackWiz,VL,https://www.vlr.gg/player/7888/blackwiz,40%40%20%,5,107,0.95,200,1.04,67%,130.3,0.69,0.29,0.45,0.08,0.19,28%,29%,2/7,19,74,71,31,9,20
Mixed,Allen,SZ,https://www.vlr.gg/player/17111/allen,100%,2,43,0.95,190,0.87,60%,117.9,0.63,0.26,1.25,0.12,0.09,13%,0%,0/7,17,27,31,11,5,4
Mixed,vanity,C9,https://www.vlr.gg/player/7870/vanity,31%23%23%+1,13,260,0.94,181,0.91,73%,121.0,0.61,0.40,0.85,0.07,0.08,23%,26%,10/38,17,159,174,103,17,20
Mixed,NOBITA,SG,https://www.vlr.gg/player/10769/nobita,67%33%,6,113,0.94,182,0.92,66%,125.6,0.61,0.26,0.78,0.06,0.08,25%,10%,1/10,14,69,75,29,7,9
Mixed,eeiu,100T,https://www.vlr.gg/player/796/eeiu,50%25%25%,4,81,0.93,162,0.94,70%,113.2,0.59,0.32,1.67,0.06,0.04,26%,0%,0/18,17,48,51,26,5,3
Mixed,RIPablo,IGZ,https://www.vlr.gg/player/1973/ripablo,33%33%33%,3,61,0.93,146,0.75,75%,94.1,0.44,0.51,1.50,0.05,0.03,20%,11%,1/9,13,27,36,31,3,2
Mixed,Flashback,KRX,https://www.vlr.gg/player/35013/flashback,67%33%,6,122,0.93,187,0.91,70%,132.4,0.65,0.17,1.67,0.12,0.07,33%,21%,3/14,18,79,87,21,15,9
Mixed,Asuna,West,https://www.vlr.gg/player/601/asuna,60%20%20%,5,105,0.91,186,0.96,68%,126.4,0.65,0.30,0.80,0.11,0.14,16%,50%,2/4,19,68,71,31,12,15
Mixed,TaeM1n,IGZ,https://www.vlr.gg/player/9195/taem1n,67%33%,3,61,0.91,211,0.93,72%,139.0,0.70,0.28,1.38,0.18,0.13,22%,20%,2/10,17,43,46,17,11,8
Mixed,hyouka,LSZ,https://www.vlr.gg/player/2135/hyouka,44%22%22%+1,9,188,0.90,161,0.87,70%,102.3,0.59,0.18,1.14,0.09,0.07,20%,5%,1/20,18,110,126,33,16,14
Mixed,NaturE,100T,https://www.vlr.gg/player/4927/nature,50%50%,4,81,0.90,204,0.90,72%,138.0,0.68,0.27,2.25,0.11,0.05,21%,0%,0/8,16,55,61,22,9,4
Mixed,Kapi,FB,https://www.vlr.gg/player/40736/kapi,50%50%,2,43,0.90,212,0.94,65%,138.5,0.74,0.19,0.71,0.12,0.16,33%,29%,2/7,17,32,34,8,5,7
Mixed,Flax,RC,https://www.vlr.gg/player/1006/flax,50%50%,2,54,0.89,185,0.87,69%,128.1,0.63,0.13,1.20,0.11,0.09,32%,25%,2/8,17,34,39,7,6,5
Mixed,arm1e,LSZ,https://www.vlr.gg/player/7374/arm1e,33%33%22%+1,9,188,0.89,168,0.86,66%,107.9,0.58,0.26,0.58,0.06,0.10,34%,6%,1/17,15,109,127,48,11,19
Mixed,YuRelly,FB,https://www.vlr.gg/player/12930/yurelly,50%50%,2,43,0.88,159,0.72,70%,95.3,0.53,0.40,0.50,0.05,0.09,20%,0%,0/7,14,23,32,17,2,4
Mixed,KAS,Farr,https://www.vlr.gg/player/40709/kas,67%33%,3,67,0.88,155,0.87,66%,108.6,0.60,0.36,0.00,0.00,0.07,29%,80%,4/5,17,40,46,24,0,5
Mixed,SEIDER,FKS,https://www.vlr.gg/player/217/seider,33%33%17%+1,6,145,0.86,165,0.79,63%,110.4,0.57,0.27,0.29,0.03,0.10,31%,23%,5/22,17,82,104,39,4,14
Mixed,Mx2,DRN,https://www.vlr.gg/player/40731/mx2,50%50%,2,36,0.85,181,0.73,58%,133.0,0.61,0.28,0.20,0.03,0.14,37%,0%,0/6,12,22,30,10,1,5
Mixed,Ellie,Farr,https://www.vlr.gg/player/27521/ellie,33%33%33%,3,67,0.84,196,0.90,67%,127.9,0.70,0.12,0.67,0.15,0.22,35%,14%,1/7,19,47,52,8,10,15
Mixed,Boaster,FNC,https://www.vlr.gg/player/438/boaster,33%33%22%+1,9,177,0.83,143,0.79,73%,87.3,0.50,0.42,0.92,0.06,0.07,19%,29%,6/21,17,89,112,75,11,12
Mixed,Misaya,SG,https://www.vlr.gg/player/10628/misaya,67%17%17%,6,113,0.83,159,0.74,75%,97.8,0.53,0.52,0.47,0.08,0.17,15%,8%,1/12,14,60,81,59,9,19
Mixed,Raysen,DRN,https://www.vlr.gg/player/40733/raysen,50%50%,2,36,0.82,191,0.67,67%,142.3,0.61,0.25,1.50,0.17,0.11,30%,0%,0/2,13,22,33,9,6,4
Mixed,iZRO,FB,https://www.vlr.gg/player/40735/izro,50%50%,2,43,0.81,183,0.71,67%,123.8,0.58,0.42,3.00,0.07,0.02,36%,0%,0/3,18,25,35,18,3,1
Mixed,MaKo,KRX,https://www.vlr.gg/player/4462/mako,83%17%,6,122,0.80,168,0.80,66%,109.1,0.59,0.31,0.89,0.07,0.07,31%,9%,1/11,19,72,90,38,8,9
Mixed,SacrificE,RIG,https://www.vlr.gg/player/4661/sacrifice,75%25%,4,66,0.80,190,0.92,52%,125.5,0.67,0.14,0.50,0.12,0.24,30%,0%,0/4,20,44,48,9,8,16
Mixed,SugarZ3ro,ZETA,https://www.vlr.gg/player/6668/sugarz3ro,60%20%20%,5,98,0.80,157,0.72,58%,105.0,0.54,0.36,0.80,0.04,0.05,25%,18%,2/11,16,53,74,35,4,5
Mixed,Foxy9,KRX,https://www.vlr.gg/player/11600/foxy9,50%33%17%,6,122,0.80,172,0.72,66%,115.2,0.54,0.35,0.50,0.04,0.08,29%,0%,0/12,17,66,92,43,5,10
Mixed,KillAA,FB,https://www.vlr.gg/player/40738/killaa,50%50%,2,43,0.80,208,0.78,63%,129.7,0.67,0.23,0.67,0.14,0.21,23%,0%,0/4,19,29,37,10,6,9
Mixed,Gais,FUT,https://www.vlr.gg/player/8845/gais,67%33%,3,70,0.79,157,0.84,67%,101.2,0.61,0.23,0.17,0.01,0.09,26%,0%,0/4,18,43,51,16,1,6
Mixed,ziga82,Farr,https://www.vlr.gg/player/40710/ziga82,33%33%33%,3,67,0.79,159,0.73,61%,103.9,0.52,0.33,0.71,0.07,0.10,26%,13%,1/8,14,35,48,22,5,7
Mixed,RIA,FL,https://www.vlr.gg/player/12980/ria,100%,2,38,0.76,138,0.63,55%,115.2,0.45,0.11,,0.00,0.00,23%,9%,1/11,11,17,27,4,0,0
Mixed,yuran,West,https://www.vlr.gg/player/29840/yuran,67%17%17%,6,122,0.76,160,0.68,61%,108.9,0.53,0.31,1.13,0.07,0.07,21%,6%,1/18,16,65,96,38,9,8
Mixed,Saruyama,DRN,https://www.vlr.gg/player/34744/saruyama,50%50%,2,36,0.76,191,0.73,58%,114.8,0.61,0.17,0.80,0.11,0.14,26%,0%,0/5,11,22,30,6,4,5
Mixed,Chay,IGZ,https://www.vlr.gg/player/31845/chay,33%33%33%,3,61,0.73,143,0.69,67%,105.0,0.48,0.18,0.67,0.07,0.10,27%,25%,1/4,10,29,42,11,4,6
Mixed,Juno,Xene,https://www.vlr.gg/player/29838/juno,40%40%20%,5,106,0.72,154,0.71,66%,102.8,0.54,0.26,1.40,0.07,0.05,40%,0%,0/10,14,57,80,28,7,5
Mixed,benjyfishy,TH,https://www.vlr.gg/player/29873/benjyfishy,67%33%,3,60,0.72,158,0.82,70%,98.3,0.53,0.12,2.00,0.03,0.02,38%,0%,0/7,13,32,39,7,2,1
Mixed,Caedye,East,https://www.vlr.gg/player/29841/caedye,67%33%,3,69,0.69,162,0.73,57%,106.6,0.55,0.19,0.63,0.14,0.23,25%,0%,0/2,17,38,52,13,10,16
Mixed,yukufuru,SRZ,https://www.vlr.gg/player/34714/yukufuru,50%50%,2,31,0.68,152,0.54,48%,114.2,0.48,0.32,0.50,0.10,0.19,27%,0%,0/5,10,15,28,10,3,6
Mixed,BRIAN,RC,https://www.vlr.gg/player/25915/brian,50%50%,2,54,0.65,164,0.66,57%,119.8,0.54,0.11,1.10,0.20,0.19,16%,0%,0/2,19,29,44,6,11,10
Mixed,Glance,G2G,https://www.vlr.gg/player/11183/glance,67%33%,3,48,0.63,145,0.53,52%,93.6,0.48,0.15,0.50,0.04,0.08,24%,9%,1/11,13,23,43,7,2,4
Mixed,Serment,DNE,https://www.vlr.gg/player/13008/serment,50%50%,2,50,0.63,172,0.69,68%,110.7,0.58,0.32,0.20,0.02,0.10,33%,0%,0/8,18,29,42,16,1,5
Mixed,Rjay,INS,https://www.vlr.gg/player/40727/rjay,50%50%,2,29,0.63,170,0.50,62%,120.8,0.45,0.28,0.00,0.00,0.14,16%,0%,0/5,8,13,26,8,0,4
Mixed,Una,SRZ,https://www.vlr.gg/player/17179/una,50%50%,2,31,0.62,141,0.44,58%,92.2,0.39,0.45,0.00,0.00,0.06,19%,0%,0/2,7,12,27,14,0,2
Mixed,iiten,Xene,https://www.vlr.gg/player/37443/iiten,40%40%20%,5,106,0.62,121,0.51,70%,82.1,0.40,0.35,0.60,0.03,0.05,24%,7%,1/14,11,42,82,37,3,5
Mixed,Petra,G2G,https://www.vlr.gg/player/17320/petra,67%33%,3,48,0.61,187,0.63,54%,114.0,0.60,0.06,0.78,0.15,0.19,24%,0%,0/2,14,29,46,3,7,9
Mixed,mimi,G2G,https://www.vlr.gg/player/17323/mimi,67%33%,3,48,0.60,131,0.49,50%,92.3,0.42,0.19,0.80,0.08,0.10,22%,10%,1/10,9,20,41,9,4,5
Mixed,Tempura,SZ,https://www.vlr.gg/player/17800/tempura,50%50%,2,43,0.56,127,0.53,70%,77.9,0.42,0.26,0.50,0.05,0.09,19%,0%,0/2,10,18,34,11,2,4
Mixed,yatsuka,ZETA,https://www.vlr.gg/player/29843/yatsuka,100%,3,53,0.52,168,0.51,53%,118.5,0.47,0.21,0.67,0.11,0.17,19%,0%,0/4,9,25,49,11,6,9
Mixed,kohaku,SRZ,https://www.vlr.gg/player/17185/kohaku,50%50%,2,31,0.50,109,0.36,58%,74.2,0.32,0.32,0.25,0.03,0.13,20%,0%,0/7,6,10,28,10,1,4
Mixed,roxi,G2G,https://www.vlr.gg/player/16419/roxi,67%33%,3,48,0.45,102,0.36,50%,65.9,0.33,0.35,0.00,0.00,0.10,27%,0%,0/9,7,16,44,17,0,5
Mixed,sarah,G2G,https://www.vlr.gg/player/24107/sarah,67%33%,3,48,0.43,106,0.39,38%,69.2,0.35,0.15,0.50,0.08,0.17,28%,11%,1/9,10,17,44,7,4,8
Mixed,SyuRaku,INS,https://www.vlr.gg/player/34844/syuraku,50%50%,2,29,0.43,109,0.44,34%,72.3,0.41,0.00,0.60,0.10,0.17,32%,0%,0/5,8,12,27,0,3,5
Mixed,RNO,DRN,https://www.vlr.gg/player/40732/rno,50%50%,2,36,0.42,92,0.34,67%,62.5,0.28,0.19,0.25,0.03,0.11,34%,17%,1/6,8,10,29,7,1,4
Mixed,Nikumanyaro,DNE,https://www.vlr.gg/player/25284/nikumanyaro,100%,2,50,0.41,129,0.46,50%,88.5,0.38,0.12,0.57,0.08,0.14,14%,20%,1/5,11,19,41,6,4,7
Mixed,Dia,INS,https://www.vlr.gg/player/29331/dia,100%,2,29,0.40,107,0.36,55%,65.4,0.34,0.21,0.00,0.00,0.03,22%,0%,0/8,6,10,28,6,0,1
Mixed,tearZ,SRZ,https://www.vlr.gg/player/27619/tearz,50%50%,2,31,0.32,123,0.33,48%,81.1,0.32,0.19,0.50,0.06,0.13,7%,0%,0/2,7,10,30,6,2,4
Mixed,eMa,INS,https://www.vlr.gg/player/40729/ema,50%50%,2,29,0.15,68,0.18,48%,47.3,0.17,0.31,0.17,0.03,0.21,10%,0%,0/1,4,5,28,9,1,6
