Region,Player,Org,ProfileURL,Agents,Rnd,R2.0,ACS,K:D,KAST,ADR,KPR,APR,FKPR,FDPR,HS%,CL%,CL,KMax,K,D,A,FK,FD
CN,Viva,XLG,https://www.vlr.gg/player/36415/viva,,509,1.08,182.6,1.09,73%,124.4,0.64,0.24,0.05,0.06,25%,,,20,328,301,120,17,22
CN,nephh,BLG,https://www.vlr.gg/player/10698/nephh,(+1),577,1.07,195.6,1.05,78%,124.0,0.68,0.43,0.07,0.08,27%,,,21,394,377,249,33,37
CN,Yuicaw,WOL,https://www.vlr.gg/player/11218/yuicaw,(+2),464,1.07,201.3,1.07,74%,131.2,0.72,0.36,0.09,0.09,34%,,,27,336,313,166,28,30
CN,yosemite,FPX,https://www.vlr.gg/player/6022/yosemite,,224,1.06,233.1,1.28,67%,136.1,0.83,0.27,0.10,0.08,36%,,,22,185,145,61,11,9
CN,ZmjjKK,EDG,https://www.vlr.gg/player/3520/zmjjkk,(+3),424,1.06,258.4,1.16,72%,159.8,0.91,0.24,0.19,0.18,25%,,,29,386,332,102,62,59
CN,Ezeir,NOVA,https://www.vlr.gg/player/46460/ezeir,(+1),302,1.06,213.1,1.03,72%,132.0,0.75,0.37,0.07,0.11,23%,,,25,228,221,112,12,20
CN,Flex1n,DRG,https://www.vlr.gg/player/4705/flex1n,,409,1.06,214.9,1.04,73%,132.2,0.74,0.47,0.08,0.09,27%,,,27,303,291,191,29,32
CN,coconut,XLG,https://www.vlr.gg/player/12365/coconut,(+2),509,1.05,176.2,0.98,78%,118.6,0.63,0.38,0.04,0.07,31%,,,26,322,327,191,13,26
CN,YOU,XLG,https://www.vlr.gg/player/4710/you,(+3),509,1.05,186.3,1.01,76%,120.0,0.65,0.40,0.07,0.06,28%,,,23,331,327,202,26,22
CN,Lysoar,WOL,https://www.vlr.gg/player/37489/lysoar,(+2),464,1.05,194.2,0.97,74%,140.9,0.70,0.27,0.10,0.07,31%,,,23,323,333,123,33,23
CN,Ninebody,TYL,https://www.vlr.gg/player/3547/ninebody,(+2),281,1.04,206.3,0.99,71%,139.2,0.72,0.20,0.14,0.18,24%,,,30,203,205,57,26,33
CN,happywei,XLG,https://www.vlr.gg/player/37927/happywei,(+3),509,1.02,223.4,1.08,72%,139.8,0.76,0.31,0.14,0.12,32%,,,25,386,358,157,49,43
CN,K1ra,AG,https://www.vlr.gg/player/46748/k1ra,,242,1.01,214.8,0.98,75%,129.0,0.75,0.36,0.07,0.07,25%,,,24,182,186,88,7,7
CN,Coco,TEC,https://www.vlr.gg/player/47629/coco,(+1),382,1.01,208.3,1.03,74%,134.8,0.71,0.33,0.04,0.05,32%,,,24,272,263,125,12,14
CN,Autumn,FPX,https://www.vlr.gg/player/872/autumn,(+1),224,1.00,196.4,0.98,68%,138.9,0.69,0.22,0.14,0.08,34%,,,32,155,158,50,15,9
CN,heybay,TE,https://www.vlr.gg/player/4712/heybay,(+3),349,1.00,211.8,1.15,73%,128.6,0.74,0.28,0.07,0.08,23%,,,28,260,227,97,15,16
CN,Abo,TEC,https://www.vlr.gg/player/5011/abo,,382,0.99,191.3,0.98,68%,126.3,0.69,0.28,0.11,0.11,37%,,,24,262,267,106,33,34
CN,Z1yan,JDG,https://www.vlr.gg/player/41029/z1yan,,257,0.98,190.2,0.96,68%,136.9,0.67,0.16,0.07,0.10,37%,,,22,173,180,41,12,16
CN,Levius,BLG,https://www.vlr.gg/player/40845/levius,(+1),577,0.98,179.4,1.02,69%,114.2,0.64,0.24,0.08,0.07,24%,,,22,368,361,140,37,34
CN,Juicy,WOL,https://www.vlr.gg/player/7426/juicy,(+3),464,0.98,223.6,1.01,67%,142.4,0.77,0.26,0.17,0.19,29%,,,26,359,355,119,55,62
CN,GuanG,NOVA,https://www.vlr.gg/player/41054/guang,(+2),302,0.97,195.3,0.91,71%,131.4,0.71,0.20,0.08,0.12,29%,,,22,214,234,60,15,22
CN,TvirusLuke,TEC,https://www.vlr.gg/player/7841/tvirusluke,(+1),382,0.97,227.2,1.02,68%,145.6,0.77,0.14,0.26,0.19,26%,,,25,296,289,53,81,60
CN,Babyblue,JDG,https://www.vlr.gg/player/15302/babyblue,,257,0.97,207.7,1.00,69%,133.6,0.72,0.25,0.12,0.12,34%,,,21,185,185,63,20,20
CN,Spring,WOL,https://www.vlr.gg/player/14125/spring,(+2),464,0.96,213.1,1.05,69%,134.7,0.74,0.39,0.10,0.10,28%,,,27,345,330,180,32,32
CN,LuoK1ng,TE,https://www.vlr.gg/player/3045/luok1ng,,349,0.95,202.9,1.13,72%,122.7,0.74,0.41,0.08,0.08,30%,,,23,260,231,142,16,16
CN,AAAAY,FPX,https://www.vlr.gg/player/19530/aaaay,(+1),224,0.94,197.0,1.08,68%,126.1,0.72,0.32,0.06,0.05,34%,,,20,162,150,72,7,5
CN,jkuro,JDG,https://www.vlr.gg/player/3519/jkuro,(+1),257,0.94,185.2,0.91,73%,117.9,0.64,0.38,0.08,0.08,29%,,,19,165,182,98,14,13
CN,Nicc,DRG,https://www.vlr.gg/player/11524/nicc,(+1),409,0.93,181.0,0.81,76%,118.7,0.59,0.55,0.05,0.06,27%,,,21,240,295,223,17,23
CN,cb,NOVA,https://www.vlr.gg/player/39697/cb,(+1),302,0.93,205.3,0.94,67%,135.8,0.72,0.19,0.13,0.16,22%,,,25,218,232,56,23,29
CN,MrCANI,JDG,https://www.vlr.gg/player/37674/mrcani,(+2),257,0.92,159.3,0.82,71%,104.3,0.57,0.30,0.04,0.03,43%,,,21,147,180,76,6,5
CN,Haodong,TEC,https://www.vlr.gg/player/4720/haodong,,382,0.92,190.8,0.92,72%,119.5,0.63,0.41,0.05,0.06,27%,,,20,240,260,155,14,19
CN,zjc,TYL,https://www.vlr.gg/player/7135/zjc,(+5),281,0.92,172.6,0.86,68%,124.3,0.62,0.23,0.11,0.09,28%,,,20,174,203,64,20,17
CN,SpiritZ1,DRG,https://www.vlr.gg/player/31753/spiritz1,,409,0.91,212.5,0.98,71%,139.4,0.76,0.17,0.19,0.20,35%,,,34,312,318,71,69,74
CN,FengF,TE,https://www.vlr.gg/player/4770/fengf,,224,0.90,178.3,0.88,74%,115.0,0.62,0.25,0.09,0.08,26%,,,19,139,158,57,10,9
CN,Bai,AG,https://www.vlr.gg/player/52101/bai,,102,0.90,196.8,0.80,65%,137.9,0.66,0.14,0.13,0.27,30%,,,20,67,84,14,8,17
CN,Biank,TE,https://www.vlr.gg/player/3021/biank,(+1),349,0.89,169.1,0.83,67%,109.1,0.58,0.37,0.06,0.11,26%,,,19,203,246,129,13,22
CN,waituu,TYL,https://www.vlr.gg/player/47102/waituu,(+2),281,0.89,166.2,0.80,75%,102.9,0.58,0.34,0.06,0.03,24%,,,17,164,204,96,11,6
CN,Midi,TE,https://www.vlr.gg/player/37017/midi,,125,0.88,163.7,0.86,68%,119.4,0.58,0.24,0.05,0.06,32%,,,15,73,85,30,5,6
CN,nobody,EDG,https://www.vlr.gg/player/3017/nobody,,424,0.88,177.5,0.90,71%,116.5,0.62,0.25,0.10,0.09,26%,,,21,263,293,105,32,28
CN,OBONE,NOVA,https://www.vlr.gg/player/36670/obone,(+2),302,0.88,166.2,0.84,66%,115.0,0.60,0.25,0.07,0.13,23%,,,23,182,217,75,12,23
CN,SiuFatBB,WOL,https://www.vlr.gg/player/7849/siufatbb,,464,0.85,159.7,0.86,68%,106.8,0.56,0.25,0.03,0.08,25%,,,22,259,300,115,11,25
CN,Jieni7,EDG,https://www.vlr.gg/player/51244/jieni7,(+2),340,0.83,177.1,0.82,72%,114.2,0.63,0.36,0.10,0.11,27%,,,21,213,259,124,32,35
CN,XII,FPX,https://www.vlr.gg/player/13781/xii,,42,0.83,195.5,0.94,67%,131.0,0.69,0.21,0.05,0.05,29%,,,16,29,31,9,2,2
CN,5CM,TYL,https://www.vlr.gg/player/47101/5cm,(+2),218,0.83,164.7,0.73,69%,121.7,0.55,0.23,0.11,0.11,20%,,,21,119,164,50,14,14
CN,Cangshu,DRG,https://www.vlr.gg/player/46527/cangshu,(+2),409,0.82,158.0,0.79,69%,111.4,0.55,0.30,0.07,0.10,27%,,,23,226,286,124,25,38
CN,Shr1mp,FPX,https://www.vlr.gg/player/25494/shr1mp,,182,0.81,167.7,0.87,68%,98.6,0.60,0.24,0.09,0.01,31%,,,19,109,126,43,6,1
CN,o0o0o,NOVA,https://www.vlr.gg/player/4402/o0o0o,,302,0.73,144.0,0.62,66%,90.5,0.48,0.40,0.06,0.07,28%,,,17,145,235,120,10,12
CN,Lsn,AG,https://www.vlr.gg/player/50080/lsn,,242,0.73,165.8,0.73,66%,111.9,0.57,0.29,0.07,0.14,28%,,,20,137,187,70,7,14
CN,player,AG,https://www.vlr.gg/player/46749/player,,140,0.70,170.0,0.74,66%,107.6,0.60,0.32,0.06,0.06,28%,,,18,84,113,45,2,2
CN,HanChe,AG,https://www.vlr.gg/player/42537/hanche,(+3),242,0.69,155.9,0.72,60%,100.8,0.56,0.20,0.05,0.05,40%,,,19,135,188,49,5,5
CN,Life,FPX,https://www.vlr.gg/player/3028/life,,224,0.68,197.8,0.93,59%,101.5,0.70,0.21,0.15,0.24,31%,,,25,156,168,48,17,27
CN,deLb,AG,https://www.vlr.gg/player/10821/delb,(+5),242,0.66,181.9,0.89,60%,97.5,0.69,0.17,0.08,0.16,31%,,,22,166,186,40,8,16
