Region,Player,Org,ProfileURL,Agents,Rnd,R2.0,ACS,K:D,KAST,ADR,KPR,APR,FKPR,FDPR,HS%,CL%,CL,KMax,K,D,A,FK,FD
Americas,aspas,LEV,https://www.vlr.gg/player/8480/aspas,,544,1.31,260.3,1.51,75%,175.1,0.95,0.17,0.16,0.11,31%,11%,8/73,47,519,344,91,89,58
Americas,OXY,C9,https://www.vlr.gg/player/18796/oxy,,383,1.24,291.1,1.26,75%,185.6,1.01,0.22,0.24,0.17,29%,18%,3/17,35,387,307,86,93,66
Americas,Cryocells,100T,https://www.vlr.gg/player/4147/cryocells,(+1),457,1.24,243.0,1.35,77%,161.1,0.88,0.27,0.14,0.06,24%,12%,5/42,33,402,298,123,65,29
Americas,eeiu,100T,https://www.vlr.gg/player/796/eeiu,,457,1.17,195.4,1.26,78%,133.8,0.72,0.31,0.06,0.04,32%,12%,10/86,24,328,261,140,27,18
Americas,bang,100T,https://www.vlr.gg/player/3880/bang,,457,1.15,210.1,1.24,78%,132.1,0.74,0.32,0.10,0.09,33%,7%,3/41,21,338,273,144,47,41
Americas,heat,KRÜ,https://www.vlr.gg/player/8673/heat,(+1),420,1.15,211.5,1.18,76%,139.7,0.78,0.38,0.07,0.09,36%,19%,10/52,26,327,278,160,28,37
Americas,TenZ,SEN,https://www.vlr.gg/player/9/tenz,,289,1.14,224.2,1.11,76%,138.9,0.75,0.52,0.12,0.08,26%,22%,4/18,28,217,196,149,34,24
Americas,valyn,G2,https://www.vlr.gg/player/3885/valyn,(+1),584,1.14,212.2,1.15,76%,136.3,0.77,0.34,0.11,0.09,27%,20%,14/70,26,450,392,198,65,50
Americas,Less,LOUD,https://www.vlr.gg/player/8447/less,,261,1.13,205.2,1.16,72%,140.3,0.73,0.21,0.06,0.07,28%,12%,6/52,25,190,164,56,16,17
Americas,keznit,KRÜ,https://www.vlr.gg/player/2462/keznit,,420,1.11,251.2,1.20,70%,167.8,0.87,0.19,0.20,0.17,29%,10%,3/30,27,366,306,80,83,71
Americas,kiNgg,LEV,https://www.vlr.gg/player/8549/kingg,,544,1.10,205.1,1.14,76%,136.6,0.73,0.38,0.10,0.07,30%,14%,8/57,30,396,348,205,54,37
Americas,trent,G2,https://www.vlr.gg/player/15500/trent,(+1),584,1.08,195.5,1.05,72%,131.5,0.68,0.32,0.08,0.08,28%,20%,15/75,29,395,376,189,47,46
Americas,leaf,G2,https://www.vlr.gg/player/7873/leaf,,584,1.08,221.8,1.15,72%,147.8,0.78,0.20,0.11,0.10,24%,19%,12/62,28,458,400,119,63,59
Americas,Asuna,100T,https://www.vlr.gg/player/601/asuna,,457,1.07,230.1,1.13,74%,145.4,0.78,0.35,0.14,0.15,20%,15%,4/26,25,357,315,161,66,69
Americas,johnqt,SEN,https://www.vlr.gg/player/1265/johnqt,,289,1.07,187.5,1.12,76%,124.9,0.67,0.31,0.06,0.07,27%,19%,9/47,29,194,173,91,16,19
Americas,runi,C9,https://www.vlr.gg/player/16003/runi,,383,1.05,187.7,1.08,73%,133.8,0.69,0.27,0.08,0.06,35%,18%,10/55,21,263,244,102,29,23
Americas,NaturE,EG,https://www.vlr.gg/player/4927/nature,(+3),280,1.04,199.7,0.98,69%,132.5,0.69,0.37,0.05,0.06,32%,12%,6/49,24,192,195,104,15,18
Americas,Shyy,KRÜ,https://www.vlr.gg/player/24007/shyy,,420,1.04,189.4,1.09,73%,130.5,0.68,0.20,0.06,0.06,26%,13%,8/63,22,286,262,86,27,24
Americas,zekken,SEN,https://www.vlr.gg/player/4004/zekken,,289,1.03,243.4,1.10,72%,154.0,0.81,0.16,0.23,0.15,23%,19%,3/16,23,234,213,47,67,44
Americas,nzr,FUR,https://www.vlr.gg/player/725/nzr,(+1),224,1.02,191.6,0.94,67%,125.7,0.68,0.28,0.03,0.03,26%,11%,5/45,23,153,163,62,6,6
Americas,Zellsis,SEN,https://www.vlr.gg/player/729/zellsis,(+1),289,1.02,184.0,0.99,72%,128.8,0.63,0.26,0.07,0.09,21%,18%,6/34,23,182,183,75,20,25
Americas,Ethan,NRG,https://www.vlr.gg/player/11225/ethan,(+2),260,1.01,191.1,0.96,72%,122.0,0.65,0.43,0.07,0.10,21%,17%,4/24,19,168,175,112,17,25
Americas,Melser,KRÜ,https://www.vlr.gg/player/1311/melser,,420,1.00,174.0,1.00,71%,119.9,0.63,0.28,0.08,0.08,32%,15%,7/46,22,263,263,119,33,34
Americas,Mazino,LEV,https://www.vlr.gg/player/7603/mazino,(+2),544,1.00,209.5,1.02,74%,134.2,0.73,0.40,0.07,0.10,29%,15%,7/46,26,395,389,216,37,56
Americas,crashies,NRG,https://www.vlr.gg/player/4/crashies,,260,1.00,182.3,1.03,72%,118.8,0.68,0.27,0.04,0.06,35%,21%,10/48,24,176,171,69,11,16
Americas,Derrek,EG,https://www.vlr.gg/player/1533/derrek,(+1),280,0.99,183.2,0.95,68%,124.6,0.66,0.27,0.05,0.04,33%,20%,8/40,26,184,194,76,13,12
Americas,tuyz,LOUD,https://www.vlr.gg/player/2408/tuyz,(+1),261,0.99,166.3,0.91,70%,110.9,0.60,0.35,0.06,0.07,33%,13%,5/39,17,157,172,92,15,17
Americas,Xeppaa,C9,https://www.vlr.gg/player/7871/xeppaa,(+1),383,0.99,190.3,0.93,77%,124.1,0.65,0.48,0.07,0.07,27%,21%,6/28,26,248,268,183,28,27
Americas,cauanzin,LOUD,https://www.vlr.gg/player/6193/cauanzin,(+2),261,0.98,201.8,0.95,74%,129.9,0.69,0.32,0.10,0.08,27%,18%,3/17,21,179,189,84,26,20
Americas,moose,C9,https://www.vlr.gg/player/7458/moose,,383,0.98,176.5,1.04,72%,120.3,0.63,0.19,0.07,0.06,24%,14%,9/65,21,243,233,71,25,23
Americas,JonahP,G2,https://www.vlr.gg/player/4581/jonahp,(+1),584,0.96,183.6,0.89,74%,118.9,0.61,0.45,0.05,0.09,27%,10%,7/67,20,356,401,262,32,51
Americas,Victor,NRG,https://www.vlr.gg/player/261/victor,(+1),260,0.96,212.9,1.01,67%,139.4,0.75,0.17,0.12,0.09,27%,,0/19,30,195,193,44,31,24
Americas,Marved,NRG,https://www.vlr.gg/player/263/marved,,260,0.94,189.6,0.93,67%,125.3,0.65,0.24,0.08,0.11,28%,27%,9/33,21,170,182,63,22,28
Americas,jawgemo,EG,https://www.vlr.gg/player/3993/jawgemo,,280,0.93,217.4,0.94,63%,146.2,0.73,0.15,0.16,0.14,20%,14%,3/21,29,205,218,41,46,40
Americas,frz,MIBR,https://www.vlr.gg/player/651/frz,,200,0.93,186.1,0.84,65%,126.4,0.65,0.21,0.08,0.14,26%,14%,6/42,25,130,155,42,16,27
Americas,tex,LEV,https://www.vlr.gg/player/1818/tex,(+1),544,0.93,184.8,0.97,71%,122.4,0.65,0.17,0.11,0.12,35%,12%,6/49,25,352,363,95,59,63
Americas,Demon1,NRG,https://www.vlr.gg/player/26171/demon1,,260,0.92,204.4,0.91,71%,139.6,0.70,0.20,0.16,0.17,36%,12%,3/26,21,182,199,52,42,44
Americas,Sacy,SEN,https://www.vlr.gg/player/659/sacy,,289,0.91,161.9,0.90,71%,111.0,0.58,0.30,0.06,0.07,32%,12%,4/33,22,168,187,86,18,21
Americas,supamen,EG,https://www.vlr.gg/player/826/supamen,,280,0.89,184.2,0.87,69%,122.5,0.64,0.29,0.11,0.11,37%,7%,2/30,23,180,208,82,31,32
Americas,saadhak,LOUD,https://www.vlr.gg/player/727/saadhak,(+2),261,0.89,193.2,0.84,67%,130.9,0.62,0.34,0.09,0.13,26%,13%,3/23,23,163,194,88,23,34
Americas,icy,G2,https://www.vlr.gg/player/8402/icy,(+1),584,0.88,187.0,0.89,68%,125.3,0.66,0.19,0.14,0.15,26%,15%,7/47,26,385,434,110,81,90
Americas,artzin,MIBR,https://www.vlr.gg/player/5957/artzin,,200,0.88,204.2,0.82,62%,137.0,0.70,0.19,0.14,0.18,26%,11%,2/18,20,139,170,37,27,35
Americas,jzz,MIBR,https://www.vlr.gg/player/13093/jzz,(+1),200,0.87,196.2,0.83,66%,135.7,0.68,0.20,0.14,0.11,32%,19%,5/27,19,136,164,40,28,22
Americas,C0M,LEV,https://www.vlr.gg/player/619/c0m,(+2),544,0.86,160.8,0.80,71%,109.2,0.54,0.29,0.09,0.07,22%,15%,8/53,22,293,368,158,49,40
Americas,Klaus,KRÜ,https://www.vlr.gg/player/2610/klaus,(+2),420,0.85,177.7,0.82,73%,116.7,0.59,0.29,0.11,0.08,25%,15%,4/27,18,249,302,121,48,34
Americas,Apoth,EG,https://www.vlr.gg/player/5188/apoth,(+2),280,0.85,174.5,0.84,61%,119.0,0.60,0.21,0.11,0.15,37%,17%,5/30,22,168,201,58,31,42
Americas,Khalil,FUR,https://www.vlr.gg/player/1711/khalil,(+1),224,0.85,164.4,0.77,69%,112.4,0.57,0.25,0.04,0.09,29%,21%,8/39,17,127,164,56,9,20
Americas,vanity,C9,https://www.vlr.gg/player/7870/vanity,,383,0.83,163.9,0.79,73%,107.3,0.57,0.38,0.08,0.10,22%,15%,6/40,20,217,275,144,30,39
Americas,RgLMeister,MIBR,https://www.vlr.gg/player/5351/rglmeister,(+2),200,0.81,156.2,0.73,64%,105.6,0.57,0.28,0.06,0.04,27%,19%,5/27,21,114,157,56,12,8
Americas,Boostio,100T,https://www.vlr.gg/player/604/boostio,,457,0.80,169.5,0.87,70%,110.7,0.61,0.21,0.09,0.12,24%,26%,6/23,22,278,318,94,39,56
Americas,mwzera,FUR,https://www.vlr.gg/player/939/mwzera,(+2),224,0.78,191.5,0.77,63%,125.1,0.66,0.21,0.10,0.17,20%,,0/17,23,148,191,46,22,39
Americas,ambitioN,LOUD,https://www.vlr.gg/player/1575/ambition,,261,0.77,172.8,0.79,61%,111.9,0.60,0.11,0.15,0.20,23%,6%,1/17,19,156,198,28,40,53
Americas,havoc,FUR,https://www.vlr.gg/player/8706/havoc,(+3),224,0.73,178.3,0.72,59%,124.4,0.61,0.17,0.13,0.22,39%,23%,5/22,20,136,188,37,28,49
