Region,Player,Org,ProfileURL,Agents,Rnd,R2.0,ACS,K:D,KAST,ADR,KPR,APR,FKPR,FDPR,HS%,CL%,CL,KMax,K,D,A,FK,FD
Americas,s0m,NRG,https://www.vlr.gg/player/4164/s0m,,377,0.99,197.2,0.97,75%,124.2,0.68,0.37,0.08,0.10,24%,14%,5/37,23,258,266,140,30,39
Americas,artzin,MIBR,https://www.vlr.gg/player/5957/artzin,,330,0.99,202.1,1.05,73%,127.0,0.66,0.38,0.12,0.15,24%,20%,3/15,24,219,209,124,41,50
Pacific,DH,T1,https://www.vlr.gg/player/43057/dh,,148,0.98,186.0,0.90,68%,122.4,0.64,0.39,0.07,0.11,34%,21%,4/19,27,95,106,57,10,16
Americas,trent,G2,https://www.vlr.gg/player/15500/trent,,268,0.98,173.5,0.98,72%,117.6,0.62,0.24,0.03,0.08,31%,15%,6/40,21,166,170,63,7,22
Americas,zekken,SEN,https://www.vlr.gg/player/4004/zekken,,126,0.98,229.3,0.94,68%,157.7,0.75,0.31,0.16,0.21,26%,22%,2/9,23,94,100,39,20,26
Americas,Ethan,NRG,https://www.vlr.gg/player/11225/ethan,(+1),377,0.98,175.8,0.93,72%,115.1,0.60,0.42,0.07,0.11,24%,17%,4/24,23,225,243,157,28,43
EMEA,ara,GX,https://www.vlr.gg/player/11332/ara,(+1),261,0.97,198.7,1.01,66%,133.8,0.72,0.13,0.18,0.15,29%,14%,3/21,27,189,187,35,48,40
Pacific,Jemkin,RRQ,https://www.vlr.gg/player/24895/jemkin,,137,0.97,215.7,1.06,63%,132.8,0.74,0.13,0.17,0.13,35%,8%,1/13,26,102,96,18,23,18
CN,BeYN,KRX,https://www.vlr.gg/player/4678/beyn,,477,0.97,170.9,0.98,71%,114.5,0.60,0.26,0.06,0.06,28%,23%,14/61,24,288,294,126,30,27
Americas,xenom,MIBR,https://www.vlr.gg/player/20240/xenom,,330,0.97,155.1,0.95,78%,96.1,0.55,0.53,0.05,0.06,24%,8%,3/39,18,180,190,175,18,20
CN,Rarga,XLG,https://www.vlr.gg/player/22047/rarga,(+3),157,0.96,208.6,0.98,73%,129.8,0.73,0.21,0.17,0.10,34%,8%,1/12,21,115,117,33,27,16
Americas,N4RRATE,SEN,https://www.vlr.gg/player/36245/n4rrate,,126,0.95,190.2,0.87,70%,121.2,0.63,0.39,0.06,0.10,26%,17%,3/18,19,79,91,49,8,13
EMEA,doma,FNC,https://www.vlr.gg/player/1369/doma,,62,0.94,167.3,0.90,73%,119.8,0.58,0.21,0.08,0.06,29%,14%,1/7,13,36,40,13,5,4
CN,nephh,BLG,https://www.vlr.gg/player/10698/nephh,,95,0.94,164.0,0.88,67%,104.8,0.56,0.29,0.05,0.08,20%,10%,1/10,18,53,60,28,5,8
CN,Levius,BLG,https://www.vlr.gg/player/40845/levius,,95,0.93,188.0,0.99,59%,122.1,0.71,0.17,0.13,0.09,30%,6%,1/16,26,67,68,16,12,9
EMEA,MiniBoo,TH,https://www.vlr.gg/player/18350/miniboo,,256,0.93,204.4,0.95,65%,134.9,0.71,0.16,0.19,0.17,26%,27%,3/11,23,183,192,41,48,44
EMEA,kamo,TL,https://www.vlr.gg/player/14681/kamo,(+1),148,0.93,190.3,0.94,63%,128.4,0.68,0.12,0.14,0.24,32%,15%,2/13,22,100,106,18,21,36
EMEA,Flickless,GX,https://www.vlr.gg/player/6959/flickless,,261,0.92,173.7,0.83,74%,115.8,0.56,0.47,0.06,0.07,26%,9%,3/33,17,146,175,122,15,17
Pacific,Monyet,RRQ,https://www.vlr.gg/player/8497/monyet,,137,0.92,174.9,0.88,69%,109.6,0.61,0.40,0.05,0.09,28%,11%,2/19,21,84,96,55,7,12
Pacific,Kushy,RRQ,https://www.vlr.gg/player/4866/kushy,,137,0.91,178.9,0.85,66%,120.7,0.63,0.29,0.07,0.12,40%,14%,2/14,20,86,101,40,10,17
CN,Nicc,DRG,https://www.vlr.gg/player/11524/nicc,,98,0.91,173.5,0.94,77%,121.7,0.65,0.28,0.02,0.06,34%,,0/17,25,64,68,27,2,6
Americas,JonahP,G2,https://www.vlr.gg/player/4581/jonahp,(+1),268,0.91,172.8,0.84,71%,108.3,0.58,0.37,0.08,0.10,19%,21%,5/24,26,155,184,99,22,28
EMEA,benjyfishy,TH,https://www.vlr.gg/player/29873/benjyfishy,(+1),256,0.89,175.1,0.83,71%,115.0,0.59,0.28,0.06,0.07,27%,17%,6/35,25,152,184,71,16,17
EMEA,Boaster,FNC,https://www.vlr.gg/player/438/boaster,,453,0.89,145.2,0.77,70%,94.0,0.49,0.38,0.04,0.08,22%,16%,5/31,24,220,285,172,18,36
CN,CHICHOO,EDG,https://www.vlr.gg/player/15559/chichoo,(+1),119,0.89,158.2,0.90,69%,113.5,0.59,0.25,0.07,0.08,21%,15%,2/13,21,70,78,30,8,10
EMEA,Boo,TH,https://www.vlr.gg/player/1144/boo,,256,0.88,143.7,0.74,71%,93.1,0.50,0.53,0.05,0.09,31%,17%,8/46,16,128,172,135,14,23
EMEA,trexx,TL,https://www.vlr.gg/player/2168/trexx,(+2),148,0.87,160.1,0.73,63%,109.7,0.51,0.26,0.04,0.07,20%,4%,1/24,17,76,104,39,6,10
CN,free1ng,KRX,https://www.vlr.gg/player/1916/free1ng,,477,0.86,160.4,0.88,68%,107.1,0.57,0.20,0.09,0.09,35%,16%,8/51,23,270,308,97,43,43
Pacific,xffero,RRQ,https://www.vlr.gg/player/4871/xffero,,137,0.85,172.0,0.88,66%,113.5,0.61,0.20,0.12,0.12,27%,8%,1/12,16,83,94,27,16,16
Pacific,BuZz,T1,https://www.vlr.gg/player/804/buzz,,148,0.85,190.3,0.92,69%,127.4,0.70,0.25,0.06,0.18,25%,38%,3/8,31,103,112,37,9,27
CN,Flex1n,DRG,https://www.vlr.gg/player/4705/flex1n,,98,0.84,184.8,0.85,76%,119.0,0.62,0.40,0.10,0.12,29%,,0/9,20,61,72,39,10,12
CN,Akeman,DRG,https://www.vlr.gg/player/52904/akeman,,98,0.84,196.8,0.88,62%,124.4,0.69,0.16,0.15,0.13,25%,30%,3/10,20,68,77,16,15,13
Pacific,PatMen,PRX,https://www.vlr.gg/player/13744/patmen,,356,0.84,157.8,0.83,68%,106.5,0.55,0.21,0.04,0.06,31%,5%,2/42,21,196,235,76,14,22
EMEA,grubinho,GX,https://www.vlr.gg/player/5550/grubinho,,261,0.83,169.1,0.80,70%,108.0,0.60,0.39,0.11,0.10,29%,22%,4/18,17,156,196,102,30,27
Pacific,crazyguy,RRQ,https://www.vlr.gg/player/1430/crazyguy,(+1),137,0.82,152.0,0.71,68%,109.8,0.49,0.33,0.04,0.09,24%,13%,3/24,15,67,94,45,5,12
CN,Jieni7,EDG,https://www.vlr.gg/player/51244/jieni7,(+1),119,0.82,191.8,0.83,67%,117.9,0.65,0.23,0.12,0.08,26%,,0/2,21,77,93,27,14,10
EMEA,paTiTek,TL,https://www.vlr.gg/player/309/patitek,(+1),148,0.81,156.9,0.74,66%,101.1,0.53,0.36,0.03,0.05,27%,9%,1/11,16,78,106,54,4,8
Americas,Zellsis,SEN,https://www.vlr.gg/player/729/zellsis,(+1),126,0.80,152.3,0.77,67%,99.7,0.54,0.27,0.13,0.11,20%,,0/13,16,68,88,34,17,14
Americas,bang,SEN,https://www.vlr.gg/player/3880/bang,,126,0.79,140.8,0.79,67%,92.4,0.53,0.29,0.06,0.09,35%,11%,1/9,15,67,85,37,7,11
CN,coconut,XLG,https://www.vlr.gg/player/12365/coconut,,157,0.77,149.6,0.71,71%,92.6,0.50,0.44,0.08,0.07,30%,,0/11,16,79,112,69,12,11
Pacific,stax,T1,https://www.vlr.gg/player/485/stax,,148,0.75,146.5,0.69,66%,98.8,0.49,0.31,0.03,0.07,38%,10%,2/20,16,73,106,46,4,10
CN,rushia,BLG,https://www.vlr.gg/player/48878/rushia,,95,0.72,147.6,0.59,64%,102.3,0.45,0.33,0.06,0.11,19%,,0/12,12,43,73,31,6,10
CN,whzy,BLG,https://www.vlr.gg/player/4885/whzy,,95,0.63,154.4,0.61,64%,101.9,0.52,0.22,0.11,0.19,31%,,0/2,13,49,80,21,10,18
