Region,Player,Org,ProfileURL,Agents,Rnd,R2.0,ACS,K:D,KAST,ADR,KPR,APR,FKPR,FDPR,HS%,CL%,CL,KMax,K,D,A,FK,FD
Americas,Ethan,NRG,https://www.vlr.gg/player/11225/ethan,(+2),568,1.02,195.0,0.96,75%,124.1,0.65,0.45,0.07,0.07,23%,13%,6/48,23,367,384,257,41,42
Americas,Asuna,100T,https://www.vlr.gg/player/601/asuna,(+2),372,1.01,207.3,1.00,74%,135.4,0.68,0.29,0.13,0.15,21%,18%,5/28,24,253,253,107,48,54
Americas,Virtyy,LOUD,https://www.vlr.gg/player/3983/virtyy,,276,1.01,214.0,1.03,68%,133.2,0.74,0.18,0.19,0.22,25%,9%,2/22,25,203,198,49,53,60
Americas,Zellsis,SEN,https://www.vlr.gg/player/729/zellsis,(+2),426,1.01,190.0,1.04,75%,122.4,0.66,0.34,0.07,0.07,22%,15%,8/53,18,281,271,145,28,31
Americas,spike,2G,https://www.vlr.gg/player/21661/spike,,252,0.99,232.5,1.03,66%,149.2,0.80,0.27,0.19,0.20,25%,19%,3/16,27,202,196,69,49,50
Americas,Xeppaa,C9,https://www.vlr.gg/player/7871/xeppaa,,442,0.98,200.7,0.99,76%,132.4,0.69,0.28,0.07,0.06,23%,16%,9/57,22,306,308,123,33,26
Americas,Shyy,KRÜ,https://www.vlr.gg/player/24007/shyy,,334,0.97,182.9,0.96,71%,123.6,0.64,0.23,0.07,0.07,30%,12%,6/51,23,214,222,76,23,23
Americas,C0M,LEV,https://www.vlr.gg/player/619/c0m,,463,0.96,170.5,0.93,72%,117.9,0.59,0.29,0.06,0.06,27%,14%,10/69,22,271,290,135,26,26
Americas,zander,100T,https://www.vlr.gg/player/8082/zander,,372,0.96,198.4,0.98,72%,128.2,0.69,0.32,0.11,0.10,26%,14%,5/35,23,256,261,120,42,36
Americas,Mazino,KRÜ,https://www.vlr.gg/player/7603/mazino,,334,0.96,191.1,0.94,70%,126.9,0.65,0.31,0.07,0.08,24%,16%,7/44,22,216,230,104,25,27
Americas,yay,EG,https://www.vlr.gg/player/881/yay,(+1),289,0.95,217.7,0.98,64%,142.2,0.77,0.19,0.17,0.21,29%,9%,2/23,29,223,228,56,48,60
Americas,xenom,MIBR,https://www.vlr.gg/player/20240/xenom,(+1),242,0.94,168.5,0.92,74%,110.9,0.60,0.34,0.07,0.04,35%,13%,4/31,20,145,157,82,17,9
Americas,Melser,KRÜ,https://www.vlr.gg/player/1311/melser,,334,0.93,159.2,0.90,73%,104.4,0.59,0.36,0.06,0.08,26%,9%,4/47,20,196,218,119,19,28
Americas,mitch,C9,https://www.vlr.gg/player/612/mitch,,442,0.93,175.4,0.87,74%,115.5,0.57,0.40,0.06,0.11,19%,20%,9/46,18,252,291,178,25,49
Americas,cauanzin,LOUD,https://www.vlr.gg/player/6193/cauanzin,(+2),276,0.92,193.8,0.91,70%,125.7,0.67,0.31,0.09,0.07,25%,10%,2/20,21,185,204,86,24,20
Americas,pryze,2G,https://www.vlr.gg/player/662/pryze,,252,0.91,178.6,0.80,65%,124.0,0.60,0.29,0.05,0.05,22%,12%,4/33,20,152,189,74,13,12
Americas,Kess,100T,https://www.vlr.gg/player/9094/kess,(+2),372,0.90,173.1,0.88,70%,112.9,0.60,0.29,0.07,0.07,28%,15%,8/52,23,224,256,107,27,26
Americas,neT,C9,https://www.vlr.gg/player/6582/net,,442,0.90,164.1,0.91,72%,108.1,0.59,0.25,0.07,0.11,31%,21%,12/56,22,261,288,112,33,49
Americas,NaturE,EG,https://www.vlr.gg/player/4927/nature,(+1),289,0.89,180.3,0.80,74%,113.4,0.58,0.45,0.05,0.07,21%,13%,4/30,18,169,212,130,14,21
Americas,pANcada,LOUD,https://www.vlr.gg/player/683/pancada,,276,0.89,164.1,0.81,66%,111.9,0.56,0.34,0.04,0.05,38%,13%,6/48,28,155,192,95,12,14
Americas,Dantedeu5,KRÜ,https://www.vlr.gg/player/41135/dantedeu5,(+1),334,0.87,187.8,0.87,68%,122.3,0.64,0.26,0.13,0.19,25%,13%,2/15,24,214,247,86,45,62
Americas,heat,FUR,https://www.vlr.gg/player/8673/heat,,196,0.87,185.1,0.77,63%,123.5,0.62,0.19,0.08,0.10,30%,6%,3/47,18,121,158,37,16,20
Americas,lz,2G,https://www.vlr.gg/player/6195/lz,,252,0.86,160.9,0.79,70%,103.0,0.56,0.42,0.08,0.10,40%,16%,5/32,19,140,177,106,21,26
Americas,adverso,FUR,https://www.vlr.gg/player/3826/adverso,(+1),196,0.85,188.3,0.76,67%,125.4,0.64,0.24,0.06,0.08,20%,17%,6/35,21,125,164,47,12,16
Americas,icy,EG,https://www.vlr.gg/player/8402/icy,,289,0.85,167.5,0.82,65%,112.4,0.60,0.19,0.09,0.14,28%,11%,3/28,22,173,211,54,27,40
Americas,tex,LEV,https://www.vlr.gg/player/1818/tex,(+2),463,0.83,162.1,0.85,69%,107.5,0.59,0.17,0.09,0.10,32%,12%,6/51,21,273,321,80,42,47
Americas,supamen,EG,https://www.vlr.gg/player/826/supamen,,289,0.83,154.5,0.78,65%,102.1,0.56,0.27,0.07,0.09,35%,14%,6/43,21,161,207,79,20,26
Americas,artzin,MIBR,https://www.vlr.gg/player/5957/artzin,(+2),242,0.80,179.8,0.85,66%,119.1,0.63,0.21,0.11,0.20,22%,15%,3/20,22,153,180,51,26,49
Americas,gobera,2G,https://www.vlr.gg/player/14950/gobera,(+1),252,0.78,156.7,0.72,63%,101.4,0.53,0.31,0.05,0.06,27%,28%,10/36,21,133,185,79,12,14
Americas,RobbieBk,LOUD,https://www.vlr.gg/player/5893/robbiebk,(+1),276,0.78,149.0,0.73,63%,103.3,0.51,0.24,0.04,0.07,35%,17%,5/29,17,142,194,65,10,20
Americas,Palla,FUR,https://www.vlr.gg/player/15681/palla,(+1),196,0.77,199.0,0.75,60%,130.5,0.66,0.18,0.15,0.22,30%,,0/10,24,130,174,35,30,44
Americas,tuyz,FUR,https://www.vlr.gg/player/2408/tuyz,,196,0.72,135.7,0.61,67%,93.5,0.47,0.36,0.05,0.08,28%,13%,4/31,17,93,152,71,10,16
Americas,Verno,MIBR,https://www.vlr.gg/player/21668/verno,,242,0.72,140.5,0.64,69%,96.1,0.45,0.30,0.06,0.09,27%,13%,3/23,15,110,171,73,15,22
Americas,Urango,FUR,https://www.vlr.gg/player/6238/urango,(+3),196,0.59,139.9,0.55,63%,94.4,0.47,0.26,0.03,0.14,31%,13%,3/24,14,93,168,50,5,27
EMEA,Ruxic,NAVI,https://www.vlr.gg/player/18677/ruxic,,472,1.23,246.4,1.36,75%,159.4,0.91,0.30,0.12,0.08,31%,15%,9/59,31,430,317,142,56,39
EMEA,keiko,TL,https://www.vlr.gg/player/11494/keiko,(+1),494,1.21,233.4,1.33,77%,148.6,0.85,0.29,0.11,0.09,32%,23%,10/43,26,422,317,141,53,44
EMEA,SUYGETSU,KC,https://www.vlr.gg/player/2858/suygetsu,,389,1.16,214.6,1.20,76%,139.4,0.79,0.32,0.08,0.09,41%,20%,13/66,26,306,254,126,30,34
EMEA,nAts,TL,https://www.vlr.gg/player/457/nats,,494,1.15,231.4,1.19,77%,152.3,0.81,0.33,0.10,0.06,25%,13%,7/55,30,400,337,161,48,31
EMEA,RieNs,TH,https://www.vlr.gg/player/10971/riens,,334,1.15,226.8,1.15,75%,155.8,0.80,0.31,0.07,0.03,35%,24%,10/41,24,267,232,105,22,10
EMEA,hiro,NAVI,https://www.vlr.gg/player/29867/hiro,(+1),472,1.14,220.1,1.19,74%,149.6,0.81,0.25,0.10,0.09,35%,12%,7/57,32,380,320,118,47,44
EMEA,Wo0t,TH,https://www.vlr.gg/player/21328/wo0t,(+2),334,1.12,227.3,1.18,74%,149.4,0.82,0.28,0.15,0.11,38%,30%,8/27,28,274,233,92,51,37
EMEA,Derke,VIT,https://www.vlr.gg/player/5022/derke,(+1),299,1.12,244.5,1.12,71%,162.1,0.85,0.18,0.17,0.16,26%,25%,4/16,23,253,225,55,50,48
EMEA,Less,VIT,https://www.vlr.gg/player/8447/less,,299,1.11,205.9,1.17,75%,132.9,0.76,0.22,0.09,0.09,32%,18%,9/51,24,227,194,67,28,26
EMEA,Sayf,VIT,https://www.vlr.gg/player/312/sayf,,44,1.11,176.0,0.93,70%,123.0,0.61,0.20,0.02,0.07,37%,18%,2/11,17,27,29,9,1,3
EMEA,kaajak,FNC,https://www.vlr.gg/player/9554/kaajak,(+1),448,1.10,235.9,1.14,68%,150.8,0.82,0.15,0.17,0.13,35%,36%,10/28,26,368,324,69,74,59
EMEA,trexx,TL,https://www.vlr.gg/player/2168/trexx,(+1),494,1.09,203.5,1.07,74%,130.1,0.69,0.44,0.06,0.06,20%,19%,13/68,26,341,318,215,32,29
EMEA,Avez,KC,https://www.vlr.gg/player/5654/avez,(+2),389,1.07,223.1,1.12,69%,144.3,0.78,0.23,0.11,0.11,32%,33%,10/30,28,304,272,88,44,42
EMEA,Alfajer,FNC,https://www.vlr.gg/player/9810/alfajer,(+3),448,1.06,221.9,1.15,68%,148.6,0.81,0.13,0.14,0.11,36%,14%,6/44,29,363,317,60,64,48
EMEA,ara,GX,https://www.vlr.gg/player/11332/ara,,625,1.05,216.7,1.12,70%,140.3,0.77,0.15,0.18,0.13,26%,17%,11/64,31,482,431,91,111,81
EMEA,crashies,FNC,https://www.vlr.gg/player/4/crashies,,448,1.05,191.5,1.03,75%,133.5,0.67,0.31,0.05,0.06,33%,16%,11/67,22,301,292,141,23,29
EMEA,cNed,FUT,https://www.vlr.gg/player/573/cned,,247,1.05,215.8,1.05,68%,138.6,0.79,0.26,0.12,0.11,33%,11%,4/37,25,194,184,65,29,27
EMEA,PROFEK,BBL,https://www.vlr.gg/player/5554/profek,(+1),519,1.04,191.5,1.03,71%,130.1,0.69,0.30,0.07,0.06,26%,16%,11/67,24,358,348,158,36,33
EMEA,marteen,KC,https://www.vlr.gg/player/10307/marteen,(+1),389,1.04,215.9,1.09,70%,138.7,0.78,0.25,0.15,0.15,34%,12%,4/34,26,302,277,96,58,59
EMEA,grubinho,GX,https://www.vlr.gg/player/5550/grubinho,,625,1.03,202.2,1.01,72%,132.1,0.70,0.40,0.10,0.10,29%,24%,18/76,26,437,434,253,62,63
EMEA,westside,GX,https://www.vlr.gg/player/34684/westside,(+1),625,1.03,196.1,1.07,68%,130.2,0.72,0.19,0.10,0.08,44%,19%,16/83,21,448,420,117,63,52
EMEA,yetujey,FUT,https://www.vlr.gg/player/8369/yetujey,,247,1.03,202.6,1.02,70%,137.9,0.71,0.21,0.10,0.10,27%,20%,9/44,24,175,171,53,24,25
EMEA,Chronicle,FNC,https://www.vlr.gg/player/458/chronicle,(+1),448,1.02,206.2,1.02,69%,139.7,0.71,0.28,0.09,0.10,27%,11%,8/72,28,320,314,125,39,43
EMEA,paTiTek,TL,https://www.vlr.gg/player/309/patitek,(+2),494,1.02,185.9,1.04,77%,122.4,0.68,0.37,0.09,0.09,25%,21%,13/62,25,334,322,185,46,46
EMEA,Minny,M8,https://www.vlr.gg/player/23169/minny,(+2),306,1.01,199.1,0.99,70%,135.5,0.71,0.22,0.08,0.12,36%,20%,9/44,34,217,219,67,26,38
EMEA,MiniBoo,TH,https://www.vlr.gg/player/18350/miniboo,(+1),334,1.00,223.9,1.06,71%,145.6,0.80,0.19,0.20,0.15,31%,17%,4/23,27,266,251,63,66,51
EMEA,alexiiik,NAVI,https://www.vlr.gg/player/25906/alexiiik,,472,1.00,210.5,1.08,68%,136.7,0.77,0.14,0.16,0.17,26%,11%,3/27,25,362,334,66,75,78
EMEA,ComeBack,M8,https://www.vlr.gg/player/40591/comeback,,306,1.00,219.6,1.06,68%,140.2,0.78,0.17,0.16,0.17,33%,11%,3/27,29,239,225,53,48,53
EMEA,MAGNUM,BBL,https://www.vlr.gg/player/2173/magnum,(+3),519,1.00,197.5,1.01,69%,127.1,0.69,0.27,0.07,0.12,30%,17%,8/48,21,359,357,139,35,60
EMEA,Shao,NAVI,https://www.vlr.gg/player/384/shao,(+1),472,1.00,181.2,0.97,75%,118.4,0.62,0.32,0.08,0.06,32%,23%,15/66,22,294,302,149,36,28
EMEA,Flickless,GX,https://www.vlr.gg/player/6959/flickless,,625,1.00,192.2,0.93,74%,124.7,0.65,0.46,0.08,0.08,25%,14%,9/63,26,408,437,288,47,51
EMEA,baddyG,MKOI,https://www.vlr.gg/player/2190/baddyg,,287,0.99,192.0,0.95,72%,122.0,0.71,0.35,0.09,0.07,24%,17%,6/36,30,203,213,100,26,19
EMEA,benjyfishy,TH,https://www.vlr.gg/player/29873/benjyfishy,(+1),334,0.99,199.1,1.02,68%,127.7,0.71,0.25,0.08,0.08,37%,11%,5/46,24,237,232,83,28,26
EMEA,penny,APK,https://www.vlr.gg/player/7716/penny,(+1),290,0.99,200.9,1.02,68%,133.6,0.73,0.18,0.16,0.19,21%,17%,4/23,24,211,207,53,47,55
EMEA,Elite,KC,https://www.vlr.gg/player/16459/elite,,236,0.99,189.5,1.00,70%,127.5,0.68,0.18,0.08,0.07,41%,11%,3/28,22,160,160,43,20,17
EMEA,kamo,TL,https://www.vlr.gg/player/14681/kamo,,494,0.98,211.5,1.03,72%,137.6,0.73,0.23,0.17,0.17,26%,18%,4/22,24,360,351,114,82,83
EMEA,LewN,BBL,https://www.vlr.gg/player/20144/lewn,(+3),519,0.98,215.0,1.03,65%,141.1,0.77,0.14,0.16,0.17,30%,17%,7/41,26,399,386,75,83,88
EMEA,MONSTEERR,MKOI,https://www.vlr.gg/player/3127/monsteerr,(+1),287,0.98,196.4,0.98,68%,132.4,0.71,0.17,0.08,0.08,28%,15%,8/53,23,205,210,50,22,22
EMEA,Veqaj,M8,https://www.vlr.gg/player/12928/veqaj,,306,0.98,195.6,0.95,72%,136.2,0.70,0.31,0.07,0.10,27%,10%,4/42,28,213,224,94,20,30
EMEA,Jamppi,BBL,https://www.vlr.gg/player/9780/jamppi,(+2),519,0.98,186.4,0.95,72%,122.0,0.64,0.30,0.07,0.08,27%,18%,10/57,24,332,351,156,35,43
EMEA,kamyk,M8,https://www.vlr.gg/player/1475/kamyk,(+1),306,0.98,193.6,0.98,75%,123.1,0.70,0.38,0.08,0.08,34%,9%,4/46,24,214,219,117,25,26
EMEA,qRaxs,FUT,https://www.vlr.gg/player/1139/qraxs,,247,0.95,181.6,0.81,72%,114.7,0.62,0.53,0.04,0.06,36%,17%,5/29,21,152,187,132,10,14
EMEA,Cloud,GX,https://www.vlr.gg/player/4181/cloud,,625,0.94,180.8,0.91,70%,123.8,0.63,0.27,0.08,0.08,30%,9%,6/68,21,395,433,170,47,48
EMEA,sociablEE,BBL,https://www.vlr.gg/player/5568/sociablee,(+3),519,0.93,197.9,0.95,67%,130.5,0.71,0.20,0.12,0.09,31%,15%,13/85,36,370,391,103,61,45
EMEA,MOLSI,APK,https://www.vlr.gg/player/1281/molsi,(+2),290,0.93,187.4,0.82,70%,127.9,0.61,0.37,0.06,0.06,27%,4%,2/45,19,177,215,106,17,16
EMEA,KovaQ,VIT,https://www.vlr.gg/player/7987/kovaq,(+5),255,0.92,198.6,0.97,70%,123.8,0.71,0.25,0.12,0.11,33%,12%,3/26,23,182,187,64,30,28
EMEA,OLIZERA,APK,https://www.vlr.gg/player/8502/olizera,(+1),290,0.92,194.5,0.93,69%,127.1,0.69,0.21,0.10,0.09,28%,11%,5/47,23,199,215,60,29,26
EMEA,Boo,TH,https://www.vlr.gg/player/1144/boo,,334,0.89,153.9,0.81,72%,99.3,0.52,0.43,0.07,0.06,30%,19%,10/53,16,174,216,144,22,21
EMEA,xeus,FUT,https://www.vlr.gg/player/12793/xeus,,247,0.89,210.3,0.91,68%,132.0,0.73,0.21,0.14,0.18,29%,,0/11,24,180,197,53,35,44
EMEA,Kicks,VIT,https://www.vlr.gg/player/11134/kicks,(+1),299,0.89,166.3,0.79,72%,109.7,0.56,0.44,0.07,0.06,29%,18%,7/38,23,168,214,132,20,19
EMEA,UNFAKE,VIT,https://www.vlr.gg/player/4521/unfake,,299,0.89,186.1,0.89,70%,120.6,0.65,0.26,0.07,0.08,38%,17%,5/30,21,193,218,78,22,24
EMEA,flyuh,MKOI,https://www.vlr.gg/player/3685/flyuh,(+1),287,0.88,185.9,0.85,69%,127.6,0.65,0.28,0.06,0.07,26%,16%,5/32,23,187,219,80,18,19
EMEA,MrFaliN,FUT,https://www.vlr.gg/player/8044/mrfalin,,247,0.88,168.6,0.77,64%,111.4,0.57,0.37,0.07,0.09,24%,14%,5/35,25,141,182,92,18,21
EMEA,batujnax,APK,https://www.vlr.gg/player/18615/batujnax,(+2),290,0.86,178.5,0.82,69%,117.7,0.62,0.26,0.09,0.14,28%,,0/21,25,181,220,74,26,41
EMEA,Filu,MKOI,https://www.vlr.gg/player/4544/filu,(+5),287,0.85,199.7,0.84,66%,131.7,0.66,0.22,0.16,0.14,27%,4%,1/23,20,190,227,64,45,39
EMEA,Proxh,M8,https://www.vlr.gg/player/45494/proxh,,306,0.85,161.7,0.78,72%,107.0,0.56,0.39,0.05,0.08,25%,10%,3/30,18,171,218,119,16,24
EMEA,nataNk,MKOI,https://www.vlr.gg/player/5004/natank,(+5),287,0.85,172.5,0.83,66%,117.4,0.61,0.22,0.11,0.16,27%,14%,5/37,22,174,210,63,32,45
EMEA,saadhak,KC,https://www.vlr.gg/player/727/saadhak,(+2),389,0.84,164.1,0.76,67%,109.9,0.54,0.36,0.07,0.11,30%,20%,8/41,21,212,278,140,27,41
EMEA,AvovA,APK,https://www.vlr.gg/player/1507/avova,,290,0.83,146.7,0.73,66%,97.7,0.53,0.34,0.05,0.06,31%,16%,7/45,16,153,211,98,15,18
EMEA,pyrolll,KC,https://www.vlr.gg/player/8808/pyrolll,,153,0.82,146.8,0.77,62%,100.6,0.52,0.18,0.04,0.07,36%,11%,2/18,22,80,104,28,6,11
EMEA,Boaster,FNC,https://www.vlr.gg/player/438/boaster,,448,0.79,141.8,0.74,66%,94.3,0.50,0.31,0.05,0.11,30%,21%,9/43,19,222,298,137,21,48
EMEA,ANGE1,NAVI,https://www.vlr.gg/player/109/ange1,(+1),472,0.77,155.7,0.73,69%,104.8,0.53,0.37,0.06,0.09,31%,11%,5/47,21,249,342,175,26,43
Pacific,Meiy,DFM,https://www.vlr.gg/player/6672/meiy,(+1),274,1.25,266.2,1.35,74%,167.2,0.96,0.19,0.17,0.10,29%,17%,5/29,39,264,195,53,46,27
Pacific,something,PRX,https://www.vlr.gg/player/17086/something,,402,1.23,230.4,1.38,77%,149.3,0.85,0.21,0.18,0.09,26%,17%,10/59,32,340,247,86,71,38
Pacific,Jinggg,PRX,https://www.vlr.gg/player/7378/jinggg,,402,1.14,237.1,1.19,78%,154.3,0.81,0.29,0.13,0.09,24%,22%,5/23,24,325,274,116,53,38
Pacific,HYUNMIN,KRX,https://www.vlr.gg/player/28400/hyunmin,(+1),333,1.13,242.8,1.15,74%,157.6,0.83,0.18,0.17,0.11,28%,13%,3/23,26,278,242,60,58,38
Pacific,Jemkin,RRQ,https://www.vlr.gg/player/24895/jemkin,(+1),696,1.12,227.6,1.24,72%,141.9,0.83,0.17,0.18,0.15,35%,7%,4/54,31,579,468,115,124,105
Pacific,DH,T1,https://www.vlr.gg/player/43057/dh,,442,1.10,196.8,1.07,75%,127.7,0.72,0.46,0.08,0.09,38%,26%,12/46,23,317,296,202,36,40
Pacific,primmie,TLN,https://www.vlr.gg/player/25255/primmie,,498,1.10,216.7,1.19,73%,136.5,0.79,0.22,0.11,0.10,39%,21%,10/48,30,394,332,110,55,52
Pacific,d4v41,PRX,https://www.vlr.gg/player/9803/d4v41,(+1),402,1.10,199.2,1.16,74%,137.4,0.72,0.25,0.09,0.06,25%,12%,7/60,29,290,250,100,37,24
Pacific,Dep,ZETA,https://www.vlr.gg/player/424/dep,(+2),238,1.08,218.8,1.07,71%,141.8,0.77,0.19,0.13,0.10,33%,13%,4/30,22,183,171,45,30,24
Pacific,Karon,GEN,https://www.vlr.gg/player/34974/karon,,305,1.07,197.5,1.05,74%,124.5,0.71,0.47,0.10,0.06,35%,21%,7/33,23,216,206,144,29,19
Pacific,f0rsakeN,PRX,https://www.vlr.gg/player/9801/f0rsaken,(+1),402,1.07,213.7,1.12,75%,139.7,0.76,0.36,0.11,0.12,31%,37%,7/19,27,307,275,144,46,49
Pacific,xffero,RRQ,https://www.vlr.gg/player/4871/xffero,(+2),696,1.06,190.9,1.11,70%,125.6,0.69,0.24,0.07,0.05,29%,20%,22/109,25,482,435,167,47,36
Pacific,dos9,BME,https://www.vlr.gg/player/16215/dos9,(+1),235,1.06,204.6,1.06,75%,126.0,0.72,0.39,0.08,0.09,29%,14%,5/37,25,169,160,92,18,20
Pacific,Dambi,NS,https://www.vlr.gg/player/31827/dambi,(+1),400,1.06,228.9,1.09,72%,141.2,0.79,0.22,0.19,0.16,24%,25%,4/16,23,314,289,89,74,65
Pacific,Flashback,KRX,https://www.vlr.gg/player/35013/flashback,(+1),333,1.06,203.6,1.16,71%,134.8,0.74,0.18,0.09,0.08,33%,13%,6/47,24,247,213,61,31,27
Pacific,Monyet,RRQ,https://www.vlr.gg/player/8497/monyet,(+3),696,1.06,220.5,1.08,73%,141.3,0.75,0.35,0.13,0.14,28%,22%,11/51,24,522,485,244,89,98
Pacific,MaKo,KRX,https://www.vlr.gg/player/4462/mako,,333,1.05,197.9,1.03,72%,128.4,0.67,0.36,0.09,0.12,27%,11%,4/37,22,222,216,119,31,39
Pacific,SugarZ3ro,ZETA,https://www.vlr.gg/player/6668/sugarz3ro,,238,1.05,204.4,0.99,70%,132.2,0.73,0.35,0.07,0.06,31%,17%,5/30,23,173,174,83,16,15
Pacific,Ash,GEN,https://www.vlr.gg/player/25017/ash,,305,1.05,185.3,1.10,75%,121.1,0.67,0.23,0.05,0.04,29%,17%,7/42,18,204,186,71,14,13
Pacific,Persia,NS,https://www.vlr.gg/player/4122/persia,,400,1.04,184.2,1.04,74%,116.4,0.67,0.39,0.08,0.08,29%,15%,9/60,27,266,257,157,30,31
Pacific,Meteor,T1,https://www.vlr.gg/player/13039/meteor,(+1),442,1.04,222.0,1.06,71%,141.6,0.76,0.29,0.10,0.09,29%,6%,3/51,24,338,318,126,44,40
Pacific,UdoTan,GE,https://www.vlr.gg/player/4428/udotan,,241,1.04,234.5,1.10,66%,152.5,0.82,0.14,0.16,0.16,22%,22%,5/23,29,198,180,34,38,38
