Region,Player,Org,ProfileURL,Agents,Rnd,R2.0,ACS,K:D,KAST,ADR,KPR,APR,FKPR,FDPR,HS%,CL%,CL,KMax,K,D,A,FK,FD
Americas,Zellsis,SEN,https://www.vlr.gg/player/729/zellsis,(+1),432,1.06,195.1,1.05,77%,123.9,0.68,0.41,0.08,0.07,17%,16%,9/58,19,292,277,179,36,32
Americas,trent,G2,https://www.vlr.gg/player/15500/trent,,300,1.05,197.0,1.00,74%,136.7,0.67,0.29,0.07,0.09,29%,20%,8/41,22,200,200,87,22,26
Americas,RgLMeister,MIBR,https://www.vlr.gg/player/5351/rglmeister,(+1),274,1.05,187.8,1.05,77%,129.3,0.68,0.40,0.04,0.05,30%,16%,6/37,23,185,176,109,10,14
Americas,johnqt,SEN,https://www.vlr.gg/player/1265/johnqt,,432,1.04,187.5,1.10,75%,123.0,0.66,0.27,0.06,0.06,26%,21%,13/62,19,284,258,116,27,27
Americas,Sacy,SEN,https://www.vlr.gg/player/659/sacy,(+1),432,1.04,200.2,0.99,74%,134.9,0.66,0.45,0.07,0.06,26%,21%,9/42,24,285,288,194,29,25
Americas,kiNgg,LEV,https://www.vlr.gg/player/8549/kingg,,186,1.04,207.4,1.05,73%,136.2,0.73,0.30,0.03,0.07,31%,15%,4/27,22,136,129,55,6,13
Americas,Cryocells,100T,https://www.vlr.gg/player/4147/cryocells,(+1),120,1.03,206.3,1.13,70%,137.3,0.78,0.17,0.11,0.12,25%,40%,4/10,21,94,83,20,13,14
Americas,Apoth,EG,https://www.vlr.gg/player/5188/apoth,,110,1.03,217.0,1.08,61%,153.7,0.77,0.20,0.07,0.19,33%,13%,1/8,21,85,79,22,8,21
Americas,Xeppaa,C9,https://www.vlr.gg/player/7871/xeppaa,(+1),162,1.03,211.1,0.98,80%,134.0,0.72,0.44,0.08,0.12,23%,15%,2/13,20,116,118,71,13,19
Americas,jzz,MIBR,https://www.vlr.gg/player/13093/jzz,,274,1.02,216.3,1.07,75%,144.3,0.77,0.21,0.15,0.14,30%,5%,1/19,28,212,198,58,42,37
Americas,frz,MIBR,https://www.vlr.gg/player/651/frz,,274,1.02,192.2,1.09,67%,126.1,0.69,0.17,0.08,0.10,29%,26%,10/39,22,190,174,46,21,28
Americas,Ethan,NRG,https://www.vlr.gg/player/11225/ethan,,157,1.01,210.7,1.00,78%,135.3,0.69,0.48,0.06,0.08,21%,23%,3/13,27,108,108,76,9,12
Americas,cauanzin,LOUD,https://www.vlr.gg/player/6193/cauanzin,,271,1.01,195.5,1.03,74%,120.7,0.71,0.32,0.14,0.08,30%,,0/17,20,193,188,88,38,22
Americas,JonahP,G2,https://www.vlr.gg/player/4581/jonahp,,300,1.00,178.6,0.98,75%,121.0,0.65,0.34,0.04,0.09,29%,24%,6/25,23,195,199,103,13,27
Americas,wippie,C9,https://www.vlr.gg/player/4373/wippie,,162,0.99,179.0,0.98,73%,119.7,0.60,0.22,0.07,0.07,21%,7%,2/27,23,98,100,36,11,11
Americas,neT,G2,https://www.vlr.gg/player/6582/net,,300,0.97,198.5,1.00,68%,131.1,0.70,0.18,0.07,0.06,39%,8%,4/52,25,209,208,54,21,18
Americas,artzin,MIBR,https://www.vlr.gg/player/5957/artzin,,274,0.97,216.3,1.00,72%,138.8,0.74,0.16,0.14,0.15,25%,27%,6/22,28,202,203,44,38,40
Americas,crashies,NRG,https://www.vlr.gg/player/4/crashies,,157,0.97,167.9,1.00,74%,110.3,0.60,0.31,0.06,0.07,25%,10%,2/21,22,94,94,49,9,11
Americas,C0M,LEV,https://www.vlr.gg/player/619/c0m,,186,0.97,187.6,0.89,71%,120.9,0.63,0.45,0.08,0.10,21%,9%,2/22,24,117,131,84,15,19
Americas,Boostio,100T,https://www.vlr.gg/player/604/boostio,,120,0.97,201.8,0.93,72%,141.2,0.71,0.25,0.13,0.13,28%,10%,1/10,22,85,91,30,16,16
Americas,Klaus,KRÜ,https://www.vlr.gg/player/2610/klaus,,110,0.96,182.8,0.83,71%,126.0,0.59,0.35,0.11,0.05,22%,13%,2/16,17,65,78,38,12,5
Americas,jakee,C9,https://www.vlr.gg/player/8742/jakee,,162,0.96,170.7,0.88,74%,113.4,0.60,0.39,0.04,0.06,28%,14%,2/14,20,98,111,63,7,9
Americas,valyn,G2,https://www.vlr.gg/player/3885/valyn,,300,0.95,180.8,0.90,76%,114.2,0.63,0.37,0.10,0.07,22%,11%,4/38,24,189,209,111,29,22
Americas,jawgemo,EG,https://www.vlr.gg/player/3993/jawgemo,,110,0.94,206.0,0.92,64%,138.7,0.70,0.26,0.15,0.15,21%,,0/2,21,77,84,29,16,17
Americas,kon4n,FUR,https://www.vlr.gg/player/1671/kon4n,,90,0.93,170.0,0.84,76%,113.7,0.57,0.32,0.07,0.02,18%,7%,1/15,14,51,61,29,6,2
Americas,Khalil,FUR,https://www.vlr.gg/player/1711/khalil,,90,0.93,170.5,0.84,64%,119.5,0.60,0.18,0.03,0.06,27%,10%,1/10,15,54,64,16,3,5
Americas,OXY,C9,https://www.vlr.gg/player/18796/oxy,,162,0.93,227.9,0.96,67%,147.9,0.79,0.16,0.23,0.19,33%,7%,1/14,24,128,134,26,38,31
Americas,ambitioN,LOUD,https://www.vlr.gg/player/1575/ambition,,271,0.93,203.0,0.99,67%,135.7,0.73,0.19,0.18,0.15,28%,7%,1/14,24,198,199,52,48,42
Americas,Marved,NRG,https://www.vlr.gg/player/263/marved,,157,0.92,193.0,0.88,75%,123.0,0.66,0.40,0.06,0.10,27%,8%,1/12,22,104,118,63,9,15
Americas,eeiu,100T,https://www.vlr.gg/player/796/eeiu,,120,0.91,170.0,0.89,71%,110.9,0.62,0.29,0.03,0.04,25%,4%,1/23,17,74,83,35,3,5
Americas,bang,100T,https://www.vlr.gg/player/3880/bang,,120,0.91,192.5,0.92,71%,124.2,0.65,0.26,0.09,0.09,29%,21%,4/19,19,78,85,31,11,11
Americas,liazzi,FUR,https://www.vlr.gg/player/2567/liazzi,,90,0.89,167.0,0.83,70%,106.4,0.56,0.33,0.06,0.07,35%,8%,1/12,19,50,60,30,5,6
Americas,saadhak,LOUD,https://www.vlr.gg/player/727/saadhak,(+1),271,0.88,186.9,0.82,75%,122.0,0.61,0.39,0.08,0.12,17%,5%,1/22,19,166,203,107,23,32
Americas,mta,KRÜ,https://www.vlr.gg/player/36169/mta,,110,0.86,179.4,0.76,67%,111.7,0.58,0.46,0.11,0.13,39%,,0/6,14,64,84,51,12,14
Americas,mazin,MIBR,https://www.vlr.gg/player/8872/mazin,,274,0.83,161.6,0.79,66%,109.1,0.54,0.38,0.07,0.09,29%,14%,5/35,19,147,187,103,19,25
Americas,Asuna,100T,https://www.vlr.gg/player/601/asuna,,120,0.81,189.5,0.76,71%,117.0,0.60,0.27,0.11,0.15,17%,22%,2/9,18,72,95,32,13,18
Americas,Mazino,LEV,https://www.vlr.gg/player/7603/mazino,(+1),186,0.81,163.6,0.78,67%,112.8,0.56,0.35,0.06,0.12,26%,28%,5/18,18,105,135,65,11,23
Americas,NaturE,EG,https://www.vlr.gg/player/4927/nature,,110,0.78,148.4,0.66,72%,94.0,0.50,0.41,0.06,0.02,27%,13%,2/15,18,55,83,45,7,2
Americas,tex,LEV,https://www.vlr.gg/player/1818/tex,(+1),186,0.75,167.0,0.73,70%,115.5,0.58,0.25,0.11,0.15,27%,,0/18,19,107,147,47,20,28
Americas,havoc,FUR,https://www.vlr.gg/player/8706/havoc,,90,0.69,171.3,0.72,56%,111.6,0.56,0.29,0.13,0.22,27%,,0/2,20,50,69,26,12,20
Americas,Melser,KRÜ,https://www.vlr.gg/player/1311/melser,,110,0.64,137.4,0.67,66%,87.3,0.49,0.28,0.05,0.12,30%,6%,1/16,13,54,81,31,5,13
EMEA,AtaKaptan,FUT,https://www.vlr.gg/player/6510/atakaptan,,182,1.24,216.9,1.23,76%,140.5,0.77,0.51,0.04,0.07,30%,17%,4/23,30,140,114,92,7,13
EMEA,N4RRATE,KC,https://www.vlr.gg/player/36245/n4rrate,(+1),383,1.23,249.9,1.27,78%,166.2,0.89,0.33,0.12,0.08,26%,15%,5/33,40,342,269,125,47,31
EMEA,Cloud,GX,https://www.vlr.gg/player/4181/cloud,(+1),124,1.21,241.3,1.17,71%,155.6,0.84,0.36,0.08,0.06,30%,13%,2/16,22,104,89,45,10,8
EMEA,Zyppan,NAVI,https://www.vlr.gg/player/11/zyppan,(+1),146,1.18,237.1,1.23,72%,156.5,0.86,0.32,0.10,0.08,34%,,0/12,25,125,102,47,15,11
EMEA,MiniBoo,TH,https://www.vlr.gg/player/18350/miniboo,,208,1.18,254.7,1.22,69%,165.1,0.88,0.19,0.22,0.17,28%,40%,6/15,25,184,151,39,45,36
EMEA,ardiis,NAVI,https://www.vlr.gg/player/98/ardiis,(+2),146,1.18,246.0,1.25,74%,155.8,0.90,0.28,0.14,0.10,21%,20%,4/20,28,132,106,41,21,15
EMEA,Sayf,VIT,https://www.vlr.gg/player/312/sayf,(+1),238,1.17,209.2,1.22,68%,137.3,0.77,0.28,0.11,0.08,37%,14%,5/37,27,183,150,67,26,19
EMEA,Chronicle,FNC,https://www.vlr.gg/player/458/chronicle,,88,1.17,218.0,1.20,76%,140.4,0.74,0.57,0.09,0.05,22%,42%,5/12,21,65,54,50,8,4
EMEA,keiko,TL,https://www.vlr.gg/player/11494/keiko,,160,1.16,229.0,1.24,71%,150.7,0.83,0.11,0.21,0.12,30%,5%,1/19,37,133,107,18,33,19
EMEA,marteen,KC,https://www.vlr.gg/player/10307/marteen,,383,1.13,241.1,1.20,73%,156.4,0.84,0.25,0.18,0.15,23%,20%,4/20,31,320,266,95,70,57
EMEA,TakaS,M8,https://www.vlr.gg/player/301/takas,,104,1.13,260.8,1.25,66%,164.9,0.92,0.20,0.15,0.12,22%,14%,1/7,26,96,77,21,16,12
EMEA,yetujey,FUT,https://www.vlr.gg/player/8369/yetujey,(+1),182,1.11,210.0,1.16,79%,143.3,0.74,0.25,0.12,0.09,24%,19%,5/27,30,135,116,46,22,17
EMEA,Kicks,VIT,https://www.vlr.gg/player/11134/kicks,,238,1.10,201.3,1.09,72%,127.4,0.73,0.38,0.05,0.11,21%,23%,6/26,26,173,158,91,12,27
EMEA,Alfajer,FNC,https://www.vlr.gg/player/9810/alfajer,,88,1.08,225.5,1.26,74%,146.6,0.83,0.10,0.13,0.06,31%,11%,1/9,24,73,58,9,11,5
EMEA,Boo,TH,https://www.vlr.gg/player/1144/boo,,208,1.07,187.6,1.05,72%,125.1,0.69,0.40,0.07,0.07,29%,4%,1/23,26,143,136,84,15,15
EMEA,Leo,FNC,https://www.vlr.gg/player/1380/leo,,88,1.07,186.8,1.13,77%,126.4,0.67,0.33,0.07,0.05,22%,,0/11,24,59,52,29,6,4
EMEA,Shao,NAVI,https://www.vlr.gg/player/384/shao,,146,1.06,192.7,1.05,73%,131.9,0.68,0.39,0.05,0.13,30%,10%,1/10,20,99,94,57,7,19
EMEA,benjyfishy,TH,https://www.vlr.gg/player/29873/benjyfishy,,208,1.06,214.5,1.09,75%,141.7,0.76,0.20,0.10,0.09,35%,18%,6/33,22,159,146,42,20,18
EMEA,runneR,VIT,https://www.vlr.gg/player/21610/runner,,238,1.05,227.7,1.03,72%,153.2,0.76,0.26,0.16,0.16,19%,31%,4/13,27,182,176,63,39,37
EMEA,nukkye,GX,https://www.vlr.gg/player/3070/nukkye,,124,1.04,202.2,0.99,73%,137.4,0.69,0.30,0.10,0.06,29%,8%,1/13,21,86,87,37,13,7
EMEA,Boaster,FNC,https://www.vlr.gg/player/438/boaster,,88,1.01,200.3,1.03,70%,134.6,0.73,0.43,0.07,0.10,28%,,0/12,20,64,62,38,6,9
EMEA,MAGNUM,KC,https://www.vlr.gg/player/2173/magnum,(+1),383,1.01,180.0,0.99,73%,124.0,0.64,0.29,0.08,0.10,25%,17%,8/46,25,247,250,110,29,40
EMEA,RieNs,TH,https://www.vlr.gg/player/10971/riens,,208,1.01,202.4,1.01,75%,139.1,0.70,0.31,0.10,0.02,39%,18%,4/22,24,146,145,65,21,5
EMEA,grubinho,MKOI,https://www.vlr.gg/player/5550/grubinho,,239,1.00,185.7,0.96,72%,115.3,0.65,0.36,0.07,0.07,35%,15%,5/33,17,155,161,85,17,16
EMEA,nAts,TL,https://www.vlr.gg/player/457/nats,,160,0.99,197.9,0.99,71%,138.7,0.68,0.23,0.07,0.11,28%,8%,2/25,28,109,110,36,11,18
EMEA,SUYGETSU,NAVI,https://www.vlr.gg/player/2858/suygetsu,,146,0.99,181.6,1.06,71%,124.3,0.65,0.18,0.04,0.10,38%,20%,5/25,17,95,90,26,6,15
EMEA,MrFaliN,FUT,https://www.vlr.gg/player/8044/mrfalin,(+2),182,0.98,201.0,0.96,74%,129.3,0.68,0.43,0.10,0.10,20%,11%,2/18,23,124,129,78,19,19
EMEA,sheydos,MKOI,https://www.vlr.gg/player/1428/sheydos,,239,0.98,163.0,0.97,72%,115.2,0.59,0.18,0.03,0.05,26%,18%,7/40,17,142,147,43,7,11
EMEA,Jamppi,TL,https://www.vlr.gg/player/9780/jamppi,(+2),160,0.98,208.1,0.99,73%,138.2,0.72,0.22,0.15,0.08,38%,19%,3/16,21,115,116,35,24,12
EMEA,tomaszy,KC,https://www.vlr.gg/player/19691/tomaszy,,383,0.97,184.6,0.95,75%,128.7,0.66,0.34,0.09,0.07,33%,18%,8/44,30,251,264,129,36,27
EMEA,logaN,M8,https://www.vlr.gg/player/868/logan,,104,0.96,173.8,0.97,69%,117.9,0.59,0.15,0.05,0.11,30%,,0/15,15,61,63,16,5,11
EMEA,Elite,BBL,https://www.vlr.gg/player/16459/elite,,100,0.96,210.0,0.96,65%,134.7,0.72,0.23,0.10,0.10,50%,,0/10,20,72,75,23,10,10
EMEA,sh1n,KC,https://www.vlr.gg/player/2625/sh1n,(+1),383,0.96,162.2,1.00,75%,103.0,0.61,0.34,0.05,0.07,32%,15%,9/60,19,235,234,132,20,25
EMEA,reazy,BBL,https://www.vlr.gg/player/10146/reazy,,100,0.96,197.0,0.92,73%,134.9,0.66,0.34,0.04,0.04,25%,15%,4/26,18,66,72,34,4,4
EMEA,qRaxs,FUT,https://www.vlr.gg/player/1139/qraxs,(+1),182,0.95,201.6,0.89,73%,130.5,0.65,0.43,0.08,0.08,25%,18%,3/17,20,119,133,78,15,14
EMEA,kamo,MKOI,https://www.vlr.gg/player/14681/kamo,,239,0.95,212.1,0.91,67%,144.1,0.72,0.19,0.22,0.21,24%,23%,3/13,24,171,188,46,52,51
EMEA,cNed,FUT,https://www.vlr.gg/player/573/cned,(+1),182,0.94,216.4,1.00,71%,141.4,0.75,0.18,0.15,0.16,27%,6%,1/16,22,136,136,33,27,29
EMEA,starxo,MKOI,https://www.vlr.gg/player/565/starxo,(+1),239,0.94,189.8,0.94,68%,124.3,0.67,0.33,0.07,0.12,24%,21%,6/29,22,159,170,78,17,28
EMEA,paTiTek,TH,https://www.vlr.gg/player/309/patitek,,208,0.93,177.2,0.85,73%,116.4,0.59,0.49,0.07,0.09,27%,18%,4/22,22,123,145,101,15,18
EMEA,nataNk,M8,https://www.vlr.gg/player/5004/natank,,104,0.93,216.6,1.00,68%,146.2,0.76,0.17,0.23,0.22,27%,29%,2/7,24,79,79,18,24,23
EMEA,Mistic,TL,https://www.vlr.gg/player/1457/mistic,(+1),160,0.92,195.9,0.93,74%,130.4,0.70,0.31,0.06,0.09,31%,17%,3/18,21,112,121,49,9,15
EMEA,ShadoW,MKOI,https://www.vlr.gg/player/451/shadow,,239,0.90,180.7,0.87,66%,116.3,0.64,0.28,0.07,0.10,22%,19%,4/21,21,153,175,67,16,23
EMEA,ceNder,VIT,https://www.vlr.gg/player/4321/cender,(+1),238,0.88,166.6,0.84,68%,108.6,0.58,0.27,0.10,0.09,23%,21%,5/24,23,137,163,64,23,21
EMEA,Wailers,M8,https://www.vlr.gg/player/19522/wailers,,104,0.85,168.8,0.87,76%,111.1,0.60,0.29,0.02,0.01,30%,11%,2/18,17,62,71,30,2,1
EMEA,Destrian,VIT,https://www.vlr.gg/player/1615/destrian,(+1),238,0.84,158.7,0.77,68%,111.9,0.54,0.32,0.06,0.09,21%,10%,3/29,19,128,166,76,14,21
EMEA,QutionerX,BBL,https://www.vlr.gg/player/10161/qutionerx,,100,0.84,210.6,0.85,66%,140.2,0.72,0.16,0.19,0.22,26%,25%,1/4,18,72,85,16,19,22
EMEA,hoody,GX,https://www.vlr.gg/player/2690/hoody,,124,0.81,159.7,0.73,64%,107.7,0.53,0.36,0.06,0.14,23%,11%,2/18,16,66,90,45,7,17
EMEA,pAura,BBL,https://www.vlr.gg/player/569/paura,,100,0.80,155.8,0.72,72%,96.4,0.56,0.41,0.09,0.07,33%,7%,1/14,20,56,78,41,9,7
EMEA,Brave,BBL,https://www.vlr.gg/player/8041/brave,,100,0.75,155.2,0.69,67%,103.7,0.54,0.26,0.05,0.10,37%,27%,4/15,17,54,78,26,5,10
EMEA,ANGE1,NAVI,https://www.vlr.gg/player/109/ange1,(+1),146,0.75,167.1,0.77,62%,114.6,0.58,0.25,0.11,0.14,35%,,0/10,21,85,110,37,16,21
EMEA,beyAz,M8,https://www.vlr.gg/player/220/beyaz,,104,0.75,129.6,0.62,73%,87.4,0.41,0.49,0.05,0.05,30%,10%,1/10,14,43,69,51,5,5
EMEA,Fit1nho,GX,https://www.vlr.gg/player/292/fit1nho,,124,0.74,180.3,0.75,62%,120.8,0.60,0.11,0.11,0.15,23%,,0/11,21,74,99,14,14,18
EMEA,Derke,FNC,https://www.vlr.gg/player/5022/derke,,88,0.74,188.5,0.84,63%,118.6,0.65,0.08,0.19,0.19,27%,,0/3,17,57,68,7,17,17
EMEA,Redgar,GX,https://www.vlr.gg/player/1427/redgar,,124,0.73,147.7,0.72,64%,99.1,0.53,0.26,0.09,0.15,30%,19%,3/16,22,66,92,32,11,19
EMEA,Enzo,TL,https://www.vlr.gg/player/114/enzo,(+1),160,0.73,138.1,0.69,68%,99.9,0.46,0.26,0.06,0.06,21%,,0/15,17,73,106,42,10,9
Pacific,JitBoyS,TLN,https://www.vlr.gg/player/13788/jitboys,,122,1.20,228.5,1.25,75%,152.0,0.83,0.16,0.06,0.07,36%,29%,6/21,26,101,81,20,7,8
Pacific,invy,TS,https://www.vlr.gg/player/8504/invy,,225,1.20,211.7,1.26,76%,144.7,0.80,0.37,0.07,0.06,29%,5%,1/21,28,181,144,84,16,13
Pacific,t3xture,GEN,https://www.vlr.gg/player/9196/t3xture,,429,1.18,250.8,1.29,73%,164.3,0.90,0.16,0.16,0.14,29%,22%,9/41,33,388,301,69,70,62
Pacific,Jremy,TS,https://www.vlr.gg/player/7405/jremy,,225,1.17,256.6,1.24,75%,163.3,0.90,0.19,0.25,0.17,28%,15%,2/13,27,202,163,42,56,38
Pacific,MaKo,KRX,https://www.vlr.gg/player/4462/mako,,133,1.17,207.8,1.16,84%,141.6,0.74,0.41,0.10,0.02,31%,6%,1/16,21,99,85,55,13,3
Pacific,Karon,GEN,https://www.vlr.gg/player/34974/karon,(+1),429,1.14,199.2,1.12,77%,132.3,0.71,0.39,0.08,0.05,36%,19%,12/63,23,304,272,168,33,23
Pacific,Sayaplayer,T1,https://www.vlr.gg/player/4545/sayaplayer,,163,1.14,215.1,1.29,74%,143.2,0.82,0.08,0.21,0.13,29%,15%,2/13,36,134,104,13,34,22
Pacific,something,PRX,https://www.vlr.gg/player/17086/something,(+1),191,1.14,224.7,1.12,77%,143.6,0.80,0.25,0.17,0.11,22%,6%,1/16,23,153,137,47,33,21
Pacific,Meiy,DFM,https://www.vlr.gg/player/6672/meiy,,86,1.12,253.5,1.10,70%,163.4,0.87,0.17,0.21,0.16,26%,20%,2/10,21,75,68,15,18,14
Pacific,xccurate,T1,https://www.vlr.gg/player/10816/xccurate,(+1),163,1.12,233.6,1.23,74%,149.8,0.83,0.21,0.08,0.04,29%,,0/20,29,135,110,35,13,6
Pacific,Jemkin,RRQ,https://www.vlr.gg/player/24895/jemkin,,136,1.10,236.3,1.17,68%,146.6,0.87,0.13,0.13,0.12,30%,15%,2/13,25,118,101,17,18,16
Pacific,Rossy,T1,https://www.vlr.gg/player/1129/rossy,,163,1.09,213.4,1.14,79%,129.5,0.72,0.29,0.07,0.06,19%,24%,6/25,23,117,103,48,12,9
Pacific,Governor,TLN,https://www.vlr.gg/player/3980/governor,,122,1.08,247.0,1.16,70%,153.3,0.84,0.23,0.19,0.21,17%,20%,2/10,25,103,89,28,23,26
Pacific,d4v41,PRX,https://www.vlr.gg/player/9803/d4v41,(+2),191,1.07,195.9,0.99,73%,138.0,0.68,0.45,0.05,0.07,31%,23%,7/30,21,130,131,85,9,13
Pacific,Flashback,KRX,https://www.vlr.gg/player/35013/flashback,,133,1.06,200.3,1.20,68%,139.5,0.77,0.16,0.07,0.13,36%,9%,1/11,21,102,85,21,9,17
Pacific,mindfreak,PRX,https://www.vlr.gg/player/9800/mindfreak,(+1),191,1.06,189.4,1.04,69%,129.4,0.69,0.25,0.04,0.04,28%,29%,10/35,29,132,127,48,7,8
Pacific,Meteor,GEN,https://www.vlr.gg/player/13039/meteor,,429,1.06,222.0,1.15,72%,146.6,0.80,0.14,0.11,0.09,28%,9%,5/53,24,345,299,60,49,37
Pacific,Egoist,BLD,https://www.vlr.gg/player/2362/egoist,,122,1.06,208.4,1.07,75%,132.2,0.75,0.23,0.08,0.06,26%,24%,4/17,27,91,85,28,10,7
Pacific,sScary,BLD,https://www.vlr.gg/player/4382/sscary,,122,1.06,177.8,1.05,77%,123.9,0.63,0.39,0.08,0.08,24%,21%,7/34,28,77,73,47,10,10
Pacific,Dep,ZETA,https://www.vlr.gg/player/424/dep,,212,1.05,245.0,1.16,67%,154.0,0.87,0.12,0.22,0.18,27%,5%,1/19,27,184,159,26,46,39
Pacific,iZu,T1,https://www.vlr.gg/player/29833/izu,,163,1.05,203.1,1.07,74%,134.7,0.72,0.38,0.10,0.11,30%,13%,2/16,27,117,109,62,17,18
Pacific,JessieVash,TS,https://www.vlr.gg/player/2334/jessievash,,225,1.04,186.7,1.05,74%,125.8,0.64,0.36,0.06,0.08,26%,18%,6/34,18,144,137,81,14,17
Pacific,BuZz,KRX,https://www.vlr.gg/player/804/buzz,,133,1.03,234.7,1.01,79%,148.6,0.79,0.29,0.17,0.09,23%,14%,1/7,22,105,104,38,23,12
Pacific,stax,KRX,https://www.vlr.gg/player/485/stax,(+1),133,1.03,174.3,1.09,70%,115.6,0.66,0.29,0.08,0.05,32%,12%,2/17,22,88,81,39,10,7
Pacific,xffero,RRQ,https://www.vlr.gg/player/4871/xffero,(+1),136,1.02,200.3,0.96,72%,128.8,0.71,0.37,0.08,0.08,30%,26%,5/19,22,96,100,50,11,11
Pacific,BORKUM,TS,https://www.vlr.gg/player/2333/borkum,,225,1.02,191.3,0.99,72%,123.1,0.66,0.47,0.11,0.07,21%,10%,2/21,24,148,149,106,24,16
Pacific,f0rsakeN,PRX,https://www.vlr.gg/player/9801/f0rsaken,(+2),191,1.01,220.3,1.05,73%,139.9,0.79,0.27,0.13,0.12,29%,10%,1/10,33,151,144,51,24,23
Pacific,NDG,TS,https://www.vlr.gg/player/12322/ndg,,225,1.01,178.6,1.04,78%,125.9,0.64,0.22,0.05,0.09,21%,22%,5/23,23,143,138,49,11,20
Pacific,Foxy9,KRX,https://www.vlr.gg/player/11600/foxy9,,133,1.00,200.7,1.08,74%,122.4,0.72,0.23,0.16,0.14,31%,8%,1/12,21,96,89,30,21,18
Pacific,Deryeon,BLD,https://www.vlr.gg/player/9152/deryeon,,122,0.98,222.4,0.98,72%,145.1,0.76,0.22,0.17,0.13,21%,18%,2/11,29,93,95,27,21,16
Pacific,Munchkin,GEN,https://www.vlr.gg/player/2489/munchkin,,429,0.98,187.5,0.98,72%,124.7,0.66,0.38,0.09,0.10,21%,13%,5/40,27,283,288,164,38,43
Pacific,blaZek1ng,GE,https://www.vlr.gg/player/1743/blazek1ng,,149,0.97,187.9,0.97,68%,129.2,0.65,0.22,0.05,0.09,29%,7%,2/28,24,97,100,33,8,13
Pacific,yuran,ZETA,https://www.vlr.gg/player/29840/yuran,,212,0.96,192.5,0.91,72%,128.8,0.66,0.32,0.09,0.08,27%,5%,1/22,20,139,153,68,19,17
Pacific,Estrella,RRQ,https://www.vlr.gg/player/25025/estrella,,136,0.96,176.3,0.89,67%,114.2,0.61,0.30,0.05,0.08,30%,,0/23,19,83,93,41,7,11
Pacific,hiroronn,ZETA,https://www.vlr.gg/player/10588/hiroronn,(+1),212,0.95,179.2,0.91,67%,122.2,0.64,0.32,0.08,0.11,30%,16%,4/25,18,135,148,68,16,24
Pacific,ban,TLN,https://www.vlr.gg/player/5129/ban,,122,0.93,195.5,0.91,73%,119.9,0.66,0.34,0.12,0.09,26%,14%,2/14,22,80,88,42,15,11
Pacific,Laz,ZETA,https://www.vlr.gg/player/999/laz,,212,0.92,180.5,0.93,67%,123.1,0.65,0.16,0.08,0.07,25%,9%,3/34,16,137,147,34,17,15
