Region,Player,Org,ProfileURL,Agents,Maps,Rnd,R,ACS,K:D,KAST,ADR,KPR,APR,FK:FD,FKPR,FDPR,HS%,CL%,CL,KMAX,K,D,A,FK,FD
CN,Smoggy,EDG,https://www.vlr.gg/player/4742/smoggy,29%29%21%+3,14,307,,215,1.18,,,0.77,0.25,,,,,,,29,237,201,77,0,0
CN,heybay,TE,https://www.vlr.gg/player/4712/heybay,36%27%18%+2,11,235,,186,0.95,,,0.63,0.38,,,,,,,18,149,157,89,0,0
CN,YOU,TE,https://www.vlr.gg/player/4710/you,60%30%10%,10,205,,207,1.09,,,0.70,0.44,,,,,,,21,144,132,90,0,0
CN,Tuko,VLG,https://www.vlr.gg/player/41753/tuko,100%,1,24,,183,0.94,,,0.67,0.13,,0.21,,,,,16,16,17,3,5,0
CN,coconut,LGD,https://www.vlr.gg/player/12365/coconut,50%50%,2,33,,202,0.68,,,0.64,0.18,,,,,,,12,21,31,6,0,0
CN,SmallX,VLG,https://www.vlr.gg/player/41056/smallx,100%,1,24,,266,1.05,,,0.83,0.21,,0.17,,,,,20,20,19,5,4,0
CN,FuJiang,VLG,https://www.vlr.gg/player/41754/fujiang,100%,1,24,,220,1.19,,,0.79,0.21,,0.04,,,,,19,19,16,5,1,0
CN,BlackZz,VLG,https://www.vlr.gg/player/41752/blackzz,100%,1,24,,188,1.00,,,0.63,0.46,,0.13,,,,,15,15,15,11,3,0
CN,origami,SQM,https://www.vlr.gg/player/41755/origami,100%,1,24,,151,0.93,,,0.58,0.38,,0.00,,,,,14,14,15,9,0,0
CN,solo88,SQM,https://www.vlr.gg/player/5775/solo88,100%,1,24,,248,1.16,,,0.92,0.13,,0.17,,,,,22,22,19,3,4,0
CN,Ra1nbow,SQM,https://www.vlr.gg/player/41000/ra1nbow,100%,1,24,,165,0.78,,,0.58,0.25,,0.00,,,,,14,14,18,6,0,0
CN,xiaoG,SQM,https://www.vlr.gg/player/41767/xiaog,100%,1,24,,248,0.95,,,0.79,0.25,,0.21,,,,,19,19,20,6,5,0
CN,BEXEY,NH,https://www.vlr.gg/player/3535/bexey,100%,1,23,,190,0.94,,,0.74,0.30,,0.04,,,,,17,17,18,7,1,0
CN,Dynamite,TE,https://www.vlr.gg/player/42235/dynamite,100%,1,30,,96,0.53,,,0.33,0.20,,,,,,,10,10,19,6,0,0
CN,Lyy,NH,https://www.vlr.gg/player/4764/lyy,100%,1,23,,317,1.63,,,1.13,0.22,,0.35,,,,,26,26,16,5,8,0
CN,Kelele,NH,https://www.vlr.gg/player/37088/kelele,100%,1,23,,192,0.80,,,0.70,0.13,,0.04,,,,,16,16,20,3,1,0
CN,Artill,NH,https://www.vlr.gg/player/30524/artill,100%,1,23,,139,0.63,,,0.52,0.30,,0.09,,,,,12,12,19,7,2,0
CN,Tourbi11on,NH,https://www.vlr.gg/player/40609/tourbi11on,100%,1,23,,176,0.76,,,0.57,0.30,,0.00,,,,,13,13,17,7,0,0
CN,Shr1mp,JJH,https://www.vlr.gg/player/25494/shr1mp,100%,1,23,,192,1.00,,,0.70,0.30,,0.04,,,,,16,16,16,7,1,0
CN,Midnight,JJH,https://www.vlr.gg/player/3531/midnight,100%,1,23,,199,1.33,,,0.70,0.48,,0.00,,,,,16,16,12,11,0,0
CN,FZZZZZ,VLG,https://www.vlr.gg/player/4415/fzzzzz,100%,1,24,,189,1.13,,,0.75,0.25,,0.08,,,,,18,18,16,6,2,0
CN,Knight,BLG,https://www.vlr.gg/player/4774/knight,27%27%27%+1,11,225,,216,1.15,,,0.76,0.47,,,,,,,23,172,149,105,0,0
CN,nizhaoTZH,FPX,https://www.vlr.gg/player/4880/nizhaotzh,70%13%9%+2,23,473,,190,1.07,,,0.69,0.23,,0.20,,,,,28,328,306,111,8,0
CN,ZiXuan,DYG,https://www.vlr.gg/player/4763/zixuan,50%25%25%,8,160,,235,1.19,,,0.83,0.31,,0.15,,,,,27,133,112,50,9,0
CN,Anlewo,TUA,https://www.vlr.gg/player/41085/anlewo,100%,1,26,,247,1.56,,,0.96,0.12,,0.04,,,,,25,25,16,3,1,0
CN,happywei,NWG,https://www.vlr.gg/player/37927/happywei,50%33%17%,6,149,,183,0.90,,,0.66,0.21,,0.11,,,,,40,99,110,31,7,0
CN,XiaoFei,NWG,https://www.vlr.gg/player/4711/xiaofei,25%25%25%+1,4,106,,143,0.66,,,0.46,0.36,,0.02,,,,,16,49,74,38,1,0
CN,XII,NWG,https://www.vlr.gg/player/13781/xii,75%25%,4,107,,163,0.81,,,0.61,0.11,,0.05,,,,,27,65,80,12,3,0
CN,Kr1stal,NWG,https://www.vlr.gg/player/5796/kr1stal,67%17%17%,6,149,,297,1.61,,,1.05,0.20,,0.23,,,,,39,156,97,30,30,0
CN,Sorrys,TUA,https://www.vlr.gg/player/36421/sorrys,100%,1,26,,172,0.83,,,0.58,0.35,,0.04,,,,,15,15,18,9,1,0
CN,BEWATER,TUA,https://www.vlr.gg/player/4793/bewater,100%,1,26,,149,0.55,,,0.42,0.50,,0.15,,,,,11,11,20,13,4,0
CN,LostMe,TUA,https://www.vlr.gg/player/4713/lostme,100%,1,26,,139,0.60,,,0.46,0.54,,0.00,,,,,12,12,20,14,0,0
CN,Jeong Hi,RSG,https://www.vlr.gg/player/4479/jeong-hi,22%22%11%+4,9,216,,187,0.77,,,0.58,0.36,,0.00,,,,,21,125,162,78,0,0
CN,Fuller,NTER,https://www.vlr.gg/player/37683/fuller,100%,1,15,,173,0.73,,,0.53,0.13,,0.07,,,,,8,8,11,2,1,0
CN,faraway,JDG,https://www.vlr.gg/player/4151/faraway,100%,1,28,,206,1.05,,,0.71,0.29,,0.11,,,,,20,20,19,8,3,0
CN,S1Mon,JDG,https://www.vlr.gg/player/13768/s1mon,100%,1,28,,218,1.21,,,0.82,0.25,,0.00,,,,,23,23,19,7,0,0
CN,Vici,JDG,https://www.vlr.gg/player/27640/vici,100%,1,28,,252,1.73,,,0.93,0.14,,0.11,,,,,26,26,15,4,3,0
CN,jNwOw,JDG,https://www.vlr.gg/player/4319/jnwow,100%,1,28,,173,0.63,,,0.54,0.43,,0.14,,,,,15,15,24,12,4,0
CN,Z1yan,JDG,https://www.vlr.gg/player/41029/z1yan,100%,1,28,,222,1.10,,,0.79,0.29,,0.11,,,,,22,22,20,8,3,0
CN,KattelEC16,RSG,https://www.vlr.gg/player/40616/kattelec16,33%22%11%+3,9,216,,171,0.81,,,0.61,0.32,,0.08,,,,,20,132,163,69,5,0
CN,Secret,RSG,https://www.vlr.gg/player/4054/secret,33%22%22%+2,9,216,,233,1.13,,,0.82,0.25,,0.22,,,,,29,177,157,54,29,0
CN,HangHang,TUA,https://www.vlr.gg/player/4317/hanghang,100%,1,26,,318,1.67,,,1.15,0.08,,0.19,,,,,30,30,18,2,5,0
CN,PPDBJ,RSG,https://www.vlr.gg/player/7763/ppdbj,33%22%22%+1,9,216,,212,1.05,,,0.75,0.14,,0.10,,,,,38,162,155,30,9,0
CN,Scales,NTER,https://www.vlr.gg/player/39485/scales,100%,1,15,,147,0.75,,,0.60,0.00,,0.07,,,,,9,9,12,0,1,0
CN,barricade,DYG,https://www.vlr.gg/player/14458/barricade,75%25%,8,160,,241,1.15,,,0.82,0.15,,0.16,,,,,21,131,114,24,13,0
CN,Zoomer,WBG,https://www.vlr.gg/player/24236/zoomer,100%,1,20,,179,0.58,,,0.55,0.10,,0.20,,,,,11,11,19,2,4,0
CN,R1ckLee,WBG,https://www.vlr.gg/player/4410/r1cklee,100%,1,20,,119,0.44,,,0.35,0.05,,0.00,,,,,7,7,16,1,0,0
CN,TryTryz,WBG,https://www.vlr.gg/player/3018/trytryz,100%,1,20,,179,0.58,,,0.55,0.10,,0.20,,,,,11,11,19,2,4,0
CN,Star1og,WBG,https://www.vlr.gg/player/4311/star1og,100%,1,20,,121,0.53,,,0.45,0.55,,0.05,,,,,9,9,17,11,1,0
CN,Guran,DYG,https://www.vlr.gg/player/36513/guran,38%25%13%+2,8,160,,175,0.81,,,0.63,0.37,,0.06,,,,,18,101,125,59,1,0
CN,yyy,DYG,https://www.vlr.gg/player/36514/yyy,75%13%13%,8,160,,151,0.63,,,0.49,0.38,,0.12,,,,,13,79,125,60,2,0
CN,Glacier,DYG,https://www.vlr.gg/player/40613/glacier,88%13%,8,160,,162,0.92,,,0.66,0.17,,0.00,,,,,17,105,114,27,0,0
CN,Sing,RSG,https://www.vlr.gg/player/10518/sing,78%11%11%,9,216,,167,0.71,,,0.54,0.28,,0.09,,,,,22,116,163,61,6,0
CN,pl1xx,WBG,https://www.vlr.gg/player/871/pl1xx,100%,1,20,,246,0.82,,,0.70,0.60,,0.15,,,,,14,14,17,12,3,0
CN,miKa,AG,https://www.vlr.gg/player/29847/mika,50%25%13%+1,8,159,,189,0.92,,,0.67,0.43,,0.11,,,,,21,106,115,68,9,0
CN,BeYN,AG,https://www.vlr.gg/player/4678/beyn,63%25%13%,8,159,,244,1.08,,,0.85,0.19,,0.20,,,,,23,135,125,30,16,0
CN,Naschzz,AG,https://www.vlr.gg/player/2598/naschzz,63%25%13%,8,159,,159,0.70,,,0.53,0.45,,0.06,,,,,17,85,121,71,3,0
CN,X3B,AG,https://www.vlr.gg/player/37019/x3b,88%13%,8,159,,193,0.96,,,0.67,0.24,,0.06,,,,,19,107,111,38,2,0
CN,Playerr,AG,https://www.vlr.gg/player/37018/playerr,50%25%25%,8,159,,177,0.79,,,0.63,0.11,,0.15,,,,,18,100,127,18,8,0
CN,Melody,NTER,https://www.vlr.gg/player/41770/melody,100%,1,15,,203,0.67,,,0.53,0.33,,0.13,,,,,8,8,12,5,2,0
CN,Septem7,NTER,https://www.vlr.gg/player/3031/septem7,100%,1,15,,89,0.29,,,0.27,0.20,,0.07,,,,,4,4,14,3,1,0
CN,B3ar,NTER,https://www.vlr.gg/player/25329/b3ar,100%,1,15,,137,0.46,,,0.40,0.47,,0.07,,,,,6,6,13,7,1,0
CN,Dragon,JJH,https://www.vlr.gg/player/6659/dragon,100%,1,23,,292,1.21,,,1.00,0.13,,0.17,,,,,23,23,19,3,4,0
CN,LEW,JJH,https://www.vlr.gg/player/1062/lew,100%,1,23,,201,0.89,,,0.74,0.13,,0.13,,,,,17,17,19,3,3,0
CN,LianZhi,LNG,https://www.vlr.gg/player/40705/lianzhi,100%,1,14,,141,0.54,,,0.50,0.21,,0.00,,,,,7,7,13,3,0,0
CN,MaDonX,VOID,https://www.vlr.gg/player/37851/madonx,100%,1,18,,167,0.64,,,0.50,0.33,,0.06,,,,,9,9,14,6,1,0
CN,kENZ,VOID,https://www.vlr.gg/player/203/kenz,100%,1,18,,148,0.79,,,0.61,0.06,,0.06,,,,,11,11,14,1,1,0
CN,Vesta,VOID,https://www.vlr.gg/player/41757/vesta,100%,1,18,,145,0.47,,,0.39,0.50,,0.06,,,,,7,7,15,9,1,0
CN,Tian,VOID,https://www.vlr.gg/player/362/tian,100%,1,18,,120,0.50,,,0.39,0.06,,0.17,,,,,7,7,14,1,3,0
CN,Link,ME,https://www.vlr.gg/player/4416/link,100%,5,90,,152,0.63,,,0.62,0.49,,,,,,,19,56,89,44,2,0
CN,FFs,ME,https://www.vlr.gg/player/14439/ffs,60%40%,5,90,,182,0.87,,,0.79,0.51,,,,,,,22,71,82,46,1,0
CN,Cyah,ME,https://www.vlr.gg/player/3027/cyah,60%40%,5,90,,125,0.53,,,0.53,0.46,,,,,,,14,48,90,41,0,0
CN,aluba,ME,https://www.vlr.gg/player/14441/aluba,60%40%,5,90,,256,1.18,,,1.08,0.38,,0.23,,,,,21,97,82,34,11,0
CN,Babyblue,ME,https://www.vlr.gg/player/15302/babyblue,60%40%,5,90,,246,0.99,,,1.04,0.22,,0.55,,,,,31,94,95,20,12,0
CN,Zeno,KBG,https://www.vlr.gg/player/11705/zeno,80%20%,10,214,,210,1.05,,,0.72,0.44,,0.07,,,,,24,155,147,95,6,0
CN,UCc,KBG,https://www.vlr.gg/player/17216/ucc,60%40%,10,214,,205,0.98,,,0.76,0.16,,0.23,,,,,26,162,166,34,20,0
CN,NESA,KBG,https://www.vlr.gg/player/41028/nesa,30%30%30%+1,10,214,,155,0.75,,,0.53,0.49,,0.05,,,,,18,113,150,104,2,0
CN,Snail,KBG,https://www.vlr.gg/player/41053/snail,60%20%10%+1,10,214,,220,1.04,,,0.77,0.34,,0.11,,,,,23,164,157,73,10,0
CN,shark,KBG,https://www.vlr.gg/player/41052/shark,70%30%,10,214,,227,1.14,,,0.80,0.17,,0.18,,,,,24,171,150,36,15,0
CN,Seven7,LNG,https://www.vlr.gg/player/41759/seven7,100%,1,14,,175,0.54,,,0.50,0.14,,0.00,,,,,7,7,13,2,0,0
CN,cxyy,NWG,https://www.vlr.gg/player/5013/cxyy,67%17%17%,6,149,,200,0.84,,,0.65,0.39,,0.11,,,,,20,97,115,58,7,0
CN,SnaKExXx,VOID,https://www.vlr.gg/player/41756/snakexxx,100%,1,18,,176,0.56,,,0.50,0.22,,0.17,,,,,9,9,16,4,3,0
CN,YuChEn,DRG,https://www.vlr.gg/player/4723/yuchen,100%,1,21,,194,0.93,,,0.67,0.57,,0.05,,,,,14,14,15,12,1,0
CN,TS,ODG,https://www.vlr.gg/player/983/ts,60%20%20%,5,112,,170,0.77,,,0.58,0.35,,,,,,,18,65,84,39,0,0
CN,GodDead,ODG,https://www.vlr.gg/player/4827/goddead,40%40%20%,5,112,,195,0.88,,,0.65,0.51,,0.24,,,,,20,73,83,57,4,0
CN,LuoK1ng,TYL,https://www.vlr.gg/player/3045/luok1ng,100%,1,28,,193,1.29,,,0.79,0.14,,0.04,,,,,22,22,17,4,1,0
CN,Ninebody,TYL,https://www.vlr.gg/player/3547/ninebody,100%,1,28,,216,0.95,,,0.71,0.14,,0.18,,,,,20,20,21,4,5,0
CN,ICEKING,TYL,https://www.vlr.gg/player/4771/iceking,100%,1,28,,201,0.89,,,0.61,0.21,,0.04,,,,,17,17,19,6,1,0
CN,AAK,TYL,https://www.vlr.gg/player/4773/aak,100%,1,28,,190,0.90,,,0.68,0.11,,0.11,,,,,19,19,21,3,3,0
CN,slowly,TYL,https://www.vlr.gg/player/41739/slowly,100%,1,28,,197,0.86,,,0.68,0.46,,0.21,,,,,19,19,22,13,6,0
CN,Huiii,LGD,https://www.vlr.gg/player/15817/huiii,56%22%11%+1,9,216,,207,1.08,,,0.73,0.28,,0.15,,,,,25,158,146,60,15,0
CN,Maozi7,NWG,https://www.vlr.gg/player/41773/maozi7,25%25%25%+1,4,85,,182,0.73,,,0.58,0.38,,,,,,,16,49,67,32,0,0
CN,ale,LNG,https://www.vlr.gg/player/41761/ale,100%,1,14,,113,0.36,,,0.36,0.00,,0.07,,,,,5,5,14,0,1,0
CN,ZeusAqq,LNG,https://www.vlr.gg/player/41760/zeusaqq,100%,1,14,,132,0.38,,,0.36,0.07,,0.00,,,,,5,5,13,1,0,0
CN,yCw,ODG,https://www.vlr.gg/player/24313/ycw,40%40%20%,5,112,,177,0.84,,,0.63,0.31,,,,,,,19,71,85,35,0,0
CN,suyjing,ODG,https://www.vlr.gg/player/4404/suyjing,60%40%,5,112,,241,1.24,,,0.87,0.29,,0.10,,,,,25,97,78,32,7,0
CN,Strawberrycc,ODG,https://www.vlr.gg/player/36420/strawberrycc,80%20%,5,112,,216,0.91,,,0.71,0.15,,0.17,,,,,19,79,87,17,4,0
CN,Ace,4AM,https://www.vlr.gg/player/1924/ace,80%20%,5,111,,161,0.75,,,0.57,0.32,,0.00,,,,,18,63,84,36,0,0
CN,XuAN,4AM,https://www.vlr.gg/player/37928/xuan,40%20%20%+1,5,111,,137,0.57,,,0.48,0.20,,0.06,,,,,20,53,93,22,1,0
CN,PAULTATO,4AM,https://www.vlr.gg/player/10496/paultato,80%20%,5,111,,152,0.68,,,0.50,0.16,,0.06,,,,,22,56,82,18,1,0
CN,UdoTan,4AM,https://www.vlr.gg/player/4428/udotan,60%40%,5,111,,237,1.11,,,0.88,0.11,,0.28,,,,,44,98,88,12,20,0
CN,Ning,LNG,https://www.vlr.gg/player/41762/ning,100%,1,14,,87,0.31,,,0.29,0.21,,0.00,,,,,4,4,13,3,0,0
CN,Banger,4AM,https://www.vlr.gg/player/27444/banger,40%40%20%,5,111,,205,1.01,,,0.70,0.23,,0.09,,,,,26,78,77,26,5,0
