Region,Player,Org,ProfileURL,Agents,Rnd,R2.0,ACS,K:D,KAST,ADR,KPR,APR,FKPR,FDPR,HS%,CL%,CL,KMax,K,D,A,FK,FD
EMEA,Less,VIT,https://www.vlr.gg/player/8447/less,,277,0.95,189.2,1.01,68%,123.8,0.68,0.18,0.06,0.08,32%,11%,4/37,26,188,187,50,16,23
EMEA,paTiTek,TL,https://www.vlr.gg/player/309/patitek,(+2),489,0.95,176.3,0.93,73%,116.7,0.62,0.27,0.07,0.05,25%,9%,5/53,23,303,327,134,35,24
EMEA,Elite,KC,https://www.vlr.gg/player/16459/elite,(+2),326,0.95,172.2,0.91,71%,114.8,0.60,0.23,0.06,0.06,33%,14%,6/43,20,194,213,75,21,18
EMEA,kamo,TL,https://www.vlr.gg/player/14681/kamo,(+2),489,0.94,209.3,1.01,69%,135.3,0.74,0.16,0.18,0.16,30%,19%,7/36,23,361,357,80,86,77
EMEA,Derke,VIT,https://www.vlr.gg/player/5022/derke,(+1),277,0.93,208.5,0.92,64%,133.4,0.69,0.22,0.21,0.24,23%,21%,4/19,20,192,209,61,59,67
EMEA,Boaster,FNC,https://www.vlr.gg/player/438/boaster,(+1),489,0.93,161.7,0.93,72%,106.6,0.56,0.35,0.07,0.09,24%,26%,11/43,29,276,298,173,35,45
EMEA,Filu,MKOI,https://www.vlr.gg/player/4544/filu,(+1),230,0.93,206.9,0.94,64%,130.2,0.73,0.21,0.16,0.15,26%,15%,3/20,21,169,180,48,36,35
EMEA,Flickless,GX,https://www.vlr.gg/player/6959/flickless,,106,0.93,172.4,0.90,74%,116.5,0.61,0.38,0.05,0.12,33%,20%,1/5,19,65,72,40,5,13
EMEA,Serial,TL,https://www.vlr.gg/player/18162/serial,(+1),489,0.92,167.0,0.89,70%,114.0,0.59,0.28,0.05,0.08,37%,14%,9/64,18,289,325,139,25,37
EMEA,sheydos,MKOI,https://www.vlr.gg/player/1428/sheydos,(+3),230,0.92,169.4,0.92,68%,116.1,0.61,0.15,0.04,0.07,30%,14%,5/37,21,141,153,34,10,17
EMEA,runneR,GX,https://www.vlr.gg/player/21610/runner,(+1),195,0.92,173.7,0.79,68%,120.4,0.58,0.38,0.03,0.10,24%,28%,9/32,18,114,144,75,6,20
EMEA,qRaxs,FUT,https://www.vlr.gg/player/1139/qraxs,(+1),433,0.91,171.8,0.88,72%,113.8,0.63,0.36,0.06,0.06,26%,24%,12/50,40,273,310,156,26,26
EMEA,Kada,M8,https://www.vlr.gg/player/20871/kada,(+1),285,0.91,177.8,0.85,73%,119.0,0.63,0.36,0.09,0.08,31%,7%,3/41,26,179,210,103,27,24
EMEA,saadhak,KC,https://www.vlr.gg/player/727/saadhak,(+2),326,0.89,183.1,0.82,75%,119.6,0.59,0.40,0.11,0.13,26%,20%,5/25,18,192,235,130,36,43
EMEA,AvovA,APK,https://www.vlr.gg/player/1507/avova,,255,0.88,167.0,0.76,70%,108.3,0.54,0.39,0.06,0.05,29%,18%,8/45,19,138,182,99,15,12
EMEA,purp0,GX,https://www.vlr.gg/player/1885/purp0,(+3),217,0.88,173.1,0.78,68%,115.6,0.60,0.35,0.06,0.13,35%,15%,3/20,17,130,166,77,14,29
EMEA,batujnax,APK,https://www.vlr.gg/player/18615/batujnax,(+1),255,0.87,187.8,0.86,69%,122.1,0.65,0.24,0.11,0.11,27%,3%,1/33,27,167,194,60,27,29
EMEA,Sayf,VIT,https://www.vlr.gg/player/312/sayf,,277,0.86,165.2,0.82,68%,114.8,0.57,0.24,0.05,0.06,23%,14%,4/29,24,159,194,67,15,18
EMEA,grubinho,MKOI,https://www.vlr.gg/player/5550/grubinho,(+1),230,0.86,153.6,0.75,69%,104.2,0.56,0.31,0.10,0.13,32%,8%,3/36,19,129,171,72,24,29
EMEA,flyuh,MKOI,https://www.vlr.gg/player/3685/flyuh,(+1),230,0.84,189.7,0.80,71%,128.3,0.63,0.27,0.10,0.13,27%,8%,1/13,21,144,181,61,22,31
EMEA,Zyppan,M8,https://www.vlr.gg/player/11/zyppan,,285,0.78,150.5,0.74,68%,108.9,0.53,0.22,0.06,0.11,27%,6%,2/31,22,150,204,62,18,32
EMEA,ANGE1,NAVI,https://www.vlr.gg/player/109/ange1,(+2),423,0.74,146.8,0.71,68%,100.2,0.51,0.22,0.08,0.10,34%,20%,8/41,18,215,302,93,32,43
EMEA,Click,M8,https://www.vlr.gg/player/7866/click,(+2),285,0.72,187.9,0.78,64%,115.6,0.62,0.14,0.13,0.22,36%,20%,3/15,22,178,227,40,37,64
EMEA,tomaszy,GX,https://www.vlr.gg/player/19691/tomaszy,(+1),153,0.65,146.0,0.61,61%,99.3,0.50,0.27,0.09,0.17,33%,7%,1/15,16,76,124,42,14,26
EMEA,Governor,APK,https://www.vlr.gg/player/3980/governor,,255,0.65,145.2,0.63,60%,98.0,0.48,0.20,0.08,0.13,27%,25%,5/20,17,122,195,50,20,34
Pacific,invy,TS,https://www.vlr.gg/player/8504/invy,(+2),271,1.26,237.2,1.27,73%,158.4,0.87,0.35,0.08,0.07,29%,10%,3/31,27,236,186,95,23,18
Pacific,Jemkin,RRQ,https://www.vlr.gg/player/24895/jemkin,(+1),573,1.22,253.9,1.30,73%,161.3,0.91,0.15,0.24,0.15,38%,18%,9/50,32,524,404,87,137,84
Pacific,dos9,BME,https://www.vlr.gg/player/16215/dos9,(+2),344,1.19,212.2,1.18,75%,136.3,0.76,0.47,0.09,0.07,26%,29%,14/48,35,261,222,160,30,24
Pacific,Jinggg,PRX,https://www.vlr.gg/player/7378/jinggg,(+2),536,1.14,220.9,1.18,76%,145.4,0.79,0.32,0.10,0.08,26%,11%,7/62,31,422,359,171,53,43
Pacific,Foxy9,GEN,https://www.vlr.gg/player/11600/foxy9,(+2),360,1.12,207.8,1.25,78%,137.3,0.77,0.18,0.10,0.08,34%,29%,9/31,23,277,222,65,35,30
Pacific,MaKo,KRX,https://www.vlr.gg/player/4462/mako,,484,1.12,209.2,1.14,75%,135.8,0.73,0.37,0.10,0.09,26%,12%,7/59,29,352,308,178,47,42
Pacific,HYUNMIN,KRX,https://www.vlr.gg/player/28400/hyunmin,(+1),484,1.12,238.3,1.20,73%,152.0,0.86,0.14,0.18,0.12,30%,11%,4/36,32,418,348,67,85,58
Pacific,Akame,DFM,https://www.vlr.gg/player/13002/akame,(+2),225,1.11,212.9,1.01,71%,142.8,0.76,0.30,0.14,0.11,32%,6%,2/34,32,172,171,68,31,25
Pacific,primmie,TLN,https://www.vlr.gg/player/25255/primmie,(+2),392,1.11,229.8,1.20,72%,148.8,0.83,0.14,0.15,0.13,34%,13%,6/46,26,327,273,53,60,51
Pacific,f0rsakeN,PRX,https://www.vlr.gg/player/9801/f0rsaken,(+5),536,1.11,226.1,1.18,73%,142.9,0.80,0.31,0.15,0.15,29%,28%,10/36,26,430,364,168,78,82
Pacific,t3xture,GEN,https://www.vlr.gg/player/9196/t3xture,(+1),472,1.11,244.0,1.21,70%,154.8,0.86,0.18,0.17,0.18,28%,21%,6/28,29,407,336,86,79,84
Pacific,Flashback,KRX,https://www.vlr.gg/player/35013/flashback,(+1),141,1.11,215.6,1.29,76%,139.4,0.79,0.17,0.18,0.07,24%,42%,5/12,25,111,86,24,25,10
Pacific,Karon,GEN,https://www.vlr.gg/player/34974/karon,(+1),472,1.08,207.7,1.10,75%,134.3,0.73,0.39,0.07,0.06,31%,19%,10/53,24,345,313,184,33,27
Pacific,Munchkin,GEN,https://www.vlr.gg/player/2489/munchkin,(+2),472,1.07,198.8,1.05,74%,130.3,0.69,0.39,0.12,0.10,24%,9%,6/65,29,324,308,183,56,49
Pacific,margaret,NS,https://www.vlr.gg/player/33576/margaret,,333,1.07,205.8,1.13,68%,135.5,0.74,0.17,0.11,0.09,29%,21%,8/38,27,248,220,57,35,30
Pacific,Kr1stal,GE,https://www.vlr.gg/player/5796/kr1stal,,199,1.07,188.5,1.01,71%,127.1,0.69,0.23,0.05,0.10,24%,13%,5/40,19,138,137,45,10,19
Pacific,NcSlasher,BME,https://www.vlr.gg/player/7043/ncslasher,(+2),344,1.05,197.4,1.03,77%,126.8,0.70,0.37,0.06,0.07,28%,8%,3/37,22,240,232,127,19,25
Pacific,Francis,NS,https://www.vlr.gg/player/31828/francis,(+3),333,1.05,198.8,1.03,72%,130.8,0.69,0.28,0.10,0.09,21%,8%,3/37,25,231,225,92,33,29
Pacific,UdoTan,GE,https://www.vlr.gg/player/4428/udotan,,199,1.04,215.3,1.01,70%,148.4,0.75,0.22,0.10,0.13,30%,13%,4/32,28,150,149,43,20,25
Pacific,SugarZ3ro,ZETA,https://www.vlr.gg/player/6668/sugarz3ro,(+1),255,1.04,181.8,1.05,73%,116.4,0.70,0.31,0.06,0.05,29%,13%,4/30,27,178,170,78,15,13
