Region,Player,Org,ProfileURL,Agents,Maps,Rnd,R,ACS,K:D,KAST,ADR,KPR,APR,FK:FD,FKPR,FDPR,HS%,CL%,CL,KMAX,K,D,A,FK,FD
Mixed,f0rsakeN,PRX,https://www.vlr.gg/player/9801/f0rsaken,42%32%26%,19,403,1.16,218,1.23,75%,147.7,0.78,0.38,1.06,0.09,0.09,29%,28%,11/40,25,315,257,155,38,36
Mixed,BerserX,BME,https://www.vlr.gg/player/4874/berserx,67%33%,3,69,1.15,183,1.31,84%,128.5,0.68,0.13,5.00,0.07,0.01,25%,17%,2/12,22,47,36,9,5,1
Mixed,Veqaj,M8,https://www.vlr.gg/player/12928/veqaj,70%20%10%,10,227,1.14,233,1.16,67%,151.9,0.85,0.12,1.38,0.22,0.16,28%,16%,3/19,34,193,167,27,51,37
Mixed,Ruxic,NAVI,https://www.vlr.gg/player/18677/ruxic,36%27%18%+1,11,247,1.14,238,1.15,75%,158.3,0.82,0.43,1.93,0.11,0.06,31%,21%,6/28,32,203,177,105,27,14
Mixed,Dambi,NS,https://www.vlr.gg/player/31827/dambi,67%33%,3,65,1.14,237,1.13,72%,143.6,0.83,0.29,0.85,0.17,0.20,24%,25%,1/4,24,54,48,19,11,13
Mixed,yay,EG,https://www.vlr.gg/player/881/yay,60%20%20%,5,112,1.13,274,1.20,74%,169.4,0.95,0.20,1.73,0.23,0.13,35%,0%,0/3,27,106,88,22,26,15
Mixed,s0m,NRG,https://www.vlr.gg/player/4164/s0m,45%27%27%,22,471,1.13,221,1.20,76%,144.8,0.78,0.33,1.00,0.11,0.11,25%,19%,8/42,25,368,307,155,50,50
Mixed,whzy,BLG,https://www.vlr.gg/player/4885/whzy,29%29%29%+1,7,151,1.13,243,1.21,71%,165.7,0.87,0.22,0.96,0.18,0.19,25%,13%,1/8,31,132,109,33,27,28
Mixed,PROFEK,BBL,https://www.vlr.gg/player/5554/profek,82%18%,11,237,1.13,206,1.19,75%,133.4,0.74,0.39,1.57,0.09,0.06,27%,3%,1/29,25,176,148,92,22,14
Mixed,RieNs,TH,https://www.vlr.gg/player/10971/riens,81%19%,16,335,1.13,220,1.17,75%,137.9,0.75,0.30,1.80,0.08,0.04,37%,18%,7/39,27,252,216,102,27,15
Mixed,happywei,XLG,https://www.vlr.gg/player/37927/happywei,50%25%25%,4,84,1.13,233,1.13,68%,149.3,0.83,0.23,1.00,0.13,0.13,54%,0%,0/9,25,70,62,19,11,11
Mixed,Shao,NAVI,https://www.vlr.gg/player/384/shao,45%27%27%,11,247,1.12,204,1.13,76%,140.5,0.74,0.23,1.15,0.06,0.05,32%,7%,3/43,26,182,161,58,15,13
Mixed,nerve,KRÜ,https://www.vlr.gg/player/754/nerve,57%29%14%,7,144,1.12,178,1.10,69%,120.4,0.68,0.32,0.50,0.05,0.10,35%,21%,5/24,19,98,89,46,7,14
Mixed,Cryocells,100T,https://www.vlr.gg/player/4147/cryocells,36%23%23%+2,22,465,1.12,221,1.19,71%,142.4,0.81,0.16,1.12,0.16,0.14,27%,31%,13/42,25,377,318,75,73,65
Mixed,Foxy9,GEN,https://www.vlr.gg/player/11600/foxy9,83%17%,12,260,1.12,225,1.29,73%,142.3,0.80,0.12,1.88,0.12,0.06,32%,4%,1/25,24,207,161,31,30,16
Mixed,zekken,SEN,https://www.vlr.gg/player/4004/zekken,50%25%25%,8,166,1.11,243,1.12,75%,154.2,0.85,0.25,1.57,0.22,0.14,29%,20%,2/10,26,141,126,42,36,23
Mixed,Cloud,GX,https://www.vlr.gg/player/4181/cloud,71%29%,7,143,1.11,228,1.06,74%,157.5,0.77,0.34,0.59,0.07,0.12,21%,21%,4/19,22,110,104,49,10,17
Mixed,Mazino,KRÜ,https://www.vlr.gg/player/7603/mazino,43%43%14%,7,144,1.11,221,0.98,76%,145.1,0.72,0.38,0.80,0.06,0.07,25%,8%,1/12,22,104,106,55,8,10
Mixed,invy,TS,https://www.vlr.gg/player/8504/invy,40%40%20%,5,105,1.11,241,1.14,71%,164.5,0.85,0.23,1.57,0.10,0.07,28%,0%,0/13,25,89,78,24,11,7
Mixed,something,PRX,https://www.vlr.gg/player/17086/something,42%32%26%,19,403,1.11,221,1.21,73%,142.8,0.81,0.23,1.73,0.16,0.09,30%,16%,8/49,27,325,268,92,64,37
Mixed,Sato,LEV,https://www.vlr.gg/player/21659/sato,50%50%,6,137,1.11,238,1.19,73%,148.7,0.86,0.14,1.76,0.22,0.12,31%,20%,2/10,28,118,99,19,30,17
Mixed,Viva,XLG,https://www.vlr.gg/player/36415/viva,75%25%,4,84,1.11,186,1.16,77%,118.1,0.70,0.15,0.71,0.06,0.08,35%,9%,1/11,25,59,51,13,5,7
Mixed,SUYGETSU,KC,https://www.vlr.gg/player/2858/suygetsu,83%17%,23,507,1.10,202,1.09,74%,133.8,0.72,0.36,1.15,0.09,0.08,46%,22%,14/63,27,365,335,180,45,39
Mixed,mada,NRG,https://www.vlr.gg/player/5132/mada,50%27%23%,22,471,1.10,250,1.19,74%,158.9,0.88,0.17,1.53,0.26,0.17,25%,24%,4/17,29,413,347,79,124,81
Mixed,brawk,NRG,https://www.vlr.gg/player/2172/brawk,45%27%23%+1,22,471,1.09,195,1.15,79%,133.3,0.69,0.34,1.22,0.05,0.04,20%,20%,12/59,26,324,281,162,22,18
Mixed,ZmjjKK,EDG,https://www.vlr.gg/player/3520/zmjjkk,50%33%17%,6,122,1.09,243,1.08,73%,157.2,0.84,0.22,0.94,0.25,0.27,24%,0%,0/6,26,103,95,27,31,33
Mixed,Jamppi,BBL,https://www.vlr.gg/player/9780/jamppi,45%27%27%,11,237,1.09,205,1.06,71%,136.3,0.70,0.42,0.72,0.05,0.08,26%,14%,4/29,23,165,156,100,13,18
Mixed,keiko,TL,https://www.vlr.gg/player/11494/keiko,60%20%20%,10,215,1.09,199,1.12,76%,133.5,0.74,0.22,1.19,0.09,0.07,38%,13%,4/30,23,159,142,47,19,16
Mixed,Munchkin,GEN,https://www.vlr.gg/player/2489/munchkin,75%25%,12,260,1.08,220,1.10,72%,141.0,0.73,0.36,1.67,0.12,0.07,26%,3%,1/35,24,190,173,94,30,18
Mixed,yoman,GE,https://www.vlr.gg/player/25081/yoman,60%20%20%,5,108,1.08,193,1.03,78%,123.4,0.69,0.53,1.17,0.06,0.06,24%,16%,3/19,17,75,73,57,7,6
Mixed,iZu,T1,https://www.vlr.gg/player/29833/izu,33%33%33%,3,61,1.08,187,1.03,70%,121.5,0.67,0.18,0.67,0.03,0.05,28%,25%,2/8,21,41,40,11,2,3
Mixed,crashies,FNC,https://www.vlr.gg/player/4/crashies,85%15%,13,279,1.07,187,1.17,73%,123.9,0.67,0.30,0.95,0.06,0.07,35%,11%,3/27,24,187,160,83,18,19
Mixed,ZesBeeW,TS,https://www.vlr.gg/player/2380/zesbeew,60%40%,5,105,1.07,180,1.10,70%,112.2,0.70,0.26,0.50,0.03,0.06,28%,18%,4/22,20,74,67,27,3,6
Mixed,t3xture,GEN,https://www.vlr.gg/player/9196/t3xture,50%33%17%,12,260,1.07,245,1.18,71%,157.1,0.85,0.19,1.31,0.21,0.16,25%,24%,4/17,25,222,188,49,55,42
Mixed,ara,GX,https://www.vlr.gg/player/11332/ara,57%29%14%,7,143,1.07,218,1.09,71%,145.7,0.82,0.19,1.29,0.19,0.15,35%,20%,2/10,29,117,107,27,27,21
Mixed,v1c,C9,https://www.vlr.gg/player/17433/v1c,78%11%11%,9,191,1.07,192,1.05,76%,129.8,0.66,0.38,1.35,0.12,0.09,30%,26%,7/27,19,127,121,73,23,17
Mixed,nobody,EDG,https://www.vlr.gg/player/3017/nobody,67%33%,6,122,1.06,213,1.03,69%,137.6,0.75,0.25,1.33,0.07,0.05,36%,7%,1/15,21,91,88,30,8,6
Mixed,paTiTek,TL,https://www.vlr.gg/player/309/patitek,50%30%20%,10,215,1.05,200,1.06,74%,134.5,0.71,0.21,2.33,0.10,0.04,25%,16%,5/32,19,152,144,45,21,9
Mixed,Persia,NS,https://www.vlr.gg/player/4122/persia,33%33%33%,3,65,1.05,192,0.90,69%,124.7,0.66,0.46,4.00,0.12,0.03,22%,0%,0/7,22,43,48,30,8,2
Mixed,Knight,BLG,https://www.vlr.gg/player/4774/knight,57%43%,7,151,1.05,212,1.08,74%,136.3,0.75,0.26,1.63,0.09,0.05,29%,6%,1/18,25,113,105,39,13,8
Mixed,Jinggg,PRX,https://www.vlr.gg/player/7378/jinggg,63%32%5%,19,403,1.05,220,1.08,73%,146.8,0.76,0.25,1.45,0.17,0.12,25%,10%,3/30,24,306,283,100,68,47
Mixed,Elite,KC,https://www.vlr.gg/player/16459/elite,74%17%4%+1,23,507,1.05,185,1.11,72%,125.2,0.68,0.15,1.26,0.07,0.05,39%,14%,10/74,25,347,314,76,34,27
Mixed,primmie,TLN,https://www.vlr.gg/player/25255/primmie,67%33%,3,65,1.05,245,1.00,68%,160.6,0.80,0.15,1.43,0.15,0.11,31%,33%,1/3,19,52,52,10,10,7
Mixed,SimonD4rk,APK,https://www.vlr.gg/player/1470/simond4rk,50%25%25%,4,92,1.04,243,1.07,73%,155.0,0.85,0.24,0.82,0.20,0.24,23%,0%,0/5,29,78,73,22,18,22
Mixed,MONSTEERR,MKOI,https://www.vlr.gg/player/3127/monsteerr,50%50%,4,98,1.04,217,0.99,61%,144.7,0.77,0.24,1.00,0.11,0.11,31%,0%,0/11,26,75,76,24,11,11
Mixed,zander,100T,https://www.vlr.gg/player/8082/zander,45%27%23%+1,22,465,1.04,197,1.00,72%,126.8,0.67,0.42,0.90,0.09,0.11,30%,16%,9/55,20,312,311,197,44,49
Mixed,Boo,TH,https://www.vlr.gg/player/1144/boo,81%19%,16,335,1.03,171,1.01,78%,102.9,0.62,0.41,1.24,0.09,0.07,32%,15%,9/62,24,207,205,137,31,25
Mixed,MaKo,KRX,https://www.vlr.gg/player/4462/mako,79%21%,14,296,1.03,201,1.03,70%,129.2,0.72,0.34,0.72,0.09,0.13,29%,14%,5/35,23,213,207,102,28,39
Mixed,MrFaliN,FUT,https://www.vlr.gg/player/8044/mrfalin,54%23%15%+1,13,283,1.03,190,0.95,72%,129.0,0.62,0.34,1.06,0.07,0.06,25%,14%,5/37,20,175,185,96,19,18
Mixed,yetujey,FUT,https://www.vlr.gg/player/8369/yetujey,85%15%,13,283,1.03,178,1.12,71%,118.4,0.68,0.15,1.10,0.08,0.07,26%,20%,9/46,23,192,172,43,23,21
Mixed,nephh,BLG,https://www.vlr.gg/player/10698/nephh,43%29%29%,7,151,1.03,191,0.93,70%,118.8,0.64,0.46,1.15,0.10,0.09,24%,26%,6/23,18,96,103,70,15,13
Mixed,AtaKaptan,FUT,https://www.vlr.gg/player/6510/atakaptan,85%8%8%,13,283,1.02,193,0.99,71%,125.0,0.69,0.41,1.08,0.10,0.09,38%,12%,3/25,26,196,198,117,27,25
Mixed,Alfajer,FNC,https://www.vlr.gg/player/9810/alfajer,38%31%23%+1,13,279,1.02,220,1.11,72%,143.1,0.79,0.15,1.09,0.17,0.16,32%,33%,6/18,21,220,198,41,48,44
Mixed,CyvOph,VIT,https://www.vlr.gg/player/13258/cyvoph,75%13%13%,8,170,1.02,191,1.04,78%,124.7,0.72,0.39,0.54,0.04,0.08,25%,22%,4/18,26,122,117,67,7,13
Mixed,batujnax,APK,https://www.vlr.gg/player/18615/batujnax,50%25%25%,4,92,1.02,208,0.92,70%,137.6,0.71,0.33,0.73,0.09,0.12,26%,38%,3/8,25,65,71,30,8,11
Mixed,HYUNMIN,KRX,https://www.vlr.gg/player/28400/hyunmin,64%29%7%,14,296,1.02,224,1.05,67%,147.8,0.78,0.18,0.87,0.14,0.16,33%,6%,1/16,30,230,220,54,41,47
Mixed,d4v41,PRX,https://www.vlr.gg/player/9803/d4v41,26%26%21%+2,19,403,1.01,194,1.06,74%,129.6,0.70,0.28,1.23,0.08,0.06,28%,5%,2/44,29,282,266,114,32,26
Mixed,bang,SEN,https://www.vlr.gg/player/3880/bang,75%25%,8,166,1.00,189,1.02,72%,120.2,0.70,0.40,1.20,0.11,0.09,30%,9%,1/11,21,117,115,66,18,15
Mixed,Xeppaa,C9,https://www.vlr.gg/player/7871/xeppaa,67%22%11%,9,191,1.00,178,0.98,72%,128.3,0.64,0.30,2.00,0.06,0.03,28%,24%,5/21,20,123,125,58,12,6
Mixed,kamo,TL,https://www.vlr.gg/player/14681/kamo,30%30%20%+1,10,215,1.00,222,1.11,71%,148.6,0.78,0.17,1.09,0.16,0.15,31%,11%,1/9,23,168,151,36,35,32
Mixed,Smoggy,EDG,https://www.vlr.gg/player/4742/smoggy,100%,6,122,0.99,171,0.90,69%,113.7,0.61,0.42,0.55,0.05,0.09,31%,10%,2/21,17,74,82,51,6,11
Mixed,mindfreak,PRX,https://www.vlr.gg/player/9800/mindfreak,44%44%11%,9,190,0.99,159,1.05,75%,103.7,0.61,0.27,0.44,0.04,0.08,32%,16%,4/25,16,115,110,52,7,16
Mixed,gobera,2G,https://www.vlr.gg/player/14950/gobera,75%25%,4,81,0.99,232,0.94,67%,155.8,0.77,0.16,0.88,0.17,0.20,26%,13%,1/8,17,62,66,13,14,16
Mixed,Minny,M8,https://www.vlr.gg/player/23169/minny,60%30%10%,10,227,0.99,210,1.03,68%,139.8,0.75,0.18,0.84,0.11,0.14,33%,10%,3/29,33,171,166,40,26,31
Mixed,Proxh,M8,https://www.vlr.gg/player/45494/proxh,50%30%20%,10,227,0.99,189,0.91,73%,119.0,0.64,0.45,0.53,0.04,0.07,24%,8%,2/26,19,146,160,102,8,15
Mixed,nAts,TL,https://www.vlr.gg/player/457/nats,70%30%,10,215,0.98,199,1.01,71%,135.4,0.69,0.21,1.44,0.11,0.07,32%,8%,2/26,19,149,148,45,23,16
Mixed,Zellsis,SEN,https://www.vlr.gg/player/729/zellsis,38%38%25%,8,166,0.98,176,0.96,69%,120.4,0.63,0.17,0.50,0.05,0.10,23%,7%,2/27,24,104,108,28,8,16
Mixed,BuZz,T1,https://www.vlr.gg/player/804/buzz,33%33%33%,3,61,0.98,229,1.02,64%,137.5,0.80,0.15,1.09,0.20,0.18,26%,17%,1/6,18,49,48,9,12,11
Mixed,MOLSI,APK,https://www.vlr.gg/player/1281/molsi,50%25%25%,4,92,0.98,200,0.81,70%,125.4,0.62,0.40,1.00,0.05,0.05,35%,14%,3/21,25,57,70,37,5,5
Mixed,sociablEE,BBL,https://www.vlr.gg/player/5568/sociablee,36%27%18%+2,11,237,0.98,198,0.99,70%,133.1,0.71,0.24,1.29,0.09,0.07,23%,0%,0/24,26,169,170,57,22,17
Mixed,Less,VIT,https://www.vlr.gg/player/8447/less,50%38%13%,8,170,0.98,195,1.08,69%,133.3,0.70,0.29,0.64,0.05,0.08,23%,9%,2/22,32,119,110,49,9,14
Mixed,Sayf,VIT,https://www.vlr.gg/player/312/sayf,38%38%13%+1,8,170,0.97,202,0.93,75%,130.4,0.66,0.36,1.54,0.12,0.08,24%,9%,2/23,21,113,122,62,20,13
Mixed,MAGNUM,BBL,https://www.vlr.gg/player/2173/magnum,36%18%18%+2,11,237,0.97,190,0.92,72%,127.9,0.65,0.31,0.70,0.07,0.10,22%,10%,2/21,24,155,169,73,16,23
Mixed,Ethan,NRG,https://www.vlr.gg/player/11225/ethan,27%27%23%+2,22,471,0.97,185,0.95,80%,118.0,0.64,0.49,0.80,0.06,0.07,26%,21%,8/38,23,301,317,231,28,35
Mixed,CHICHOO,EDG,https://www.vlr.gg/player/15559/chichoo,67%33%,6,122,0.97,191,0.92,76%,125.9,0.67,0.22,1.67,0.08,0.05,28%,6%,1/16,20,82,89,27,10,6
Mixed,Verno,MIBR,https://www.vlr.gg/player/21668/verno,50%20%20%+1,10,217,0.97,175,0.94,71%,113.2,0.62,0.32,0.42,0.04,0.09,24%,18%,6/33,19,134,143,69,8,19
Mixed,Karon,GEN,https://www.vlr.gg/player/34974/karon,100%,12,260,0.97,190,1.03,80%,118.9,0.70,0.41,1.18,0.10,0.08,24%,19%,4/21,25,182,177,107,26,22
Mixed,NcSlasher,BME,https://www.vlr.gg/player/7043/ncslasher,67%33%,3,69,0.96,175,1.07,67%,107.1,0.64,0.28,0.57,0.06,0.10,35%,33%,2/6,19,44,41,19,4,7
Mixed,kellyS,TS,https://www.vlr.gg/player/7437/kellys,40%40%20%,5,105,0.96,192,0.93,67%,129.0,0.68,0.26,1.00,0.10,0.10,30%,6%,1/18,18,71,76,27,11,11
Mixed,marteen,KC,https://www.vlr.gg/player/10307/marteen,65%17%17%,23,507,0.96,204,0.99,70%,131.6,0.73,0.23,0.95,0.14,0.15,36%,7%,3/46,29,369,373,115,73,77
Mixed,lucas,TEC,https://www.vlr.gg/player/19677/lucas,50%50%,4,87,0.96,182,0.89,57%,104.7,0.64,0.17,0.33,0.02,0.07,32%,0%,0/13,23,56,63,15,2,6
Mixed,LewN,BBL,https://www.vlr.gg/player/20144/lewn,55%27%18%,11,237,0.96,213,1.03,65%,141.6,0.77,0.15,0.92,0.19,0.20,31%,14%,3/22,31,182,176,35,44,48
Mixed,stax,T1,https://www.vlr.gg/player/485/stax,100%,3,61,0.95,210,0.96,74%,148.9,0.72,0.21,1.00,0.07,0.07,36%,18%,2/11,16,44,46,13,4,4
Mixed,supamen,EG,https://www.vlr.gg/player/826/supamen,80%20%,5,112,0.95,174,0.87,73%,112.0,0.58,0.28,2.00,0.13,0.06,36%,5%,1/22,15,65,75,31,14,7
Mixed,qRaxs,FUT,https://www.vlr.gg/player/1139/qraxs,31%31%23%+1,13,283,0.95,191,0.93,69%,124.3,0.67,0.25,1.28,0.11,0.09,32%,17%,4/24,24,189,204,72,32,25
Mixed,kamyk,M8,https://www.vlr.gg/player/1475/kamyk,50%50%,10,227,0.95,182,0.84,72%,119.7,0.61,0.54,0.80,0.07,0.09,28%,24%,5/21,29,138,164,123,16,20
Mixed,free1ng,KRX,https://www.vlr.gg/player/1916/free1ng,36%36%14%+2,14,296,0.95,190,0.94,70%,127.7,0.67,0.22,0.92,0.08,0.08,28%,5%,2/40,22,198,210,66,23,25
Mixed,flyuh,MKOI,https://www.vlr.gg/player/3685/flyuh,100%,4,98,0.95,208,0.92,68%,149.5,0.69,0.30,0.90,0.09,0.10,27%,0%,0/14,26,68,74,29,9,10
Mixed,Kushy,RRQ,https://www.vlr.gg/player/4866/kushy,60%40%,5,104,0.95,187,0.95,69%,121.6,0.70,0.17,2.20,0.11,0.05,26%,25%,4/16,29,73,77,18,11,5
Mixed,Ash,GEN,https://www.vlr.gg/player/25017/ash,83%17%,12,260,0.95,161,0.97,72%,117.1,0.59,0.27,1.33,0.05,0.03,34%,18%,5/28,20,154,158,70,12,9
Mixed,Asuna,100T,https://www.vlr.gg/player/601/asuna,36%18%14%+3,22,465,0.94,194,0.89,71%,128.3,0.64,0.34,0.71,0.09,0.12,21%,16%,7/44,20,298,336,157,40,56
Mixed,cortezia,MIBR,https://www.vlr.gg/player/5395/cortezia,50%20%20%+1,10,217,0.94,193,0.91,74%,129.5,0.62,0.24,0.92,0.10,0.11,30%,0%,0/14,19,134,148,53,22,24
Mixed,grubinho,GX,https://www.vlr.gg/player/5550/grubinho,86%14%,7,143,0.94,195,0.86,69%,122.5,0.68,0.48,0.85,0.08,0.09,27%,5%,1/19,22,97,113,69,11,13
Mixed,JitBoyS,TLN,https://www.vlr.gg/player/13788/jitboys,100%,3,65,0.94,206,0.96,66%,127.2,0.78,0.15,0.80,0.12,0.15,41%,19%,3/16,18,51,53,10,8,10
Mixed,MiniBoo,TH,https://www.vlr.gg/player/18350/miniboo,44%38%19%,16,335,0.94,194,0.99,70%,126.5,0.72,0.19,0.69,0.13,0.19,31%,12%,3/25,30,242,244,64,44,64
Mixed,rushia,BLG,https://www.vlr.gg/player/48878/rushia,29%29%29%+1,7,151,0.94,176,0.88,72%,115.0,0.62,0.32,1.27,0.09,0.07,21%,6%,1/18,23,93,106,49,14,11
Mixed,Derrek,EG,https://www.vlr.gg/player/1533/derrek,60%40%,5,112,0.93,171,0.93,65%,116.7,0.60,0.27,1.33,0.07,0.05,30%,20%,2/10,17,67,72,30,8,6
Mixed,koalanoob,NAVI,https://www.vlr.gg/player/3722/koalanoob,55%27%18%,11,247,0.93,213,0.97,74%,136.0,0.72,0.28,1.22,0.18,0.15,26%,17%,4/23,25,178,184,69,45,37
Mixed,Filu,MKOI,https://www.vlr.gg/player/4544/filu,100%,4,98,0.93,183,0.94,70%,115.7,0.67,0.12,0.62,0.08,0.13,30%,7%,1/14,26,66,70,12,8,13
Mixed,Shiro,BME,https://www.vlr.gg/player/10739/shiro,33%33%33%,3,69,0.93,189,0.88,67%,127.5,0.61,0.33,1.40,0.10,0.07,23%,17%,1/6,16,42,48,23,7,5
Mixed,PatMen,PRX,https://www.vlr.gg/player/13744/patmen,50%30%20%,10,213,0.93,174,0.89,70%,116.1,0.60,0.34,0.78,0.07,0.08,32%,26%,5/19,20,127,142,72,14,18
Mixed,xenom,MIBR,https://www.vlr.gg/player/20240/xenom,50%30%20%,10,217,0.93,163,0.91,71%,113.1,0.59,0.33,0.40,0.03,0.07,31%,16%,5/32,19,128,141,71,6,15
Mixed,Zyppan,M8,https://www.vlr.gg/player/11/zyppan,60%40%,10,227,0.92,172,0.87,67%,115.3,0.59,0.25,0.92,0.05,0.05,26%,9%,3/33,22,135,155,56,11,12
Mixed,johnqt,SEN,https://www.vlr.gg/player/1265/johnqt,38%38%25%,8,166,0.92,147,0.83,69%,96.6,0.51,0.55,0.60,0.05,0.09,24%,10%,2/20,17,85,102,91,9,15
Mixed,JonahP,G2,https://www.vlr.gg/player/4581/jonahp,50%25%25%,4,76,0.92,209,0.91,68%,133.1,0.70,0.21,0.50,0.11,0.21,20%,0%,0/11,15,53,58,16,8,16
Mixed,BeYN,KRX,https://www.vlr.gg/player/4678/beyn,43%21%14%+2,14,296,0.92,177,0.90,70%,117.3,0.59,0.22,1.18,0.07,0.06,25%,8%,3/40,19,176,195,65,20,17
Mixed,xffero,RRQ,https://www.vlr.gg/player/4871/xffero,40%40%20%,5,104,0.92,193,0.90,61%,126.0,0.67,0.26,0.40,0.04,0.10,25%,19%,4/21,25,70,78,27,4,10
Mixed,trent,G2,https://www.vlr.gg/player/15500/trent,50%25%25%,4,76,0.92,162,0.80,64%,115.1,0.58,0.28,0.17,0.01,0.08,32%,0%,0/17,22,44,55,21,1,6
Mixed,Serial,TL,https://www.vlr.gg/player/18162/serial,50%30%20%,10,215,0.92,187,0.91,71%,125.3,0.63,0.24,1.32,0.12,0.09,35%,5%,1/19,17,135,149,52,25,19
Mixed,Jemkin,RRQ,https://www.vlr.gg/player/24895/jemkin,40%40%20%,5,104,0.92,192,0.92,66%,123.2,0.66,0.15,0.72,0.13,0.17,26%,10%,1/10,20,69,75,16,13,18
Mixed,Ivy,NS,https://www.vlr.gg/player/31829/ivy,33%33%33%,3,65,0.92,175,0.89,62%,117.4,0.62,0.23,0.67,0.06,0.09,38%,0%,0/5,18,40,45,15,4,6
Mixed,traded,KRÜ,https://www.vlr.gg/player/48017/traded,43%29%14%+1,7,144,0.92,197,0.95,66%,129.1,0.70,0.15,0.59,0.11,0.19,35%,0%,0/8,21,101,106,22,16,27
Mixed,TvirusLuke,TEC,https://www.vlr.gg/player/7841/tvirusluke,50%50%,4,87,0.91,213,0.91,60%,91.4,0.72,0.15,0.59,0.18,0.31,27%,50%,2/4,21,63,69,13,16,27
Mixed,Killua,TLN,https://www.vlr.gg/player/13784/killua,67%33%,3,65,0.91,181,0.84,72%,124.7,0.65,0.32,0.75,0.05,0.06,39%,10%,1/10,19,42,50,21,3,4
Mixed,Boaster,FNC,https://www.vlr.gg/player/438/boaster,62%23%15%,13,279,0.90,152,0.82,73%,101.7,0.52,0.41,1.17,0.05,0.04,24%,12%,3/25,19,144,176,115,14,12
Mixed,saadhak,KC,https://www.vlr.gg/player/727/saadhak,43%35%22%,23,507,0.90,168,0.83,71%,113.8,0.56,0.36,0.72,0.08,0.11,26%,17%,9/54,24,283,343,183,41,57
Mixed,valyn,G2,https://www.vlr.gg/player/3885/valyn,75%25%,4,76,0.90,189,0.89,68%,120.7,0.67,0.29,1.60,0.11,0.07,27%,25%,1/4,19,51,57,22,8,5
