Region,Player,Org,ProfileURL,Agents,Maps,Rnd,R,ACS,K:D,KAST,ADR,KPR,APR,FK:FD,FKPR,FDPR,HS%,CL%,CL,KMAX,K,D,A,FK,FD
CN,Ninebody,TYL,https://www.vlr.gg/player/3547/ninebody,100%,4,89,,235,1.38,,,0.87,0.18,,,,,,,36,77,56,16,0,0
CN,Dynamite,TEC,https://www.vlr.gg/player/42235/dynamite,50%50%,2,44,,178,0.69,,,0.57,0.34,,,,,,,17,25,36,15,0,0
CN,5CM,TYL,https://www.vlr.gg/player/47101/5cm,50%50%,4,89,,210,1.02,,,0.70,0.24,,,,,,,19,62,61,21,0,0
CN,waituu,TYL,https://www.vlr.gg/player/47102/waituu,100%,4,89,,190,1.19,,,0.71,0.51,,,,,,,27,63,53,45,0,0
CN,deLb,AG,https://www.vlr.gg/player/10821/delb,50%50%,2,31,,149,0.55,,,0.52,0.03,,,,,,,9,16,29,1,0,0
CN,monk,AG,https://www.vlr.gg/player/14431/monk,50%50%,2,31,,154,0.59,,,0.52,0.26,,,,,,,10,16,27,8,0,0
CN,bunt,AG,https://www.vlr.gg/player/25949/bunt,50%50%,2,31,,176,0.52,,,0.48,0.52,,,,,,,8,15,29,16,0,0
CN,K1ra,AG,https://www.vlr.gg/player/46748/k1ra,50%50%,2,31,,148,0.68,,,0.55,0.35,,,,,,,10,17,25,11,0,0
CN,Lsn,AG,https://www.vlr.gg/player/50080/lsn,100%,2,31,,175,0.64,,,0.58,0.13,,,,,,,9,18,28,4,0,0
CN,o0o0o,NOVA,https://www.vlr.gg/player/4402/o0o0o,70%20%10%,10,192,,190,1.03,,,0.67,0.47,,,,,,,19,129,125,90,0,0
CN,OBONE,NOVA,https://www.vlr.gg/player/36670/obone,50%20%20%+1,10,192,,207,1.29,,,0.76,0.32,,,,,,,20,145,112,62,0,0
CN,cb,NOVA,https://www.vlr.gg/player/39697/cb,50%30%10%+1,10,192,,232,1.29,,,0.83,0.30,,,,,,,23,159,123,57,0,0
CN,GuanG,NOVA,https://www.vlr.gg/player/41054/guang,80%10%10%,10,192,,241,1.50,,,0.90,0.27,,,,,,,21,172,115,52,0,0
CN,aqua,TE,https://www.vlr.gg/player/51245/aqua,100%,3,62,,170,0.90,,,0.61,0.11,,,,,,,14,38,42,7,0,0
CN,viola,TE,https://www.vlr.gg/player/51246/viola,67%33%,3,62,,176,0.76,,,0.61,0.27,,,,,,,24,38,50,17,0,0
CN,Ezeir,NOVA,https://www.vlr.gg/player/46460/ezeir,80%10%10%,10,192,,220,1.51,,,0.79,0.42,,,,,,,22,151,100,81,0,0
CN,pan,TE,https://www.vlr.gg/player/51247/pan,67%33%,3,62,,246,1.10,,,0.85,0.32,,,,,,,28,53,48,20,0,0
CN,dondon,TE,https://www.vlr.gg/player/51248/dondon,67%33%,3,62,,138,0.54,,,0.44,0.16,,,,,,,13,27,50,10,0,0
CN,FKEY,TE,https://www.vlr.gg/player/51249/fkey,33%33%33%,3,62,,166,0.84,,,0.58,0.29,,,,,,,20,36,43,18,0,0
CN,Juicy,WOL,https://www.vlr.gg/player/7426/juicy,60%30%10%,10,201,,220,1.15,,,0.77,0.50,,,,,,,30,154,134,100,0,0
CN,SiuFatBB,WOL,https://www.vlr.gg/player/7849/siufatbb,60%30%10%,10,201,,159,0.83,,,0.58,0.26,,,,,,,25,116,139,52,0,0
CN,Yuicaw,WOL,https://www.vlr.gg/player/11218/yuicaw,50%20%20%+1,10,201,,183,0.90,,,0.65,0.37,,,,,,,20,131,145,75,0,0
CN,Spring,WOL,https://www.vlr.gg/player/14125/spring,30%30%20%+1,10,201,,244,1.13,,,0.84,0.26,,,,,,,24,169,150,52,0,0
CN,Lysoar,WOL,https://www.vlr.gg/player/37489/lysoar,70%30%,10,201,,186,0.94,,,0.67,0.12,,,,,,,23,134,143,24,0,0
CN,Rb,TEC,https://www.vlr.gg/player/488/rb,100%,2,44,,301,1.52,,,1.07,0.36,,,,,,,25,47,31,16,0,0
CN,Haodong,TEC,https://www.vlr.gg/player/4720/haodong,50%50%,2,44,,218,1.06,,,0.77,0.59,,,,,,,18,34,32,26,0,0
CN,Abo,TEC,https://www.vlr.gg/player/5011/abo,100%,2,44,,150,0.63,,,0.50,0.23,,,,,,,12,22,35,10,0,0
CN,B1ack,TEC,https://www.vlr.gg/player/30526/b1ack,100%,2,44,,132,0.76,,,0.50,0.61,,,,,,,13,22,29,27,0,0
CN,slowly,TYL,https://www.vlr.gg/player/41739/slowly,100%,4,89,,241,1.19,,,0.85,0.42,,,,,,,26,76,64,37,0,0
CN,zjc,TYL,https://www.vlr.gg/player/7135/zjc,100%,4,89,,224,1.11,,,0.76,0.35,,,,,,,28,68,61,31,0,0
CN,Autumn,FPX,https://www.vlr.gg/player/872/autumn,50%50%,2,37,,153,0.68,,,0.51,0.19,,,,,,,11,19,28,7,0,0
CN,Life,FPX,https://www.vlr.gg/player/3028/life,100%,2,37,,149,0.62,,,0.49,0.19,,,,,,,12,18,29,7,0,0
CN,MrCANI,JDG,https://www.vlr.gg/player/37674/mrcani,56%33%11%,9,189,,167,0.90,,,0.58,0.50,,,,,,,21,110,122,95,0,0
CN,Z1yan,JDG,https://www.vlr.gg/player/41029/z1yan,33%22%22%+2,9,189,,218,1.09,,,0.77,0.25,,,,,,,26,145,133,48,0,0
CN,Sunshine,EDG,https://www.vlr.gg/player/14453/sunshine,50%50%,2,37,,173,0.65,,,0.59,0.16,,,,,,,12,22,34,6,0,0
CN,Muggle,EDG,https://www.vlr.gg/player/29401/muggle,50%50%,2,37,,179,0.72,,,0.62,0.24,,,,,,,12,23,32,9,0,0
CN,Century,EDG,https://www.vlr.gg/player/48859/century,50%50%,2,37,,215,1.00,,,0.78,0.30,,,,,,,17,29,29,11,0,0
CN,heav1n,EDG,https://www.vlr.gg/player/51243/heav1n,50%50%,2,37,,97,0.26,,,0.24,0.35,,,,,,,8,9,35,13,0,0
CN,Jieni7,EDG,https://www.vlr.gg/player/51244/jieni7,100%,2,37,,263,1.10,,,0.89,0.27,,,,,,,18,33,30,10,0,0
CN,Knight,BLG,https://www.vlr.gg/player/4774/knight,57%14%14%+1,7,158,,200,0.95,,,0.66,0.32,,,,,,,31,105,111,51,0,0
CN,whzy,BLG,https://www.vlr.gg/player/4885/whzy,29%29%29%+1,7,158,,239,1.06,,,0.86,0.13,,,,,,,28,136,128,21,0,0
CN,nephh,BLG,https://www.vlr.gg/player/10698/nephh,29%29%14%+2,7,158,,218,1.10,,,0.73,0.42,,,,,,,20,116,105,66,0,0
CN,Levius,BLG,https://www.vlr.gg/player/40845/levius,43%29%14%+1,7,158,,168,0.84,,,0.58,0.25,,,,,,,21,92,110,40,0,0
