Region,Player,Org,ProfileURL,Agents,Maps,Rnd,R,ACS,K:D,KAST,ADR,KPR,APR,FK:FD,FKPR,FDPR,HS%,CL%,CL,KMAX,K,D,A,FK,FD
CN,Babyblue,JDG,https://www.vlr.gg/player/15302/babyblue,50%50%,2,41,,237,1.09,,,0.85,0.24,,,,,,,22,35,32,10,0,0
CN,Z1yan,JDG,https://www.vlr.gg/player/41029/z1yan,50%50%,2,41,,141,0.55,,,0.44,0.15,,,,,,,11,18,33,6,0,0
CN,Scales,TYL,https://www.vlr.gg/player/39485/scales,60%20%20%,5,98,,180,1.07,,,0.66,0.49,,,,,,,18,65,61,48,0,0
CN,Ninebody,TYL,https://www.vlr.gg/player/3547/ninebody,40%20%20%+1,5,98,,230,1.13,,,0.81,0.17,,,,,,,20,79,70,17,0,0
CN,sword9,TYL,https://www.vlr.gg/player/3049/sword9,60%20%20%,5,98,,185,0.98,,,0.63,0.29,,,,,,,18,62,63,28,0,0
CN,slowly,TYL,https://www.vlr.gg/player/41739/slowly,40%20%20%+1,5,98,,185,0.94,,,0.64,0.32,,,,,,,20,63,67,31,0,0
CN,zjc,TYL,https://www.vlr.gg/player/7135/zjc,40%20%20%+1,5,98,,226,1.22,,,0.80,0.18,,,,,,,24,78,64,18,0,0
CN,ZmjjKK,EDG,https://www.vlr.gg/player/3520/zmjjkk,57%43%,7,141,,288,1.50,,,1.21,0.21,,,,,,,31,170,113,29,0,0
CN,nobody,EDG,https://www.vlr.gg/player/3017/nobody,71%29%,7,141,,209,1.21,,,0.83,0.36,,,,,,,22,117,97,51,0,0
CN,CHICHOO,EDG,https://www.vlr.gg/player/15559/chichoo,71%29%,7,141,,159,0.90,,,0.67,0.26,,,,,,,17,94,104,37,0,0
CN,Smoggy,EDG,https://www.vlr.gg/player/4742/smoggy,71%29%,7,141,,216,1.26,,,0.94,0.48,,,,,,,27,132,105,68,0,0
CN,Jieni7,EDG,https://www.vlr.gg/player/51244/jieni7,57%43%,7,141,,173,0.76,,,0.66,0.54,,,,,,,19,93,122,76,0,0
CN,Link7,JDG,https://www.vlr.gg/player/54490/link7,50%50%,2,41,,139,0.66,,,0.46,0.29,,,,,,,10,19,29,12,0,0
CN,jkuro,JDG,https://www.vlr.gg/player/3519/jkuro,100%,2,41,,212,0.88,,,0.71,0.39,,,,,,,15,29,33,16,0,0
CN,Kai,TE,https://www.vlr.gg/player/37494/kai,88%13%,8,184,,266,1.30,,,0.95,0.14,,,,,,,28,174,134,26,0,0
CN,LuoK1ng,TE,https://www.vlr.gg/player/3045/luok1ng,75%25%,8,184,,222,1.26,,,0.80,0.39,,,,,,,20,147,117,71,0,0
CN,Midi,TE,https://www.vlr.gg/player/37017/midi,63%25%13%,8,184,,180,1.00,,,0.62,0.29,,,,,,,23,114,114,53,0,0
CN,Nicc,DRG,https://www.vlr.gg/player/11524/nicc,100%,2,44,,190,0.91,,,0.68,0.45,,,,,,,18,30,33,20,0,0
CN,vo0kashu,DRG,https://www.vlr.gg/player/3741/vo0kashu,50%50%,2,44,,215,1.00,,,0.75,0.23,,,,,,,21,33,33,10,0,0
CN,SpiritZ1,DRG,https://www.vlr.gg/player/31753/spiritz1,100%,2,44,,204,0.84,,,0.70,0.20,,,,,,,18,31,37,9,0,0
CN,Akeman,DRG,https://www.vlr.gg/player/52904/akeman,100%,2,44,,154,0.80,,,0.55,0.30,,,,,,,14,24,30,13,0,0
CN,Flex1n,DRG,https://www.vlr.gg/player/4705/flex1n,100%,2,44,,206,0.97,,,0.70,0.25,,,,,,,18,31,32,11,0,0
CN,Spring,WOL,https://www.vlr.gg/player/14125/spring,38%25%25%+1,8,173,,244,1.29,,,0.87,0.24,,,,,,,23,151,117,42,0,0
CN,Yuicaw,WOL,https://www.vlr.gg/player/11218/yuicaw,38%25%25%+1,8,173,,201,1.07,,,0.73,0.31,,,,,,,25,126,118,54,0,0
CN,SiuFatBB,WOL,https://www.vlr.gg/player/7849/siufatbb,63%38%,8,173,,165,0.88,,,0.56,0.24,,,,,,,18,97,110,41,0,0
CN,Lysoar,WOL,https://www.vlr.gg/player/37489/lysoar,25%25%25%+2,8,173,,158,0.84,,,0.57,0.26,,,,,,,22,98,116,45,0,0
CN,riya,JDG,https://www.vlr.gg/player/37421/riya,50%50%,2,41,,159,0.73,,,0.59,0.07,,,,,,,12,24,33,3,0,0
CN,Juicy,WOL,https://www.vlr.gg/player/7426/juicy,38%25%13%+2,8,173,,203,0.87,,,0.68,0.33,,,,,,,19,117,134,57,0,0
